Time t / s,Events N,Channel n,Energy E / keV,Rate R / 1/s,Voltage U / V
0,0,0,0,,699.6015625
1,0,1,1,11.6341938688221,699.6015625
2,0,2,2,13.0025042823248,699.6015625
3.001,0,3,3,8.88474267564026,699.213541666667
4.001,0,4,4,14.0042951173125,698.825520833333
5,0,5,5,13.3204938573098,698.4375
6,0,6,6,14.0054144932431,698.4375
7.001,0,7,7,16.6442727224005,698.4375
8,0,8,8,13.0095737453192,698.4375
9,0,9,9,12.0319424006853,699.213541666667
10,0,10,10,21.0778946910663,699.6015625
11.001,0,11,11,17.7633440738653,698.825520833333
12.001,0,12,12,14.0193256403953,699.6015625
13.001,0,13,13,16.6362260698979,699.6015625
14,1,14,14,14.033666766573,699.213541666667
15.001,0,15,15,28.8266904996874,698.4375
16,2,16,16,10.9991871600689,698.4375
17,1,17,17,12.0008160554918,698.4375
18.001,6,18,18,19.9906488187192,698.4375
19,15,19,19,10.0008850783294,698.4375
19.999,8,20,20,15.9786892221844,698.825520833333
21.001,13,21,21,15.0290556733333,699.213541666667
22.001,16,22,22,16.6575309363665,698.4375
23.001,22,23,23,6.99571162877156,699.6015625
24.001,24,24,24,17.9991072442807,698.825520833333
25,21,25,25,11.0081151825125,699.213541666667
26.001,16,26,26,9.99203856571614,698.4375
27.001,16,27,27,16.0118135160121,698.4375
28,26,28,28,9.00500408076768,698.825520833333
29.001,13,29,29,13.3014232190309,699.213541666667
30.001,26,30,30,11.0256312850484,698.825520833333
31.001,23,31,31,14.4278091804594,698.4375
32,29,32,32,11.1044607729371,699.6015625
33,30,33,33,14.0192371972821,698.825520833333
34.001,28,34,34,12.2046082603673,698.825520833333
35.001,33,35,35,21.0269376097719,698.4375
36.001,36,36,36,4.43481301608751,698.4375
37.001,35,37,37,12.0171147748624,698.4375
38,27,38,38,7.77304226769403,699.6015625
39,36,39,39,18.018122627739,698.825520833333
40,24,40,40,18.9679896207161,699.213541666667
41.001,22,41,41,15.0143041275423,698.825520833333
42,25,42,42,5.00327314128903,698.825520833333
43,22,43,43,16.6556221385641,698.4375
43.999,35,44,44,14.0166391523377,698.4375
45.001,29,45,45,12.2168020343863,698.825520833333
46.001,29,46,46,14.9911357414361,698.4375
47.001,29,47,47,15.0175239486957,699.213541666667
48.001,31,48,48,14.9929832838232,699.6015625
49,31,49,49,9.99972500756229,698.4375
50,27,50,50,14.0085297937914,698.4375
51.001,34,51,51,8.99642392149121,698.4375
52.001,29,52,52,16.984376072451,698.4375
53.001,35,53,53,13.9989528783247,698.4375
54.001,22,54,54,13.0024561639694,698.825520833333
55,29,55,55,14.0340845812224,698.4375
56.001,23,56,56,14.4298590635665,699.6015625
56.999,22,57,57,14.4263906180521,698.825520833333
58,24,58,58,23.0393096701592,698.825520833333
59.001,31,59,59,12.1899500067987,698.825520833333
60,22,60,60,13.0379260230083,698.4375
61,26,61,61,13.9897902510748,698.4375
62.001,24,62,62,15.5466663172368,698.4375
63,14,63,63,17.7592292494506,698.825520833333
64,27,64,64,19.0291031102969,699.6015625
65.001,28,65,65,14.4184335902476,699.6015625
66.001,39,66,66,16.6562472586593,698.825520833333
67,35,67,67,13.0164905919309,699.213541666667
68,25,68,68,11.005583132323,698.4375
69,41,69,69,16.6623622230924,698.4375
69.999,33,70,70,19.999435571485,698.4375
71,31,71,71,11.1010301422941,699.213541666667
72.001,45,72,72,13.3259034018588,698.825520833333
73.001,48,73,73,21.0984145540861,699.6015625
74,57,74,74,13.0219237107594,699.6015625
75.001,46,75,75,16.64364665405,698.4375
76,61,76,76,13.0091259018201,698.4375
77.001,52,77,77,10.9924888323808,698.4375
78,55,78,78,14.0011606962217,698.4375
78.999,70,79,79,17.0127510569172,698.825520833333
80.001,84,80,80,11.1060899244553,698.825520833333
81.001,75,81,81,13.3156634479379,698.825520833333
82.001,48,82,82,23.0635909329202,698.825520833333
83,59,83,83,14.415047357866,698.4375
84.001,59,84,84,18.0384688386453,698.4375
85,61,85,85,13.3187552158188,698.4375
86.001,60,86,86,12.2172213063008,698.4375
87,57,87,87,14.4368506609968,698.825520833333
88.001,50,88,88,12.9900184698078,699.213541666667
89.001,54,89,89,12.0004584175116,698.4375
90,65,90,90,17.767170776824,699.6015625
91.001,52,91,91,16.0383766275945,698.825520833333
92,43,92,92,14.4369131880647,698.4375
