Time t / s,Events N,Channel n,Energy E / keV,Rate R / 1/s,Voltage U / V
0,0,0,0,,698.4375
1.001,0,1,1,8.46435359159981,698.825520833333
2,0,2,2,1.00117367590026,698.4375
3.001,0,3,3,7.7634085711136,698.825520833333
4,0,4,4,5.00522345119367,698.825520833333
5,0,5,5,9.01054323664119,698.4375
6,0,6,6,9.98919568594608,699.213541666667
7,0,7,7,5.00282059024878,699.213541666667
7.999,0,8,8,8.88860939150469,698.825520833333
9,0,9,9,8.0074878018435,698.825520833333
9.999,0,10,10,5.54169884546463,698.4375
11.001,0,11,11,9.00336455733508,698.4375
12.001,0,12,12,9.00890800823855,699.213541666667
13.001,0,13,13,7.00344219183729,699.213541666667
14,0,14,14,11.1000579201022,699.213541666667
15.001,0,15,15,5.00139238764072,698.825520833333
16,0,16,16,10.002894837766,698.4375
17.001,2,17,17,7.99023433559504,698.4375
18,0,18,18,10.0067765891061,698.825520833333
19,6,19,19,7.00023660799735,699.6015625
20.001,7,20,20,4.44259385729211,699.213541666667
21,8,21,21,9.02320949947455,699.6015625
22,10,22,22,8.87071771646436,699.6015625
23.001,11,23,23,7.77726447832221,699.6015625
24,10,24,24,7.77670632046252,699.6015625
25.001,13,25,25,3.99470182696689,699.6015625
26,9,26,26,5.55255532482837,699.6015625
27,9,27,27,7.77748568998186,699.6015625
28,9,28,28,4.44358584491285,699.989583333333
29,14,29,29,5.99726165033046,699.6015625
30,13,30,30,5.99971981308473,699.213541666667
31,11,31,31,9.01365659110118,699.6015625
32.001,11,32,32,11.9792447605279,698.825520833333
33.001,13,33,33,9.00812623067269,699.6015625
34,18,34,34,9.01114498411636,699.6015625
35.001,15,35,35,11.0960254480686,699.6015625
36.001,15,36,36,11.1025263909828,699.213541666667
37.001,19,37,37,7.99243276465842,699.6015625
38.001,16,38,38,12.2192271538776,699.6015625
39.001,14,39,39,13.0177184165367,699.6015625
40.001,16,40,40,6.99833789475,699.6015625
41.001,20,41,41,1.99921470846252,699.6015625
42,17,42,42,12.0221917637768,699.6015625
43.001,16,43,43,8.87962250948788,699.6015625
43.999,29,44,44,7.76801338495289,699.6015625
45.001,11,45,45,2.99847107959651,699.6015625
46,18,46,46,6.02039710539307,699.6015625
47.001,30,47,47,6.6591898762556,699.6015625
48.001,13,48,48,7.77129737924098,699.6015625
49,25,49,49,11.1075295499162,699.6015625
50,19,50,50,8.00786773004477,699.6015625
51.001,13,51,51,5.55324540546688,698.4375
52.001,11,52,52,13.3020778843311,699.6015625
53.001,17,53,53,10.0034521913512,699.213541666667
54.001,10,54,54,12.0173325988073,698.825520833333
55.001,12,55,55,5.5503610343342,698.4375
56,19,56,56,15.0113726158938,699.6015625
57,23,57,57,8.0111940414341,698.4375
58,14,58,58,7.76281710414762,699.213541666667
59.001,7,59,59,9.99260846751658,698.4375
60.001,17,60,60,5.00346089390031,699.6015625
61.001,17,61,61,5.00064908425114,698.825520833333
62.001,20,62,62,6.66603857769846,698.825520833333
63.001,21,63,63,9.99663779748744,698.4375
64.001,13,64,64,10.0088608445056,698.825520833333
65,17,65,65,7.77253994946739,699.213541666667
66,19,66,66,8.99778744406751,699.213541666667
67,27,67,67,10.9923592111124,699.213541666667
68,24,68,68,13.0086911065283,698.825520833333
69.001,19,69,69,8.99848825397333,698.4375
70,21,70,70,6.99606121753453,698.825520833333
71.001,20,71,71,4.99937457824026,699.213541666667
72.001,40,72,72,7.00731072728177,698.825520833333
73,32,73,73,6.99139778416636,699.6015625
74.001,38,74,74,7.00652517689725,699.6015625
75,34,75,75,9.99818432972572,699.213541666667
76,29,76,76,12.9941643208035,699.6015625
77.001,37,77,77,12.0122657245313,699.213541666667
78.001,44,78,78,12.9943864250644,698.825520833333
79.001,39,79,79,9.99282115728061,698.825520833333
80.001,42,80,80,11.015536312415,699.6015625
80.999,44,81,81,4.44247544060749,699.6015625
82,48,82,82,15.5174103126936,699.6015625
83.001,30,83,83,6.00942397868337,699.6015625
84.001,32,84,84,4.43865939170392,699.6015625
85.001,47,85,85,9.0062999067848,699.6015625
86,39,86,86,8.88649545944515,699.6015625
87.001,45,87,87,5.55513830294525,699.989583333333
88.001,38,88,88,5.99223765534127,699.6015625
89.001,43,89,89,7.77597547946109,699.6015625
90,30,90,90,14.0083840178347,699.989583333333
91,33,91,91,4.44407756115245,699.6015625
92.001,30,92,92,6.99980400548785,699.6015625
93.001,22,93,93,13.0012442190718,698.825520833333
94,27,94,94,7.99868101750021,699.6015625
95.001,29,95,95,16.0052289082843,699.213541666667
96,34,96,96,8.99980110439559,698.825520833333
97,23,97,97,5.54989404697275,698.825520833333
98,30,98,98,9.00517797733697,699.6015625
99.001,22,99,99,11.0099166319104,698.4375
100,22,100,100,8.88167499508732,698.825520833333
101.001,22,101,101,6.99758583288765,698.4375
102.001,31,102,102,9.99644015658868,698.825520833333
103.001,37,103,103,8.01306209251701,698.4375
104.001,30,104,104,5.99203538656418,698.4375
105,27,105,105,9.00785755414448,698.4375
106,27,106,106,5.9971495548166,698.4375
107,25,107,107,6.00580400899429,699.213541666667
108.001,24,108,108,8.88486404547629,698.4375
109,22,109,109,8.87924011463099,699.213541666667
110,27,110,110,9.00673433526248,700.377604166667
111,23,111,111,6.66230507760919,699.6015625
112,27,112,112,8.01071352827271,699.6015625
113,28,113,113,3.32975976116299,699.6015625
114.001,29,114,114,3.33202088732827,699.6015625
115,23,115,115,4.00192612704495,699.6015625
116.001,28,116,116,9.99979444866967,699.6015625
117.001,27,117,117,9.99466950959488,699.6015625
118.001,22,118,118,6.00300630555782,699.213541666667
119,31,119,119,7.76491045838041,699.6015625
120,26,120,120,7.99974640803887,699.6015625
121,23,121,121,5.00889830784388,699.6015625
121.999,29,122,122,5.99071259825892,699.6015625
123.001,23,123,123,8.99860521619149,699.6015625
124.001,23,124,124,10.0110341618532,699.6015625
125,18,125,125,7.01189638340408,699.213541666667
126.001,21,126,126,11.0962716970949,699.6015625
127.001,25,127,127,5.55088602687672,698.4375
128.001,34,128,128,13.3105235328392,699.213541666667
129,23,129,129,12.2053747366274,698.4375
130,23,130,130,10.0215021349808,699.213541666667
131,19,131,131,12.2053165027197,698.825520833333
132.001,31,132,132,10.001627264756,698.4375
133.001,26,133,133,4.9940730341231,698.4375
134.001,25,134,134,11.0116955218137,699.6015625
135.001,19,135,135,6.66347856236783,698.825520833333
136,31,136,136,13.0034940388482,698.4375
137,29,137,137,9.01821047240693,698.4375
138,25,138,138,8.87445212737812,699.213541666667
139,21,139,139,4.4408143254453,698.4375
140.001,26,140,140,2.00024563016338,698.4375
141.001,27,141,141,7.00476113614424,698.825520833333
142.001,23,142,142,3.33171116018845,698.4375
143.001,18,143,143,7.76385804295765,698.825520833333
144.001,23,144,144,7.01402313645672,698.825520833333
145.001,22,145,145,7.7699637841988,698.4375
146,19,146,146,4.00478692180764,698.4375
147,21,147,147,4.43950229183756,699.6015625
148.001,30,148,148,8.88625263394082,698.4375
149,24,149,149,5.00228104015431,699.213541666667
150,23,150,150,11.1071606643015,699.213541666667
151.001,20,151,151,6.00296246197498,699.6015625
152.001,24,152,152,11.107957685346,699.6015625
153.001,24,153,153,8.00148027385066,699.6015625
154,21,154,154,11.1079687901623,699.6015625
155,17,155,155,6.00042062948613,699.6015625
156.001,21,156,156,7.76731865169557,699.6015625
156.999,20,157,157,7.01045118062007,699.213541666667
158.001,25,158,158,13.3323585897831,699.6015625
159,17,159,159,8.88150441138773,699.213541666667
160,20,160,160,9.98455278744307,699.6015625
161.001,22,161,161,10.0082267623987,699.213541666667
162.001,16,162,162,14.0178854200074,699.6015625
163,19,163,163,11.0077097999439,699.213541666667
164,18,164,164,6.66635186671741,699.6015625
165,19,165,165,8.87159125740168,698.4375
166,20,166,166,10.0109720253398,698.825520833333
167.001,20,167,167,8.8685759084692,698.825520833333
168.001,20,168,168,6.99982920416742,698.825520833333
169.001,21,169,169,5.00421755455498,698.4375
170,16,170,170,7.0034106609919,698.825520833333
171,20,171,171,4.44185188356174,698.825520833333
172.001,26,172,172,4.00655151303411,698.4375
173.001,20,173,173,5.54759906569556,698.4375
174,16,174,174,12.2137906354202,698.4375
175.001,23,175,175,8.88289194983476,699.213541666667
176.001,16,176,176,13.0312711413579,698.4375
177,22,177,177,8.86180426113212,699.6015625
178,21,178,178,9.01749845575339,699.213541666667
179.001,18,179,179,12.2161412985536,699.213541666667
180,19,180,180,7.00081279436543,698.825520833333
181.001,19,181,181,7.00513546480925,699.6015625
182,12,182,182,5.55140557147945,699.213541666667
183,20,183,183,8.00470917040495,699.6015625
184,18,184,184,7.76339651702979,699.6015625
185.001,11,185,185,6.00456527097552,699.6015625
186.001,17,186,186,7.77164163494912,699.6015625
187.001,17,187,187,8.01095578312901,699.6015625
188.001,9,188,188,6.65900215518605,699.6015625
189,17,189,189,11.0190574598769,699.989583333333
190.001,15,190,190,8.87232524347324,699.6015625
191,17,191,191,3.99772569385277,699.6015625
192,18,192,192,7.01079311600209,699.6015625
193,18,193,193,9.99836804414924,698.825520833333
194.001,24,194,194,8.00066085458659,698.825520833333
195,25,195,195,4.4438232966992,698.825520833333
196.001,19,196,196,4.43982061792757,698.825520833333
197.001,24,197,197,7.00940802745445,698.4375
198,15,198,198,11.1029985201924,698.825520833333
199.001,21,199,199,12.0043131497147,699.213541666667
200,14,200,200,6.65323452540815,699.213541666667
200.999,21,201,201,14.9902098939183,699.213541666667
201.999,18,202,202,9.01014091359825,699.6015625
203.001,15,203,203,4.99352938462341,699.213541666667
204,22,204,204,12.0206659288649,699.6015625
205,8,205,205,13.0079582688689,699.6015625
206,19,206,206,11.1099174122069,699.6015625
207,16,207,207,7.77129392821034,699.6015625
207.999,19,208,208,6.9992874725353,699.6015625
209.001,14,209,209,9.97566160250358,699.6015625
210,16,210,210,7.00683306360363,699.6015625
211,17,211,211,6.01541872126635,699.6015625
212.001,14,212,212,6.65751849652816,699.213541666667
213,16,213,213,5.55252387751843,699.6015625
214.001,15,214,214,5.55231238819725,699.213541666667
215.001,12,215,215,7.77533545851764,699.6015625
216,19,216,216,3.32980817641057,699.6015625
217.001,21,217,217,15.0206849852932,699.6015625
218.001,19,218,218,3.99934130848649,699.213541666667
219,20,219,219,10.0081195874213,699.6015625
220.001,17,220,220,8.88696041847808,699.213541666667
221,18,221,221,6.6659837736623,698.825520833333
222.001,10,222,222,11.1019889768351,698.825520833333
223,19,223,223,6.99600947619478,699.213541666667
224.001,18,224,224,4.00400721041618,698.4375
225.001,23,225,225,6.65966070360647,699.213541666667
226,23,226,226,6.66163787025661,698.825520833333
227.001,22,227,227,5.54387645582196,698.4375
228,27,228,228,7.00541939244199,698.4375
229.001,17,229,229,12.9859608776951,698.4375
230,14,230,230,8.00834629851231,699.213541666667
231.001,18,231,231,5.55152453190933,699.6015625
232,18,232,232,6.66053527391729,698.4375
233,21,233,233,1.00129126521562,698.4375
234,19,234,234,13.0080650003002,698.4375
235,21,235,235,2.22020454966537,698.825520833333
236.001,16,236,236,4.4440321370184,698.4375
237.001,28,237,237,13.3153177084738,698.4375
238.001,22,238,238,6.00652669190342,698.4375
239.001,16,239,239,16.0079223207565,698.4375
240.001,20,240,240,16.6636079688484,698.4375
241,30,241,241,8.88635430316709,698.825520833333
242,19,242,242,5.00981623392876,698.4375
243,16,243,243,11.0782211035681,698.825520833333
244.001,19,244,244,14.0117965314999,698.825520833333
245,16,245,245,4.44330448999251,699.213541666667
246.001,14,246,246,10.009849692097,698.825520833333
247,10,247,247,7.763439567501,698.4375
248,22,248,248,4.01352678933811,699.213541666667
249,16,249,249,9.97919227530685,699.6015625
250.001,18,250,250,3.99572617128719,699.6015625
251.001,17,251,251,3.00303606946623,698.4375
252,11,252,252,9.99482046192951,699.213541666667
253.001,21,253,253,8.01184711833388,698.825520833333
254,16,254,254,7.76478728864388,699.213541666667
255.001,19,255,255,7.7708755134606,699.6015625
256,21,256,256,8.01269370937439,699.6015625
257,13,257,257,13.321036536495,699.6015625
258.001,16,258,258,9.0123920390537,699.6015625
259,15,259,259,7.77018026818222,699.6015625
260.001,18,260,260,13.3139940173568,699.6015625
261.001,15,261,261,9.01210866920795,699.6015625
262.001,17,262,262,10.9986108754464,699.6015625
263.001,14,263,263,4.43600223929393,699.6015625
264,14,264,264,11.0182108989738,699.6015625
265,14,265,265,6.00474434850976,699.6015625
266,14,266,266,9.98061874735028,699.6015625
267,20,267,267,6.01383181317029,698.4375
268.001,7,268,268,7.75851940849048,698.4375
269.001,17,269,269,12.0160871374596,698.4375
270.001,24,270,270,9.99118777238476,698.4375
271.001,12,271,271,8.88856495007738,698.4375
