Time t / s,Events N,Channel n,Energy E / keV,Rate R / 1/s,Voltage U / V,Raw
0,0,0,0,,698.4375,0
1,0,1,1,3.18630416,699.6015625,0
2,0,2,2,10.99208899,698.4375,0
3.001,0,3,3,5.002647902,699.6015625,0
4.001,0,4,4,9.997158807,698.4375,0
5,0,5,5,8.01264315,699.2135417,0
6,0,6,6,7.762525278,698.4375,0
7,0,7,7,1.110888193,699.6015625,0
8,0,8,8,7.012104997,699.6015625,0
9,0,9,9,6.662496684,699.6015625,0
10,0,10,10,5.551101105,699.6015625,0
11.001,0,11,11,9.990250515,699.6015625,0
12.001,0,12,12,13.03313283,699.6015625,0
13.001,0,13,13,8.880093649,698.8255208,0
14,0,14,14,8.991222768,698.8255208,0
15.001,0.083333333,15,15,8.888360525,698.4375,1
16,0,16,16,6.66544689,698.4375,0
17.001,0,17,17,13.02486708,698.8255208,0
18.001,0.333333333,18,18,5.997972086,699.2135417,4
19.001,0.5,19,19,7.771181771,698.4375,6
20,0.916666667,20,20,15.54166821,699.2135417,11
21.001,0.833333333,21,21,15.02959779,698.4375,10
22,0.583333333,22,22,6.004058143,699.2135417,7
23,0.75,23,23,9.985409098,699.6015625,9
24.001,1.166666667,24,24,15.55109757,699.6015625,14
25.001,0.75,25,25,7.00782634,699.6015625,9
26,1.166666667,26,26,8.88037754,699.6015625,14
27.001,1,27,27,13.01245943,699.6015625,12
28,0.666666667,28,28,7.764726997,698.8255208,8
29.001,1.416666667,29,29,3.003706875,698.8255208,17
30.001,1.166666667,30,30,12.99489561,698.4375,14
31.001,1.166666667,31,31,3.997796015,698.4375,14
32.001,0.75,32,32,11.99638909,698.4375,9
33,1.416666667,33,33,9.015146347,698.4375,17
34,1.25,34,34,8.877581809,699.2135417,15
35,1.416666667,35,35,10.01661857,698.8255208,17
35.999,1.75,36,36,17.7714393,699.2135417,21
37.001,1.5,37,37,15.54641772,698.8255208,18
38.001,0.916666667,38,38,4.443587819,699.6015625,11
39,1.833333333,39,39,13.32568439,698.8255208,22
40.001,1.333333333,40,40,7.01217805,699.6015625,16
41,1.666666667,41,41,7.990228749,699.6015625,20
42,1.083333333,42,42,12.21906292,699.6015625,13
43,1.833333333,43,43,7.010466627,698.8255208,22
44.001,2.416666667,44,44,14.42447136,699.6015625,29
45.001,1.166666667,45,45,14.02230247,699.6015625,14
46.001,2.25,46,46,11.0955416,698.8255208,27
47,2.75,47,47,4.001852858,698.4375,33
48,2.166666667,48,48,9.003496958,698.8255208,26
49,1.583333333,49,49,7.766647309,698.4375,19
50,1.583333333,50,50,14.98777447,698.4375,19
51,2.083333333,51,51,15.03165064,698.4375,25
52,0.5,52,52,9.984528419,698.4375,6
53,2.25,53,53,9.00667034,698.8255208,27
54.001,1.416666667,54,54,7.001622976,699.2135417,17
55,1.25,55,55,5.552612671,699.6015625,15
56.001,0.916666667,56,56,7.996735732,699.6015625,11
57,0.833333333,57,57,11.1100322,699.6015625,10
58,1.416666667,58,58,9.016092824,699.6015625,17
59,2.166666667,59,59,8.881744019,699.6015625,26
60.001,1.333333333,60,60,7.771846995,699.6015625,16
61,1.75,61,61,10.00525576,699.6015625,21
62,1,62,62,14.01949691,699.6015625,12
63.001,2.083333333,63,63,9.99555642,699.6015625,25
