Time t / s,Events N,Channel n,Energy E / keV,Voltage U / V,Rate R / 1/s,Dead time t / %
63,36,63,63,698.4375,10.0196515425704,0.0701375607979931
64.001,36,64,64,698.4375,14.9863324647921,0.104904327253545
65,33,65,65,698.049479166667,13.3296454647548,0.0933075182532832
66,33,66,66,700.377604166667,15.002822030824,0.105019754215768
67,19,67,67,698.4375,15.5548296635046,0.108883807644532
68,43,68,68,698.4375,14.0017726244143,0.0980124083708998
69.001,35,69,69,698.4375,9.0165309077663,0.0631157163543641
70.001,36,70,70,698.4375,9.9989290036045,0.0699925030252315
71,41,71,71,698.4375,15.5271081681573,0.108689757177101
72,37,72,72,698.4375,12.9998193025117,0.0909987351175819
73.001,60,73,73,698.4375,14.4431943057373,0.101102360140161
74.001,51,74,74,698.4375,14.4419106914465,0.101093374840125
75,54,75,75,698.4375,17.029292085316,0.119205044597212
76.001,58,76,76,698.4375,15.5288683326111,0.108702078328277
77.001,61,77,77,698.4375,14.0259999961929,0.0981819999733506
78.001,53,78,78,698.4375,15.5313938838037,0.108719757186626
79.001,78,79,79,698.4375,14.4222006037133,0.100955404225993
80.001,64,80,80,698.825520833333,13.0185462209464,0.0911298235466245
81,67,81,81,698.049479166667,13.3303591820847,0.093312514274593
82.001,60,82,82,698.4375,14.4219462083594,0.100953623458516
83,56,83,83,698.4375,24.0460722744779,0.168322505921345
84,64,84,84,698.4375,21.0886236088029,0.14762036526162
85,52,85,85,698.4375,16.0040794398492,0.112028556078945
86,56,86,86,698.049479166667,7.76948428494162,0.0543863899945913
87.001,47,87,87,698.4375,18.0544504170127,0.126381152919089
88.002,59,88,88,698.825520833333,11.0994825532229,0.07769637787256
89.001,47,89,89,698.4375,23.2864938446589,0.163005456912612
90.001,55,90,90,698.4375,15.0228181585009,0.105159727109507
91.001,61,91,91,698.4375,8.87681937348075,0.0621377356143652
92.001,51,92,92,698.4375,8.99968231121441,0.0629977761785009
93.001,45,93,93,698.4375,13.0162299371086,0.0911136095597601
94,46,94,94,698.4375,13.3245598509248,0.0932719189564738
95,32,95,95,698.4375,9.99113786071754,0.0699379650250228
96.001,43,96,96,698.4375,15.543414421846,0.108803900952922
97.001,41,97,97,698.4375,17.0129281240815,0.11909049686857
98.001,40,98,98,698.4375,19.9844765027521,0.139891335519265
99.001,39,99,99,698.4375,13.3316179984842,0.0933213259893894
100,43,100,100,698.4375,11.9947834686695,0.0839634842806863
101,44,101,101,698.4375,17.981197062232,0.125868379435624
102.001,38,102,102,698.4375,11.0150311114547,0.0771052177801828
