Time t / s,Events N,Channel n,Energy E / keV,Voltage U / V,Rate R / 1/s,Dead time t / %,Raw
72.001,3.583333333,72,72,698.4375,18.0069759,0.126048831,43
73,3.75,73,73,698.4375,13.00509149,0.09103564,45
74,4.083333333,74,74,698.4375,9.995422097,0.069967955,49
75.001,2.916666667,75,75,698.4375,20.99301562,0.146951109,35
76.002,4.666666667,76,76,698.4375,19.02159712,0.13315118,56
77,3.333333333,77,77,698.4375,16.63178427,0.11642249,40
78.001,4.833333333,78,78,698.4375,3.332583132,0.023328082,58
79.001,4.666666667,79,79,698.4375,13.01640979,0.091114869,56
80,4.333333333,80,80,698.4375,6.997197622,0.048980383,52
81.001,4.333333333,81,81,698.4375,10.01206053,0.070084424,52
82.001,4.416666667,82,82,698.4375,17.76658483,0.124366094,53
83.001,4.75,83,83,698.4375,11.10334864,0.07772344,57
84.001,4,84,84,698.4375,12.99906147,0.09099343,48
85.001,5,85,85,698.4375,14.02376608,0.098166363,60
86.001,3.833333333,86,86,698.4375,14.97613254,0.104832928,46
87,3.75,87,87,698.4375,13.31382267,0.093196759,45
88.001,3.25,88,88,698.4375,14.0193818,0.098135673,39
89.001,4.666666667,89,89,698.4375,17.75995468,0.124319683,56
90.001,3.5,90,90,698.4375,13.02514504,0.091176015,42
91,4.416666667,91,91,698.4375,11.10598878,0.077741921,53
92.001,3.833333333,92,92,698.4375,13.00799732,0.091055981,46
93.001,2.166666667,93,93,698.4375,17.75895526,0.124312687,26
94,3.416666667,94,94,698.0494792,15.00952504,0.105066675,41
95.001,3.75,95,95,698.4375,13.98388497,0.097887195,45
96,2.083333333,96,96,698.4375,12.01484554,0.084103919,25
97.001,3,97,97,698.4375,11.00853602,0.077059752,36
98.001,3.083333333,98,98,698.4375,11.09700189,0.077679013,37
99.001,2.916666667,99,99,698.4375,16.64344721,0.11650413,35
100.001,3.666666667,100,100,698.4375,9.023779464,0.063166456,44
101,3.166666667,101,101,698.4375,8.877810368,0.062144673,38
102.001,3.25,102,102,698.4375,11.10296524,0.077720757,39
103.001,2.583333333,103,103,698.4375,16.01116138,0.11207813,31
104.001,2.666666667,104,104,698.4375,12.21434533,0.085500417,32
105,2.666666667,105,105,698.0494792,16.65380993,0.116576669,32
106,2.833333333,106,106,698.4375,9.004968041,0.063034776,34
107.001,3.166666667,107,107,698.4375,13.32594632,0.093281624,38
108.001,3.166666667,108,108,698.4375,13.0158898,0.091111229,38
109.001,2.333333333,109,109,698.4375,15.54167166,0.108791702,28
110.001,2.25,110,110,698.4375,6.00570001,0.0420399,27
111,2.75,111,111,698.4375,14.41840001,0.1009288,33
112,3.166666667,112,112,698.4375,11.00514601,0.077036022,38
113.001,2.083333333,113,113,698.4375,13.01488903,0.091104223,25
114,3.5,114,114,698.4375,19.97770089,0.139843906,42
115.001,3.166666667,115,115,698.4375,8.874256226,0.062119794,38
116.001,2.666666667,116,116,698.4375,9.012935365,0.063090548,32
117.001,2.333333333,117,117,698.4375,12.2079701,0.085455791,28
118.001,2.166666667,118,118,698.4375,14.01673318,0.098117132,26
119.001,2.583333333,119,119,698.4375,13.31847879,0.093229352,31
120.001,3.25,120,120,698.4375,18.03898043,0.126272863,39
121.001,3.166666667,121,121,698.4375,16.63203507,0.116424246,38
122.001,2.166666667,122,122,698.4375,12.21231396,0.085486198,26
123.001,2.333333333,123,123,698.4375,14.01615362,0.098113075,28
124,2.583333333,124,124,698.4375,11.00495003,0.07703465,31
125,3.666666667,125,125,698.4375,17.7366347,0.124156443,44
126,3.083333333,126,126,698.4375,9.017738794,0.063124172,37
127.001,3.166666667,127,127,698.4375,10.99715174,0.076980062,38
128.001,1.833333333,128,128,698.4375,19.01764267,0.133123499,22
129.001,3.75,129,129,698.4375,9.989003106,0.069923022,45
130,2.583333333,130,130,698.4375,15.01633627,0.105114354,31
131,2.666666667,131,131,698.4375,13.32027798,0.093241946,32
132,2.416666667,132,132,698.4375,19.97671714,0.13983702,29
133.001,3.166666667,133,133,698.4375,8.016161383,0.05611313,38
134.001,2.75,134,134,698.4375,8.870602634,0.062094218,33
135.001,3,135,135,698.4375,15.53707334,0.108759513,36
136,2.5,136,136,698.4375,13.02991016,0.091209371,30
137.001,2.25,137,137,698.4375,19.96805998,0.13977642,27
138,1.833333333,138,138,698.4375,11.01549219,0.077108445,22
139,3.333333333,139,139,698.4375,9.981911667,0.069873382,40
140,2.333333333,140,140,698.4375,13.32891554,0.093302409,28
141.001,2.583333333,141,141,698.4375,16.03521333,0.112246493,31
142.001,1.5,142,142,698.4375,5.550900817,0.038856306,18
143.001,2.75,143,143,698.4375,9.981388703,0.069869721,33
144,2.416666667,144,144,698.4375,17.03536883,0.119247582,29
145.001,2.333333333,145,145,698.4375,12.21113858,0.08547797,28
146.001,3.25,146,146,698.4375,14.99145187,0.104940163,39
147,3.416666667,147,147,698.4375,15.02404298,0.105168301,41
148,2.166666667,148,148,698.4375,14.42575828,0.100980308,26
149,3.166666667,149,149,700.3776042,7.014120125,0.049098841,38
150.001,2.166666667,150,150,698.4375,17.74881762,0.124241723,26
151,2.166666667,151,151,698.4375,19.99516783,0.139966175,26
152.001,2.416666667,152,152,698.4375,13.32292369,0.093260466,29
153,1.916666667,153,153,698.4375,16.01340642,0.112093845,23
154,3.083333333,154,154,698.4375,15.55149489,0.108860464,37
155.001,2.5,155,155,698.4375,11.00526272,0.077036839,30
156.001,3.083333333,156,156,698.4375,17.985678,0.125899746,37
157,2.333333333,157,157,698.4375,13.99457151,0.097962001,28
158,2.75,158,158,698.4375,5.009793646,0.035068556,33
159.001,4.416666667,159,159,698.4375,17.74503621,0.124215254,53
160,1.666666667,160,160,698.4375,11.02337065,0.077163595,20
161,1.833333333,161,161,698.4375,17.03015359,0.119211075,22
162.001,2.083333333,162,162,698.4375,9.982418742,0.069876931,25
163.001,2,163,163,698.4375,17.00275105,0.119019257,24
164.001,2.083333333,164,164,698.4375,11.10064937,0.077704546,25
165.001,2.75,165,165,698.4375,8.886865646,0.06220806,33
166.001,1.666666667,166,166,698.4375,7.777089937,0.05443963,20
167.001,1.833333333,167,167,698.4375,14.02514147,0.09817599,22
168,2.75,168,168,698.4375,13.32629113,0.093284038,33
169,2.25,169,169,698.4375,11.99254304,0.083947801,27
170.001,2.333333333,170,170,698.4375,22.9767131,0.160836992,28
171,2.083333333,171,171,698.4375,12.01788622,0.084125204,25
172.001,2.583333333,172,172,698.4375,8.991311696,0.062939182,31
173.001,2,173,173,698.4375,13.02445211,0.091171165,24
174.001,3.083333333,174,174,698.4375,12.20566321,0.085439642,37
175,2.583333333,175,175,698.4375,16.6549194,0.116584436,31
176,2.583333333,176,176,698.4375,12.01547954,0.084108357,31
177.001,1.916666667,177,177,698.4375,15.52163045,0.108651413,23
178.001,2.416666667,178,178,698.4375,19.99962223,0.139997356,29
179.001,2.166666667,179,179,698.4375,17.02344298,0.119164101,26
180.001,3.083333333,180,180,698.4375,12.21670027,0.085516902,37
181.001,3.833333333,181,181,698.4375,16.03203682,0.112224258,46
182,3.083333333,182,182,698.4375,9.98147217,0.069870305,37
183,2.75,183,183,698.4375,12.00882529,0.084061777,33
184.001,2.166666667,184,184,698.4375,11.97934402,0.083855408,26
185.001,2.166666667,185,185,698.4375,17.0240601,0.119168421,26
186,2.916666667,186,186,698.4375,15.53993274,0.108779529,35
187,2.666666667,187,187,698.4375,11.00154132,0.077010789,32
188,2.333333333,188,188,698.4375,10.00693581,0.070048551,28
189.001,2.75,189,189,698.4375,10.98106316,0.076867442,33
190,2.25,190,190,698.8255208,14.02346546,0.098164258,27
190.999,2.166666667,191,191,698.4375,18.86979056,0.132088534,26
192.001,2,192,192,698.4375,12.02350716,0.08416455,24
193.001,1.916666667,193,193,698.4375,16.63647147,0.1164553,23
194,1.833333333,194,194,698.4375,12.01019545,0.084071368,22
195,2.166666667,195,195,698.4375,15.55454278,0.108881799,26
196,2.666666667,196,196,698.4375,7.774112716,0.054418789,32
197.001,2.333333333,197,197,698.4375,11.98511329,0.083895793,28
198,1.583333333,198,198,698.4375,14.01837669,0.098128637,19
199.001,2.083333333,199,199,698.4375,9.992654289,0.06994858,25
200.001,2.666666667,200,200,698.8255208,13.3290399,0.093303279,32
201,2.583333333,201,201,698.4375,6.013843869,0.042096907,31
202,1.666666667,202,202,698.4375,12.2102765,0.085471936,20
203.001,2.75,203,203,698.4375,15.99836177,0.111988532,33
204,2.083333333,204,204,698.4375,7.999132094,0.055993925,25
205,2.5,205,205,698.4375,13.00206733,0.091014471,30
206,2.333333333,206,206,698.4375,8.99388326,0.062957183,28
207,2.666666667,207,207,698.4375,9.999742229,0.069998196,32
208.001,2.333333333,208,208,698.4375,12.01260483,0.084088234,28
209.001,1.833333333,209,209,698.4375,9.995201193,0.069966408,22
210.001,3.083333333,210,210,698.4375,16.64709893,0.116529692,37
211.001,2.416666667,211,211,698.4375,24.44080276,0.171085619,29
212,2.666666667,212,212,698.4375,17.02562697,0.119179389,32
213.001,2.416666667,213,213,698.4375,17.75482276,0.124283759,29
214.001,2.416666667,214,214,698.4375,14.44191069,0.101093375,29
215.001,1.916666667,215,215,698.4375,12.0166262,0.084116383,23
216.001,2.666666667,216,216,698.4375,16.01545331,0.112108173,32
217.001,2.166666667,217,217,698.4375,9.985958633,0.06990171,26
218.001,1.833333333,218,218,698.4375,7.776872204,0.054438105,22
219,1.75,219,219,698.4375,16.00655468,0.112045883,21
220,1.75,220,220,698.4375,15.996911,0.111978377,21
221,2,221,221,698.4375,18.02526963,0.126176887,24
222,2.75,222,222,698.4375,13.0001794,0.091001256,33
222.999,1.833333333,223,223,698.4375,13.99386649,0.097957065,22
224.001,1.666666667,224,224,698.4375,13.99379795,0.097956586,20
225,1.916666667,225,225,698.4375,14.42235421,0.100956479,23
226.001,2.333333333,226,226,698.4375,10.02134747,0.070149432,28
227.001,2,227,227,698.4375,8.005655195,0.056039586,24
228.001,1.416666667,228,228,698.4375,13.31270603,0.093188942,17
229.001,2.083333333,229,229,698.4375,16.66375606,0.116646292,25
230,2.083333333,230,230,698.4375,12.98723614,0.090910653,25
231.001,1.666666667,231,231,698.4375,11.01384551,0.077096919,20
232.001,1.666666667,232,232,698.4375,6.665920084,0.046661441,20
233.001,2,233,233,698.4375,15.98874712,0.11192123,24
234,2.25,234,234,698.4375,9.012964248,0.06309075,27
235,2.333333333,235,235,698.4375,14.44216258,0.101095138,28
236.001,1.833333333,236,236,698.4375,14.42723276,0.100990629,22
237.001,2,237,237,698.4375,5.998496177,0.041989473,24
238.001,1.833333333,238,238,698.4375,11.99178683,0.083942508,22
239.001,1.916666667,239,239,698.4375,12.02719469,0.084190363,23
240,2.333333333,240,240,698.4375,7.762524417,0.054337671,28
241,2.583333333,241,241,698.4375,11.10767267,0.077753709,31
242.001,2,242,242,698.4375,20.01409192,0.140098643,24
243,1.833333333,243,243,698.4375,14.00062583,0.098004381,22
244.001,2,244,244,698.4375,15.00864348,0.105060504,24
245.001,2.333333333,245,245,698.4375,13.98813666,0.097916957,28
246,1.916666667,246,246,698.4375,13.01460629,0.091102244,23
247,1.666666667,247,247,698.4375,7.775151504,0.054426061,20
248,1.75,248,248,698.8255208,16.02089766,0.112146284,21
249.001,1.916666667,249,249,698.4375,7.776935276,0.054438547,23
250.001,2,250,250,698.8255208,13.31358337,0.093195084,24
251.001,1.166666667,251,251,698.4375,15.9897266,0.111928086,14
252.001,1.833333333,252,252,698.4375,13.02888634,0.091202204,22
253,1.833333333,253,253,698.4375,5.554602633,0.038882218,22
254.001,1.166666667,254,254,698.4375,9.994980521,0.069964864,14
255,1.833333333,255,255,698.4375,9.99307147,0.0699515,22
256,1.75,256,256,698.4375,10.00292886,0.070020502,21
257.001,2.083333333,257,257,698.0494792,12.2110464,0.085477325,25
258,2.083333333,258,258,698.0494792,16.02238808,0.112156717,25
259.001,2.333333333,259,259,698.4375,14.43332918,0.101033304,28
260.002,1.25,260,260,698.4375,14.43424425,0.10103971,15
260.999,2.666666667,261,261,698.4375,15.00206278,0.105014439,32
262.001,2.083333333,262,262,698.4375,16.01845486,0.112129184,25
263,2,263,263,698.4375,17.00857572,0.11906003,24
264.001,2,264,264,698.4375,15.53861156,0.108770281,24
265.001,1.916666667,265,265,698.4375,19.97180647,0.139802645,23
266,2.666666667,266,266,698.4375,19.06244476,0.133437113,32
267.001,2.333333333,267,267,698.4375,8.873127257,0.062111891,28
268,1.833333333,268,268,698.4375,15.99344429,0.11195411,22
269,1.416666667,269,269,698.4375,13.33115887,0.093318112,17
270.001,1.333333333,270,270,698.4375,11.99502806,0.083965196,16
271,1.166666667,271,271,698.4375,8.011439535,0.056080077,14
272,2.75,272,272,698.0494792,9.998750156,0.069991251,33
273.001,1.916666667,273,273,698.4375,15.53814593,0.108767021,23
274,1.916666667,274,274,698.4375,16.9997246,0.118998072,23
275,2.166666667,275,275,697.6614583,10.01552306,0.070108661,26
276,2.083333333,276,276,698.4375,15.52887522,0.108702127,25
277.001,1.833333333,277,277,698.4375,5.993741934,0.041956194,22
278.001,2.333333333,278,278,698.4375,16.04226817,0.112295877,28
279,1.833333333,279,279,698.4375,17.99409614,0.125958673,22
280.001,1.916666667,280,280,698.4375,10.98538066,0.076897665,23
281.001,1.75,281,281,698.4375,14.43275071,0.101029255,21
282.001,1.416666667,282,282,698.4375,11.02686143,0.07718803,17
283,1.916666667,283,283,698.4375,17.76341113,0.124343878,23
284.001,1.416666667,284,284,698.4375,14.43299106,0.101030937,17
285,2.083333333,285,285,698.4375,16.99676721,0.118977371,25
286.001,2.5,286,286,698.4375,19.99215419,0.139945079,30
287.001,1.5,287,287,698.4375,11.00427186,0.077029903,18
288,1.416666667,288,288,698.4375,8.999880302,0.062999162,17
289.001,2.666666667,289,289,698.4375,16.99242648,0.118946985,32
290,2,290,290,698.4375,11.09841452,0.077688902,24
291,2.166666667,291,291,698.4375,12.00146658,0.084010266,26
292.001,1.416666667,292,292,698.4375,11.98399657,0.083887976,17
293,1.25,293,293,698.4375,12.00866185,0.084060633,15
294,1.583333333,294,294,698.4375,14.01310646,0.098091745,19
295,2.583333333,295,295,698.4375,16.63517628,0.116446234,31
296.001,1.916666667,296,296,698.4375,15.04553229,0.105318726,23
297.001,1.833333333,297,297,698.4375,9.981530841,0.069870716,22
298.001,2.583333333,298,298,698.4375,14.44229736,0.101096081,31
299,1.916666667,299,299,698.4375,15.00263596,0.105018452,23
300,2.166666667,300,300,698.4375,7.00587092,0.049041096,26
301.001,2.083333333,301,301,698.4375,16.98318665,0.118882307,25
302,1.833333333,302,302,698.4375,9.995045789,0.069965321,22
303.001,1.75,303,303,698.4375,11.10873878,0.077761171,21
304,2,304,304,698.4375,18.99672496,0.132977075,24
305.001,1.75,305,305,698.4375,15.01357227,0.105095006,21
306,2.333333333,306,306,698.4375,6.657008826,0.046599062,28
307.001,1.833333333,307,307,698.4375,14.00841065,0.098058875,22
308.001,2.083333333,308,308,698.4375,9.999334489,0.069995341,25
309,1.666666667,309,309,698.4375,9.999055089,0.069993386,20
310,2.083333333,310,310,698.8255208,24.02584941,0.168180946,25
311.001,1.916666667,311,311,698.4375,11.08689979,0.077608299,23
312,1.333333333,312,312,698.4375,9.004924793,0.063034474,16
313,1.25,313,313,697.6614583,14.0011803,0.098008262,15
314,2.166666667,314,314,698.4375,12.00288789,0.084020215,26
315.001,1.583333333,315,315,698.4375,13.99779255,0.097984548,19
316,1.75,316,316,698.4375,13.02178806,0.091152516,21
317.001,2.083333333,317,317,698.4375,12.21509946,0.085505696,25
318.001,2.333333333,318,318,698.4375,18.99260238,0.132948217,28
319.001,2.166666667,319,319,698.4375,11.00282773,0.077019794,26
320,2.166666667,320,320,698.8255208,7.000602752,0.049004219,26
321,2.166666667,321,321,698.4375,13.31220243,0.093185417,26
322,1.666666667,322,322,698.4375,11.02256429,0.07715795,20
323,1.416666667,323,323,698.4375,9.992139184,0.069944974,17
324.001,1.25,324,324,698.4375,13.32105724,0.093247401,15
325,1.666666667,325,325,698.8255208,15.54901633,0.108843114,20
326,1.833333333,326,326,698.4375,18.01889281,0.12613225,22
327,1.666666667,327,327,698.4375,28.85371301,0.201975991,20
328,1.833333333,328,328,698.0494792,11.00747187,0.077052303,22
329.001,1.583333333,329,329,698.4375,17.74633915,0.124224374,19
330,1.25,330,330,698.4375,12.04934932,0.084345445,15
331,1.5,331,331,698.4375,7.763483479,0.054344384,18
332,1.833333333,332,332,698.4375,12.20376877,0.085426381,22
333.001,2,333,333,698.4375,6.007824591,0.042054772,24
334.001,2.166666667,334,334,698.4375,7.769197131,0.05438438,26
335.001,1.333333333,335,335,698.4375,15.01537124,0.105107599,16
336.001,2,336,336,698.4375,12.21536262,0.085507538,24
337,1.666666667,337,337,698.4375,15.55336944,0.108873586,20
338,1.416666667,338,338,698.4375,15.00816744,0.105057172,17
339.001,1.666666667,339,339,698.4375,15.55128414,0.108858989,20
340.001,1.916666667,340,340,698.4375,14.44058399,0.101084088,23
341,1.833333333,341,341,698.4375,11.10524137,0.07773669,22
342,0.916666667,342,342,698.4375,15.0263487,0.105184441,11
343.001,1.5,343,343,698.4375,12.21759854,0.08552319,18
344.001,1.25,344,344,698.4375,16.66538528,0.116657697,15
345,1.166666667,345,345,698.4375,13.33011781,0.093310825,14
346.001,1.166666667,346,346,698.4375,8.871659141,0.062101614,14
347.001,1.75,347,347,698.4375,23.02381353,0.161166695,21
348,2.166666667,348,348,698.4375,12.22178767,0.085552514,26
349,1.583333333,349,349,698.4375,15.01632725,0.105114291,19
350,1.25,350,350,698.4375,14.98902953,0.104923207,15
351,1.916666667,351,351,698.4375,10.99463132,0.076962419,23
352,1.5,352,352,698.4375,14.99884209,0.104991895,18
353.001,1,353,353,698.4375,18.0181082,0.126126757,12
354.001,1.083333333,354,354,698.4375,3.994623237,0.027962363,13
355,1.75,355,355,698.4375,15.01724731,0.105120731,21
356,1.25,356,356,698.4375,11.10445584,0.077731191,15
357.001,1.416666667,357,357,698.0494792,8.000964116,0.056006749,17
358,1.833333333,358,358,698.0494792,17.76464576,0.12435252,22
359,1.583333333,359,359,698.4375,25.03067259,0.175214708,19
360,1.416666667,360,360,698.4375,13.3169254,0.093218478,17
361.001,1.166666667,361,361,698.4375,15.02888401,0.105202188,14
362,1.333333333,362,362,698.4375,15.50828286,0.10855798,16
363,2.5,363,363,698.4375,9.00889899,0.063062293,30
364.001,1.416666667,364,364,698.4375,12.01260603,0.084088242,17
365,1.833333333,365,365,698.4375,12.99899648,0.090992975,22
366.001,1.916666667,366,366,698.4375,8.874569278,0.062121985,23
367,1.166666667,367,367,698.4375,11.01647845,0.077115349,14
368.001,1.833333333,368,368,698.4375,13.31501335,0.093205093,22
369.002,1.75,369,369,698.4375,16.00817858,0.11205725,21
370.001,2,370,370,698.4375,15.55433886,0.108880372,24
371,1.416666667,371,371,698.4375,11.99719745,0.083980382,17
372.001,1.333333333,372,372,698.4375,16.01956309,0.112136942,16
373,1.75,373,373,698.4375,13.31937315,0.093235612,21
374.001,2,374,374,698.4375,13.00854271,0.091059799,24
375.001,1.75,375,375,698.0494792,13.0002197,0.091001538,21
376.001,1.833333333,376,376,698.4375,13.32266632,0.093258664,22
377.001,1.333333333,377,377,698.4375,10.01165356,0.070081575,16
378,1.583333333,378,378,698.4375,13.31033898,0.093172373,19
379,2.333333333,379,379,698.4375,8.887713736,0.062213996,28
380,2.083333333,380,380,698.4375,17.03005805,0.119210406,25
381,2,381,381,698.4375,11.1064279,0.077744995,24
382,1.416666667,382,382,698.4375,11.00920259,0.077064418,17
383,1.166666667,383,383,698.8255208,14.02289659,0.098160276,14
384,1.666666667,384,384,698.4375,12.22195741,0.085553702,20
385.001,1.25,385,385,698.4375,13.3104881,0.093173417,15
386.001,1.416666667,386,386,698.4375,15.53103033,0.108717212,17
387,1.583333333,387,387,698.4375,13.00448655,0.091031406,19
388,1.333333333,388,388,698.4375,13.0342501,0.091239751,16
389,2.333333333,389,389,698.4375,8.876160475,0.062133123,28
390.001,2.083333333,390,390,698.4375,14.99638437,0.104974691,25
391.001,1.75,391,391,698.4375,12.21214042,0.085484983,21
392.001,1.583333333,392,392,698.4375,11.01094267,0.077076599,19
393.001,1.5,393,393,698.4375,16.99100666,0.118937047,18
394.001,1.083333333,394,394,698.4375,16.66567969,0.116659758,13
395.001,1.416666667,395,395,698.4375,15.00723199,0.105050624,17
396.001,0.75,396,396,698.4375,18.88735482,0.132211484,9
397.001,1.75,397,397,698.4375,17.7554434,0.124288104,21
398,1.5,398,398,698.4375,13.99584044,0.097970883,18
399.001,1.833333333,399,399,698.4375,13.33264744,0.093328532,22
400.001,1.25,400,400,698.4375,19.01243603,0.133087052,15
401,1.25,401,401,698.4375,3.331005331,0.023317037,15
402,1.083333333,402,402,698.4375,13.00609986,0.091042699,13
403.001,1.25,403,403,698.4375,12.20878307,0.085461481,15
404.001,1.25,404,404,698.4375,17.77312319,0.124411862,15
405,1.666666667,405,405,698.4375,14.44275143,0.10109926,20
406,1.666666667,406,406,698.4375,17.7658273,0.124360791,20
407,1.75,407,407,698.4375,10.01281239,0.070089687,21
408,0.75,408,408,698.4375,9.999697009,0.069997879,9
409.001,1,409,409,698.4375,7.006234147,0.049043639,12
410.001,1,410,410,698.4375,17.98240062,0.125876804,12
411.001,1.583333333,411,411,698.4375,9.997053091,0.069979372,19
412.001,1.583333333,412,412,698.4375,8.884075694,0.06218853,19
413.001,1.25,413,413,697.6614583,13.99650647,0.097975545,15
413.999,1.5,414,414,698.4375,11.02096077,0.077146725,18
415.001,1.666666667,415,415,698.4375,14.41186402,0.100883048,20
416,1,416,416,698.4375,20.02477666,0.140173437,12
417,1.833333333,417,417,698.4375,5.996004862,0.041972034,22
418.001,1.583333333,418,418,698.4375,5.005008512,0.03503506,19
419,1.5,419,419,698.4375,8.000334414,0.056002341,18
420,2.083333333,420,420,698.4375,8.00049203,0.056003444,25
421,0.833333333,421,421,698.4375,13.99022223,0.097931556,10
422.001,1.5,422,422,698.4375,13.02598293,0.09118188,18
423.001,0.75,423,423,700.765625,11.10348425,0.07772439,9
424,1.333333333,424,424,698.4375,12.18639422,0.08530476,16
425,1.583333333,425,425,698.4375,14.43139205,0.101019744,19
426,1.333333333,426,426,698.4375,11.10285429,0.07771998,16
427,1.333333333,427,427,698.4375,11.0046924,0.077032847,16
428,1.166666667,428,428,698.4375,18.0218533,0.126152973,14
429.001,1.166666667,429,429,698.4375,14.97514276,0.104825999,14
430.001,1.166666667,430,430,698.4375,11.10874495,0.077761215,14
431.001,1.333333333,431,431,698.4375,8.018505106,0.056129536,16
432,1.416666667,432,432,698.4375,14.43523316,0.101046632,17
433.001,1.083333333,433,433,698.4375,14.44210803,0.101094756,13
434,1.5,434,434,698.4375,11.09384416,0.077656909,18
435,1,435,435,698.4375,15.00632066,0.105044245,12
436,1.916666667,436,436,698.4375,13.99553542,0.097968748,23
437,2.166666667,437,437,698.4375,15.00046651,0.105003266,26
438.001,1.083333333,438,438,698.4375,5.00847183,0.035059303,13
439,1.416666667,439,439,698.4375,10.97844273,0.076849099,17
440.001,1,440,440,698.4375,14.02269714,0.09815888,12
441,1.75,441,441,698.4375,13.31654413,0.093215809,21
442,1.166666667,442,442,698.4375,7.774187831,0.054419315,14
443.001,1.25,443,443,698.4375,10.01236327,0.070086543,15
444.001,1.416666667,444,444,698.4375,12.2154725,0.085508307,17
