Time t / s,Events N,Channel n,Energy E / keV,Voltage U / V,Rate R / 1/s,Dead time t / %,Raw
62,5.916666667,62,62,698.4375,36.62914621,0.256404023,71
63,6.25,63,63,698.4375,36.9505048,0.258653534,75
64.001,5.583333333,64,64,698.4375,31.05221119,0.217365478,67
65.001,5.75,65,65,699.9895833,40.98376633,0.286886364,69
66,5.25,66,66,698.8255208,53.26859424,0.37288016,63
67,5.75,67,67,699.2135417,35.06373535,0.245446147,69
68,6.416666667,68,68,698.8255208,48.98707231,0.342909506,77
69,6.833333333,69,69,698.4375,36.95453853,0.25868177,82
70,6.416666667,70,70,698.4375,43.02773568,0.30119415,77
71.001,8.5,71,71,698.4375,34.95762088,0.244703346,102
72.001,8.833333333,72,72,698.4375,43.0219541,0.301153679,106
73,7.583333333,73,73,698.4375,51.08836243,0.357618537,91
74.001,9.666666667,74,74,698.4375,41.91610492,0.293412734,116
75.001,10.83333333,75,75,698.4375,31.07870638,0.217550945,130
76,10.66666667,76,76,698.8255208,48.85448448,0.341981391,128
77,10.66666667,77,77,698.8255208,36.0154146,0.252107902,128
78,11,78,78,698.4375,36.66580706,0.256660649,132
79.001,11.83333333,79,79,698.4375,39.05140727,0.273359851,142
80,12.16666667,80,80,698.4375,38.82817887,0.271797252,146
81.001,13.41666667,81,81,698.4375,45.03939145,0.31527574,161
82.001,11.16666667,82,82,698.4375,38.01531257,0.266107188,134
83.001,12.66666667,83,83,698.4375,44.92037414,0.314442619,152
84.001,10.5,84,84,698.4375,34.0574481,0.238402137,126
85.001,11.58333333,85,85,698.8255208,29.96907524,0.209783527,139
86.001,10.75,86,86,698.4375,31.10012586,0.217700881,129
87.001,10.66666667,87,87,698.4375,51.00768176,0.357053772,128
88,10,88,88,698.4375,31.0847892,0.217593524,120
89,11.16666667,89,89,698.4375,41.03382007,0.287236741,134
89.999,9.666666667,90,90,698.4375,37.73322323,0.264132563,116
91,9.833333333,91,91,699.6015625,43.01937593,0.301135631,118
92.001,8.333333333,92,92,698.4375,45.07214247,0.315504997,100
93,9,93,93,698.4375,37.97976438,0.265858351,108
94.001,8.583333333,94,94,698.4375,31.99074188,0.223935193,103
95.001,8.583333333,95,95,698.4375,50.05732565,0.35040128,103
96,8.416666667,96,96,698.4375,34.41391166,0.240897382,101
97,8.666666667,97,97,699.2135417,38.08701741,0.266609122,104
98.001,9.333333333,98,98,698.4375,35.44346363,0.248104245,112
99.001,7.833333333,99,99,698.8255208,41.06453291,0.28745173,94
100.001,6.5,100,100,698.4375,35.52712596,0.248689882,78
101.001,7,101,101,698.4375,34.4192763,0.240934934,84
102,7.25,102,102,698.8255208,31.02741582,0.217191911,87
103,6.083333333,103,103,699.9895833,40.02468723,0.280172811,73
104.001,6.583333333,104,104,698.8255208,36.63655549,0.256455888,79
105,5.25,105,105,698.4375,33.31599051,0.233211934,63
106.001,6.083333333,106,106,698.4375,42.05440578,0.29438084,73
107.001,7.083333333,107,107,699.9895833,43.96917761,0.307784243,85
108,6.75,108,108,698.8255208,37.05582089,0.259390746,81
109,5.666666667,109,109,699.2135417,42.16978644,0.295188505,68
110,7.166666667,110,110,699.6015625,31.98576953,0.223900387,86
111.001,6.833333333,111,111,699.2135417,35.97813968,0.251846978,82
112,6.666666667,112,112,698.4375,39.0786027,0.273550219,80
113,7,113,113,698.4375,54.37077205,0.380595404,84
113.999,5.916666667,114,114,698.8255208,29.011683,0.203081781,71
115.001,7.166666667,115,115,698.4375,48.0304465,0.336213126,86
115.999,6.75,116,116,698.4375,39.94671109,0.279626978,81
117,4.416666667,117,117,698.4375,45.04622193,0.315323553,53
118,6.583333333,118,118,698.4375,29.97365615,0.209815593,79
119,6.916666667,119,119,698.4375,45.50477223,0.318533406,83
120,7.666666667,120,120,698.4375,33.01042139,0.23107295,92
121,6.833333333,121,121,699.9895833,36.0370533,0.252259373,82
122,6.75,122,122,698.4375,46.07767775,0.322543744,81
123,6.75,123,123,698.4375,36.6364538,0.256455177,81
124,5.75,124,124,698.4375,45.07633678,0.315534357,69
125.001,6.333333333,125,125,698.4375,43.25129524,0.302759067,76
126.001,7.166666667,126,126,698.4375,53.05505523,0.371385387,86
127,5.416666667,127,127,698.4375,34.99655984,0.244975919,65
128,5.083333333,128,128,698.4375,44.3685545,0.310579881,61
129.001,5.416666667,129,129,698.4375,42.03139745,0.294219782,65
130,6,130,130,698.4375,44.39426413,0.310759849,72
131,6.583333333,131,131,698.4375,37.0289307,0.259202515,79
131.999,6,132,132,698.8255208,47.02310715,0.32916175,72
133.001,6.25,133,133,698.4375,36.62508092,0.256375566,75
133.999,6.833333333,134,134,699.2135417,34.02762362,0.238193365,82
135.001,6.916666667,135,135,698.4375,35.06970103,0.245487907,83
135.999,6.416666667,136,136,698.4375,39.96854919,0.279779844,77
137,6.666666667,137,137,698.4375,36.61876525,0.256331357,80
138.001,5.333333333,138,138,698.4375,37.04604082,0.259322286,64
139,5.583333333,139,139,698.4375,41.03550092,0.287248506,67
140,6.25,140,140,698.4375,42.19083224,0.295335826,75
141.001,6.916666667,141,141,698.4375,33.0486112,0.231340278,83
142,8.5,142,142,698.4375,31.09817082,0.217687196,102
143.001,5.833333333,143,143,698.4375,46.98789592,0.328915271,70
144.001,6.75,144,144,698.4375,38.8444379,0.271911065,81
145.001,5.583333333,145,145,698.4375,49.89018671,0.349231307,67
146,6.833333333,146,146,698.4375,48.10660906,0.336746263,82
147.001,6.083333333,147,147,698.4375,32.19259788,0.225348185,73
148.001,6.75,148,148,698.4375,37.71028057,0.263971964,81
149.001,6.333333333,149,149,698.8255208,40.0173275,0.280121293,76
150.001,5.833333333,150,150,698.4375,44.06367201,0.308445704,70
151.001,6.916666667,151,151,698.4375,42.19443016,0.295361011,83
152,7.333333333,152,152,698.4375,43.07710802,0.301539756,88
152.999,6.25,153,153,698.4375,48.84813326,0.341936933,75
154.001,5,154,154,698.4375,55.47311634,0.388311814,60
155.001,6.75,155,155,698.4375,31.06170096,0.217431907,81
156.001,7,156,156,698.4375,49.90703429,0.34934924,84
157,6.75,157,157,698.4375,41.07142243,0.287499957,81
158.001,6.5,158,158,698.4375,42.0622058,0.294435441,78
158.999,5.5,159,159,698.4375,32.17085966,0.225196018,66
160,7.25,160,160,698.8255208,35.53792085,0.248765446,87
161,6.166666667,161,161,700.765625,46.04105481,0.322287384,74
162,6.25,162,162,698.4375,30.05435029,0.210380452,75
163.001,7,163,163,698.4375,34.41805345,0.240926374,84
164.001,5.833333333,164,164,698.4375,39.01824493,0.273127715,70
165.001,6.25,165,165,698.4375,32.21419015,0.225499331,75
166.001,7.083333333,166,166,698.4375,44.11879427,0.30883156,85
167.001,6.75,167,167,698.4375,40.99759787,0.286983185,81
168,7.5,168,168,698.4375,34.98752695,0.244912689,90
169.001,6.25,169,169,698.4375,38.0289933,0.266202953,75
170,6.416666667,170,170,699.2135417,42.00786387,0.294055047,77
171,6.333333333,171,171,698.4375,41.9870386,0.29390927,76
172,6.5,172,172,698.4375,43.00892865,0.301062501,78
173,6.833333333,173,173,698.4375,42.20436977,0.295430588,82
174,6.583333333,174,174,698.4375,41.06002787,0.287420195,79
175.001,6.25,175,175,698.4375,33.06803417,0.231476239,75
176,7.083333333,176,176,698.4375,47.72320894,0.334062463,85
177,7.666666667,177,177,698.4375,36.62251212,0.256357585,92
178,5.5,178,178,698.4375,42.0343673,0.294240571,66
179.001,7.083333333,179,179,698.4375,39.99543252,0.279968028,85
180.001,6.916666667,180,180,698.4375,45.9684197,0.321778938,83
181,7.25,181,181,698.4375,48.03406576,0.33623846,87
182,5.166666667,182,182,698.8255208,39.99136631,0.279939564,62
183.001,5.916666667,183,183,698.8255208,46.05931519,0.322415206,71
184,6.75,184,184,698.4375,28.87746625,0.202142264,81
185.001,7.25,185,185,698.4375,35.55092998,0.24885651,87
186.001,5.5,186,186,698.4375,43.015236,0.301106652,66
187,6.416666667,187,187,698.4375,47.74530566,0.33421714,77
188,6.833333333,188,188,698.4375,37.01329518,0.259093066,82
189.001,6.333333333,189,189,698.4375,36.00637313,0.252044612,76
189.999,6.083333333,190,190,698.4375,38.88209748,0.272174682,73
191.001,5.583333333,191,191,698.4375,24.9947561,0.174963293,67
192.001,8.666666667,192,192,698.8255208,35.5106346,0.248574442,104
192.999,6.333333333,193,193,698.8255208,38.11303946,0.266791276,76
194,6.916666667,194,194,698.4375,43.26865631,0.302880594,83
195,5.916666667,195,195,698.4375,37.76688413,0.264368189,71
196,6.833333333,196,196,698.4375,43.03416913,0.301239184,82
197.001,6.916666667,197,197,698.4375,25.50707228,0.178549506,83
198,6.833333333,198,198,698.4375,47.05159207,0.329361144,82
199.001,6.583333333,199,199,698.4375,34.40611221,0.240842785,79
200.001,6.25,200,200,698.4375,49.01563599,0.343109452,75
201.001,6.75,201,201,698.4375,47.75051224,0.334253586,81
202.001,5.666666667,202,202,698.4375,28.88792596,0.202215482,68
203.001,5.833333333,203,203,699.2135417,51.06166073,0.357431625,70
204.001,6.75,204,204,698.4375,38.88805496,0.272216385,81
205.001,6.416666667,205,205,698.4375,49.93869747,0.349570882,77
206.001,5.833333333,206,206,698.4375,35.08648468,0.245605393,70
207.001,6.583333333,207,207,698.4375,41.080123,0.287560861,79
208,5.5,208,208,698.4375,34.38939848,0.240725789,66
208.999,7.083333333,209,209,698.4375,44.06868545,0.308480798,85
210.001,6.333333333,210,210,698.4375,47.76660039,0.334366203,76
211,6.5,211,211,698.4375,53.30400429,0.37312803,78
212,5.833333333,212,212,698.4375,46.64716815,0.326530177,70
213,6.75,213,213,698.4375,33.31016796,0.233171176,81
214.001,5.833333333,214,214,700.3776042,43.11877065,0.301831395,70
215.001,6.333333333,215,215,698.4375,51.06882612,0.357481783,76
216.001,6.416666667,216,216,700.765625,54.07009106,0.378490637,77
217.001,5.916666667,217,217,698.4375,36.65363019,0.256575411,71
218,5.916666667,218,218,698.8255208,33.09137853,0.23163965,71
219,6.083333333,219,219,698.4375,38.79919808,0.271594387,73
220.001,7.25,220,220,698.4375,37.97259897,0.265808193,87
221.001,6.416666667,221,221,698.8255208,34.98386194,0.244887034,77
222.001,6,222,222,698.4375,42.02274691,0.294159228,72
223.001,7.416666667,223,223,699.2135417,38.07641556,0.266534909,89
224.001,6.083333333,224,224,698.4375,53.20748581,0.372452401,73
225,5.083333333,225,225,699.9895833,34.01558594,0.238109102,61
226,5.333333333,226,226,698.4375,37.03516489,0.259246154,64
227.001,6.833333333,227,227,698.4375,36.61522228,0.256306556,82
228.001,5.916666667,228,228,698.4375,39.02659663,0.273186176,71
229.001,6.25,229,229,698.8255208,36.61826139,0.25632783,75
230.001,7.166666667,230,230,699.2135417,36.05273072,0.252369115,86
231,6.333333333,231,231,698.4375,48.95331812,0.342673227,76
232.001,5.833333333,232,232,698.8255208,45.02095726,0.315146701,70
233.001,4.75,233,233,698.4375,41.04231962,0.287296237,57
234.001,6.416666667,234,234,698.4375,50.1149788,0.350804852,77
235.001,5.75,235,235,702.3177083,39.99975111,0.279998258,69
236,6.25,236,236,698.4375,41.08951629,0.287626614,75
237.001,5.333333333,237,237,698.4375,33.31989801,0.233239286,64
238.001,6.083333333,238,238,698.4375,46.61684362,0.326317905,73
239,4.916666667,239,239,699.6015625,41.03459072,0.287242135,59
240.001,5.916666667,240,240,698.4375,43.04978708,0.30134851,71
241.001,5.583333333,241,241,698.4375,36.64515189,0.256516063,67
242.001,6,242,242,698.8255208,40.03965928,0.280277615,72
243.001,7.083333333,243,243,698.4375,42.2095828,0.29546708,85
244.001,6.75,244,244,698.4375,42.17993449,0.295259541,81
245.001,5.416666667,245,245,698.8255208,48.01532649,0.336107285,65
246,5.833333333,246,246,698.4375,46.0558381,0.322390867,70
247.001,6.25,247,247,699.2135417,41.0944359,0.287661051,75
248.001,6.25,248,248,698.4375,39.99625368,0.279973776,75
249.001,7.916666667,249,249,698.4375,36.6492135,0.256544494,95
250,5.666666667,250,250,698.4375,43.98343584,0.307884051,68
251.001,5,251,251,698.4375,33.30220687,0.233115448,60
252.001,5.833333333,252,252,698.8255208,37.09255334,0.259647873,70
253.001,6.666666667,253,253,698.8255208,43.29633902,0.303074373,80
254.001,7.083333333,254,254,698.4375,44.41810944,0.310926766,85
254.999,7.5,255,255,698.4375,46.15325187,0.323072763,90
256.001,5.083333333,256,256,698.4375,41.04632177,0.287324252,61
257,5.5,257,257,698.8255208,36.64848902,0.256539423,66
258,6.5,258,258,698.4375,38.02230388,0.266156127,78
259,6.416666667,259,259,698.8255208,33.2779219,0.232945453,77
260.001,5.416666667,260,260,698.4375,39.01560624,0.273109244,65
261,5.416666667,261,261,698.4375,50.97134391,0.356799407,65
262,6.083333333,262,262,698.4375,37.03695918,0.259258714,73
263,4.666666667,263,263,698.4375,38.86602703,0.272062189,56
264,5.333333333,264,264,698.4375,38.86918653,0.272084306,64
265.001,4.416666667,265,265,698.4375,30.00590216,0.210041315,53
266.001,6,266,266,698.4375,51.05168473,0.357361793,72
267.001,5.833333333,267,267,698.4375,38.96844335,0.272779103,70
268,5.25,268,268,698.4375,39.00085802,0.273006006,63
269.001,5.25,269,269,698.4375,27.05270137,0.18936891,63
270,6.25,270,270,699.2135417,31.04586306,0.217321041,75
271,7.666666667,271,271,698.4375,42.21952017,0.295536641,92
272.001,5.583333333,272,272,698.4375,48.04359957,0.336305197,67
272.999,5.833333333,273,273,698.0494792,38.88197222,0.272173806,70
274.001,5.583333333,274,274,698.4375,44.43305971,0.311031418,67
275.001,6.25,275,275,698.4375,35.9784525,0.251849168,75
276,6.25,276,276,698.4375,27.77147982,0.194400359,75
277.001,5.333333333,277,277,698.4375,36.00397484,0.252027824,64
278,5.916666667,278,278,698.4375,42.05728202,0.294400974,71
279,6.083333333,279,279,698.4375,42.15636929,0.295094585,73
280,5.833333333,280,280,698.4375,41.03370098,0.287235907,70
281,5.5,281,281,698.8255208,55.0754258,0.385527981,66
282.001,5.666666667,282,282,698.4375,46.90798061,0.328355864,68
283,6.083333333,283,283,698.4375,39.06266824,0.273438678,73
284.001,6.5,284,284,698.4375,38.84454999,0.27191185,78
285,5.666666667,285,285,698.4375,39.97361297,0.279815291,68
286,6.166666667,286,286,698.4375,34.01178168,0.238082472,74
287.001,5.5,287,287,698.4375,44.00232332,0.308016263,66
288.001,5.083333333,288,288,698.4375,37.01057022,0.259073992,61
289.001,5.583333333,289,289,700.765625,38.81994897,0.271739643,67
290,4.916666667,290,290,698.8255208,39.08847677,0.273619337,59
291,5.916666667,291,291,698.8255208,38.8715824,0.272101077,71
292.001,6,292,292,698.4375,37.96173078,0.265732115,72
293,5.5,293,293,698.4375,38.04799374,0.266335956,66
294.001,5.416666667,294,294,698.4375,32.21475198,0.225503264,65
295,6.833333333,295,295,699.6015625,35.524657,0.248672599,82
296.001,5.333333333,296,296,698.4375,37.02175398,0.259152278,64
297.001,5.333333333,297,297,698.4375,37.73460101,0.264142207,64
298.001,5.333333333,298,298,698.4375,34.96990141,0.24478931,64
299.001,5.333333333,299,299,698.8255208,33.02319549,0.231162368,64
300.001,7.166666667,300,300,698.4375,35.53588842,0.248751219,86
301,5.5,301,301,699.9895833,37.73696734,0.264158771,66
302,6.75,302,302,698.4375,50.12346412,0.350864249,81
303.001,4.416666667,303,303,699.2135417,39.96700945,0.279769066,53
304.001,6.416666667,304,304,698.4375,34.43933977,0.241075378,77
305.001,6.416666667,305,305,698.4375,40.96155349,0.286730874,77
306,5.5,306,306,699.2135417,50.02351605,0.350164612,66
307.001,6.416666667,307,307,698.4375,36.07798256,0.252545878,77
308.001,4.833333333,308,308,698.4375,42.1077173,0.294754021,58
309,6.5,309,309,698.4375,32.97982294,0.230858761,78
310.001,4.25,310,310,699.2135417,48.08813594,0.336616952,51
311,5.916666667,311,311,698.4375,35.53120089,0.248718406,71
312,5.75,312,312,698.4375,34.98072912,0.244865104,69
313.001,5.916666667,313,313,698.4375,33.9958661,0.237971063,71
314.001,7.583333333,314,314,698.4375,43.10531923,0.301737235,91
315,6.75,315,315,698.4375,44.37469728,0.310622881,81
316.001,6.666666667,316,316,698.4375,43.33154711,0.30332083,80
317,6.166666667,317,317,698.4375,33.02895649,0.231202695,74
318.001,6.333333333,318,318,698.4375,41.01335805,0.287093506,76
319.001,6.5,319,319,698.4375,35.02889884,0.245202292,78
320.001,6.416666667,320,320,698.4375,42.01494051,0.294104584,77
321.001,6.916666667,321,321,698.4375,45.52373952,0.318666177,83
322,5.666666667,322,322,698.4375,35.49715091,0.248480056,68
323,6.666666667,323,323,698.8255208,48.11044715,0.33677313,80
324,6.75,324,324,698.8255208,37.71732529,0.264021277,81
325.001,7.333333333,325,325,699.2135417,33.01622087,0.231113546,88
326,6,326,326,698.4375,35.5241877,0.248669314,72
327.001,5.833333333,327,327,698.8255208,33.05170278,0.231361919,70
328,6.916666667,328,328,698.4375,39.94157878,0.279591051,83
329.001,6.916666667,329,329,698.8255208,45.47615419,0.318333079,83
330.001,5.5,330,330,698.4375,38.02859751,0.266200183,66
331.001,7.333333333,331,331,698.4375,31.03369328,0.217235853,88
332.001,8,332,332,698.4375,36.99740278,0.258981819,96
333.001,5.666666667,333,333,698.4375,45.50613084,0.318542916,68
334,7,334,334,699.2135417,33.9804918,0.237863443,84
335,6.583333333,335,335,698.4375,34.04425072,0.238309755,79
336.001,8.25,336,336,698.4375,29.98135493,0.209869484,99
337.001,5.833333333,337,337,698.4375,24.42075089,0.170945256,70
338.001,6.666666667,338,338,698.4375,29.05094373,0.203356606,80
339.001,5.5,339,339,698.4375,37.73064382,0.264114507,66
340,7.5,340,340,698.4375,46.65478525,0.326583497,90
341.001,6.583333333,341,341,698.4375,35.52858147,0.24870007,79
342.001,5.916666667,342,342,698.4375,36.02004876,0.252140341,71
343,6.5,343,343,698.4375,43.07590837,0.301531359,78
344.001,6.25,344,344,698.8255208,34.39525159,0.240766761,75
345.001,7,345,345,698.4375,37.768986,0.264382902,84
346.001,7.166666667,346,346,698.4375,40.97426406,0.286819848,86
347,6.583333333,347,347,698.4375,35.03564176,0.245249492,79
348,5.916666667,348,348,698.4375,51.00895717,0.3570627,71
349,6.833333333,349,349,698.4375,28.83268118,0.201828768,82
350.001,6.833333333,350,350,698.4375,47.08359221,0.329585145,82
351,6.333333333,351,351,698.4375,38.85597356,0.271991815,76
352.001,6.083333333,352,352,698.4375,41.02844913,0.287199144,73
353.001,7.5,353,353,698.4375,33.04119245,0.231288347,90
354,7.083333333,354,354,698.4375,49.92619245,0.349483347,85
355,5.75,355,355,698.4375,33.32638293,0.233284681,69
356.001,5.75,356,356,698.4375,38.03759255,0.266263148,69
357,6.75,357,357,698.8255208,28.83912538,0.201873878,81
358,6.75,358,358,698.4375,27.02751942,0.189192636,81
359.001,7.166666667,359,359,698.8255208,43.98188826,0.307873218,86
360,6.75,360,360,701.9296875,47.00349236,0.329024447,81
361.001,5.5,361,361,698.4375,35.00957512,0.245067026,66
362,5.333333333,362,362,698.4375,44.39689044,0.310778233,64
363,6.166666667,363,363,698.8255208,35.03502802,0.245245196,74
364.001,6.25,364,364,698.4375,42.96151507,0.300730606,75
365.001,7.75,365,365,698.4375,35.5330868,0.248731608,93
366,5.333333333,366,366,698.4375,41.06669642,0.287466875,64
367,6.333333333,367,367,698.4375,30.97306892,0.216811482,76
368.001,4.75,368,368,698.8255208,48.97970771,0.342857954,57
369.001,6.666666667,369,369,698.4375,38.97100168,0.272797012,80
370.001,5.916666667,370,370,698.4375,38.85953267,0.272016729,71
371,6.25,371,371,698.4375,28.03252895,0.196227703,75
372,5.75,372,372,698.4375,37.71830439,0.264028131,69
373,5.916666667,373,373,698.4375,48.0788445,0.336551911,71
374,5.666666667,374,374,698.4375,36.61369072,0.256295835,68
375,6.25,375,375,698.4375,38.09873287,0.26669113,75
376.001,5.583333333,376,376,698.4375,26.60410563,0.186228739,67
377,5,377,377,698.0494792,44.98749797,0.314912486,60
378.001,5.166666667,378,378,698.4375,31.02675748,0.217187302,62
379,6.083333333,379,379,698.4375,34.01714804,0.238120036,73
380,6.166666667,380,380,698.4375,41.09150133,0.287640509,74
381.001,5.583333333,381,381,698.4375,42.16099977,0.295126998,67
382.001,7.583333333,382,382,698.4375,33.02769042,0.231193833,91
383.001,5.083333333,383,383,698.4375,46.00103042,0.322007213,61
384.001,6.416666667,384,384,699.6015625,38.88698775,0.272208914,77
385.001,4.916666667,385,385,698.4375,59.9724793,0.419807355,59
386.001,5,386,386,698.4375,34.02849546,0.238199468,60
387.001,5.166666667,387,387,698.4375,39.99973334,0.279998133,62
388.001,6.083333333,388,388,698.4375,39.96297652,0.279740836,73
389.001,5.75,389,389,699.2135417,51.03317667,0.357232237,69
390.001,5.583333333,390,390,698.4375,42.96913527,0.300783947,67
391,5.5,391,391,698.4375,41.07404006,0.28751828,66
392.001,4.166666667,392,392,698.4375,44.92288986,0.314460229,50
393,5.416666667,393,393,698.4375,47.72150882,0.334050562,65
394.001,6,394,394,698.4375,35.00226815,0.245015877,72
395,4.416666667,395,395,701.9296875,41.99726178,0.293980832,53
396.001,5.083333333,396,396,699.9895833,48.05288701,0.336370209,61
397.001,5.833333333,397,397,698.4375,51.10118045,0.357708263,70
398.001,5,398,398,698.4375,55.53061614,0.388714313,60
399,5,399,399,698.4375,35.55002555,0.248850179,60
400.001,5.916666667,400,400,698.4375,45.02729555,0.315191069,71
401,5.833333333,401,401,698.4375,45.97695175,0.321838662,70
402.001,3.916666667,402,402,698.4375,33.32540929,0.233277865,47
403.001,5.75,403,403,698.4375,38.85159136,0.27196114,69
404,5.5,404,404,698.4375,38.01742339,0.266121964,66
405,4.916666667,405,405,698.4375,46.04646088,0.322325226,59
406,5.916666667,406,406,698.4375,38.8474861,0.271932403,71
407,5,407,407,698.4375,46.65282115,0.326569748,60
408.001,5.583333333,408,408,698.4375,36.99116651,0.258938166,67
409.001,6,409,409,698.4375,40.04804163,0.280336291,72
410.001,5.166666667,410,410,698.4375,36.95340545,0.258673838,62
411.001,5.666666667,411,411,698.4375,41.09393385,0.287657537,68
412,6.083333333,412,412,698.4375,41.03429646,0.287240075,73
413,5.5,413,413,699.9895833,42.05214887,0.294365042,66
414,4.75,414,414,698.4375,44.39041145,0.31073288,57
415,4.416666667,415,415,698.4375,41.08172855,0.2875721,53
416.001,6.833333333,416,416,698.4375,43.31029226,0.303172046,82
417,5.416666667,417,417,698.4375,42.02136787,0.294149575,65
418.001,5.166666667,418,418,698.4375,33.31084111,0.233175888,62
419.001,4.25,419,419,698.4375,45.49841965,0.318488938,51
420.001,5.25,420,420,698.8255208,36.05949817,0.252416487,63
421.001,4.916666667,421,421,698.4375,37.75630283,0.26429412,59
422,4.916666667,422,422,700.3776042,32.98113479,0.230867944,59
423.001,5.083333333,423,423,698.8255208,37.77755951,0.264442917,61
424,5.166666667,424,424,698.8255208,49.98334444,0.349883411,62
425.001,4.5,425,425,701.9296875,39.10857322,0.273760013,54
426,4.75,426,426,698.4375,28.98317816,0.202882247,57
427.001,4.416666667,427,427,698.4375,39.92713298,0.279489931,53
428.001,5.583333333,428,428,698.0494792,35.07861117,0.245550278,67
429,5.416666667,429,429,698.4375,37.66845972,0.263679218,65
430.001,4.083333333,430,430,698.0494792,41.09354535,0.287654817,49
431,5.75,431,431,698.4375,41.07889613,0.287552273,69
432.001,5.166666667,432,432,698.4375,42.21867116,0.295530698,62
433,4.416666667,433,433,698.4375,43.01611814,0.301112827,53
434.001,3.916666667,434,434,698.4375,55.53923936,0.388774676,47
435,4.75,435,435,698.4375,45.05873857,0.31541117,57
436.001,3.666666667,436,436,698.4375,41.90266848,0.293318679,44
437.001,5,437,437,698.4375,38.08796415,0.266615749,60
438,4,438,438,698.4375,39.91436152,0.279400531,48
438.999,3.75,439,439,698.4375,44.01206371,0.308084446,45
440.001,5,440,440,698.8255208,43.06669308,0.301466852,60
441,3.416666667,441,441,698.4375,39.9303393,0.279512375,41
