Time t / s,Events N,Channel n,Energy E / keV,Rate R / 1/s,Voltage U / V,Raw
0,0,0,0,,698.4375,0
1,0,1,1,8.473810576,699.6015625,0
2.001,0,2,2,9.005230238,699.6015625,0
3.001,0,3,3,10.00071905,699.6015625,0
4,0,4,4,8.004804484,699.6015625,0
5.001,0,5,5,9.999726674,699.6015625,0
6,0,6,6,8.883739281,699.2135417,0
7,0,7,7,2.220902759,699.6015625,0
8,0,8,8,7.774275035,698.4375,0
9.001,0,9,9,8.000921706,699.2135417,0
10,0,10,10,5.001873702,699.6015625,0
11.001,0,11,11,13.32657232,698.4375,0
12,0,12,12,13.0078229,698.4375,0
13.001,0,13,13,6.00830889,699.6015625,0
14.001,0,14,14,3.329844027,698.8255208,0
15,0,15,15,3.33170487,698.4375,0
16,0.083333333,16,16,9.996107072,698.4375,1
17.001,0.166666667,17,17,9.996854323,698.4375,2
18,0.333333333,18,18,7.012464656,698.4375,4
19.001,0.5,19,19,8.883711659,698.4375,6
20,0.583333333,20,20,8.886146032,698.8255208,7
21,0.333333333,21,21,8.887683127,698.8255208,4
22,0.75,22,22,3.002119797,698.4375,9
23,1.333333333,23,23,8.998202159,698.4375,16
24.001,1,24,24,8.013135934,699.2135417,12
25,0.833333333,25,25,7.768261657,699.2135417,10
26,0.75,26,26,9.011832536,698.8255208,9
27,0.833333333,27,27,7.755429216,698.8255208,10
28,0.666666667,28,28,13.00385434,699.6015625,8
29.001,1.083333333,29,29,8.009932316,699.6015625,13
30,0.916666667,30,30,7.998968933,699.6015625,11
31,1.166666667,31,31,12.20686192,699.6015625,14
32,1.25,32,32,2.999292767,699.6015625,15
33.001,1.166666667,33,33,8.00094011,699.6015625,14
34.001,1.166666667,34,34,11.09883949,699.6015625,14
35.001,0.833333333,35,35,8.015901143,699.6015625,10
36,1.833333333,36,36,9.986931545,699.6015625,22
37.001,0.916666667,37,37,9.013553681,699.6015625,11
38.001,1.916666667,38,38,7.765964882,699.6015625,23
39,0.916666667,39,39,6.009780316,698.4375,11
