Time t / s,Events N,Channel n,Energy E / keV,Voltage U / V,Rate R / 1/s,Dead time t / %,Raw
162.001,3.166666667,162,162,698.4375,18.03621492,0.126253504,19
163.001,2.666666667,163,163,698.4375,9.976526342,0.069835684,16
164.001,2.333333333,164,164,698.4375,10.01777956,0.070124457,14
165,2.833333333,165,165,698.4375,20.01467075,0.140102695,17
166,2.666666667,166,166,698.4375,12.2217157,0.08555201,16
167.001,1.333333333,167,167,698.4375,18.88505732,0.132195401,8
168.001,2.666666667,168,168,698.4375,11.09373462,0.077656142,16
169.001,3,169,169,698.4375,12.01331075,0.084093175,18
170.001,3,170,170,698.4375,12.00591291,0.08404139,18
171,1.833333333,171,171,698.4375,11.10193968,0.077713578,11
172.001,2.833333333,172,172,698.8255208,13.32927679,0.093304938,17
173,2.5,173,173,699.6015625,9.996218097,0.069973527,15
174,3.166666667,174,174,698.8255208,11.10563727,0.077739461,19
175,2.666666667,175,175,698.4375,15.00336676,0.105023567,16
176.001,2.833333333,176,176,698.4375,11.09934334,0.077695403,17
177,2.333333333,177,177,698.4375,9.991219938,0.06993854,14
178,2.5,178,178,698.4375,19.96349564,0.139744469,15
178.999,3.333333333,179,179,698.8255208,13.01728435,0.09112099,20
180,3.666666667,180,180,698.4375,13.99915445,0.097994081,22
180.999,2.5,181,181,698.8255208,9.008101887,0.063056713,15
182.001,2,182,182,698.4375,13.30729982,0.093151099,12
183.001,1.833333333,183,183,698.4375,7.013495368,0.049094468,11
184,3.666666667,184,184,698.4375,9.010388076,0.063072717,22
185.001,2,185,185,698.4375,8.859281171,0.062014968,12
186.001,3,186,186,698.8255208,13.01362917,0.091095404,18
187,2,187,187,698.4375,13.01062448,0.091074371,12
188,2.5,188,188,698.4375,13.30715225,0.093150066,15
189.001,2.333333333,189,189,698.4375,6.002199806,0.042015399,14
190,2.5,190,190,698.4375,14.98546709,0.10489827,15
191.001,1.166666667,191,191,698.8255208,11.00670418,0.077046929,7
192,2.5,192,192,698.4375,7.013334453,0.049093341,15
193.001,3.166666667,193,193,698.4375,9.00989196,0.063069244,19
194.001,3,194,194,698.4375,11.09999139,0.07769994,18
194.999,1.5,195,195,698.4375,9.999948889,0.069999642,9
196,3.333333333,196,196,698.4375,7.775820863,0.054430746,20
197.001,1.833333333,197,197,698.4375,12.99329676,0.090953077,11
198,2,198,198,698.8255208,15.55233795,0.108866366,12
199,2.166666667,199,199,698.4375,10.01168163,0.070081771,13
200.001,2,200,200,698.4375,13.32812796,0.093296896,12
201,1.666666667,201,201,698.8255208,8.007006932,0.056049049,10
202.001,1,202,202,699.6015625,7.76977146,0.0543884,6
203.001,3.166666667,203,203,698.8255208,9.991855528,0.069942989,19
204,1.333333333,204,204,699.6015625,17.01585878,0.119111011,8
205,2.833333333,205,205,699.2135417,11.10731858,0.07775123,17
206,1.666666667,206,206,698.8255208,6.00288859,0.04202022,10
207,1.5,207,207,698.8255208,9.99019163,0.069931341,9
208,2.166666667,208,208,698.8255208,9.009263325,0.063064843,13
209.001,2.5,209,209,698.8255208,14.99513258,0.104965928,15
210,1.166666667,210,210,698.4375,8.871514521,0.062100602,7
211,2,211,211,698.4375,12.02288677,0.084160207,12
212,2.5,212,212,698.8255208,9.987156517,0.069910096,15
213.001,1.333333333,213,213,698.4375,9.025611074,0.063179278,8
214.001,1.666666667,214,214,698.4375,9.981391359,0.06986974,10
215,1.833333333,215,215,698.8255208,14.4360603,0.101052422,11
216,1.833333333,216,216,698.4375,10.02204148,0.07015429,11
217,2.333333333,217,217,698.4375,11.08087387,0.077566117,14
218,2.333333333,218,218,698.4375,9.999211173,0.069994478,14
219.001,1.833333333,219,219,698.4375,9.988186195,0.069917303,11
220,0.833333333,220,220,698.4375,12.21955293,0.085536871,5
220.999,2.5,221,221,698.8255208,9.011920067,0.06308344,15
222,1.833333333,222,222,698.4375,14.43461127,0.101042279,11
223,1.333333333,223,223,699.2135417,16.65655614,0.116595893,8
224.001,2.666666667,224,224,698.8255208,15.53118368,0.108718286,16
225,2.166666667,225,225,699.2135417,6.008174723,0.042057223,13
226.001,1.833333333,226,226,698.4375,5.996622702,0.041976359,11
227.001,1.333333333,227,227,698.4375,13.03750368,0.091262526,8
228.001,3,228,228,698.4375,15.51798307,0.108625881,18
228.999,0.666666667,229,229,698.4375,6.007317513,0.042051223,4
230,1.833333333,230,230,698.4375,14.43934254,0.101075398,11
231.001,1.333333333,231,231,698.4375,19.96713631,0.139769954,8
231.999,1.666666667,232,232,698.4375,11.09948379,0.077696386,10
233.001,2.333333333,233,233,698.8255208,12.01546871,0.084108281,14
234,1.5,234,234,698.8255208,10.99955342,0.076996874,9
235,1.5,235,235,699.2135417,21.01581861,0.14711073,9
236.001,1.833333333,236,236,698.8255208,9.993090333,0.069951632,11
237.001,1.333333333,237,237,698.4375,10.012254,0.070085778,8
238,1.5,238,238,698.4375,8.994614025,0.062962298,9
239,1.833333333,239,239,698.4375,14.43406956,0.101038487,11
240,1.333333333,240,240,699.2135417,12.99899908,0.090992994,8
241,1.833333333,241,241,698.4375,12.02928047,0.084204963,11
242,1.166666667,242,242,698.4375,15.53335322,0.108733473,7
243.001,1.833333333,243,243,698.8255208,9.002376627,0.063016636,11
244,1.333333333,244,244,698.4375,10.99537974,0.076967658,8
245,1.333333333,245,245,698.8255208,13.99642531,0.097974977,8
246,1.333333333,246,246,698.4375,8.888389164,0.062218724,8
247.001,1.5,247,247,698.4375,12.01575987,0.084110319,9
248.001,1,248,248,698.8255208,14.44004184,0.101080293,6
249,2.5,249,249,698.8255208,14.41668272,0.100916779,15
250.001,1.833333333,250,250,698.4375,20.01712265,0.140119859,11
251,2,251,251,698.4375,12.00492682,0.084034488,12
252.001,1.833333333,252,252,698.4375,6.99435276,0.048960469,11
253.001,1.166666667,253,253,698.4375,11.99931244,0.083995187,7
254,2,254,254,698.4375,19.06536561,0.133457559,12
255.001,1.5,255,255,698.4375,11.065553,0.077458871,9
255.999,2.166666667,256,256,698.4375,15.55293229,0.108870526,13
257,0.833333333,257,257,698.8255208,18.02691238,0.126188387,5
258,1.166666667,258,258,698.8255208,7.999191282,0.055994339,7
259,1.166666667,259,259,698.8255208,12.21295802,0.085490706,7
260.001,1.833333333,260,260,699.2135417,10.99055801,0.076933906,11
261,1.5,261,261,698.4375,21.01292295,0.147090461,9
262,0.833333333,262,262,699.2135417,15.01478656,0.105103506,5
263.001,1.166666667,263,263,698.4375,12.00330331,0.084023123,7
264,1.666666667,264,264,698.8255208,8.881997446,0.062173982,10
265,0.5,265,265,698.4375,10.99566441,0.076969651,3
266,1.5,266,266,698.4375,7.989112438,0.055923787,9
267.001,1,267,267,698.4375,14.02076756,0.098145373,6
268.001,2,268,268,698.4375,12.99450982,0.090961569,12
269.001,1.5,269,269,698.4375,11.00798519,0.077055896,9
270.001,1,270,270,698.4375,15.00074854,0.10500524,6
271,1,271,271,698.4375,14.98985636,0.104928995,6
272.001,1.5,272,272,698.4375,12.21481326,0.085503693,9
273,2.166666667,273,273,698.4375,13.03000811,0.091210057,13
274,2,274,274,698.8255208,12.99493457,0.090964542,12
275.001,1.333333333,275,275,698.4375,10.98077705,0.076865439,8
276,2.333333333,276,276,698.4375,11.01377603,0.077096432,14
277,1.5,277,277,699.6015625,12.00222401,0.084015568,9
278.001,1,278,278,699.2135417,7.767541022,0.054372787,6
279,1.833333333,279,279,698.4375,7.777252381,0.054440767,11
280.001,0.333333333,280,280,699.9895833,17.0247574,0.119173302,2
281.001,1.333333333,281,281,698.4375,13.32952405,0.093306668,8
282.001,0.833333333,282,282,698.4375,13.98734425,0.09791141,5
283,1.166666667,283,283,698.4375,10.01580594,0.070110642,7
284,1,284,284,698.4375,5.993439581,0.041954077,6
285,1.333333333,285,285,698.4375,7.774588469,0.054422119,8
286.001,2.166666667,286,286,698.4375,9.007835916,0.063054851,13
287.001,0.833333333,287,287,698.8255208,13.30361749,0.093125322,5
288.001,2,288,288,699.2135417,13.04257619,0.091298033,12
289.001,1.666666667,289,289,698.8255208,7.770112993,0.054390791,10
289.999,1.666666667,290,290,698.8255208,8.873276851,0.062112938,10
291.001,1,291,291,699.2135417,13.33077679,0.093315438,6
292.001,0.833333333,292,292,698.4375,13.01537376,0.091107616,5
293,1.166666667,293,293,699.2135417,14.44352327,0.101104663,7
293.999,0.833333333,294,294,698.4375,7.77418265,0.054419279,5
295.001,0.833333333,295,295,698.4375,8.885386072,0.062197703,5
296,0.666666667,296,296,698.4375,8.992520022,0.06294764,4
297,0.333333333,297,297,698.4375,13.01075469,0.091075283,2
298,0.5,298,298,698.4375,8.884718994,0.062193033,3
299.001,1.333333333,299,299,698.4375,6.659220179,0.046614541,8
300,1.166666667,300,300,698.8255208,6.996805958,0.048977642,7
301.001,1.166666667,301,301,698.4375,16.02862071,0.112200345,7
302.001,2,302,302,698.8255208,14.4327459,0.101029221,12
303,1.5,303,303,698.4375,7.774331158,0.054420318,9
304.001,1.333333333,304,304,698.4375,8.006808189,0.056047657,8
305,0.5,305,305,698.4375,9.990951528,0.069936661,3
306.001,0.333333333,306,306,699.2135417,11.01774959,0.077124247,2
307,1.333333333,307,307,698.4375,19.99514118,0.139965988,8
308.001,0.833333333,308,308,698.8255208,11.10397989,0.077727859,5
309,1.166666667,309,309,698.4375,5.542890052,0.03880023,7
310.001,2,310,310,698.4375,10.00694182,0.070048593,12
311,0.5,311,311,698.4375,12.01459533,0.084102167,3
312,0.833333333,312,312,698.4375,12.19159828,0.085341188,5
313.001,1.166666667,313,313,698.4375,13.99603632,0.097972254,7
314.001,0.166666667,314,314,698.4375,18.02158626,0.126151104,1
315,1.333333333,315,315,698.8255208,10.99935654,0.076995496,8
316.001,1.333333333,316,316,698.8255208,14.00841345,0.098058894,8
317.001,1.166666667,317,317,698.4375,11.98373328,0.083886133,7
318.001,1,318,318,698.8255208,7.000557944,0.049003906,6
319.001,1,319,319,699.2135417,9.996497227,0.069975481,6
320,0.833333333,320,320,699.2135417,12.00333092,0.084023316,5
321.001,1.333333333,321,321,698.4375,9.997533942,0.069982738,8
322,1.166666667,322,322,698.4375,11.99934244,0.083995397,7
323.001,1.333333333,323,323,698.8255208,15.01819605,0.105127372,8
324.001,1.5,324,324,698.4375,9.998369155,0.069988584,9
325,1.333333333,325,325,698.4375,6.655297201,0.04658708,8
326.001,1.333333333,326,326,698.4375,7.015760204,0.049110321,8
327.001,1.166666667,327,327,698.4375,12.2003267,0.085402287,7
328.001,1.666666667,328,328,698.4375,15.54605174,0.108822362,10
329,0.666666667,329,329,698.4375,14.02032105,0.098142247,4
330.001,0.5,330,330,698.4375,15.54766253,0.108833638,3
331.001,0.666666667,331,331,698.4375,15.53424775,0.108739734,4
332.001,0.833333333,332,332,698.8255208,12.0204227,0.084142959,5
333.001,1.5,333,333,698.4375,7.004061655,0.049028432,9
334,0.666666667,334,334,698.4375,16.6570463,0.116599324,4
335.001,0.333333333,335,335,698.4375,8.886031536,0.062202221,2
336.001,0.666666667,336,336,698.4375,12.21661751,0.085516323,4
337,0.333333333,337,337,698.4375,8.005696053,0.056039872,2
338,2.166666667,338,338,698.4375,8.005979666,0.056041858,13
339.001,0.5,339,339,698.4375,12.20248132,0.085417369,3
340,1.333333333,340,340,698.4375,11.01623352,0.077113635,8
341.001,1,341,341,698.4375,14.4410524,0.101087367,6
342,0.833333333,342,342,698.8255208,7.008698496,0.049060889,5
343.001,0.833333333,343,343,698.4375,16.65875376,0.116611276,5
344.001,0.666666667,344,344,698.8255208,6.66198995,0.04663393,4
345.001,0.5,345,345,698.4375,12.21005965,0.085470418,3
346,0.833333333,346,346,698.4375,8.006464419,0.056045251,5
347,0.666666667,347,347,698.4375,13.00497831,0.091034848,4
348.001,1.333333333,348,348,698.4375,6.993009089,0.048951064,8
349.001,1.5,349,349,698.4375,14.00513708,0.09803596,9
350.001,0.333333333,350,350,698.4375,7.001905218,0.049013337,2
351,0.666666667,351,351,698.8255208,9.987404884,0.069911834,4
352,1,352,352,698.4375,16.04425165,0.112309762,6
353,1.5,353,353,698.4375,15.51092717,0.10857649,9
354.001,0.5,354,354,698.8255208,11.01500464,0.077105032,3
355,1.833333333,355,355,698.4375,12.21961944,0.085537336,11
356,0.5,356,356,698.4375,8.009907455,0.056069352,3
357,0.666666667,357,357,698.4375,9.980436127,0.069863053,4
358.001,1,358,358,698.4375,9.993680663,0.069955765,6
359.001,0.666666667,359,359,698.4375,14.99347784,0.104954345,4
360.001,0.5,360,360,698.4375,13.03244166,0.091227092,3
361,0.666666667,361,361,698.8255208,8.888149197,0.062217044,4
362.001,0.5,362,362,698.4375,12.207943,0.085455601,3
363.001,0.833333333,363,363,698.4375,11.01001912,0.077070134,5
364.001,1,364,364,698.4375,8.881294395,0.062169061,6
365,0.833333333,365,365,698.4375,9.979409152,0.069855864,5
366.001,1,366,366,698.4375,10.02242919,0.070157004,6
367,0.5,367,367,698.4375,14.42619851,0.10098339,3
368,0.666666667,368,368,698.4375,17.02697925,0.119188855,4
369.001,0.333333333,369,369,698.4375,14.42167422,0.10095172,2
370,1,370,370,698.8255208,13.0217711,0.091152398,6
371.001,0.833333333,371,371,699.2135417,14.44220269,0.101095419,5
372,1.333333333,372,372,698.4375,11.1040773,0.077728541,8
373.001,1,373,373,698.4375,12.21137581,0.085479631,6
374,0.666666667,374,374,698.4375,11.01311221,0.077091785,4
375,0.666666667,375,375,698.4375,14.43209859,0.10102469,4
376,0.333333333,376,376,698.4375,10.01815891,0.070127112,2
377,0.166666667,377,377,698.4375,11.09301717,0.07765112,1
378,0.5,378,378,698.4375,10.00104611,0.070007323,3
379.001,0.166666667,379,379,698.8255208,11.00283763,0.077019863,1
380.001,1,380,380,699.2135417,16.99280694,0.118949649,6
381,0.833333333,381,381,698.8255208,9.00079567,0.06300557,5
382,0.666666667,382,382,698.4375,14.99523751,0.104966663,4
383.001,0.833333333,383,383,698.4375,4.005107714,0.028035754,5
384,1.166666667,384,384,698.4375,9.986671123,0.069906698,7
385.001,0.333333333,385,385,698.4375,15.04275603,0.105299292,2
386.001,0.666666667,386,386,698.4375,11.09040532,0.077632837,4
387.001,0.333333333,387,387,699.2135417,9.993996939,0.069957979,2
388,1.166666667,388,388,698.4375,9.002822385,0.063019757,7
389,0.666666667,389,389,698.8255208,10.99300186,0.076951013,4
390,0.666666667,390,390,699.2135417,11.01435832,0.077100508,4
391,0.833333333,391,391,698.8255208,9.004219377,0.063029536,5
392,0.5,392,392,698.4375,8.877581809,0.062143073,3
393,0.833333333,393,393,698.4375,14.41990817,0.100939357,5
394,0.166666667,394,394,698.4375,11.03167304,0.077221711,1
395.001,0.833333333,395,395,698.8255208,4.442066458,0.031094465,5
396,0.166666667,396,396,699.6015625,12.21049201,0.085473444,1
397,0.5,397,397,698.4375,8.997460017,0.06298222,3
398.001,0.5,398,398,699.2135417,11.09313038,0.077651913,3
399.001,0.833333333,399,399,698.4375,13.02633143,0.09118432,5
400.001,0.833333333,400,400,698.4375,11.08007827,0.077560548,5
401.002,1,401,401,698.4375,10.0115814,0.07008107,6
402,0.833333333,402,402,698.4375,9.985907665,0.069901354,5
402.999,0.5,403,403,698.4375,5.007450084,0.035052151,3
404,0.833333333,404,404,699.2135417,14.44038188,0.101082673,5
405,0.833333333,405,405,698.4375,7.993346339,0.055953424,5
406,0.833333333,406,406,698.8255208,10.02292242,0.070160457,5
407.001,0.5,407,407,698.4375,7.768866025,0.054382062,3
408,0.833333333,408,408,698.4375,11.10357672,0.077725037,5
409,0.166666667,409,409,698.4375,8.884056949,0.062188399,1
410,1.5,410,410,698.4375,13.00787757,0.091055143,9
411.001,0.333333333,411,411,698.8255208,5.00840059,0.035058804,2
412,0.166666667,412,412,698.4375,4.439748177,0.031078237,1
413.001,0.5,413,413,698.4375,12.21674369,0.085517206,3
414,0,414,414,699.2135417,12.21322921,0.085492605,0
415.001,0.5,415,415,698.4375,13.01177045,0.091082393,3
416,0.666666667,416,416,698.4375,6.997396968,0.048981779,4
417,0.833333333,417,417,698.4375,11.00586613,0.077041063,5
418,0.166666667,418,418,698.4375,12.20873022,0.085461112,1
419,0.5,419,419,698.4375,9.996630025,0.06997641,3
420.001,1,420,420,698.4375,8.021667326,0.056151671,6
421,0.5,421,421,698.8255208,7.751391181,0.054259738,3
422,0.5,422,422,698.4375,8.003078784,0.056021551,3
423,0.5,423,423,698.4375,9.015849864,0.063110949,3
424.001,0.833333333,424,424,698.4375,9.995355491,0.069967488,5
425,0.666666667,425,425,698.4375,10.00483934,0.070033875,4
426.001,0.5,426,426,698.8255208,11.10423636,0.077729654,3
427,0.5,427,427,698.4375,11.00040812,0.077002857,3
428,1.333333333,428,428,698.8255208,8.0052931,0.056037052,8
429.001,1.166666667,429,429,698.4375,12.19815391,0.085387077,7
430.001,0.333333333,430,430,698.4375,9.013770337,0.063096392,2
431,0.666666667,431,431,698.4375,8.874926657,0.062124487,4
432,0.833333333,432,432,698.4375,4.999994,0.034999958,5
433.001,0.666666667,433,433,698.4375,11.01290272,0.077090319,4
434,1,434,434,698.4375,5.548895648,0.03884227,6
435.001,0.666666667,435,435,698.4375,8.888631119,0.062220418,4
436,0.833333333,436,436,698.4375,11.01062856,0.0770744,5
437.001,0.333333333,437,437,698.4375,15.52687569,0.10868813,2
438,0.833333333,438,438,698.4375,20.03985125,0.140278959,5
439,0.333333333,439,439,698.4375,12.21466813,0.085502677,2
440.001,0.166666667,440,440,698.4375,17.75278186,0.124269473,1
441,0.333333333,441,441,698.4375,12.02102959,0.084147207,2
442,0.666666667,442,442,698.8255208,19.97191062,0.139803374,4
443,0.666666667,443,443,699.2135417,10.01157238,0.070081007,4
444.001,1,444,444,698.4375,12.9998245,0.090998772,6
445,0.5,445,445,698.4375,7.999360851,0.055995526,3
