Time t / s,Events N,Channel n,Energy E / keV,Rate R / 1/s,Voltage U / V
0,0,0,0,,698.4375
1.001,0,1,1,6.3490383852279,698.825520833333
2.001,0,2,2,11.1041697712075,698.825520833333
3.001,0,3,3,9.00617012715411,699.213541666667
4,0,4,4,7.77113518411429,699.6015625
5,0,5,5,3.99788991370355,698.825520833333
6.001,0,6,6,7.00031081380013,699.6015625
7,0,7,7,8.875137356618,699.6015625
8,0,8,8,9.01609101763918,699.989583333333
9.001,0,9,9,12.2197891264317,699.989583333333
10.001,0,10,10,6.00154419732197,699.6015625
10.999,0,11,11,11.1014417553422,699.213541666667
12,0,12,12,10.0031539944545,699.213541666667
13,0,13,13,9.99667555000876,698.4375
14,0,14,14,14.4442422250533,699.6015625
15.001,0,15,15,11.0984650267945,699.6015625
16.001,0,16,16,5.54954539788964,699.6015625
17.001,2,17,17,6.66395813790351,699.6015625
18,4,18,18,6.0055996210867,699.6015625
19.001,3,19,19,11.1073210463407,699.6015625
20.001,6,20,20,9.99011533588155,699.6015625
21,12,21,21,7.0149910358436,699.6015625
22.001,9,22,22,9.99002995010979,699.213541666667
23.001,12,23,23,3.997274258683,699.213541666667
24,13,24,24,5.54734917700637,699.6015625
25,11,25,25,7.0031899530236,699.6015625
26,8,26,26,11.0090307078897,699.6015625
27,3,27,27,9.01550305906036,699.989583333333
28,13,28,28,5.54657749544959,699.989583333333
29,20,29,29,9.99775383797107,699.213541666667
30.001,17,30,30,12.2116645597845,699.213541666667
31,10,31,31,9.99485820072563,699.6015625
32,14,32,32,11.0135190946887,698.4375
33,12,33,33,8.88414080918976,699.6015625
34,17,34,34,5.55291113587463,699.6015625
35.001,21,35,35,4.4359363185854,699.6015625
36.001,23,36,36,13.0223098211857,699.6015625
37,13,37,37,11.1011003854746,699.6015625
38.001,15,38,38,8.00560872947587,699.213541666667
39.001,14,39,39,6.66598969837952,699.213541666667
40.001,16,40,40,7.99875219465763,698.4375
41,19,41,41,6.66382861610161,699.6015625
42.001,14,42,42,7.00172942716851,698.4375
43.002,15,43,43,9.99936004095738,699.6015625
44,19,44,44,12.0168608574691,699.6015625
45.001,14,45,45,6.98988214559425,699.6015625
46.001,26,46,46,10.0087967314473,699.989583333333
47.001,18,47,47,6.66257584509778,699.6015625
48.001,14,48,48,6.66141007396164,699.989583333333
49,14,49,49,11.9896541274534,699.989583333333
50.001,17,50,50,8.02169065152171,699.6015625
51,13,51,51,11.0926147922015,699.213541666667
52.001,13,52,52,5.54624033678546,699.213541666667
53,17,53,53,5.01271424841969,699.6015625
54.001,16,54,54,5.54985277350562,698.4375
55,11,55,55,13.3150325608025,699.6015625
56,17,56,56,12.0075323250275,699.213541666667
57,17,57,57,4.99142572888293,699.6015625
58,19,58,58,12.0221556306117,699.6015625
59.001,13,59,59,7.77185734955683,699.6015625
60.001,29,60,60,8.003748956011,699.213541666667
61.001,14,61,61,5.00620068016245,699.6015625
62,25,62,62,9.98902206475084,698.4375
63.001,14,63,63,7.77270047709946,698.4375
64.001,19,64,64,10.0079593300552,699.213541666667
65,22,65,65,11.1081970607488,699.6015625
66.001,22,66,66,6.66018186958631,699.6015625
67,23,67,67,7.01397815706922,699.6015625
68.001,19,68,68,14.4259775902425,699.989583333333
69,21,69,69,9.99736069677605,699.6015625
70.001,25,70,70,6.00102857629798,699.6015625
71,21,71,71,11.9916082725309,699.6015625
72,29,72,72,6.0138824462389,699.6015625
73.001,37,73,73,4.44208668354586,699.6015625
74.001,29,74,74,8.00253680416692,698.825520833333
75.001,32,75,75,6.66542171401097,699.6015625
76.001,25,76,76,7.00673767895208,699.6015625
77.001,41,77,77,8.88824300989684,699.6015625
78.001,48,78,78,5.99457970103433,699.6015625
78.999,40,79,79,11.0002783070412,699.213541666667
80,44,80,80,7.99132302146329,699.6015625
81,37,81,81,12.0246975262492,699.213541666667
82,35,82,82,11.0975474420153,699.6015625
83,39,83,83,10.00009000081,698.4375
84,51,84,84,5.0029482373963,699.213541666667
85.001,43,85,85,11.9977864084076,700.377604166667
85.999,37,86,86,11.1014417553422,699.6015625
87,32,87,87,8.00627291482877,699.6015625
88.001,31,88,88,8.00632740054465,699.989583333333
89,40,89,89,12.2097912980373,699.989583333333
90.001,34,90,90,6.66443482149422,699.6015625
91,38,91,91,10.0093236850126,698.825520833333
92,34,92,92,8.87844487823046,698.825520833333
93,31,93,93,9.01126949362873,699.6015625
94,43,94,94,6.98798764923097,699.6015625
95.001,32,95,95,6.00518427558511,699.6015625
96,32,96,96,7.77201267148946,699.6015625
97.001,33,97,97,6.6600340127937,699.6015625
98,25,98,98,10.012754246359,699.6015625
99,26,99,99,7.00492235894163,699.6015625
100,31,100,100,11.1088387364318,699.6015625
101,26,101,101,11.1030219427912,698.4375
102.001,33,102,102,11.097269117432,698.825520833333
103.001,24,103,103,6.01094533035204,699.6015625
104,24,104,104,4.44126301970133,699.6015625
105,25,105,105,5.54911241946851,699.6015625
106.001,29,106,106,8.00936695465347,699.6015625
107.001,25,107,107,6.66009906897365,699.6015625
108,24,108,108,12.0038664453821,699.6015625
109,27,109,109,11.0150090513333,699.6015625
110.001,24,110,110,6.66501522400561,699.6015625
111,20,111,111,3.3319827696507,699.213541666667
112,26,112,112,7.76162325258141,699.6015625
113.001,21,113,113,6.00734939124525,698.825520833333
114,34,114,114,14.0022823720266,699.989583333333
115.001,18,115,115,11.0030588503604,699.989583333333
116,18,116,116,14.4368458512447,699.6015625
117,23,117,117,8.87960871116253,699.989583333333
118,35,118,118,7.99095024884318,698.825520833333
119,17,119,119,10.0058344020398,699.213541666667
120,20,120,120,6.00174050474638,699.213541666667
121,22,121,121,8.99100988921178,698.825520833333
122,25,122,122,15.0077530052025,699.989583333333
123.001,19,123,123,6.00107359206562,699.989583333333
124,25,124,124,5.00232307883781,699.6015625
124.999,30,125,125,6.66081846805172,699.6015625
126,26,126,126,6.66529435661747,699.6015625
127,35,127,127,5.00052955607999,699.6015625
128,20,128,128,4.99864686629329,699.6015625
129,25,129,129,9.00042482005151,699.6015625
130,22,130,130,11.1035915121926,699.213541666667
131,20,131,131,4.00304471581085,698.825520833333
132.001,17,132,132,9.99704787176347,699.6015625
133.001,29,133,133,5.55059578985089,699.6015625
134,23,134,134,14.0118091527539,699.989583333333
135.001,33,135,135,9.01666459951282,699.6015625
136,34,136,136,2.22162312451964,699.6015625
137,19,137,137,5.55422130817019,699.6015625
138,27,138,138,8.87521907923596,699.213541666667
138.999,29,139,139,10.0151067870776,698.825520833333
140,24,140,140,6.66182721929336,699.6015625
141.001,34,141,141,11.104935533073,699.6015625
142,20,142,142,5.99783538121092,699.6015625
143.001,31,143,143,8.88365345578561,699.6015625
144.001,27,144,144,8.87618214103277,699.6015625
145,28,145,145,9.01306172905775,699.6015625
146,29,146,146,8.87252696333218,699.6015625
147,21,147,147,11.0329764633513,699.213541666667
148,24,148,148,8.87013741838642,699.6015625
149.001,19,149,149,19.9868308991964,699.6015625
150,26,150,150,8.01902192190094,699.6015625
150.999,26,151,151,6.65844422787238,699.6015625
152,45,152,152,8.88636022571799,700.377604166667
153,26,153,153,12.9933253287786,700.377604166667
154,32,154,154,10.0153986754635,699.6015625
155.001,29,155,155,8.00872951517154,699.213541666667
155.999,33,156,156,6.65946630371095,698.4375
157,19,157,157,9.98436005466104,699.6015625
158,23,158,158,9.99338992775112,699.989583333333
159,22,159,159,8.00040162016133,699.6015625
160.001,29,160,160,6.6597331444929,699.6015625
161.001,23,161,161,6.00841177648708,699.6015625
161.999,23,162,162,11.0038337356735,699.989583333333
162.999,24,163,163,9.00914337961597,699.6015625
164.001,27,164,164,5.54918077999063,699.6015625
165.001,23,165,165,8.87518658693051,699.6015625
166,29,166,166,8.01335586021222,699.6015625
167,21,167,167,4.44241327437511,699.6015625
168,26,168,168,9.99366701321373,699.6015625
169.001,22,169,169,13.0209089756331,699.6015625
170,28,170,170,5.54995072198754,699.213541666667
171,29,171,171,8.88353803781078,699.6015625
172,29,172,172,10.0026346939784,699.6015625
173.001,21,173,173,16.6574883905635,699.6015625
174,14,174,174,9.01396353090573,699.989583333333
175,33,175,175,7.76784443093826,699.989583333333
176.001,25,176,176,7.77368622759332,699.6015625
177.001,17,177,177,10.03064965308,699.6015625
178,33,178,178,12.2039529047239,699.6015625
179.001,22,179,179,11.0010627026571,699.213541666667
180,29,180,180,5.99597310446304,699.213541666667
181,36,181,181,12.003118410163,698.825520833333
182,25,182,182,7.00372317924209,699.6015625
183,18,183,183,8.00410210232744,699.6015625
184.001,23,184,184,9.98811081875541,699.6015625
185,34,185,185,7.77120679070253,699.6015625
186,26,186,186,9.00430405733941,698.825520833333
187,31,187,187,2.99966973636203,698.825520833333
188,24,188,188,4.0067734505181,698.825520833333
189.001,22,189,189,2.99732129395959,699.6015625
190.001,34,190,190,7.77261417109678,699.6015625
191,31,191,191,9.99879236807732,699.6015625
192,28,192,192,6.66589786644607,699.6015625
193,42,193,193,8.00882893301576,699.6015625
194,40,194,194,11.1031624804598,699.213541666667
195.001,26,195,195,4.44131430481828,699.213541666667
196,34,196,196,8.00933648353886,699.6015625
197.001,36,197,197,6.66479756121728,699.6015625
198.001,30,198,198,10.9960711037946,699.6015625
199.001,23,199,199,9.00629810426431,699.6015625
200.001,23,200,200,8.88301820086014,699.6015625
201.001,33,201,201,8.00618157279235,699.6015625
202.001,36,202,202,2.21958978873279,699.6015625
203.001,35,203,203,6.00905865592381,698.4375
204.001,27,204,204,8.99591225747021,699.6015625
205,33,205,205,11.0964637789229,699.6015625
206,31,206,206,7.01370829285839,699.6015625
207,37,207,207,4.99514671545127,699.6015625
208.001,34,208,208,12.206139954713,699.213541666667
209,33,209,209,8.02073359634656,699.6015625
210,33,210,210,7.76559959192884,699.213541666667
211.001,27,211,211,5.54973450070149,699.213541666667
212,24,212,212,6.00431470054381,699.989583333333
213.001,26,213,213,9.00266839091107,699.6015625
214.001,20,214,214,8.87586109721176,699.6015625
215.001,47,215,215,5.00367169428927,699.6015625
216.001,29,216,216,7.0016895076782,699.6015625
217.001,32,217,217,9.99494056108798,699.6015625
218.001,27,218,218,9.02243609182955,698.4375
219.001,27,219,219,7.76686791730993,699.6015625
220.001,22,220,220,7.99193613643833,699.6015625
221.001,32,221,221,4.00296659854618,699.6015625
222.001,23,222,222,5.99989260192243,699.6015625
223.001,23,223,223,9.00056883595043,699.989583333333
224,24,224,224,6.66351630423616,699.6015625
225,28,225,225,8.01550439014185,698.825520833333
226.001,34,226,226,13.3241278414535,698.825520833333
227.001,19,227,227,8.8864727556852,698.825520833333
