Time t / s,Events N,Channel n,Energy E / keV,Rate R / 1/s,Voltage U / V
0,0,0,0,,698.4375
1,0,1,1,8.48731353504778,699.213541666667
2,0,2,2,17.9982829638053,699.213541666667
3,0,3,3,8.88188897350122,698.825520833333
4.001,0,4,4,6.66650889262288,698.4375
5,0,5,5,11.026199352281,698.4375
6.001,0,6,6,10.9815093345824,698.4375
7,0,7,7,9.97990601368068,698.4375
7.999,0,8,8,8.010354183818,698.4375
9.001,0,9,9,14.9836094296449,698.4375
10.001,0,10,10,7.0111617695371,698.4375
11,0,11,11,12.0048283419591,698.4375
12,0,12,12,11.0035794643998,698.4375
13.001,0,13,13,11.1096174847604,698.4375
14.001,0,14,14,14.4287571790004,698.4375
15.001,0,15,15,14.432752311433,698.4375
15.999,0,16,16,8.99885984445771,698.4375
17,0,17,17,9.99936448483496,698.4375
18,3,18,18,12.0169655519663,698.4375
19.001,11,19,19,13.3307397638526,698.4375
20,9,20,20,12.2190371265446,698.4375
21.001,13,21,21,3.0036386078095,698.4375
22,7,22,22,13.3128064649651,698.4375
22.999,20,23,23,8.01111943377408,698.4375
24.001,15,24,24,13.3271095731627,698.4375
25,11,25,25,10.0188323992609,698.4375
26,11,26,26,8.88570484465289,698.4375
27.001,14,27,27,8.98754147001427,698.4375
28,13,28,28,9.00047522509189,698.4375
29,13,29,29,15.0071479045469,698.4375
30,21,30,30,13.3177752123797,698.4375
31.001,19,31,31,7.99760631642949,698.4375
32.001,28,32,32,7.00120000568097,698.4375
33,20,33,33,8.02103355629467,698.4375
34,23,34,34,13.3200103629681,698.4375
35.001,22,35,35,11.1025670689423,698.4375
36.001,23,36,36,12.1959656632565,698.4375
37.001,14,37,37,9.01051617342601,698.4375
38,18,38,38,13.3244843951967,698.4375
39.001,17,39,39,12.2157438060904,698.4375
40,20,40,40,5.54946224600944,698.4375
41,20,41,41,19.0069014059005,698.825520833333
42,27,42,42,11.0075379619964,698.4375
43,22,43,43,12.0029467234206,698.4375
44.001,15,44,44,7.99675811426048,698.4375
45.001,23,45,45,11.0097943130209,698.4375
46,29,46,46,11.1068571848093,698.4375
47.001,18,47,47,8.88877629772245,698.4375
48.001,28,48,48,10.9916090056851,698.4375
49,21,49,49,18.8863518222941,698.4375
50.001,29,50,50,10.0114430794398,699.213541666667
51,16,51,51,7.77089794279909,698.4375
52,15,52,52,11.0002321048974,698.4375
53,16,53,53,12.0099045682975,698.4375
54,15,54,54,11.0939635414639,698.4375
55,29,55,55,8.00377458009197,698.4375
56,25,56,56,12.0058804802592,698.4375
57.001,16,57,57,9.97950409449074,698.4375
58,9,58,58,8.01508760089993,698.4375
59,20,59,59,13.3292338534104,698.4375
60,23,60,60,9.99302287143117,698.4375
61.001,21,61,61,6.00149737359471,698.4375
62.001,20,62,62,14.0012027033122,698.4375
63,17,63,63,9.99409349074697,698.4375
63.999,23,64,64,7.00007490080144,698.4375
65,26,65,65,8.00854752277105,698.4375
66,24,66,66,12.2196696690025,698.4375
67,25,67,67,18.0233275929035,698.4375
68,17,68,68,9.99244792990897,698.4375
69.001,26,69,69,12.9879614585241,698.4375
70,26,70,70,13.3238038527333,698.4375
71.001,36,71,71,14.0067372406127,698.4375
72,38,72,72,11.0256633339762,698.4375
