Time t / s,Events N,Channel n,Energy E / keV,Rate R / 1/s,Voltage U / V
0,0,0,0,,700.765625
1,0,1,1,7.40929854265448,698.825520833333
2.001,0,2,2,11.0212279872262,699.6015625
3.001,0,3,3,6.65578741237517,699.6015625
4.001,0,4,4,7.99595644482585,699.6015625
5,0,5,5,10.0235061242119,699.213541666667
6.001,0,6,6,11.0917707601623,699.213541666667
7.001,0,7,7,9.98887239615069,698.825520833333
8.001,0,8,8,10.0227215096624,698.4375
9.001,0,9,9,4.43590827828094,699.213541666667
10.001,0,10,10,7.77773370395346,699.213541666667
11,0,11,11,5.99808061420346,698.825520833333
12.001,0,12,12,10.0029718829464,699.6015625
13,0,13,13,6.99836448222051,699.989583333333
14.001,1,14,14,6.00104418168761,699.6015625
15.001,0,15,15,10.0028578164782,699.6015625
16,1,16,16,9.01726355106852,699.6015625
17,2,17,17,6.65663437903142,699.6015625
18,1,18,18,8.99332695140206,699.6015625
19,4,19,19,5.00306037202957,699.6015625
19.999,9,20,20,9.99841802808089,699.6015625
21,15,21,21,5.55074737482954,699.6015625
22,8,22,22,12.2169051536126,700.765625
23.001,8,23,23,10.0045871031868,699.989583333333
24,6,24,24,1.11036679523604,699.989583333333
25.001,9,25,25,10.0141209118979,699.6015625
26.001,21,26,26,8.87695825699149,699.6015625
27,12,27,27,7.99941444286278,699.6015625
28,12,28,28,13.0190494731892,699.989583333333
29,13,29,29,11.0975609891434,699.213541666667
30,9,30,30,7.00326352080069,699.6015625
31.001,13,31,31,11.0974008888352,699.213541666667
32,14,32,32,9.00308265550124,699.6015625
33,10,33,33,15.5542541829556,699.6015625
34,15,34,34,11.0107938812418,699.213541666667
35.001,11,35,35,8.99112396242429,699.6015625
36,20,36,36,7.00791614207409,699.6015625
37,12,37,37,10.0061577895037,699.213541666667
38,11,38,38,5.54699100144932,699.213541666667
39,19,39,39,4.99737837530432,699.213541666667
40.001,6,40,40,8.01045043363572,699.6015625
41.001,13,41,41,6.66448219750193,699.6015625
42,12,42,42,6.99888647716148,699.213541666667
43,16,43,43,14.444229385918,699.6015625
44.001,20,44,44,7.99021518248753,699.6015625
45.001,17,45,45,6.00908333036218,699.989583333333
46,13,46,46,6.66598229248464,699.6015625
47.001,9,47,47,7.77683246058757,699.6015625
48,24,48,48,9.99504134893078,699.6015625
49,20,49,49,8.00627211357378,699.6015625
50,23,50,50,2.99734405343425,699.6015625
51.001,16,51,51,7.00860165681341,699.989583333333
52.001,16,52,52,8.99553551572355,700.377604166667
53,18,53,53,13.0088590330015,699.989583333333
54,13,54,54,6.66303161275349,699.6015625
55,14,55,55,12.0093384615877,699.989583333333
56.001,18,56,56,7.77128961442636,700.377604166667
57,20,57,57,5.55300919234036,699.6015625
58,11,58,58,4.00024521503168,699.6015625
59.001,17,59,59,14.0228642802089,699.6015625
60.001,19,60,60,3.33056637280339,699.6015625
61.001,12,61,61,10.0066764545305,699.6015625
62,11,62,62,4.99494262059665,699.989583333333
62.999,12,63,63,8.00141465011014,699.6015625
64,21,64,64,8.88339697546983,699.989583333333
65,19,65,65,12.0069219905275,699.6015625
66.001,25,66,66,11.1075875375089,699.6015625
66.999,22,67,67,7.01128817396008,699.6015625
68,23,68,68,6.65708490246372,699.989583333333
69,29,69,69,9.99923505851802,699.6015625
70.001,24,70,70,6.66176878621573,699.6015625
71,24,71,71,11.0246467001629,699.6015625
72,29,72,72,7.76645428742671,699.6015625
73.001,28,73,73,15.0030591237553,699.6015625
