Time t / s,Events N,Channel n,Energy E / keV,Rate R / 1/s,Voltage U / V
0,0,0,0,,696.109375
1,0,1,1,14.8255425460243,698.4375
2.001,0,2,2,14.423253479915,698.825520833333
3.001,0,3,3,13.331555792561,698.4375
4,0,4,4,17.762933886027,698.825520833333
5.001,0,5,5,12.0038376268893,698.4375
6.001,0,6,6,9.98927373984202,699.213541666667
7.001,0,7,7,14.0391636509206,699.213541666667
8,0,8,8,14.4256654337531,699.213541666667
9.001,0,9,9,18.9785675037181,698.825520833333
10,0,10,10,11.1100136886479,698.825520833333
11.001,0,11,11,7.01934038857263,698.4375
12,0,12,12,11.0966509419725,698.4375
13.001,0,13,13,9.98923382576556,698.4375
14,0,14,14,12.2176853883813,698.4375
15,0,15,15,14.4406289093837,698.825520833333
16.001,0,16,16,14.0031395038768,698.825520833333
17,1,17,17,8.01466764325392,699.213541666667
18,4,18,18,9.99514435887046,698.825520833333
19,9,19,19,9.99247566582364,699.6015625
20.001,10,20,20,6.00195843903866,699.6015625
21,12,21,21,18.972031431264,698.825520833333
22,19,22,22,12.9959374699469,699.213541666667
23,16,23,23,18.0638774835574,698.825520833333
24,10,24,24,16.6383426613428,699.213541666667
25,20,25,25,14.4352283530981,698.4375
26,17,26,26,2.21862779867417,698.4375
27,14,27,27,20.0353604075833,698.825520833333
28,17,28,28,14.4361596927985,698.825520833333
29,19,29,29,8.88348279608065,699.6015625
30,25,30,30,12.0069640391427,698.825520833333
31,23,31,31,17.0048650919028,699.213541666667
32,21,32,32,17.7625375205851,699.6015625
33.001,19,33,33,10.0015052265366,699.213541666667
34,29,34,34,10.0119332232087,698.4375
35,27,35,35,21.1104871789345,698.825520833333
36,25,36,36,8.87769411660785,698.4375
37.001,16,37,37,16.0062872696395,698.4375
38.001,25,38,38,18.008981078864,698.4375
39,21,39,39,7.77306039379212,699.6015625
40.001,27,40,40,13.0075365666867,698.825520833333
41,21,41,41,12.211087067604,699.6015625
42.001,31,42,42,14.4423294455323,699.213541666667
43.001,24,43,43,10.0309142747032,698.4375
44,20,44,44,6.66128656754894,698.825520833333
45,31,45,45,13.3138669804893,698.4375
46,29,46,46,9.99043715355662,698.4375
47.001,33,47,47,16.0318793921713,698.4375
48.001,27,48,48,22.186826837807,698.4375
48.999,22,49,49,15.0208308882759,698.825520833333
50,28,50,50,14.4300128282814,698.4375
51,22,51,51,7.77106961779326,699.6015625
51.999,27,52,52,11.0037269623221,699.213541666667
53,15,53,53,7.01180577738739,698.825520833333
54,13,54,54,10.9793719559691,699.6015625
55,35,55,55,17.0086557048882,698.4375
56.001,27,56,56,12.9854601802362,699.213541666667
57,31,57,57,7.99378962484046,698.4375
58.001,24,58,58,11.1107629738713,698.4375
59,24,59,59,19.055671143245,698.4375
60,24,60,60,15.5433195090309,698.4375
61.001,21,61,61,7.7773552081448,698.825520833333
62.001,29,62,62,9.98572595950344,698.4375
63,31,63,63,7.00819468204171,699.213541666667
64,24,64,64,16.6450964710953,698.825520833333
65,25,65,65,10.009419865035,698.825520833333
66,37,66,66,9.99306703216124,699.213541666667
67,22,67,67,13.3216458094099,699.213541666667
68,34,68,68,9.00422568311308,698.825520833333
69.001,26,69,69,15.0258865974301,699.6015625
70.001,37,70,70,15.5399482675122,698.4375
71,34,71,71,16.9716641096026,698.825520833333
72.001,37,72,72,15.02800619234,698.4375
73.001,48,73,73,12.9836924822423,698.4375
74,29,74,74,13.0037177629084,698.4375
75,43,75,75,13.9886747689071,698.4375
76,44,76,76,11.0183047096141,698.4375
77,40,77,77,4.44308880868126,698.825520833333
78.001,50,78,78,17.7579796036286,699.6015625
79.001,57,79,79,14.0090933024626,700.377604166667
80.001,50,80,80,14.0093007747844,699.213541666667
81,60,81,81,10.0094709614237,699.213541666667
82,52,82,82,7.77413171000579,698.825520833333
83,63,83,83,16.9942423506916,699.213541666667
84.001,61,84,84,16.00931742274,698.825520833333
85,60,85,85,8.88089213890071,698.4375
86.001,51,86,86,11.0011826271324,698.4375
87.001,45,87,87,11.1039441320597,698.4375
88,41,88,88,15.0015751653924,698.4375
89,36,89,89,10.0113929651944,699.213541666667
90.001,48,90,90,9.98752558054989,698.825520833333
91,49,91,91,16.0170020476736,698.4375
92.001,36,92,92,13.3176274114061,698.825520833333
93,41,93,93,17.0160648668408,698.825520833333
94,42,94,94,11.1090830862766,698.825520833333
95.001,35,95,95,16.6508649957857,699.6015625
96.001,38,96,96,12.0113290855935,699.213541666667
97.001,38,97,97,6.66285329363161,698.4375
98,43,98,98,11.0103805868173,698.4375
99.001,28,99,99,12.2130298817312,698.4375
100.001,39,100,100,7.99487608391782,698.4375
101,31,101,101,11.0364855174722,698.4375
102,40,102,102,16.652763459485,698.4375
103.001,27,103,103,14.43416891997,699.6015625
104,35,104,104,9.99357191246653,698.4375
105,35,105,105,6.66483605836264,699.213541666667
106,27,106,106,8.00730266002594,698.825520833333
107.001,30,107,107,10.0007180515561,698.825520833333
108,30,108,108,18.879876894318,699.213541666667
109,29,109,109,8.88415264839922,699.6015625
110,26,110,110,9.00781608201436,699.6015625
111,31,111,111,9.99529021924869,698.825520833333
112,34,112,112,9.00383383244586,699.6015625
113,35,113,113,15.5241932353993,698.825520833333
114.001,26,114,114,11.0072460700879,699.213541666667
115.001,24,115,115,10.0137899901955,698.825520833333
116,40,116,116,7.76786425679405,698.4375
117,30,117,117,15.0068130931443,698.4375
118.001,28,118,118,10.0194035769672,698.4375
119.001,38,119,119,11.1107740842972,698.4375
120,37,120,120,16.6646983806246,698.4375
121,30,121,121,16.6401699693521,699.213541666667
122.001,40,122,122,11.0134297762692,699.213541666667
123,31,123,123,7.99932565684713,699.6015625
124,31,124,124,18.853350323529,699.989583333333
125,29,125,125,15.0324324730606,698.4375
126,36,126,126,10.9928974889324,699.213541666667
127.001,40,127,127,9.99586726421221,698.825520833333
128.001,26,128,128,10.9926173581822,698.4375
129,29,129,129,8.0094142655277,699.6015625
130,39,130,130,15.5453111954777,699.6015625
131,33,131,131,16.0119144655538,698.4375
132,26,132,132,5.54852680509945,698.825520833333
133,33,133,133,16.0427989791165,699.6015625
133.999,41,134,134,6.65252856512609,698.825520833333
135,35,135,135,15.5504377337147,698.4375
136.001,39,136,136,16.6550266535943,698.825520833333
137.001,30,137,137,11.107491303112,698.4375
138.001,26,138,138,15.5542870170366,698.4375
139.001,33,139,139,12.2037592903891,698.4375
140.001,22,140,140,14.4432456550551,698.4375
141,26,141,141,14.0134276663899,699.213541666667
142,41,142,142,19.008158301543,698.825520833333
143.001,36,143,143,12.2203294289751,698.825520833333
144,28,144,144,14.4419732623529,699.213541666667
145,23,145,145,14.0037361968173,699.213541666667
146,29,146,146,12.9949059968492,699.213541666667
147.001,35,147,147,5.55130572261902,699.6015625
148.001,36,148,148,8.01513337332217,699.213541666667
149,23,149,149,8.88809488574576,698.825520833333
150,51,150,150,14.4199017716291,699.213541666667
151,27,151,151,10.0048753757706,699.213541666667
152,26,152,152,13.035200254768,698.4375
