Time t / s,Events N,Channel n,Energy E / keV,Voltage U / V,Rate R / 1/s,Dead time t / %,Raw
36.001,6.833333333,36,36,698.8255208,32.15888351,0.225112185,82
37.001,5.75,37,37,698.4375,47.91917951,0.335434257,69
38,6.5,38,38,698.4375,43.15116717,0.30205817,78
39.001,5.916666667,39,39,698.4375,34.40217564,0.240815229,71
39.999,5.583333333,40,40,698.4375,37.03242559,0.259226979,67
41,6.166666667,41,41,699.9895833,44.91631193,0.314414183,74
42,6.25,42,42,698.4375,32.04098041,0.224286863,75
43.001,6.5,43,43,698.4375,34.38966553,0.240727659,78
44.001,6,44,44,698.4375,29.99842675,0.209988987,72
45,6.583333333,45,45,698.4375,43.02901016,0.301203071,79
46,6.666666667,46,46,698.4375,39.06626811,0.273463877,80
47.001,7.333333333,47,47,698.4375,29.97887821,0.209852148,88
48,7.333333333,48,48,698.4375,44.41527348,0.310906914,88
49,6.5,49,49,698.8255208,39.98302943,0.279881206,78
50.001,7.333333333,50,50,698.4375,33.316564,0.233215948,88
51,7.75,51,51,698.4375,45.07192126,0.315503449,93
52.001,5.75,52,52,698.0494792,41.07366106,0.287515627,69
53.001,5.25,53,53,697.6614583,34.98273252,0.244879128,63
54.001,6.083333333,54,54,699.2135417,41.02467634,0.287172734,73
55,5.25,55,55,698.4375,34.4404417,0.241083092,63
56,4.916666667,56,56,698.4375,36.65447702,0.256581339,59
57,5,57,57,698.4375,45.98578579,0.321900501,60
57.999,5.083333333,58,58,698.4375,50.01911731,0.350133821,61
59,6.75,59,59,698.4375,41.08922425,0.28762457,81
60,3.916666667,60,60,698.4375,49.98637038,0.349904593,47
61,6,61,61,698.4375,39.00454013,0.273031781,72
62.001,5.833333333,62,62,698.4375,27.73017124,0.194111199,70
63,6.333333333,63,63,698.4375,48.1245029,0.33687152,76
64,5.833333333,64,64,698.4375,37.75802194,0.264306154,70
65.001,6.166666667,65,65,698.4375,29.97530701,0.209827149,74
66,5.083333333,66,66,698.4375,33.32205197,0.233254364,61
67,6.25,67,67,698.0494792,43.29273437,0.303049141,75
68,6.083333333,68,68,698.4375,44.06619183,0.308463343,73
69.001,6.583333333,69,69,698.0494792,39.97098107,0.279796867,79
70.001,5.75,70,70,698.4375,49.98966214,0.349927635,69
71.001,7.666666667,71,71,698.4375,32.19546421,0.225368249,92
72,9.75,72,72,698.4375,42.04878079,0.294341466,117
73.001,8.416666667,73,73,699.2135417,26.64846576,0.18653926,101
74,9.333333333,74,74,698.4375,29.03938321,0.203275682,112
75,9.666666667,75,75,698.4375,35.49901352,0.248493095,116
76,9,76,76,698.4375,40.04577232,0.280320406,108
77.001,9.333333333,77,77,698.4375,33.95195459,0.237663682,112
78.001,12.75,78,78,698.4375,35.08220111,0.245575408,153
79.001,11.25,79,79,698.4375,25.51613313,0.178612932,135
80,13.66666667,80,80,698.4375,36.64198218,0.256493875,164
81.001,12,81,81,698.4375,39.03656555,0.273255959,144
82.001,11.58333333,82,82,698.4375,38.84417493,0.271909224,139
83,11.25,83,83,698.4375,44.07668462,0.308536792,135
83.999,11.41666667,84,84,698.4375,36.65418388,0.256579287,137
85.001,10.16666667,85,85,698.4375,53.29708539,0.373079598,122
86,10.08333333,86,86,698.4375,49.93681329,0.349557693,121
86.999,9.666666667,87,87,698.8255208,39.07971089,0.273557976,116
88.001,11.33333333,88,88,698.8255208,31.96572316,0.223760062,136
89.001,8.5,89,89,698.4375,38.073581,0.266515067,102
89.999,9.25,90,90,698.4375,34.42102285,0.24094716,111
91.001,8.5,91,91,698.0494792,38.00246256,0.266017238,102
92,8.75,92,92,698.4375,42.16370836,0.295145959,105
92.999,8.166666667,93,93,698.4375,45.54146806,0.318790276,98
94,9.083333333,94,94,698.4375,42.05943419,0.294416039,109
95.001,7.5,95,95,698.8255208,42.17495347,0.295224674,90
96,8.833333333,96,96,698.4375,40.04440123,0.280310809,106
97,6.916666667,97,97,698.4375,40.98840848,0.286918859,83
98.001,7.083333333,98,98,698.4375,37.01082937,0.259075806,85
99,8.5,99,99,698.4375,39.9976357,0.27998345,102
100.001,6.75,100,100,697.6614583,30.97399114,0.216817938,81
101.001,5.75,101,101,698.4375,23.02678245,0.161187477,69
102,6.083333333,102,102,698.8255208,42.18938482,0.295325694,73
103,6.583333333,103,103,698.4375,35.5392983,0.248775088,79
104,5.916666667,104,104,698.4375,44.05973619,0.308418153,71
105,4.916666667,105,105,698.4375,31.10771691,0.217754018,59
106.001,4.833333333,106,106,698.4375,44.40314952,0.310822047,58
107.001,5.833333333,107,107,698.4375,41.08247206,0.287577304,70
108,5.416666667,108,108,698.4375,31.03421212,0.217239485,65
109.001,5.666666667,109,109,698.4375,33.29629675,0.233074077,68
110,5.583333333,110,110,698.4375,38.9923497,0.272946448,67
111,5.833333333,111,111,698.4375,42.14307752,0.295001543,70
112.001,6.583333333,112,112,698.4375,40.00677315,0.280047412,79
113,5.75,113,113,699.2135417,29.01346225,0.203094236,69
114.001,7.75,114,114,698.4375,36.57350582,0.256014541,93
115.001,6.416666667,115,115,698.8255208,40.01635869,0.280114511,77
116.001,6.083333333,116,116,698.4375,38.02366212,0.266165635,73
117,6,117,117,698.0494792,41.07288595,0.287510202,72
118.001,6.416666667,118,118,698.4375,41.00439977,0.287030798,77
119.001,4.75,119,119,698.4375,42.02232226,0.294156256,57
120,6.25,120,120,698.4375,43.05091632,0.301356414,75
121,5.583333333,121,121,698.4375,32.15730734,0.225101151,67
122.001,6,122,122,698.4375,46.66123841,0.326628669,72
123.001,4.666666667,123,123,698.4375,49.19540908,0.344367864,56
124,4.833333333,124,124,698.4375,55.35977877,0.387518451,58
125,5.833333333,125,125,697.2734375,48.95918273,0.342714279,70
126.001,5.833333333,126,126,698.4375,41.00903839,0.287063269,70
127,6.583333333,127,127,698.4375,33.07923137,0.23155462,79
128.001,6.583333333,128,128,698.4375,31.06328056,0.217442964,79
129.001,5.916666667,129,129,698.4375,31.95597106,0.223691797,71
130,5.833333333,130,130,698.4375,41.06716946,0.287470186,70
131,6.166666667,131,131,698.4375,42.20101387,0.295407097,74
132.001,5.25,132,132,698.4375,35.99415455,0.251959082,63
133,6.416666667,133,133,698.4375,29.99536872,0.209967581,77
134,5.75,134,134,698.4375,40.97717162,0.286840201,69
135,6.5,135,135,698.4375,39.04796652,0.273335766,78
136.001,6.5,136,136,698.4375,33.04254558,0.231297819,78
137.001,5.333333333,137,137,698.4375,45.51369812,0.318595887,64
137.999,7,138,138,698.4375,42.14795752,0.295035703,84
139.001,5.583333333,139,139,698.4375,34.39864456,0.240790512,67
140.001,5.5,140,140,698.4375,37.76625487,0.264363784,66
141,5.5,141,141,698.4375,36.0531315,0.25237192,66
142.001,5.916666667,142,142,700.765625,38.01360887,0.266095262,71
143,5.416666667,143,143,698.4375,46.62701298,0.326389091,65
144,6.833333333,144,144,698.4375,22.22079022,0.155545532,82
145.001,5,145,145,698.8255208,32.03683595,0.224257852,60
146,5.083333333,146,146,698.4375,33.32155231,0.233250866,61
147,5.833333333,147,147,698.0494792,47.0000987,0.329000691,70
148,5.333333333,148,148,698.4375,33.29268666,0.233048807,64
149,5.833333333,149,149,698.4375,34.41396514,0.240897756,70
150.001,7.666666667,150,150,698.4375,51.10239387,0.357716757,92
151,5.916666667,151,151,698.4375,46.96322779,0.328742595,71
152,7,152,152,699.2135417,52.10297632,0.364720834,84
153,6.25,153,153,698.4375,39.9447697,0.279613388,75
154,5.75,154,154,698.4375,41.96346661,0.293744266,69
155.001,5.416666667,155,155,698.4375,24.0083501,0.168058451,65
156,6.416666667,156,156,698.4375,49.02037777,0.343142644,77
157,5.25,157,157,698.4375,45.52988682,0.318709208,63
158.001,5.916666667,158,158,698.8255208,39.97075917,0.279795314,71
159,4.916666667,159,159,698.4375,38.87689753,0.272138283,59
160.001,5.75,160,160,698.4375,34.06164476,0.238431513,69
161.001,5.666666667,161,161,698.4375,44.37031151,0.310592181,68
162,6.083333333,162,162,698.4375,35.5352886,0.24874702,73
163.001,6.833333333,163,163,698.4375,39.07440548,0.273520838,82
164.001,4.833333333,164,164,698.4375,32.15592029,0.225091442,58
165.001,5.416666667,165,165,698.4375,38.03091152,0.266216381,65
166.001,6.166666667,166,166,698.4375,45.07564595,0.315529522,74
167,5.25,167,167,698.4375,37.74496063,0.264214724,63
168,6,168,168,698.4375,42.0511847,0.294358293,72
169.001,7.333333333,169,169,698.4375,44.36299891,0.310540992,88
170,5.083333333,170,170,699.2135417,54.9310286,0.3845172,61
171.001,5.583333333,171,171,698.4375,39.99262536,0.279948378,67
172.001,5.666666667,172,172,698.4375,53.05285125,0.371369959,68
173,6.083333333,173,173,698.4375,42.03886072,0.294272025,73
174.001,5.25,174,174,698.4375,47.69114416,0.333838009,63
175.001,5.75,175,175,698.4375,38.88179512,0.272172566,69
176,6.583333333,176,176,699.2135417,43.09384547,0.301656918,79
177,7.75,177,177,698.4375,41.05253371,0.287367736,93
178.001,6.5,178,178,698.4375,38.78080248,0.271465617,78
179,5.666666667,179,179,698.4375,25.0684494,0.175479146,68
180.001,5.416666667,180,180,698.4375,34.40762828,0.240853398,65
181,5.5,181,181,698.4375,45.53624313,0.318753702,66
182.001,6.5,182,182,698.8255208,35.51249468,0.248587463,78
183,6.5,183,183,698.4375,43.04040633,0.301282844,78
184,7.25,184,184,698.4375,37.96198487,0.265733894,87
185.001,6,185,185,698.4375,35.98119982,0.251868399,72
185.999,6.916666667,186,186,698.4375,42.21891507,0.295532406,83
187.001,6.75,187,187,698.4375,38.03793904,0.266265573,81
188,7.166666667,188,188,698.4375,46.04575106,0.322320257,86
189.001,6.583333333,189,189,698.4375,36.95350879,0.258674562,79
190.001,6.083333333,190,190,698.4375,43.0275161,0.301192613,73
190.999,8,191,191,698.8255208,45.97276114,0.321809328,96
192,6.166666667,192,192,698.4375,36.64730467,0.256531133,74
193,5.75,193,193,698.4375,42.00985131,0.294068959,69
194,6.666666667,194,194,698.8255208,36.0363643,0.25225455,80
195,5.333333333,195,195,698.4375,39.94653157,0.279625721,64
196,6.833333333,196,196,698.0494792,36.03381052,0.252236674,82
197,6.5,197,197,698.4375,34.43806192,0.241066433,78
198.001,5.5,198,198,698.4375,27.03740354,0.189261825,66
199.001,8.416666667,199,199,698.4375,24.42554721,0.17097883,101
200.001,5.166666667,200,200,698.4375,36.9878421,0.258914895,62
201.001,7,201,201,698.4375,30.01316978,0.210092188,84
202,6.083333333,202,202,698.4375,57.04362126,0.399305349,73
203,7,203,203,699.2135417,28.86864876,0.202080541,84
204.001,6.5,204,204,698.4375,34.41712872,0.240919901,78
205.001,6,205,205,698.4375,34.9873171,0.24491122,72
206,5.916666667,206,206,698.4375,34.04343602,0.238304052,71
207.001,5.916666667,207,207,698.4375,32.21849204,0.225529444,71
208,5.5,208,208,698.8255208,45.05955521,0.315416886,66
209.001,6.166666667,209,209,698.4375,46.58604692,0.326102328,74
210.001,5.833333333,210,210,698.4375,41.02371581,0.287166011,70
211.001,5.916666667,211,211,698.4375,38.85304911,0.271971344,71
212.001,6.166666667,212,212,698.4375,44.98185432,0.31487298,74
213.001,6.333333333,213,213,698.8255208,38.08399043,0.266587933,76
214,7.25,214,214,698.4375,35.53517811,0.248746247,87
215.001,6.833333333,215,215,698.4375,37.94997434,0.26564982,82
216.001,6.666666667,216,216,698.4375,46.02182355,0.322152765,80
217,5.25,217,217,698.4375,34.03087621,0.238216133,63
218.001,7.083333333,218,218,698.4375,37.01191043,0.259083373,85
219,6.166666667,219,219,698.4375,36.01174703,0.252082229,74
220.002,6.666666667,220,220,698.4375,33.24286841,0.232700079,80
221.001,5.666666667,221,221,698.4375,31.05120965,0.217358468,68
222.001,6.75,222,222,698.4375,29.97813927,0.209846975,81
223,5.833333333,223,223,698.8255208,33.98190464,0.237873332,70
224.001,6,224,224,698.8255208,48.12145856,0.33685021,72
225.001,5.083333333,225,225,698.4375,43.2790806,0.302953564,61
226.001,6.583333333,226,226,698.4375,35.53056967,0.248713988,79
227.001,6.666666667,227,227,698.4375,38.04413119,0.266308918,80
228.001,7,228,228,698.8255208,43.29271515,0.303049006,84
229.001,5.5,229,229,698.4375,39.07487528,0.273524127,66
230.001,5.5,230,230,698.4375,35.49006456,0.248430452,66
231.001,7.333333333,231,231,698.4375,32.2090201,0.225463141,88
232.001,7.583333333,232,232,698.0494792,31.99129517,0.223939066,91
233,7.75,233,233,698.4375,38.03183645,0.266222855,93
234,7.166666667,234,234,698.4375,31.0341593,0.217239115,86
235,6.833333333,235,235,698.8255208,32.98998754,0.230929913,82
236.001,5.25,236,236,698.4375,45.49829847,0.318488089,63
237.001,4.166666667,237,237,698.4375,28.00988749,0.196069212,50
238.001,6.666666667,238,238,698.4375,33.3198462,0.233238923,80
239.001,6.5,239,239,698.4375,44.08860929,0.308620265,78
240.001,5.75,240,240,698.4375,44.37835029,0.310648452,69
241,6.833333333,241,241,698.4375,57.76656465,0.404365953,82
242.001,5.666666667,242,242,698.8255208,40.98667523,0.286906727,68
243.001,6.083333333,243,243,698.8255208,32.98820672,0.230917447,73
244,6.416666667,244,244,698.4375,35.02085141,0.24514596,77
245.001,5.5,245,245,698.4375,42.02148138,0.29415037,66
246.001,7.666666667,246,246,698.0494792,34.02015354,0.238141075,92
247.001,5.25,247,247,698.4375,34.35871182,0.240510983,63
248,5.75,248,248,700.3776042,32.04147128,0.224290299,69
249.001,5.166666667,249,249,698.4375,26.98643931,0.188905075,62
250.001,5.916666667,250,250,698.4375,32.99955121,0.230996858,71
251.001,6.583333333,251,251,698.0494792,36.66559114,0.256659138,79
252,5.916666667,252,252,698.0494792,37.04973186,0.259348123,71
253,5.666666667,253,253,698.4375,36.63620976,0.256453468,68
254,6.083333333,254,254,698.4375,43.93264686,0.307528528,73
255.001,5.416666667,255,255,699.9895833,47.75153566,0.33426075,65
256,5.666666667,256,256,698.8255208,39.01872118,0.273131048,68
257.001,4.75,257,257,698.4375,29.95474437,0.209683211,57
258.001,3.5,258,258,698.4375,35.07967999,0.24555776,42
259,6.75,259,259,698.4375,31.10524604,0.217736722,81
260,6,260,260,698.4375,32.17215877,0.225205111,72
261,6.166666667,261,261,698.4375,35.53985089,0.248778956,74
262,5.5,262,262,698.4375,42.01731954,0.294121237,66
263,6.333333333,263,263,698.4375,51.09699131,0.357678939,76
264.001,5.666666667,264,264,698.8255208,38.88718217,0.272210275,68
265.001,6,265,265,698.4375,48.03467623,0.336242734,72
266.001,5.166666667,266,266,698.4375,43.97751869,0.307842631,62
267,5.5,267,267,698.4375,38.98852568,0.27291968,66
268.001,6.083333333,268,268,698.4375,39.96859268,0.279780149,73
269.001,6.583333333,269,269,698.4375,46.18247156,0.323277301,79
270,6.75,270,270,699.2135417,31.06933666,0.217485357,81
271,5.75,271,271,698.4375,33.31010879,0.233170761,69
272,7.583333333,272,272,698.8255208,25.54417704,0.178809239,91
273.001,5.416666667,273,273,698.4375,41.99938681,0.293995708,65
274.002,4.5,274,274,698.0494792,34.0068898,0.238048229,54
275.001,5.416666667,275,275,698.4375,37.72294957,0.264060647,65
276,6,276,276,698.8255208,44.05922,0.30841454,72
277.001,6.166666667,277,277,698.4375,31.98399201,0.223887944,74
278.001,6,278,278,698.4375,39.95776464,0.279704352,72
279.001,6.416666667,279,279,698.4375,36.02406407,0.252168449,77
280.001,5.25,280,280,698.4375,27.75236586,0.194266561,63
281.001,5.416666667,281,281,698.4375,28.0382919,0.196268043,65
282.001,6,282,282,698.4375,33.32409515,0.233268666,72
283,5.25,283,283,698.4375,43.00697143,0.3010488,63
284,5.583333333,284,284,698.4375,31.99782095,0.223984747,67
285.001,5.333333333,285,285,698.4375,36.63048389,0.256413387,64
286.001,5.916666667,286,286,700.765625,35.55240324,0.248866823,71
287.001,6.75,287,287,698.4375,33.07977519,0.231558426,81
288,5.583333333,288,288,698.4375,37.6720616,0.263704431,67
288.999,6.666666667,289,289,698.0494792,47.75532747,0.334287292,80
290.001,5.25,290,290,698.4375,36.02051729,0.252143621,63
291,6.333333333,291,291,698.4375,50.06389154,0.350447241,76
292.001,4.166666667,292,292,698.4375,34.9249219,0.244474453,50
293,6.166666667,293,293,698.4375,41.07494123,0.287524589,74
294,5.833333333,294,294,698.4375,50.98604512,0.356902316,70
295.001,4.666666667,295,295,698.4375,40.03862125,0.280270349,56
296.001,5.333333333,296,296,698.4375,37.74721931,0.264230535,64
297.001,7.333333333,297,297,698.4375,24.39720333,0.170780423,88
298,4.833333333,298,298,698.4375,38.08050218,0.266563515,58
299.001,5.666666667,299,299,698.4375,29.99177625,0.209942434,68
300.001,5.666666667,300,300,698.4375,31.07637463,0.217534622,68
301,5.416666667,301,301,698.4375,45.00320873,0.315022461,65
302,5.25,302,302,698.4375,34.06379126,0.238446539,63
303.001,5.166666667,303,303,698.4375,33.32706414,0.233289449,62
304.001,5.416666667,304,304,698.4375,42.17460709,0.29522225,65
305,6.5,305,305,698.4375,44.97050385,0.314793527,78
306.001,5.25,306,306,698.4375,37.9889756,0.265922829,63
307,4.5,307,307,698.4375,30.01718183,0.210120273,54
308.001,5.833333333,308,308,698.4375,38.03349229,0.266234446,70
309,6.833333333,309,309,698.4375,33.33071502,0.233315005,82
310.001,5,310,310,698.4375,35.49406012,0.248458421,60
311,5.5,311,311,698.4375,30.05874079,0.210411186,66
312,4.833333333,312,312,698.4375,34.39667511,0.240776726,58
313,6.166666667,313,313,698.4375,42.02778036,0.294194463,74
314,5.75,314,314,698.4375,38.82792043,0.271795443,69
315.002,6.083333333,315,315,698.4375,37.07434518,0.259520416,73
316.001,5.916666667,316,316,698.4375,32.19363427,0.22535544,71
317.001,5.333333333,317,317,697.6614583,32.204381,0.225430667,64
318,4.333333333,318,318,698.4375,33.32421361,0.233269495,52
319.001,5.583333333,319,319,698.4375,37.71293249,0.263990527,67
320.001,5.083333333,320,320,698.4375,35.98719576,0.25191037,61
321.001,6.5,321,321,698.4375,36.04653247,0.252325727,78
322.001,4.833333333,322,322,698.4375,42.18383962,0.295286877,58
323.001,5.166666667,323,323,698.4375,34.03170053,0.238221904,62
324.001,5.416666667,324,324,698.4375,45.55098527,0.318856897,65
325,5.75,325,325,698.4375,39.97329784,0.279813085,69
326,4.5,326,326,698.4375,37.76305438,0.264341381,54
327.001,3.75,327,327,698.4375,44.09119382,0.308638357,45
328,3.5,328,328,698.4375,44.41288662,0.310890206,42
329,6.166666667,329,329,698.4375,53.25669104,0.372796837,74
330.001,4.5,330,330,698.4375,36.05861328,0.252410293,54
331,4.666666667,331,331,698.4375,32.17636732,0.225234571,56
332.001,7.166666667,332,332,698.4375,42.19474407,0.295363208,86
333.001,5.25,333,333,698.4375,40.06269812,0.280438887,63
334,6.083333333,334,334,698.4375,38.85345454,0.271974182,73
335.001,5.416666667,335,335,698.4375,46.00788575,0.3220552,65
336.001,6.583333333,336,336,699.2135417,39.01924429,0.27313471,79
337,4.416666667,337,337,698.4375,37.9833481,0.265883437,53
338,3.916666667,338,338,698.4375,48.99360144,0.34295521,47
339,4.416666667,339,339,698.4375,25.51727681,0.178620938,53
340.001,4.583333333,340,340,698.4375,43.0349616,0.301244731,55
341.001,4.916666667,341,341,698.4375,33.98942589,0.237925981,59
342.001,5.333333333,342,342,698.4375,41.06070226,0.287424916,64
343,4.75,343,343,698.4375,39.05156368,0.273360946,57
344,4.75,344,344,699.6015625,39.9716024,0.279801217,57
345.001,4,345,345,698.4375,23.00201498,0.161014105,48
346.001,3.833333333,346,346,698.4375,25.51810915,0.178626764,46
347,4.666666667,347,347,698.8255208,48.06753007,0.336472711,56
348.001,5.25,348,348,698.4375,30.96376002,0.21674632,63
349,5.333333333,349,349,698.4375,41.07389193,0.287517244,64
350.001,4,350,350,698.4375,43.32663696,0.303286459,48
351,5.916666667,351,351,698.4375,46.99686061,0.328978024,71
352,5.166666667,352,352,698.4375,43.26633781,0.302864365,62
353,5.916666667,353,353,699.2135417,31.02454352,0.217171805,71
354.001,5.833333333,354,354,698.4375,41.08833904,0.287618373,70
355,6.666666667,355,355,698.4375,36.06019167,0.252421342,80
356.001,5.166666667,356,356,698.4375,41.08519092,0.287596336,62
357,6.333333333,357,357,698.0494792,34.00094523,0.238006617,76
358,5.583333333,358,358,698.4375,32.22185346,0.225552974,67
359.001,6,359,359,698.4375,35.49572948,0.248470106,72
360,6.083333333,360,360,698.4375,45.09012163,0.315630851,73
361.001,4.083333333,361,361,698.4375,41.06706896,0.287469483,49
362,4.416666667,362,362,698.0494792,46.65887463,0.326612122,53
363.001,5.5,363,363,698.4375,46.10194061,0.322713584,66
364.001,4.75,364,364,698.4375,45.55504433,0.31888531,57
365,5.333333333,365,365,698.4375,29.98266702,0.209878669,64
366,4.75,366,366,698.4375,32.19062176,0.225334352,57
367,4.833333333,367,367,701.1536458,33.96982121,0.237788748,58
368,5.583333333,368,368,698.4375,50.06161584,0.350431311,67
369,4.583333333,369,369,698.4375,27.00219258,0.189015348,55
370,5.416666667,370,370,698.4375,43.28676639,0.303007365,65
371,4.833333333,371,371,698.4375,48.04181079,0.336292676,58
372.001,5.75,372,372,698.4375,41.02727493,0.287190925,69
373.001,5.083333333,373,373,698.4375,34.40650554,0.240845539,61
374.001,5.416666667,374,374,698.4375,35.51147004,0.24858029,65
375,6.25,375,375,697.6614583,37.01995005,0.25913965,75
376,6.083333333,376,376,698.4375,50.05374771,0.350376234,73
377.001,3.916666667,377,377,698.4375,37.95101662,0.265657116,47
378,4.75,378,378,698.4375,50.00798628,0.350055904,57
379,5.333333333,379,379,698.4375,43.07753526,0.301542747,64
380.001,5.75,380,380,698.4375,35.50066364,0.248504645,69
381.001,5.5,381,381,698.4375,28.02887535,0.196202127,66
382.001,5.25,382,382,698.4375,31.07082951,0.217495807,63
383,6.166666667,383,383,698.4375,39.96326044,0.279742823,74
384.001,5.166666667,384,384,698.8255208,45.51252094,0.318587647,62
385,5.666666667,385,385,698.8255208,46.96585582,0.328760991,68
386.001,5.083333333,386,386,698.4375,41.96466575,0.29375266,61
387,5.583333333,387,387,698.4375,45.08353528,0.315584747,67
388,4.916666667,388,388,698.4375,33.00366011,0.231025621,59
389,5.75,389,389,702.3177083,42.16424638,0.295149725,69
390.001,4.75,390,390,698.4375,37.01897593,0.259132831,57
391.001,6.75,391,391,698.4375,37.98433526,0.265890347,81
392,5.666666667,392,392,698.4375,37.05988507,0.259419195,68
393.001,6.75,393,393,698.4375,31.0910194,0.217637136,81
394,7,394,394,698.0494792,33.27367364,0.232915715,84
395,5.583333333,395,395,698.8255208,39.02532744,0.273177292,67
396.001,4.833333333,396,396,698.4375,33.30567112,0.233139698,58
397,6.166666667,397,397,698.4375,43.02426999,0.30116989,74
398,4.75,398,398,698.4375,33.02256101,0.231157927,57
399.001,6.083333333,399,399,698.4375,31.08662521,0.217606376,73
400,5.166666667,400,400,698.4375,41.01911901,0.287133833,62
401.001,4.166666667,401,401,698.4375,41.98128474,0.293868993,50
402.001,5.5,402,402,698.4375,32.20149877,0.225410491,66
403,5.333333333,403,403,698.4375,34.98775429,0.24491428,64
404.001,5.833333333,404,404,698.8255208,36.02215362,0.252155075,70
405,5.166666667,405,405,698.4375,36.05726615,0.252400863,62
406.001,4.666666667,406,406,697.6614583,36.94465322,0.258612573,56
407.001,5.75,407,407,698.4375,28.01642603,0.196114982,69
408,5.083333333,408,408,699.9895833,41.08302402,0.287581168,61
409.001,4.75,409,409,698.4375,45.06851767,0.315479624,57
410,5,410,410,699.9895833,36.63986664,0.256479066,60
411.001,5.416666667,411,411,699.6015625,47.74081578,0.33418571,65
412,4.333333333,412,412,698.4375,39.97274303,0.279809201,52
413,4.416666667,413,413,698.4375,28.83621154,0.201853481,53
414.001,6.5,414,414,698.4375,33.02250484,0.231157534,78
415,6.083333333,415,415,698.4375,42.02729252,0.294191048,73
416.001,6.25,416,416,698.4375,33.98207446,0.237874521,75
417.001,5.75,417,417,698.4375,45.02186712,0.31515307,69
418,6.666666667,418,418,699.9895833,32.16435141,0.22515046,80
419.001,4.583333333,419,419,698.4375,31.02030589,0.217142141,55
420.001,5.916666667,420,420,698.4375,36.63649041,0.256455433,71
421.001,4.916666667,421,421,698.4375,40.10055213,0.280703865,59
422.001,5.916666667,422,422,698.4375,35.49322551,0.248452579,71
423,5.583333333,423,423,698.4375,44.41250692,0.310887548,67
424.001,5,424,424,698.4375,34.0488567,0.238341997,60
425,5.5,425,425,698.0494792,39.97133611,0.279799353,66
426.001,4.75,426,426,698.4375,41.0796441,0.287557509,57
427.001,4.75,427,427,698.4375,38.02163051,0.266151414,57
428.001,5.25,428,428,698.4375,33.98388484,0.237887194,63
429.001,3.583333333,429,429,698.4375,42.97795231,0.300845666,43
430,4.583333333,430,430,698.4375,36.02455794,0.252171906,55
431.001,4.583333333,431,431,698.4375,41.97546954,0.293828287,55
432.001,4.916666667,432,432,698.4375,41.02529209,0.287177045,59
433,4.166666667,433,433,698.4375,48.9830029,0.34288102,50
434.001,5.333333333,434,434,698.4375,39.02209431,0.27315466,64
435,3.416666667,435,435,698.4375,44.97796529,0.314845757,41
436.001,4.333333333,436,436,697.6614583,38.98627293,0.272903911,52
437.001,4,437,437,698.4375,38.86236317,0.272036542,48
438,3.416666667,438,438,698.4375,50.07675264,0.350537268,41
439.001,4.916666667,439,439,698.8255208,46.63317886,0.326432252,59
440,4,440,440,698.4375,28.01640921,0.196114864,48
440.999,4.666666667,441,441,697.6614583,42.20578073,0.295440465,56
442.001,4,442,442,698.0494792,51.08352601,0.357584682,48
443,4.666666667,443,443,698.4375,38.85531789,0.271987225,56
444,3.25,444,444,698.8255208,35.01825151,0.245127761,39
