Time t / s,Events N,Channel n,Energy E / keV,Rate R / 1/s,Voltage U / V
0,0,0,0,,699.6015625
1,0,1,1,22.2596301785042,699.6015625
2,0,2,2,13.3256370376309,699.213541666667
3,0,3,3,9.99490259967417,699.6015625
4,0,4,4,23.3287997699114,699.6015625
4.999,0,5,5,15.0033742588708,698.825520833333
6.001,0,6,6,13.9855710863103,699.213541666667
7.001,0,7,7,13.021278070495,698.825520833333
8,0,8,8,13.3323541459899,698.4375
8.999,0,9,9,11.1011348912222,698.825520833333
10.001,0,10,10,17.7552700138236,698.4375
11.001,0,11,11,12.0230542064409,698.4375
12,0,12,12,22.2211482000592,698.825520833333
13,0,13,13,9.98292808376254,698.825520833333
14.001,0,14,14,26.0627878622389,699.213541666667
15.001,0,15,15,14.4163198063156,699.6015625
16,0,16,16,12.2190561290119,699.6015625
17,4,17,17,13.9878026361013,699.6015625
18.001,7,18,18,15.0047460011602,699.6015625
19,16,19,19,15.9945330685972,698.4375
20,12,20,20,14.444316050524,699.6015625
20.999,33,21,21,18.884973404403,699.213541666667
22,26,22,22,24.0087127618613,698.4375
23,14,23,23,18.024809347586,698.4375
24.001,18,24,24,18.9688948062966,698.4375
25.001,20,25,25,17.0055676228397,698.825520833333
26,24,26,26,20.0177056606569,699.6015625
27,24,27,27,22.1988123413409,699.6015625
28,19,28,28,11.1047949505165,699.6015625
29,29,29,29,15.0067004917696,699.6015625
30,27,30,30,15.0168819787205,699.6015625
31,25,31,31,16.0149980456698,699.6015625
32,31,32,32,15.5230072588908,699.6015625
33,31,33,33,22.0409697545798,698.4375
34,33,34,34,14.4187342392143,698.4375
35,32,35,35,11.9953482039665,699.213541666667
36.001,34,36,36,21.0262154854673,699.213541666667
36.999,38,37,37,17.9856959759903,699.213541666667
38.001,36,38,38,13.3323852526043,699.6015625
39,27,39,39,10.9950544245199,699.6015625
40,31,40,40,16.0383203588334,699.213541666667
41.001,41,41,41,17.7581018009823,699.6015625
42.001,30,42,42,23.3036884523233,698.825520833333
43,32,43,43,23.0183686581892,698.4375
44.001,38,44,44,16.0054930852269,698.4375
45.001,32,45,45,9.99484765603332,698.825520833333
46.001,33,46,46,17.0084208691723,699.6015625
47,27,47,47,12.0225121540084,699.6015625
48.001,35,48,48,16.6349087774872,699.6015625
48.999,36,49,49,18.9907192355096,699.213541666667
50.001,34,50,50,12.2188715361165,699.989583333333
51.001,26,51,51,14.0011214898313,699.6015625
52,35,52,52,12.0048823856663,699.213541666667
53,41,53,53,9.98774947039959,698.825520833333
54,36,54,54,19.023577822353,699.213541666667
55,28,55,55,21.0299740219735,698.4375
55.999,31,56,56,17.7575322179901,698.4375
57,36,57,57,17.9864346310013,698.4375
58,26,58,58,23.2999651942901,699.213541666667
59,24,59,59,12.0166442539562,699.6015625
60.001,25,60,60,23.0110729282931,699.6015625
61,41,61,61,14.0135665337613,699.6015625
62,32,62,62,23.3214601188595,699.6015625
63,37,63,63,12.2117797936342,698.825520833333
64,24,64,64,11.0934158801805,699.213541666667
65.001,38,65,65,21.0683288039771,698.4375
66.001,30,66,66,8.86507237943751,698.4375
67,29,67,67,12.0022408183608,698.4375
68.001,32,68,68,13.3261623772896,698.825520833333
69,39,69,69,15.5292851814569,699.213541666667
70,39,70,70,21.0102761260533,699.213541666667
71,45,71,71,24.4330640661594,699.6015625
72,46,72,72,16.0369700270033,699.6015625
73,55,73,73,12.2172375892858,699.213541666667
74,52,74,74,21.0878090820754,699.6015625
75.001,64,75,75,12.2091814598474,698.825520833333
76.001,55,76,76,17.0251086302078,698.4375
77.001,58,77,77,15.9706826179183,699.213541666667
78,63,78,78,15.0184561808006,698.825520833333
79,59,79,79,14.9752997406078,699.6015625
80.001,76,80,80,13.0453822758613,699.6015625
81,78,81,81,16.6383888005452,699.6015625
82,72,82,82,14.4439934708705,699.6015625
83,57,83,83,12.2029821869741,698.825520833333
83.999,55,84,84,23.0290419247713,698.4375
85.001,67,85,85,14.4363328294313,698.4375
86,64,86,86,10.0072372339676,698.4375
86.999,57,87,87,13.0126027057205,698.4375
88.001,55,88,88,11.9960688882253,698.825520833333
89,62,89,89,16.0267197471625,699.213541666667
90.001,53,90,90,23.2768430216357,699.6015625
91.001,55,91,91,13.0014782680791,699.6015625
92.001,47,92,92,23.0212923933346,700.765625
93,55,93,93,12.2113785180982,699.6015625
94,41,94,94,15.0287168721994,698.825520833333
95.001,46,95,95,14.4289365440899,698.825520833333
96,46,96,96,13.3051913752201,698.825520833333
97,39,97,97,18.02550248091,698.825520833333
98.001,46,98,98,17.7534752427788,698.4375
99.001,53,99,99,11.0044524014416,698.825520833333
100,36,100,100,10.0088317931743,698.825520833333
101.001,43,101,101,15.9952574061791,699.213541666667
102,52,102,102,16.9878214308162,699.6015625
103,35,103,103,19.0196149288762,699.6015625
104,51,104,104,21.0095866743995,699.6015625
105.002,41,105,105,22.1922996049216,699.6015625
106.001,38,106,106,11.989225283238,699.213541666667
107,45,107,107,27.0413841342791,698.4375
107.999,47,108,108,18.0385357238669,698.825520833333
109,41,109,109,19.9504077198324,698.4375
110,30,110,110,15.55371503261,698.4375
111,44,111,111,13.3320697493893,698.4375
112,40,112,112,18.8747621779966,699.213541666667
113,43,113,113,16.6528669908869,699.213541666667
114.001,43,114,114,17.004574230468,699.6015625
115.001,38,115,115,16.0342041643233,699.6015625
116.001,46,116,116,21.9489445600588,699.6015625
117,52,117,117,25.534809941079,699.6015625
118,35,118,118,13.0171279369394,699.6015625
118.999,44,119,119,17.0158281233203,699.6015625
120.001,45,120,120,25.5148961510446,699.213541666667
121,40,121,121,14.0092096544268,699.6015625
122.001,35,122,122,15.0038049649391,698.4375
123.001,44,123,123,19.9644898274269,698.4375
124,32,124,124,27.0778976960921,699.213541666667
125.001,41,125,125,15.5089391309588,698.4375
126.001,31,126,126,17.7731626798686,698.4375
127.001,41,127,127,13.0302588671413,698.4375
128,40,128,128,17.7488865346963,699.213541666667
129.001,42,129,129,17.015846858179,699.213541666667
130.001,48,130,130,16.6541593929626,699.6015625
131,30,131,131,17.0025061694094,699.213541666667
132.001,38,132,132,12.9904572101334,699.6015625
132.999,42,133,133,9.00167971343453,699.6015625
134,38,134,134,16.0080968954097,699.6015625
134.999,39,135,135,21.9880187285948,698.825520833333
136.001,45,136,136,23.0064164895589,698.4375
137,39,137,137,12.2083101745389,699.213541666667
138.001,47,138,138,18.8832637744245,698.4375
139,27,139,139,18.8693570077906,698.4375
140,40,140,140,16.653896828665,698.825520833333
141,35,141,141,14.0095390951699,698.4375
142.001,36,142,142,13.3291080060954,698.4375
143.001,32,143,143,11.0075104243625,698.4375
144,33,144,144,12.2176406069946,699.213541666667
145,35,145,145,13.0130885644782,699.6015625
146,51,146,146,15.5209438507683,699.6015625
147.001,30,147,147,13.0278979406501,699.6015625
147.999,39,148,148,16.9782881650945,698.825520833333
149.001,41,149,149,14.4208311346188,698.825520833333
150.001,45,150,150,18.0166762355236,699.6015625
151.001,27,151,151,11.0127682034551,699.213541666667
152,38,152,152,17.7588429048317,699.6015625
153.001,38,153,153,12.0223688194254,698.4375
154.001,32,154,154,15.5406106682962,698.4375
155.001,36,155,155,17.7529256544089,698.4375
156.001,31,156,156,20.0124677674191,698.4375
157.001,37,157,157,16.9954792025321,698.4375
158.001,40,158,158,15.0188576777001,698.4375
159.001,26,159,159,17.9697891904131,698.4375
159.999,38,160,160,8.02242025789474,698.4375
160.999,47,161,161,17.7392854992761,699.213541666667
162,32,162,162,13.0093016506802,699.6015625
163,26,163,163,20.0181464497567,698.4375
164,33,164,164,18.8725892626291,699.6015625
165,35,165,165,15.538276991541,699.6015625
166,40,166,166,10.0119733188921,699.6015625
167,40,167,167,14.0090792842841,699.6015625
167.999,38,168,168,17.7476166891932,699.213541666667
169.001,48,169,169,16.0029589471093,699.213541666667
170.001,31,170,170,13.0115477486269,699.6015625
171,39,171,171,12.2191375688271,698.4375
172,37,172,172,17.7544898053165,699.213541666667
173,36,173,173,24.040130189325,698.4375
174,46,174,174,21.094170148685,698.4375
175.001,39,175,175,25.0175723428136,699.213541666667
176,35,176,176,17.7415416645691,698.4375
177,32,177,177,22.2167445604245,698.4375
178,24,178,178,14.4404652940079,699.213541666667
179,39,179,179,18.0168854250203,699.6015625
180.001,37,180,180,14.9741785265488,699.6015625
181.001,30,181,181,15.5496708690022,699.6015625
182.001,36,182,182,18.0227483129206,699.6015625
183.001,36,183,183,17.9979770273821,699.6015625
184.001,34,184,184,24.0157591411484,699.213541666667
185,40,185,185,13.3202277092927,699.213541666667
186,35,186,186,15.5406727712649,699.6015625
187.001,40,187,187,20.0387027504923,699.213541666667
188.001,28,188,188,25.4968956975208,698.4375
189,39,189,189,22.2158364034694,699.213541666667
190,35,190,190,16.0079399382094,698.825520833333
191,27,191,191,18.0291260531388,698.4375
192,48,192,192,22.1876415502195,699.213541666667
193.001,38,193,193,15.5427535075831,698.4375
194,32,194,194,24.0307545596855,698.825520833333
195,26,195,195,17.9940061965359,699.213541666667
196.001,35,196,196,24.9918801381431,698.825520833333
197,35,197,197,15.0134941285227,702.317708333333
198.001,37,198,198,6.99566268913274,699.6015625
199.001,29,199,199,13.0056587621274,699.213541666667
200.001,33,200,200,9.99767054276354,699.213541666667
201,28,201,201,15.5509801116294,699.213541666667
202,29,202,202,11.9878515112785,698.4375
203.001,29,203,203,15.5494877998719,698.4375
204,29,204,204,14.0238489575372,699.213541666667
205,36,205,205,14.4259583802223,698.4375
206.001,38,206,206,12.0068847477143,698.4375
207.001,25,207,207,15.5410954296525,699.213541666667
208.001,38,208,208,18.0179584992362,699.213541666667
209,36,209,209,21.0537886625126,699.213541666667
210,38,210,210,22.0723553881981,698.825520833333
211,36,211,211,17.7508556467136,699.6015625
212,30,212,212,19.9807186065447,699.6015625
213,33,213,213,20.0464255168545,699.6015625
214,30,214,214,15.5337996062182,698.825520833333
215,21,215,215,17.7711471653132,698.4375
216,30,216,216,15.5341943123545,699.213541666667
217.001,43,217,217,20.0088959551417,698.4375
218.001,21,218,218,14.4409834220843,700.377604166667
219.001,33,219,219,13.9943966435839,699.213541666667
220,35,220,220,13.3091565111333,698.825520833333
221.001,34,221,221,14.9994795180607,699.6015625
222,28,222,222,12.0041378263087,698.825520833333
223,32,223,223,13.9978961162137,699.213541666667
224,34,224,224,12.0150031344139,699.213541666667
225,27,225,225,14.4171064068955,698.4375
226,34,226,226,23.0480205508176,698.825520833333
226.999,21,227,227,18.8834168943044,699.6015625
228,44,228,228,16.6502864848293,698.4375
229,35,229,229,14.4364001614656,698.4375
230,27,230,230,13.997686182474,698.825520833333
231,34,231,231,15.5549782930278,699.6015625
232,34,232,232,18.0190425241395,699.6015625
233,22,233,233,18.8723671798877,699.6015625
234.001,45,234,234,17.7750265986609,699.6015625
235.001,46,235,235,14.0150661961609,699.6015625
236,22,236,236,18.851959993923,699.989583333333
237.001,28,237,237,16.0245592394904,699.6015625
238.001,32,238,238,14.4281630639913,698.825520833333
239,29,239,239,19.972402577949,699.6015625
240,26,240,240,23.0434391872118,701.9296875
241,28,241,241,26.6286941488105,698.4375
242.001,33,242,242,14.4412689698565,698.825520833333
243,23,243,243,15.9838579019049,698.4375
244.001,23,244,244,15.0267852446987,698.825520833333
245,25,245,245,24.4287720300332,699.6015625
246,25,246,246,8.00482130387132,698.825520833333
247.001,33,247,247,17.7623777962284,699.6015625
248.001,25,248,248,13.3299860257313,699.6015625
249,30,249,249,22.9872443780946,698.825520833333
250.001,28,250,250,12.0132373862759,699.6015625
251,39,251,251,15.0051092396961,699.213541666667
252,34,252,252,16.9950680312573,698.4375
253,32,253,253,14.4327891653718,698.825520833333
254,16,254,254,15.5495758797645,698.4375
255.001,30,255,255,16.0198020773478,698.4375
256,28,256,256,19.9978335680301,698.825520833333
257.001,30,257,257,12.202978125718,698.825520833333
258,26,258,258,20.018130420722,699.6015625
259.003,30,259,259,8.88652507321941,699.6015625
260,26,260,260,14.4343868844275,699.6015625
261.001,29,261,261,16.0015873574659,699.213541666667
262,27,262,262,21.0449941975945,699.213541666667
262.999,34,263,263,12.1991779750274,699.6015625
264,24,264,264,14.0330858064058,699.213541666667
264.999,45,265,265,14.400181486595,699.6015625
266,32,266,266,20.0514841908083,699.6015625
267.001,19,267,267,13.3205130795228,698.4375
268,29,268,268,23.3063523461007,698.4375
269.001,30,269,269,21.0471224023466,699.213541666667
