Time t / s,Events N,Channel n,Energy E / keV,Rate R / 1/s,Voltage U / V,Raw
0,0,0,0,,698.4375,0
1,0,1,1,8.487313535,699.2135417,0
2,0,2,2,17.99828296,699.2135417,0
3,0,3,3,8.881888974,698.8255208,0
4.001,0,4,4,6.666508893,698.4375,0
5,0,5,5,11.02619935,698.4375,0
6.001,0,6,6,10.98150933,698.4375,0
7,0,7,7,9.979906014,698.4375,0
7.999,0,8,8,8.010354184,698.4375,0
9.001,0,9,9,14.98360943,698.4375,0
10.001,0,10,10,7.01116177,698.4375,0
11,0,11,11,12.00482834,698.4375,0
12,0,12,12,11.00357946,698.4375,0
13.001,0,13,13,11.10961748,698.4375,0
14.001,0,14,14,14.42875718,698.4375,0
15.001,0,15,15,14.43275231,698.4375,0
15.999,0,16,16,8.998859844,698.4375,0
17,0,17,17,9.999364485,698.4375,0
18,0.25,18,18,12.01696555,698.4375,3
19.001,0.916666667,19,19,13.33073976,698.4375,11
20,0.75,20,20,12.21903713,698.4375,9
21.001,1.083333333,21,21,3.003638608,698.4375,13
22,0.583333333,22,22,13.31280646,698.4375,7
22.999,1.666666667,23,23,8.011119434,698.4375,20
24.001,1.25,24,24,13.32710957,698.4375,15
25,0.916666667,25,25,10.0188324,698.4375,11
26,0.916666667,26,26,8.885704845,698.4375,11
27.001,1.166666667,27,27,8.98754147,698.4375,14
28,1.083333333,28,28,9.000475225,698.4375,13
29,1.083333333,29,29,15.0071479,698.4375,13
30,1.75,30,30,13.31777521,698.4375,21
31.001,1.583333333,31,31,7.997606316,698.4375,19
32.001,2.333333333,32,32,7.001200006,698.4375,28
33,1.666666667,33,33,8.021033556,698.4375,20
34,1.916666667,34,34,13.32001036,698.4375,23
35.001,1.833333333,35,35,11.10256707,698.4375,22
36.001,1.916666667,36,36,12.19596566,698.4375,23
37.001,1.166666667,37,37,9.010516173,698.4375,14
38,1.5,38,38,13.3244844,698.4375,18
39.001,1.416666667,39,39,12.21574381,698.4375,17
40,1.666666667,40,40,5.549462246,698.4375,20
41,1.666666667,41,41,19.00690141,698.8255208,20
42,2.25,42,42,11.00753796,698.4375,27
43,1.833333333,43,43,12.00294672,698.4375,22
44.001,1.25,44,44,7.996758114,698.4375,15
45.001,1.916666667,45,45,11.00979431,698.4375,23
46,2.416666667,46,46,11.10685718,698.4375,29
47.001,1.5,47,47,8.888776298,698.4375,18
48.001,2.333333333,48,48,10.99160901,698.4375,28
49,1.75,49,49,18.88635182,698.4375,21
50.001,2.416666667,50,50,10.01144308,699.2135417,29
51,1.333333333,51,51,7.770897943,698.4375,16
52,1.25,52,52,11.0002321,698.4375,15
53,1.333333333,53,53,12.00990457,698.4375,16
54,1.25,54,54,11.09396354,698.4375,15
55,2.416666667,55,55,8.00377458,698.4375,29
56,2.083333333,56,56,12.00588048,698.4375,25
57.001,1.333333333,57,57,9.979504094,698.4375,16
58,0.75,58,58,8.015087601,698.4375,9
59,1.666666667,59,59,13.32923385,698.4375,20
60,1.916666667,60,60,9.993022871,698.4375,23
61.001,1.75,61,61,6.001497374,698.4375,21
62.001,1.666666667,62,62,14.0012027,698.4375,20
63,1.416666667,63,63,9.994093491,698.4375,17
63.999,1.916666667,64,64,7.000074901,698.4375,23
65,2.166666667,65,65,8.008547523,698.4375,26
66,2,66,66,12.21966967,698.4375,24
67,2.083333333,67,67,18.02332759,698.4375,25
68,1.416666667,68,68,9.99244793,698.4375,17
69.001,2.166666667,69,69,12.98796146,698.4375,26
70,2.166666667,70,70,13.32380385,698.4375,26
71.001,3,71,71,14.00673724,698.4375,36
72,3.166666667,72,72,11.02566333,698.4375,38
73,3,73,73,9.988039877,698.4375,36
74.001,3.583333333,74,74,7.764232643,698.4375,43
75,3.25,75,75,13.32827007,698.8255208,39
76,3.583333333,76,76,8.018466528,698.8255208,43
77.001,2.583333333,77,77,6.662262171,699.2135417,31
78.001,3.083333333,78,78,7.775210231,698.4375,37
79,4.666666667,79,79,8.00729144,698.4375,56
80.001,4.083333333,80,80,1.109983614,698.4375,49
81,3.666666667,81,81,15.53469419,698.4375,44
82.001,3.083333333,82,82,17.74030434,698.8255208,37
83.001,5.25,83,83,11.00801934,698.4375,63
84.001,4,84,84,8.878303978,698.4375,48
85,4.25,85,85,16.04208159,698.4375,51
86.001,2.416666667,86,86,11.09608824,698.4375,29
87,3.5,87,87,8.886134187,698.4375,42
88.001,4.5,88,88,14.01986896,698.4375,54
89.001,3.166666667,89,89,12.20735096,698.4375,38
90.001,2.75,90,90,8.987486722,698.4375,33
