Time t / s,Events N,Channel n,Energy E / keV,Rate R / 1/s,Voltage U / V,Raw
50.999,0.833333333,51,51,12.99624019,698.4375,5
52.001,2,52,52,7.76924542,698.4375,12
53,2.5,53,53,11.10844879,698.0494792,15
54,1.833333333,54,54,9.997736068,698.0494792,11
55.001,1.666666667,55,55,11.01564773,698.4375,10
56,2.666666667,56,56,9.991323535,698.4375,16
57,1.166666667,57,57,13.00103228,698.4375,7
58.001,1.666666667,58,58,9.996805465,698.4375,10
59,2,59,59,13.00362411,698.4375,12
60,2,60,60,14.98803805,698.4375,12
61.001,1,61,61,9.011708913,698.4375,6
62,2.833333333,62,62,7.771645949,698.4375,17
63.001,2.166666667,63,63,7.7655927,698.4375,13
64,2.333333333,64,64,8.013055672,698.4375,14
65,1.166666667,65,65,12.2171521,698.4375,7
65.999,2.166666667,66,66,8.879318956,698.4375,13
67.001,2.666666667,67,67,9.009532085,698.4375,16
68.001,2.333333333,68,68,9.995906676,698.0494792,14
69,2.833333333,69,69,8.873722711,698.4375,17
70,3,70,70,9.010070556,698.0494792,18
71.001,3.666666667,71,71,8.999339448,698.4375,22
72,3.666666667,72,72,8.884267096,698.4375,22
73.001,4.5,73,73,16.01322853,698.4375,27
74,2.666666667,74,74,7.003185749,698.4375,16
75.001,2.833333333,75,75,13.31989356,698.4375,17
76,5,76,76,12.00134895,698.4375,30
77.001,4.5,77,77,7.006451541,698.4375,27
78,4.333333333,78,78,9.99922306,698.4375,26
79,3,79,79,16.64616784,698.4375,18
80,5.666666667,80,80,13.00571081,698.4375,34
81,3.666666667,81,81,14.99614449,698.4375,22
81.999,4.833333333,82,82,10.00385749,698.4375,29
83.001,5.166666667,83,83,8.881461027,698.4375,31
84.001,4.166666667,84,84,18.02180999,698.4375,25
85.001,4.5,85,85,8.879764438,698.4375,27
86.001,3.5,86,86,19.99142568,698.4375,21
87,6.5,87,87,10.99728807,698.4375,39
88.001,4.333333333,88,88,13.01314718,698.4375,26
89.001,2,89,89,6.666311871,698.4375,12
90.001,4,90,90,14.43409199,698.4375,24
91.001,3.833333333,91,91,7.015314431,698.4375,23
92,3.166666667,92,92,6.658441272,698.4375,19
93,3.833333333,93,93,10.00633101,698.4375,23
94,3.166666667,94,94,7.772849791,698.4375,19
95,5.333333333,95,95,5.001654547,698.4375,32
96,4.333333333,96,96,12.20405987,698.4375,26
97.001,4.333333333,97,97,10.0017413,698.4375,26
98,2.166666667,98,98,10.01682927,698.4375,13
99,4.166666667,99,99,8.874735658,698.4375,25
100,2.833333333,100,100,12.20662487,698.4375,17
101.001,2.833333333,101,101,7.019774705,698.4375,17
102.001,3.5,102,102,5.553864712,698.4375,21
103.001,3.833333333,103,103,6.658446445,698.4375,23
104,5,104,104,3.998150456,698.4375,30
104.999,3.833333333,105,105,10.03096157,698.0494792,23
106,4.333333333,106,106,11.0775621,698.0494792,26
107,4,107,107,9.996380311,698.4375,24
108,4.166666667,108,108,9.024158575,698.4375,25
109.001,4.5,109,109,7.774325977,698.4375,27
110.001,3.166666667,110,110,11.09230965,698.4375,19
111,3.833333333,111,111,8.005984473,698.4375,23
112.001,4,112,112,7.775091052,698.4375,24
113,3.666666667,113,113,11.01502118,698.4375,22
114.001,3.333333333,114,114,5.555398153,698.4375,20
115,4.5,115,115,8.869169768,697.6614583,27
116.001,4,116,116,15.01899001,698.4375,24
117,4.666666667,117,117,13.32847584,698.4375,28
118.001,3.333333333,118,118,9.993276745,698.4375,20
119.001,3.166666667,119,119,12.21395609,698.4375,19
120.001,3.333333333,120,120,8.999910001,698.4375,20
121,2.666666667,121,121,12.02368305,698.4375,16
122.001,5.166666667,122,122,5.002159432,698.4375,31
122.999,3.166666667,123,123,13.32877637,698.4375,19
124.001,3.666666667,124,124,11.10054832,698.4375,22
125,2.5,125,125,4.99960953,698.4375,15
126,3.333333333,126,126,11.012723,698.4375,20
127.001,2.666666667,127,127,18.8888679,698.4375,16
128.001,3.5,128,128,12.21810065,698.4375,21
129.001,3.333333333,129,129,7.004005591,698.4375,20
130,5.166666667,130,130,14.01325233,698.4375,31
131,4.666666667,131,131,6.657449797,698.4375,28
132.001,4,132,132,8.884121077,698.4375,24
133,3.333333333,133,133,7.006348452,698.4375,20
134,3,134,134,12.99125559,698.4375,18
135.001,3,135,135,4.443922037,698.0494792,18
136,4.666666667,136,136,8.879646164,698.4375,28
137.001,1.833333333,137,137,8.006283331,698.4375,11
138.001,3.666666667,138,138,9.016487549,698.4375,22
139.001,3,139,139,3.323428041,698.4375,18
140,3.166666667,140,140,8.008525075,698.4375,19
141.001,2.333333333,141,141,12.01173426,698.4375,14
142.001,4,142,142,9.996338008,698.4375,24
143,2.833333333,143,143,19.98254125,698.4375,17
144,4,144,144,11.99666373,698.4375,24
145,3.166666667,145,145,5.011126706,698.4375,19
145.999,3,146,146,11.08868609,698.4375,18
147,4.166666667,147,147,8.883821162,698.4375,25
148,3.333333333,148,148,17.77053924,698.4375,20
149,2.5,149,149,12.99968281,698.4375,15
150,3.666666667,150,150,9.982491819,698.4375,22
151,3,151,151,12.03290398,698.4375,18
152,3.666666667,152,152,8.880069007,698.4375,22
153,2.5,153,153,7.99902012,698.4375,15
154,3.666666667,154,154,16.02107893,698.4375,22
155.001,3.333333333,155,155,13.31553195,698.4375,20
156.001,2.666666667,156,156,5.002051842,698.4375,16
157.001,2.666666667,157,157,6.987522381,698.4375,16
158,3.5,158,158,13.00646161,698.4375,21
159,2.833333333,159,159,12.99717052,698.4375,17
160,2.166666667,160,160,9.000526531,698.4375,13
161,3.166666667,161,161,14.0233854,698.4375,19
162.001,3.166666667,162,162,8.886914019,698.4375,19
163,3.5,163,163,5.550144165,698.4375,21
164,2.5,164,164,12.22056973,698.4375,15
165,1.5,165,165,5.996115716,698.8255208,9
166.001,2.833333333,166,166,9.007714206,698.4375,17
167,2.5,167,167,8.000240007,698.4375,15
168,2.666666667,168,168,12.00341857,698.4375,16
169,2.833333333,169,169,3.3316305,698.4375,17
170.001,2.333333333,170,170,13.32079994,698.4375,14
171,2.666666667,171,171,8.873268978,698.4375,16
172.001,2.5,172,172,8.88729905,698.4375,15
173,2.833333333,173,173,13.9825819,698.4375,17
174.001,3.5,174,174,11.01379147,698.4375,21
175,1.5,175,175,16.65269506,698.4375,9
176,2,176,176,5.003828429,698.4375,12
177.001,2.5,177,177,8.877471474,698.4375,15
178,2.333333333,178,178,10.02016358,698.0494792,14
179,1.666666667,179,179,11.08782299,698.4375,10
180,2,180,180,10.01527129,698.4375,12
181.001,2.333333333,181,181,6.659373173,698.8255208,14
182,2.833333333,182,182,9.001770648,698.4375,17
183.001,2.333333333,183,183,5.0094162,698.4375,14
184,1.833333333,184,184,3.325623061,698.4375,11
185.001,3.166666667,185,185,14.01589262,698.4375,19
186.001,2,186,186,7.76929026,698.4375,12
187,3,187,187,7.999809605,698.4375,18
188.001,2.833333333,188,188,15.54617258,698.4375,17
189,1.833333333,189,189,5.009307293,698.4375,11
190,3.166666667,190,190,12.2107509,698.4375,19
191.001,1.833333333,191,191,14.43743266,698.4375,11
192,2.333333333,192,192,11.00909131,698.4375,14
193,1.666666667,193,193,7.77167356,698.4375,10
194.001,1,194,194,10.01737012,698.4375,6
194.999,1.333333333,195,195,7.768441837,698.4375,8
196,1.333333333,196,196,6.666216327,698.4375,8
197,2.833333333,197,197,4.439063806,698.4375,17
198.001,2,198,198,9.003205141,698.4375,12
199.001,1.166666667,199,199,11.09610548,698.4375,7
200,2.5,200,200,10.018992,698.4375,15
201.001,1.833333333,201,201,14.43904745,698.4375,11
202.001,3.166666667,202,202,12.98932797,698.4375,19
203.001,1.333333333,203,203,12.00964855,698.4375,8
204.001,1.833333333,204,204,13.00363972,698.4375,11
205,2.5,205,205,7.775567789,698.4375,15
206.001,2.333333333,206,206,10.99424781,698.4375,14
207.001,1.666666667,207,207,9.022196408,698.4375,10
208.001,1.833333333,208,208,8.868390098,698.4375,11
209,3.5,209,209,8.000523234,698.4375,21
210,2.333333333,210,210,4.004814989,698.4375,14
211.001,1.166666667,211,211,9.977780591,698.4375,7
212,2,212,212,7.774413185,698.4375,12
213.001,1.666666667,213,213,19.0124855,698.4375,10
214,2,214,214,8.884974564,698.4375,12
215.001,1.333333333,215,215,5.999867403,698.4375,8
216,1.833333333,216,216,11.0034749,698.4375,11
217.001,1.833333333,217,217,14.98885129,698.4375,11
218.001,1.833333333,218,218,14.99723601,698.4375,11
219.001,1.333333333,219,219,8.006589423,698.4375,8
220.001,2.333333333,220,220,5.003950619,698.4375,14
221,2.333333333,221,221,8.985876,698.4375,14
222,2.666666667,222,222,14.03319271,698.4375,16
223.001,2,223,223,4.437806964,698.4375,12
224,1.666666667,224,224,16.65312213,698.0494792,10
225,1.666666667,225,225,17.01543129,698.4375,10
226,2.833333333,226,226,12.98707397,698.4375,17
227,1.333333333,227,227,9.004304057,698.4375,8
228.001,1.666666667,228,228,8.883760985,698.4375,10
229.001,1.333333333,229,229,13.00820427,698.4375,8
230,3,230,230,6.009464907,698.4375,18
230.999,1.333333333,231,231,12.18316165,698.4375,8
232,1.833333333,232,232,5.016163584,698.4375,11
233.001,1,233,233,11.09756838,698.4375,6
234.001,1.166666667,234,234,13.31019725,698.4375,7
235,1.333333333,235,235,8.020058165,698.4375,8
236.001,1.666666667,236,236,7.77014663,698.4375,10
237.001,2.333333333,237,237,7.769365282,698.4375,14
238,1.5,238,238,15.02039319,698.4375,9
239,1.166666667,239,239,9.997109724,698.4375,7
240.001,2.166666667,240,240,6.011153093,698.4375,13
241,1.833333333,241,241,11.08805289,698.4375,11
242,1,242,242,11.09954169,698.4375,6
243,1.5,243,243,4.004145091,698.4375,9
244,1.333333333,244,244,12.99911736,698.4375,8
245,2.333333333,245,245,12.22093495,698.4375,14
246,1.333333333,246,246,8.005257052,698.4375,8
247,1.666666667,247,247,11.10519328,698.4375,10
248.001,1.666666667,248,248,8.887747307,698.4375,10
249,1.833333333,249,249,8.000248808,698.4375,11
250.001,1.166666667,250,250,14.99921104,698.4375,7
251.001,1.666666667,251,251,9.990442144,698.4375,10
252,3,252,252,10.99491815,698.4375,18
253.001,0.833333333,253,253,10.02893649,698.4375,5
254,2,254,254,14.42640983,698.4375,12
255,0.333333333,255,255,6.663994405,698.4375,2
256,1.166666667,256,256,10.0040016,698.4375,7
257,1.666666667,257,257,6.998633867,698.4375,10
258,1.166666667,258,258,8.884842337,698.4375,7
259,1,259,259,8.874044584,698.4375,6
260,1.333333333,260,260,11.02457598,698.4375,8
261,1.333333333,261,261,7.996816467,698.4375,8
262,0.833333333,262,262,11.10109792,698.4375,5
263,1,263,263,6.65280444,698.4375,6
264,2.166666667,264,264,9.018314393,697.6614583,13
265.001,2,265,265,5.992771519,698.4375,12
266,1.333333333,266,266,13.03251351,698.4375,8
267,1,267,267,13.3129261,698.4375,6
268.001,1.666666667,268,268,7.996585458,698.4375,10
269,0.666666667,269,269,11.00404289,698.4375,4
270,1.166666667,270,270,8.006060588,698.4375,7
271.001,2.333333333,271,271,13.31517439,698.4375,14
272,0.833333333,272,272,13.32036817,698.4375,5
273.001,1.5,273,273,11.01096251,698.4375,9
274,0.666666667,274,274,7.77561011,698.4375,4
275,2,275,275,4.43796797,698.4375,12
276,2,276,276,12.02358185,698.4375,12
277.001,1.5,277,277,13.33058427,698.4375,9
278,1,278,278,13.31792449,698.4375,6
279.003,1.333333333,279,279,11.09318083,698.4375,8
280,1.333333333,280,280,6.009393885,697.6614583,8
281,0.666666667,281,281,12.01849647,698.4375,4
282.001,0.833333333,282,282,13.32819309,698.4375,5
283,1.166666667,283,283,7.761815174,698.4375,7
284,1.166666667,284,284,12.20544922,698.4375,7
285,1.666666667,285,285,15.01025651,698.4375,10
286.001,0.666666667,286,286,14.02930019,698.4375,4
287,2.166666667,287,287,4.442495176,698.4375,13
288.001,2.333333333,288,288,8.875259449,698.4375,14
289,0.666666667,289,289,6.665168485,698.4375,4
290.001,1.666666667,290,290,6.00586112,698.4375,10
291.001,0.833333333,291,291,15.02440414,698.0494792,5
292,2,292,292,8.876227444,698.4375,12
293,1.833333333,293,293,12.99344221,698.4375,11
294,0,294,294,10.99238777,698.4375,0
295,1.666666667,295,295,13.01080027,698.4375,10
296,1.166666667,296,296,11.10377029,698.4375,7
297,1.833333333,297,297,8.002399119,698.4375,11
298,1,298,298,13.00986278,698.4375,6
299,0.833333333,299,299,8.876297368,698.4375,5
300.001,1.166666667,300,300,12.99907837,698.0494792,7
301,0.833333333,301,301,5.003263128,698.4375,5
302,2,302,302,11.10255351,698.4375,12
303.001,0.833333333,303,303,7.771877196,698.4375,5
304,1,304,304,13.00690276,698.4375,6
305,1.166666667,305,305,17.03386844,698.4375,7
306,0.833333333,306,306,9.989835897,698.4375,5
307,1,307,307,6.658238816,698.4375,6
308,1.5,308,308,4.003906612,698.4375,9
309.001,0.333333333,309,309,8.878634067,697.6614583,2
310.001,1.166666667,310,310,14.02202158,698.8255208,7
311,1.5,311,311,15.54084183,698.4375,9
312.001,1.666666667,312,312,6.990822448,698.4375,10
313,0.666666667,313,313,4.998413004,698.4375,4
314,1,314,314,12.03769363,698.4375,6
315.001,1,315,315,12.1982743,698.4375,6
316,0.5,316,316,9.988546467,698.4375,3
317.001,0.5,317,317,5.000200508,698.4375,3
318,0.833333333,318,318,12.00543246,698.4375,5
319.001,1,319,319,6.006333078,698.4375,6
320.001,1.333333333,320,320,13.31333522,698.4375,8
321.001,1.333333333,321,321,7.003640492,698.4375,8
322.001,1,322,322,7.777632595,698.4375,6
323,0.666666667,323,323,10.99958422,698.4375,4
324,1,324,324,6.001907406,698.4375,6
325,0.833333333,325,325,12.99367208,698.4375,5
326,0.5,326,326,12.98831182,698.0494792,3
327,0.5,327,327,17.77749531,698.4375,3
328,0.166666667,328,328,8.874130224,698.4375,1
329,1.666666667,329,329,14.01057518,698.4375,10
330.001,1,330,330,5.551647196,698.4375,6
331.001,0.666666667,331,331,8.011275069,698.4375,4
332.001,1.333333333,332,332,4.441188067,698.4375,8
333.001,1,333,333,11.02400146,698.4375,6
334,0.833333333,334,334,15.51419815,698.4375,5
335.001,1.166666667,335,335,9.007679948,698.4375,7
336.001,0.666666667,336,336,11.98544847,698.4375,4
337.001,1.333333333,337,337,11.01453368,698.4375,8
338.001,1.333333333,338,338,9.996296927,698.4375,8
339,0.333333333,339,339,17.74972729,698.4375,2
340.001,1.666666667,340,340,8.004477705,698.4375,10
341.001,1,341,341,12.01404682,698.4375,6
342,0.833333333,342,342,10.01360448,698.4375,5
343,1.166666667,343,343,6.6550691,698.4375,7
344.001,0.833333333,344,344,11.0089668,698.4375,5
345.001,1.166666667,345,345,13.31595601,698.4375,7
346,0.833333333,346,346,9.004896863,698.4375,5
347,1.166666667,347,347,14.43045652,698.4375,7
348.001,0.666666667,348,348,13.99093667,698.4375,4
349.001,1.5,349,349,12.21201976,698.4375,9
350,0.666666667,350,350,11.00490599,698.4375,4
351.001,0.666666667,351,351,4.44395166,698.4375,4
352,1.166666667,352,352,4.439877291,698.4375,7
353,0.5,353,353,17.00883609,698.4375,3
354,0.666666667,354,354,11.0113968,698.4375,4
355,0.5,355,355,12.21849287,698.4375,3
356.001,0.833333333,356,356,15.52402626,698.8255208,5
357,1.166666667,357,357,14.03090447,698.4375,7
358.001,0.666666667,358,358,6.661875298,698.4375,4
359,0.833333333,359,359,8.998589921,698.4375,5
360.001,0.5,360,360,11.00713482,698.4375,3
361,0.666666667,361,361,6.664416315,698.4375,4
362,0.666666667,362,362,13.98998038,698.4375,4
363.001,0.166666667,363,363,14.42790686,698.4375,1
364,1.166666667,364,364,7.77747532,698.4375,7
365,0.833333333,365,365,10.00966032,698.4375,5
366,0.166666667,366,366,12.21311531,698.4375,1
367,2,367,367,14.00295042,698.4375,12
368,1,368,368,15.00663894,698.4375,6
369,1,369,369,9.998284739,698.4375,6
370,0.333333333,370,370,15.54486587,698.4375,2
371,0.833333333,371,371,9.006055672,698.4375,5
372,1,372,372,13.32649388,698.4375,6
373.001,0.833333333,373,373,7.996370447,698.4375,5
374.001,0.833333333,374,374,9.995392124,698.4375,5
375.001,1.166666667,375,375,12.00699528,698.4375,7
376.001,0.166666667,376,376,12.21456098,698.4375,1
377.001,0.5,377,377,12.01536645,698.4375,3
378.001,0.666666667,378,378,11.10425978,698.4375,4
379,0.166666667,379,379,16.9776574,698.4375,1
380,1,380,380,11.01701137,698.4375,6
381.001,0.333333333,381,381,12.01090951,698.4375,2
382,0.166666667,382,382,7.77321749,698.4375,1
383.001,0.833333333,383,383,6.657345643,698.4375,5
384.001,0.833333333,384,384,17.00962915,698.0494792,5
385,0.5,385,385,9.988040986,698.8255208,3
386.001,0.666666667,386,386,10.02569988,698.4375,4
387.001,0.833333333,387,387,9.988430069,698.4375,5
388.001,1.333333333,388,388,12.20770319,698.4375,8
389.001,1.166666667,389,389,18.01472163,698.4375,7
390,0.666666667,390,390,9.983594735,698.4375,4
390.999,0.5,391,391,12.01510419,698.4375,3
392.001,0.666666667,392,392,11.00831899,698.4375,4
393,0.5,393,393,9.997880449,698.4375,3
394,0.5,394,394,7.758067115,698.4375,3
395,1,395,395,14.02454155,698.4375,6
396,0.833333333,396,396,10.98798574,698.4375,5
397,0.5,397,397,5.997973285,698.4375,3
398.001,0.166666667,398,398,7.002223206,698.4375,1
399,0.333333333,399,399,5.003781358,698.4375,2
400,0.833333333,400,400,9.997872675,698.4375,5
401,0.666666667,401,401,12.00605465,698.0494792,4
402,0.5,402,402,12.21982306,698.4375,3
403,0.166666667,403,403,11.01702902,698.4375,1
404.001,0.833333333,404,404,12.19145235,698.4375,5
405,0,405,405,8.888217335,698.4375,0
406,0.666666667,406,406,13.01682294,698.4375,4
407,0.333333333,407,407,16.99864011,698.4375,2
408,0.666666667,408,408,11.08899842,698.4375,4
409,1.5,409,409,11.01400982,698.4375,9
410,0.833333333,410,410,7.994285685,698.4375,5
411,0.5,411,411,12.00854889,698.4375,3
412.001,0.833333333,412,412,13.33186683,698.4375,5
413.001,0.666666667,413,413,12.221622,698.4375,4
414.001,0.833333333,414,414,11.00905164,698.4375,5
415.001,0.333333333,415,415,15.98880464,698.4375,2
416,0.333333333,416,416,12.01201562,697.6614583,2
417,0.333333333,417,417,9.010158954,698.4375,2
418,1.166666667,418,418,12.20656527,698.4375,7
419.001,0,419,419,12.21162525,698.4375,0
420,1.5,420,420,14.01237573,698.4375,9
421.001,0.5,421,421,9.989381288,698.4375,3
422,0,422,422,11.00716897,698.4375,0
423,0,423,423,12.21737735,698.4375,0
424,0.5,424,424,13.32386599,698.4375,3
425,0.666666667,425,425,5.005694478,698.4375,4
426,0.833333333,426,426,13.32244298,698.4375,5
427.001,0,427,427,11.99679805,698.4375,0
428,0.333333333,428,428,10.0076839,698.4375,2
429.001,0.5,429,429,12.01665388,698.4375,3
430.001,1,430,430,4.435412958,698.4375,6
431.001,0.666666667,431,431,10.01268006,698.4375,4
432.001,1,432,432,7.761490721,698.4375,6
433.001,0.5,433,433,13.02250419,698.4375,3
434,0.833333333,434,434,7.993394259,698.4375,5
434.999,0.833333333,435,435,10.00801742,698.4375,5
436,0.833333333,436,436,5.547108542,698.4375,5
437,0.5,437,437,13.01197883,698.4375,3
438,0.666666667,438,438,15.55352668,698.4375,4
439,1,439,439,6.665061868,698.4375,6
440,0.666666667,440,440,9.983740923,698.0494792,4
441.001,0.833333333,441,441,16.01408759,698.4375,5
442,0.5,442,442,13.01709796,698.4375,3
443,0.333333333,443,443,12.20948908,698.4375,2
444,1,444,444,18.99830915,698.4375,6
445,0.5,445,445,11.99067605,698.4375,3
446.001,1,446,446,11.10539183,698.4375,6
447,0.5,447,447,11.01413113,698.4375,3
448.001,0.333333333,448,448,9.981781031,698.4375,2
449.001,0.166666667,449,449,7.009383462,698.4375,1
450.001,0.833333333,450,450,8.888428666,698.4375,5
451,0.833333333,451,451,8.009188141,698.4375,5
452,0.666666667,452,452,7.771959171,698.4375,4
453,0.833333333,453,453,9.994827677,698.4375,5
454.001,0.666666667,454,454,7.9999384,698.4375,4
455,0.666666667,455,455,13.99806407,698.4375,4
456.001,0.833333333,456,456,12.00585405,698.4375,5
457,0.5,457,457,11.10474316,698.4375,3
457.999,0.333333333,458,458,4.443462439,698.4375,2
459.001,0.5,459,459,19.95616075,698.4375,3
460.001,0.333333333,460,460,10.00915738,698.4375,2
461,0.333333333,461,461,6.664587315,698.4375,2
462.001,0.333333333,462,462,11.00988578,698.4375,2
463.001,0.833333333,463,463,8.883901072,698.4375,5
464,0.5,464,464,9.007797149,698.4375,3
465.001,0.666666667,465,465,9.987943442,698.4375,4
466.001,0.666666667,466,466,7.001821174,698.4375,4
466.999,0.666666667,467,467,5.005833799,698.4375,4
468,0.333333333,468,468,9.991287597,697.6614583,2
469,0.666666667,469,469,6.666574075,698.4375,4
470,1.333333333,470,470,8.883595253,698.4375,8
471,0.833333333,471,471,9.003425804,698.4375,5
472.001,0.166666667,472,472,9.996854323,698.4375,1
472.999,0.5,473,473,10.98751159,698.4375,3
474.001,0.666666667,474,474,13.02326737,698.4375,4
475,0.666666667,475,475,13.32273436,698.4375,4
476,1.166666667,476,476,11.00329989,698.4375,7
477,1,477,477,9.986759776,698.4375,6
478.001,0.5,478,478,13.99679473,698.4375,3
479,0.333333333,479,479,7.76588131,698.4375,2
480,0.833333333,480,480,12.01188817,698.4375,5
481.001,0.666666667,481,481,8.002630465,698.4375,4
482.001,0.666666667,482,482,9.994985849,698.4375,4
483.001,0.666666667,483,483,7.775386414,698.4375,4
484,1.333333333,484,484,11.00043452,698.4375,8
485.001,0.666666667,485,485,14.01016718,698.4375,4
486,0.333333333,486,486,12.20995258,698.4375,2
487,0.5,487,487,13.98778866,698.4375,3
488.001,1,488,488,9.0167459,698.4375,6
489.001,0.333333333,489,489,10.99807864,698.4375,2
490,0.5,490,490,14.97639869,698.4375,3
491,0.666666667,491,491,14.02452469,698.4375,4
492.001,1.166666667,492,492,17.74794742,698.4375,7
493,0.333333333,493,493,9.010573908,698.4375,2
494,0.5,494,494,11.11023093,698.0494792,3
495,0.666666667,495,495,9.988142965,698.4375,4
496,1.333333333,496,496,9.008663632,698.4375,8
497,0.666666667,497,497,5.552503529,698.4375,4
498.001,0.833333333,498,498,11.00250417,698.4375,5
499,0.333333333,499,499,11.99433508,698.4375,2
500.001,0.5,500,500,7.008464824,698.4375,3
501.001,0.5,501,501,11.0873755,698.4375,3
502,0.166666667,502,502,9.998942334,698.4375,1
503.001,0.333333333,503,503,14.01926527,698.4375,2
504.001,0.333333333,504,504,13.3162146,698.4375,2
505,1.333333333,505,505,7.005873725,698.4375,8
506.001,0.666666667,506,506,8.888715065,698.4375,4
507.001,0.166666667,507,507,15.55517877,698.4375,1
508,0.666666667,508,508,9.992812947,698.4375,4
509,0.833333333,509,509,9.996633134,698.4375,5
510,0.833333333,510,510,9.012290962,698.4375,5
511,0.166666667,511,511,13.01288536,698.4375,1
512,0.5,512,512,6.657777055,698.4375,3
513,0.166666667,513,513,12.99560359,700.3776042,1
514.001,0.5,514,514,6.001451751,698.4375,3
515.001,0.833333333,515,515,9.989644069,698.4375,5
516,0.666666667,516,516,11.00781665,698.4375,4
517.001,0.666666667,517,517,6.996801063,698.0494792,4
518,0.833333333,518,518,11.99016327,698.4375,5
519,0.833333333,519,519,11.01392932,698.4375,5
520,0.833333333,520,520,8.887945779,698.4375,5
521,0.333333333,521,521,9.01083553,698.4375,2
522.001,0.833333333,522,522,8.860994478,698.4375,5
523.001,1.166666667,523,523,18.03691435,698.4375,7
524,0.166666667,524,524,7.771618338,698.4375,1
525,0.666666667,525,525,6.665481692,698.4375,4
526,0.5,526,526,17.01583323,698.4375,3
527,0.5,527,527,8.885315018,698.4375,3
528,0.166666667,528,528,9.979801879,698.4375,1
529.001,0.5,529,529,7.003809372,698.0494792,3
530.001,0.5,530,530,17.00705623,698.4375,3
531,0.666666667,531,531,11.10985199,698.4375,4
532,0.333333333,532,532,16.6612277,698.4375,2
533,0.5,533,533,15.00065553,698.4375,3
534.001,0.833333333,534,534,10.0140086,698.4375,5
535,1.333333333,535,535,9.994843771,698.4375,8
536.001,0.666666667,536,536,9.994770514,698.4375,4
537,0.166666667,537,537,15.98907467,698.4375,1
538.001,0.833333333,538,538,7.014273345,698.4375,5
539,0.833333333,539,539,11.10210977,698.4375,5
540,1,540,540,17.77224469,698.0494792,6
541.001,1.333333333,541,541,9.989558691,698.4375,8
542,0.666666667,542,542,8.88080834,698.4375,4
543.001,0.5,543,543,6.998973251,698.0494792,3
544.001,0.166666667,544,544,10.02479834,698.4375,1
545,0.166666667,545,545,9.988711646,698.4375,1
546,0.5,546,546,11.1072754,698.4375,3
547.001,1,547,547,8.887820375,698.4375,6
548.001,0.333333333,548,548,15.01342801,698.4375,2
549.001,0.5,549,549,8.884907463,698.4375,3
550.001,0.333333333,550,550,5.548229427,698.4375,2
551.001,0.5,551,551,11.00832009,698.4375,3
551.999,0.666666667,552,552,13.00208293,698.4375,4
553,1.166666667,553,553,13.98373691,698.4375,7
554,0.333333333,554,554,13.01265741,698.4375,2
555,0.666666667,555,555,12.99166065,698.4375,4
556.001,0.333333333,556,556,8.999502328,698.0494792,2
557,0.5,557,557,11.10915096,698.4375,3
