Time t / s,Events N,Channel n,Energy E / keV,Rate R / 1/s,Voltage U / V
75.001,25,75,75,66.6425050562224,699.213541666667
76,41,76,76,79.9566723676514,698.825520833333
77,27,77,77,77.0289166553124,699.213541666667
78.001,28,78,78,64.375841256279,698.4375
79.001,33,79,79,72.1354487320842,699.213541666667
80.001,27,80,80,87.6964831379089,699.6015625
81,33,81,81,96.5271527552178,699.213541666667
82.001,29,82,82,73.0842954263448,698.825520833333
83.001,21,83,83,78.7704094408222,699.213541666667
84,26,84,84,69.1333513213638,699.213541666667
85,26,85,85,73.2109896350987,699.6015625
86,25,86,86,73.1099280878729,701.541666666667
87.001,11,87,87,68.8262417142086,698.825520833333
88,21,88,88,86.5526671870184,698.825520833333
89,18,89,89,76.6408216784673,699.989583333333
90.001,29,90,90,93.293248334299,699.6015625
91,30,91,91,74.438836718745,698.825520833333
92.001,15,92,92,62.0486833969933,699.989583333333
92.999,24,93,93,83.2432918393271,699.989583333333
94.001,17,94,94,88.062101393903,700.765625
95.001,24,95,95,77.9673550684329,699.6015625
96.001,21,96,96,71.09233472434,699.213541666667
97.001,25,97,97,76.9867428828756,701.153645833333
98.001,18,98,98,70.9925741767411,700.377604166667
99.001,31,99,99,82.0939400956515,699.6015625
,25,100,100,,
,22,101,101,,
,18,102,102,,
,20,103,103,,
,28,104,104,,
,29,105,105,,
,24,106,106,,
,31,107,107,,
,38,108,108,,
,32,109,109,,
,41,110,110,,
,41,111,111,,
,52,112,112,,
,60,113,113,,
,61,114,114,,
,79,115,115,,
,93,116,116,,
,100,117,117,,
,152,118,118,,
,123,119,119,,
,136,120,120,,
,149,121,121,,
,156,122,122,,
,133,123,123,,
,113,124,124,,
,115,125,125,,
,104,126,126,,
,90,127,127,,
,62,128,128,,
,43,129,129,,
,41,130,130,,
,32,131,131,,
,29,132,132,,
,18,133,133,,
,26,134,134,,
,27,135,135,,
,12,136,136,,
,9,137,137,,
,16,138,138,,
,26,139,139,,
,16,140,140,,
,21,141,141,,
,19,142,142,,
,18,143,143,,
,24,144,144,,
,16,145,145,,
,21,146,146,,
,18,147,147,,
,14,148,148,,
,21,149,149,,
,20,150,150,,
,21,151,151,,
,14,152,152,,
,27,153,153,,
,22,154,154,,
,25,155,155,,
,30,156,156,,
,14,157,157,,
,25,158,158,,
,17,159,159,,
,21,160,160,,
,29,161,161,,
,34,162,162,,
,35,163,163,,
,22,164,164,,
,23,165,165,,
,28,166,166,,
,26,167,167,,
,31,168,168,,
,28,169,169,,
,35,170,170,,
,30,171,171,,
,25,172,172,,
,37,173,173,,
,30,174,174,,
,36,175,175,,
