Time t / s,Events N,Channel n,Energy E / keV,Rate R / 1/s,Voltage U / V
0,0,0,0,,0
1,0,1,1,8.44885380737036,699.6015625
2,0,2,2,10.0120334630192,699.6015625
3.001,0,3,3,11.102723620234,699.6015625
4.001,0,4,4,12.0210560818329,699.6015625
5.001,0,5,5,5.54601579216905,699.989583333333
6.001,0,6,6,9.9923869114387,699.6015625
7,0,7,7,8.01184471122107,700.765625
8.001,0,8,8,7.77346695849002,699.989583333333
9,0,9,9,8.88810673549617,700.377604166667
10,0,10,10,10.9933622078989,699.989583333333
11,0,11,11,7.00617243791781,700.377604166667
12,0,12,12,9.98585891423756,699.989583333333
13.001,0,13,13,10.9992399525193,699.6015625
13.999,0,14,14,11.0262081942569,699.6015625
15,0,15,15,9.98725958585498,699.6015625
16.001,0,16,16,7.76842804304863,699.6015625
17.001,1,17,17,5.54939326263702,699.6015625
18,2,18,18,13.0230286215114,699.6015625
19.001,5,19,19,13.9877579142734,699.6015625
20.001,10,20,20,4.44387315986156,699.989583333333
21,6,21,21,7.99732009803515,700.765625
22,14,22,22,9.010836431893,699.989583333333
23,17,23,23,9.98202016345891,700.377604166667
24.001,7,24,24,4.00813049270445,700.765625
25.001,15,25,25,9.98632206754149,700.765625
26.001,10,26,26,10.0147788090886,700.377604166667
27,6,27,27,6.99526071086839,699.6015625
28,8,28,28,8.88659713422794,699.989583333333
29,13,29,29,6.6638545200592,699.989583333333
30,15,30,30,4.99977750990081,699.6015625
31.001,12,31,31,4.99825410983943,699.6015625
32,13,32,32,8.99451874027968,699.989583333333
33,16,33,33,14.0456948590851,699.6015625
34,16,34,34,9.98494602970255,699.6015625
35.001,15,35,35,8.8741144743019,699.6015625
36.001,13,36,36,10.0031489913025,699.6015625
37.001,17,37,37,6.66112313197128,700.377604166667
38.001,17,38,38,9.00934268836784,699.6015625
39.001,18,39,39,12.2215432475974,700.765625
40,18,40,40,12.9983388122998,699.6015625
41,10,41,41,2.21944865122441,699.6015625
42.001,18,42,42,10.0314717362782,699.989583333333
43,29,43,43,3.32798489183605,699.6015625
44.001,21,44,44,9.9894666623749,699.6015625
45,15,45,45,12.2124631072592,699.989583333333
46.001,13,46,46,9.01133806555408,700.765625
47,18,47,47,6.0085098525041,699.6015625
48.001,21,48,48,9.98631209488861,699.6015625
49,18,49,49,9.99955890834593,699.6015625
50.001,30,50,50,9.9965356450359,699.6015625
51,21,51,51,7.00220709567656,699.6015625
52.001,20,52,52,7.76471580030926,699.6015625
53.001,15,53,53,13.0153033937303,699.989583333333
54.001,19,54,54,9.00455090002487,699.6015625
55.001,18,55,55,10.9893359483957,699.6015625
56,22,56,56,12.0202818215174,700.377604166667
57,18,57,57,12.2157790774133,700.377604166667
58,25,58,58,5.00088215561225,700.765625
59,15,59,59,7.77299047930813,699.989583333333
60.001,18,60,60,10.0085182498825,700.377604166667
61,19,61,61,8.99999460000324,700.765625
62,10,62,62,12.2200280482971,699.6015625
62.999,21,63,63,10.0071070474251,699.6015625
64.001,17,64,64,4.4393057014669,699.6015625
65.001,21,65,65,3.00233641820064,699.6015625
66,9,66,66,7.99073793565878,699.6015625
67.001,25,67,67,9.01661852961193,699.6015625
68.001,13,68,68,5.55157877462667,699.213541666667
69,37,69,69,12.9913334814345,699.989583333333
70,22,70,70,13.0033743756505,699.6015625
71.001,25,71,71,12.0017906671675,700.765625
72.001,25,72,72,9.99880014398272,699.6015625
73.001,37,73,73,14.9935048137147,700.377604166667
74,28,74,74,8.01189285375211,699.6015625
75,36,75,75,7.76910917840339,700.765625
76,41,76,76,5.99953263640762,700.765625
77,36,77,77,5.00132335015845,699.989583333333
78,36,78,78,11.1069608100884,699.989583333333
79.001,45,79,79,8.0043984169301,699.6015625
80,35,80,80,8.99395785911025,699.6015625
81,50,81,81,11.1034152106573,699.6015625
82.001,55,82,82,17.0287376977387,699.6015625
83.001,41,83,83,11.1001626506833,699.6015625
84.001,46,84,84,11.1007960047791,699.989583333333
85,31,85,85,15.0281281474536,699.989583333333
86.001,51,86,86,7.77435360692246,699.989583333333
87,40,87,87,12.2175171206289,699.989583333333
88.001,41,88,88,11.0150653048174,699.6015625
89,41,89,89,6.99423884546299,699.989583333333
90,37,90,90,4.43975409090041,699.6015625
91.001,43,91,91,7.00378834911804,699.6015625
92,40,92,92,6.00058805762965,699.6015625
93,50,93,93,6.66488047869838,699.6015625
94.001,36,94,94,5.00101620649316,699.6015625
95,33,95,95,6.00445170049074,699.6015625
96.001,19,96,96,7.76952826532184,699.989583333333
97,25,97,97,9.00399867581193,699.6015625
98,23,98,98,8.00142985551518,699.6015625
99,33,99,99,10.0014552117333,699.6015625
100,34,100,100,10.9972858698473,699.989583333333
100.999,28,101,101,10.0003800144405,699.989583333333
102,30,102,102,8.99672069530656,699.6015625
103.001,35,103,103,8.00169876064689,699.6015625
104,18,104,104,13.0153255458302,699.989583333333
105,31,105,105,13.3189799126475,699.6015625
106.001,27,106,106,11.1044361111821,699.6015625
107.001,37,107,107,7.00589896693016,699.6015625
108.001,27,108,108,11.9787042595673,699.6015625
109.001,27,109,109,12.0143367079936,699.6015625
110,29,110,110,9.99283314007194,699.213541666667
111.001,33,111,111,5.01494805566953,699.6015625
112.001,21,112,112,7.76164390730912,699.6015625
113,24,113,113,10.9869080004267,699.6015625
114.001,18,114,114,10.0075547030453,699.213541666667
115,33,115,115,13.013570551371,699.6015625
116.001,27,116,116,4.99686846253453,699.989583333333
117.001,29,117,117,2.99947179301725,699.6015625
118.001,20,118,118,8.88262071953447,699.6015625
119.001,15,119,119,7.77710721831096,699.989583333333
120,36,120,120,8.88379847236422,699.6015625
121.001,28,121,121,9.99468948831854,699.989583333333
122,31,122,122,6.00777526274504,700.377604166667
123.001,32,123,123,6.99879130874098,699.6015625
124,31,124,124,10.9936215008052,699.6015625
125.001,23,125,125,11.0017547798874,699.6015625
126,28,126,126,12.0049388318354,699.6015625
127.001,30,127,127,11.9936086059739,699.6015625
128,22,128,128,3.99779481637929,699.6015625
