Time t / s,Events N,Channel n,Energy E / keV,Voltage U / V,Rate R / 1/s,Dead time t / %
,55,181,181,,,
,52,182,182,,,
,51,183,183,,,
,43,184,184,,,
,46,185,185,,,
,46,186,186,,,
,42,187,187,,,
,40,188,188,,,
,37,189,189,,,
,46,190,190,,,
,45,191,191,,,
,54,192,192,,,
,50,193,193,,,
,31,194,194,,,
,31,195,195,,,
,32,196,196,,,
,29,197,197,,,
,34,198,198,,,
,36,199,199,,,
,42,200,200,,,
,31,201,201,,,
,40,202,202,,,
,39,203,203,,,
,41,204,204,,,
,42,205,205,,,
,43,206,206,,,
,35,207,207,,,
,30,208,208,,,
,35,209,209,,,
,35,210,210,,,
,32,211,211,,,
,27,212,212,,,
,32,213,213,,,
,38,214,214,,,
,41,215,215,,,
,35,216,216,,,
,27,217,217,,,
,30,218,218,,,
,34,219,219,,,
,34,220,220,,,
,43,221,221,,,
,31,222,222,,,
,45,223,223,,,
,30,224,224,,,
,36,225,225,,,
,35,226,226,,,
,43,227,227,,,
,35,228,228,,,
,29,229,229,,,
,28,230,230,,,
,26,231,231,,,
,32,232,232,,,
,27,233,233,,,
,32,234,234,,,
,35,235,235,,,
,50,236,236,,,
,32,237,237,,,
,32,238,238,,,
,28,239,239,,,
,41,240,240,,,
,48,241,241,,,
,39,242,242,,,
,45,243,243,,,
,33,244,244,,,
,48,245,245,,,
,46,246,246,,,
,49,247,247,,,
,48,248,248,,,
,44,249,249,,,
,51,250,250,,,
,52,251,251,,,
,63,252,252,,,
,55,253,253,,,
,70,254,254,,,
,76,255,255,,,
,90,256,256,,,
,94,257,257,,,
,87,258,258,,,
,84,259,259,,,
,89,260,260,,,
,101,261,261,,,
,107,262,262,,,
,90,263,263,,,
,100,264,264,,,
,111,265,265,,,
,107,266,266,,,
,130,267,267,,,
,122,268,268,,,
,128,269,269,,,
,125,270,270,,,
,152,271,271,,,
,144,272,272,,,
,149,273,273,,,
,151,274,274,,,
,149,275,275,,,
,151,276,276,,,
,131,277,277,,,
,154,278,278,,,
,184,279,279,,,
,176,280,280,,,
,177,281,281,,,
,158,282,282,,,
,158,283,283,,,
,206,284,284,,,
,184,285,285,,,
,185,286,286,,,
,212,287,287,,,
,201,288,288,,,
,223,289,289,,,
,209,290,290,,,
,207,291,291,,,
,173,292,292,,,
,178,293,293,,,
,192,294,294,,,
,196,295,295,,,
,184,296,296,,,
,190,297,297,,,
,196,298,298,,,
,185,299,299,,,
,177,300,300,,,
,184,301,301,,,
,182,302,302,,,
,172,303,303,,,
,164,304,304,,,
,165,305,305,,,
,165,306,306,,,
,148,307,307,,,
,152,308,308,,,
,145,309,309,,,
,148,310,310,,,
,136,311,311,,,
,151,312,312,,,
,164,313,313,,,
,186,314,314,,,
,180,315,315,,,
,174,316,316,,,
,181,317,317,,,
,194,318,318,,,
,203,319,319,,,
,206,320,320,,,
,241,321,321,,,
,234,322,322,,,
,243,323,323,,,
,247,324,324,,,
,272,325,325,,,
,275,326,326,,,
,324,327,327,,,
,306,328,328,,,
,297,329,329,,,
,350,330,330,,,
,376,331,331,,,
,421,332,332,,,
,355,333,333,,,
,383,334,334,,,
,429,335,335,,,
,404,336,336,,,
,399,337,337,,,
,397,338,338,,,
,410,339,339,,,
,431,340,340,,,
,441,341,341,,,
,404,342,342,,,
,466,343,343,,,
,465,344,344,,,
,414,345,345,,,
,430,346,346,,,
,398,347,347,,,
,447,348,348,,,
,430,349,349,,,
,379,350,350,,,
,386,351,351,,,
,352,352,352,,,
,378,353,353,,,
,347,354,354,,,
,320,355,355,,,
,304,356,356,,,
,326,357,357,,,
,252,358,358,,,
,272,359,359,,,
,229,360,360,,,
,246,361,361,,,
,224,362,362,,,
,207,363,363,,,
,183,364,364,,,
,172,365,365,,,
,172,366,366,,,
,135,367,367,,,
,169,368,368,,,
,137,369,369,,,
,135,370,370,,,
,142,371,371,,,
,99,372,372,,,
,100,373,373,,,
,116,374,374,,,
,100,375,375,,,
,58,376,376,,,
,79,377,377,,,
,64,378,378,,,
,55,379,379,,,
,60,380,380,,,
,59,381,381,,,
,50,382,382,,,
,47,383,383,,,
,33,384,384,,,
,36,385,385,,,
,38,386,386,,,
,34,387,387,,,
,25,388,388,,,
,22,389,389,,,
,18,390,390,,,
,24,391,391,,,
,15,392,392,,,
,23,393,393,,,
,19,394,394,,,
,12,395,395,,,
,12,396,396,,,
,13,397,397,,,
,9,398,398,,,
,4,399,399,,,
,9,400,400,,,
,5,401,401,,,
,3,402,402,,,
,4,403,403,,,
,1,404,404,,,
,4,405,405,,,
,5,406,406,,,
,2,407,407,,,
,3,408,408,,,
,4,409,409,,,
,4,410,410,,,
,3,411,411,,,
,4,412,412,,,
,1,413,413,,,
,5,414,414,,,
,3,415,415,,,
,1,416,416,,,
,1,417,417,,,
,4,418,418,,,
,2,419,419,,,
,2,420,420,,,
,2,421,421,,,
,2,422,422,,,
,0,423,423,,,
,4,424,424,,,
,0,425,425,,,
,0,426,426,,,
,0,427,427,,,
,1,428,428,,,
,2,429,429,,,
,3,430,430,,,
,2,431,431,,,
,1,432,432,,,
,1,433,433,,,
,1,434,434,,,
,1,435,435,,,
,1,436,436,,,
,1,437,437,,,
,0,438,438,,,
,2,439,439,,,
,0,440,440,,,
,1,441,441,,,
,0,442,442,,,
,3,443,443,,,
