Time t / s,Events N,Channel n,Energy E / keV,Rate R / 1/s,Voltage U / V,Raw
104,2.916666667,104,104,9.993571912,698.4375,35
105,2.916666667,105,105,6.664836058,699.2135417,35
106,2.25,106,106,8.00730266,698.8255208,27
107.001,2.5,107,107,10.00071805,698.8255208,30
108,2.5,108,108,18.87987689,699.2135417,30
109,2.416666667,109,109,8.884152648,699.6015625,29
110,2.166666667,110,110,9.007816082,699.6015625,26
111,2.583333333,111,111,9.995290219,698.8255208,31
112,2.833333333,112,112,9.003833832,699.6015625,34
113,2.916666667,113,113,15.52419324,698.8255208,35
114.001,2.166666667,114,114,11.00724607,699.2135417,26
115.001,2,115,115,10.01378999,698.8255208,24
116,3.333333333,116,116,7.767864257,698.4375,40
117,2.5,117,117,15.00681309,698.4375,30
118.001,2.333333333,118,118,10.01940358,698.4375,28
119.001,3.166666667,119,119,11.11077408,698.4375,38
120,3.083333333,120,120,16.66469838,698.4375,37
121,2.5,121,121,16.64016997,699.2135417,30
122.001,3.333333333,122,122,11.01342978,699.2135417,40
123,2.583333333,123,123,7.999325657,699.6015625,31
124,2.583333333,124,124,18.85335032,699.9895833,31
125,2.416666667,125,125,15.03243247,698.4375,29
126,3,126,126,10.99289749,699.2135417,36
127.001,3.333333333,127,127,9.995867264,698.8255208,40
128.001,2.166666667,128,128,10.99261736,698.4375,26
129,2.416666667,129,129,8.009414266,699.6015625,29
130,3.25,130,130,15.5453112,699.6015625,39
131,2.75,131,131,16.01191447,698.4375,33
132,2.166666667,132,132,5.548526805,698.8255208,26
133,2.75,133,133,16.04279898,699.6015625,33
133.999,3.416666667,134,134,6.652528565,698.8255208,41
135,2.916666667,135,135,15.55043773,698.4375,35
136.001,3.25,136,136,16.65502665,698.8255208,39
137.001,2.5,137,137,11.1074913,698.4375,30
138.001,2.166666667,138,138,15.55428702,698.4375,26
139.001,2.75,139,139,12.20375929,698.4375,33
140.001,1.833333333,140,140,14.44324566,698.4375,22
141,2.166666667,141,141,14.01342767,699.2135417,26
142,3.416666667,142,142,19.0081583,698.8255208,41
143.001,3,143,143,12.22032943,698.8255208,36
144,2.333333333,144,144,14.44197326,699.2135417,28
145,1.916666667,145,145,14.0037362,699.2135417,23
146,2.416666667,146,146,12.994906,699.2135417,29
147.001,2.916666667,147,147,5.551305723,699.6015625,35
148.001,3,148,148,8.015133373,699.2135417,36
149,1.916666667,149,149,8.888094886,698.8255208,23
150,4.25,150,150,14.41990177,699.2135417,51
151,2.25,151,151,10.00487538,699.2135417,27
152,2.166666667,152,152,13.03520025,698.4375,26
153,2.083333333,153,153,9.979673623,698.8255208,25
154,1.5,154,154,9.002404542,699.6015625,18
155.001,2.75,155,155,13.31665053,699.2135417,33
156,2.416666667,156,156,12.00661084,698.4375,29
157,3.5,157,157,8.882242011,698.4375,42
158.001,2.75,158,158,11.1054128,698.4375,33
159,3.166666667,159,159,13.01787615,698.4375,38
160,1.916666667,160,160,19.98225354,698.4375,23
161.001,2.75,161,161,8.003414257,698.4375,33
162,1.833333333,162,162,17.99526904,699.2135417,22
163,2.833333333,163,163,9.997287736,699.2135417,34
164,1.916666667,164,164,12.01332277,699.6015625,23
165.001,1.75,165,165,12.20005878,698.8255208,21
166,2.333333333,166,166,18.04063111,699.2135417,28
167,2.333333333,167,167,13.31241509,698.8255208,28
168.001,3.333333333,168,168,16.00167698,698.8255208,40
169,2.916666667,169,169,18.97871916,699.2135417,35
170,2.25,170,170,16.01130238,698.4375,27
171.001,1.833333333,171,171,7.001417787,698.8255208,22
172,1.916666667,172,172,10.00130817,698.4375,23
173.001,1.583333333,173,173,14.44034178,698.4375,19
174,1.666666667,174,174,14.00647099,698.4375,20
175,2.166666667,175,175,20.00626196,699.2135417,26
176.001,2.333333333,176,176,17.764557,698.4375,28
177,2.166666667,177,177,14.02214939,698.4375,26
178.001,2.416666667,178,178,13.3243616,698.4375,29
179,2.75,179,179,18.87376052,698.4375,33
180.001,2.25,180,180,8.994276942,698.8255208,27
181.001,1.833333333,181,181,8.865024244,698.8255208,22
182,2.083333333,182,182,10.02032523,698.4375,25
183.001,2.583333333,183,183,14.41326854,699.6015625,31
184.001,2.083333333,184,184,16.03457535,699.2135417,25
185,1.166666667,185,185,15.54219617,699.2135417,14
186,2.083333333,186,186,8.012850208,699.2135417,25
187.001,1.333333333,187,187,21.0826893,698.8255208,16
188.001,1.833333333,188,188,12.21687937,698.8255208,22
189,2.416666667,189,189,15.9999056,699.2135417,29
190.001,1.666666667,190,190,13.3134076,698.8255208,20
191.001,3.166666667,191,191,9.018324333,699.2135417,38
192,2.166666667,192,192,12.21608161,698.4375,26
193.001,2.5,193,193,13.31544182,698.4375,30
194,2.416666667,194,194,13.02795016,698.4375,29
195.001,2.083333333,195,195,11.10131605,698.4375,25
196,2.416666667,196,196,11.10937681,698.8255208,29
197,1.916666667,197,197,12.99153991,698.4375,23
198,2.5,198,198,15.5542058,698.8255208,30
199.001,2.333333333,199,199,7.777127956,698.4375,28
200,1.583333333,200,200,17.75854527,698.8255208,19
201,2.25,201,201,12.00468663,699.6015625,27
202.001,2.166666667,202,202,9.996928721,698.4375,26
203.001,2.166666667,203,203,13.0254687,699.2135417,26
204,2.333333333,204,204,9.98854425,698.4375,28
205,1.5,205,205,5.552173048,699.6015625,18
206,2,206,206,9.002880021,698.8255208,24
207.001,1.333333333,207,207,15.99614173,699.2135417,16
208.001,2.583333333,208,208,10.00027201,699.2135417,31
209.001,1.75,209,209,8.000954514,698.8255208,21
210,2.666666667,210,210,12.21415409,698.4375,32
211,2.166666667,211,211,7.775799269,698.4375,26
212.001,1.75,212,212,18.02351528,698.8255208,21
213,1.5,213,213,12.2099214,698.4375,18
214,1.5,214,214,14.0084485,698.4375,18
215.001,1.083333333,215,215,11.09170433,698.8255208,13
216.001,1.666666667,216,216,15.51878122,698.4375,20
217,2.333333333,217,217,15.03853926,698.8255208,28
217.999,1.75,218,218,13.30509696,698.8255208,21
219.001,2.166666667,219,219,8.018043806,698.4375,26
220,1.916666667,220,220,7.763803794,698.8255208,23
221,2.75,221,221,11.00178999,698.8255208,33
222,2.916666667,222,222,17.97830378,698.8255208,35
223,1.916666667,223,223,15.00664644,698.4375,23
224,2.416666667,224,224,26.01465666,699.2135417,29
225.001,1.666666667,225,225,13.0002223,699.2135417,20
226.001,1.666666667,226,226,7.767172136,698.8255208,20
227,2.083333333,227,227,11.99771204,698.4375,25
228.001,2.333333333,228,228,19.03748099,698.4375,28
229,2.5,229,229,11.08744189,698.4375,30
230,1.833333333,230,230,10.01273921,699.2135417,22
231.001,1.666666667,231,231,9.992017488,699.2135417,20
232.001,1.583333333,232,232,14.01562041,699.6015625,19
233,1.666666667,233,233,14.98539074,698.8255208,20
234.001,1.666666667,234,234,11.10948419,698.4375,20
235,2.333333333,235,235,14.02644124,698.4375,28
236.001,1.666666667,236,236,12.22044754,698.4375,20
237,2,237,237,8.884049056,698.4375,24
238.001,1.416666667,238,238,13.31596783,698.4375,17
239,2.166666667,239,239,15.02731816,698.8255208,26
240,1.25,240,240,21.08863999,698.4375,15
241.001,1.5,241,241,18.88050804,699.2135417,18
242,2.166666667,242,242,14.03221938,699.6015625,26
243.001,2,243,243,12.2040355,699.6015625,24
244,1.916666667,244,244,14.43901698,699.6015625,23
245.001,1.916666667,245,245,13.32435716,698.4375,23
246,2,246,246,14.43513699,698.4375,24
247.001,1.5,247,247,10.01757684,698.4375,18
248,1.75,248,248,12.99426693,698.4375,21
249.001,2.25,249,249,9.992290393,698.4375,27
250,1.916666667,250,250,17.01825378,699.6015625,23
251,1.75,251,251,14.0076678,698.8255208,21
252,1.166666667,252,252,12.20028205,699.6015625,14
253.001,1.166666667,253,253,13.99289581,698.4375,14
254.001,1.416666667,254,254,11.01540835,698.4375,17
255,1.25,255,255,11.9957607,698.4375,15
256,1.583333333,256,256,13.31130165,698.8255208,19
257.001,1.916666667,257,257,17.75040862,698.4375,23
258,1.5,258,258,13.0168086,699.6015625,18
259,1.833333333,259,259,9.990666497,699.6015625,22
260,1.416666667,260,260,13.0126014,698.4375,17
261,1.75,261,261,9.992275971,698.8255208,21
262,2.083333333,262,262,13.02584849,698.4375,25
263,1.75,263,263,7.77513855,698.4375,21
264.001,1.75,264,264,14.41900771,698.4375,21
265,1.5,265,265,12.22154596,698.4375,18
266.001,1.166666667,266,266,12.22135043,699.6015625,14
267.001,1.666666667,267,267,15.54500223,698.4375,20
268,1.916666667,268,268,12.00254334,698.8255208,23
269,1.916666667,269,269,10.00698488,699.6015625,23
270,1.583333333,270,270,10.01421317,699.2135417,19
271.001,2.083333333,271,271,15.55150871,698.4375,25
272,1.583333333,272,272,9.998921227,698.4375,19
273.001,2.083333333,273,273,6.657337518,698.8255208,25
274,1.333333333,274,274,8.000474428,699.2135417,16
275.001,1.833333333,275,275,16.02353537,699.6015625,22
276.001,1.583333333,276,276,8.882887018,698.4375,19
277.001,2.25,277,277,11.09907232,699.2135417,27
278,1.583333333,278,278,8.881695702,698.8255208,19
279.001,1.583333333,279,279,7.015573872,698.4375,19
280.001,1.416666667,280,280,7.768878096,698.4375,17
281.001,1.916666667,281,281,18.03182075,698.4375,23
282,1.166666667,282,282,11.09233425,699.2135417,14
283.001,1,283,283,13.00209984,699.2135417,12
284,1,284,284,12.21564885,699.6015625,12
285,2,285,285,14.00741833,698.8255208,24
286,1.583333333,286,286,15.00435426,699.6015625,19
287.001,1.5,287,287,7.777179799,698.4375,18
288,1.833333333,288,288,8.887198346,698.8255208,22
289.001,1.583333333,289,289,6.662746751,698.4375,19
290,1.666666667,290,290,3.005379027,699.2135417,20
291.001,1.5,291,291,11.09808689,699.6015625,18
292.001,1.25,292,292,17.77759605,698.4375,15
293,2.083333333,293,293,14.42362474,698.8255208,25
294.001,1,294,294,21.00299503,698.8255208,12
295,1.75,295,295,13.00949042,698.8255208,21
296,1.75,296,296,6.662401989,698.8255208,21
297.001,2.166666667,297,297,5.99896218,698.4375,26
298,1.416666667,298,298,8.005358787,698.4375,17
299,1.666666667,299,299,13.99343848,699.6015625,20
300,1.583333333,300,300,13.99464705,698.4375,19
301.001,1.416666667,301,301,11.10524877,699.6015625,17
302.001,1.5,302,302,17.00751392,699.6015625,18
303,1.583333333,303,303,13.01546367,699.6015625,19
304.001,1.5,304,304,12.19758581,698.4375,18
305,1.583333333,305,305,11.01536533,698.8255208,19
306,2.166666667,306,306,13.01370734,698.4375,26
307.001,1.75,307,307,13.98785994,698.4375,21
308.001,2.166666667,308,308,15.5508972,698.8255208,26
309,1.166666667,309,309,8.886952521,699.2135417,14
310,1.833333333,310,310,8.007438911,698.8255208,22
311,2.083333333,311,311,12.20612776,699.2135417,25
312.001,1.333333333,312,312,10.99601614,699.2135417,16
313.001,1.5,313,313,16.99409455,698.4375,18
314,1.083333333,314,314,10.02716359,698.4375,13
315,2.083333333,315,315,11.10606772,698.8255208,25
316,2.166666667,316,316,14.41951471,699.2135417,26
317.001,2.583333333,317,317,14.99790929,698.4375,31
318,1.666666667,318,318,8.008161117,699.2135417,20
319,1.583333333,319,319,14.44409939,699.2135417,19
320.001,1.833333333,320,320,12.20546412,698.8255208,22
321,1.833333333,321,321,13.02258768,698.4375,22
322,1.833333333,322,322,11.09385524,698.4375,22
323.001,2.75,323,323,21.01593007,698.4375,33
324,1.333333333,324,324,13.99969061,698.8255208,16
325,1.5,325,325,4.002799558,699.2135417,18
326.001,1.666666667,326,326,12.21611145,699.6015625,20
327,1.416666667,327,327,8.98524802,699.2135417,17
328.001,1.583333333,328,328,13.0314501,699.6015625,19
329,1.916666667,329,329,11.0962126,699.2135417,23
330,2.083333333,330,330,7.014568557,698.4375,25
331,2.083333333,331,331,13.30279308,698.4375,25
332,1.916666667,332,332,9.003603242,699.2135417,23
333.001,1.916666667,333,333,14.98690894,699.2135417,23
333.999,1.25,334,334,11.01309898,698.8255208,15
335,1.75,335,335,14.43206174,699.2135417,21
336,2.416666667,336,336,6.001477564,698.4375,29
337,1.333333333,337,337,8.881504411,698.4375,16
338,1.833333333,338,338,7.003256514,698.4375,22
339,2.333333333,339,339,8.000743269,698.4375,28
340,1.333333333,340,340,15.03022428,699.6015625,16
341.001,2.083333333,341,341,13.31913514,698.4375,25
342.001,1.166666667,342,342,9.996068213,699.2135417,14
343.001,1.5,343,343,13.3203593,699.6015625,18
344,1.333333333,344,344,10.99843712,698.8255208,16
345,1.75,345,345,9.018928928,698.4375,21
346,1.416666667,346,346,11.07560641,698.4375,17
347.001,1.833333333,347,347,11.03082343,699.6015625,22
348,2.416666667,348,348,14.43626229,699.2135417,29
349,1.583333333,349,349,12.97903496,699.6015625,19
350,1.416666667,350,350,14.02306795,699.6015625,17
351,1.083333333,351,351,18.86188077,699.2135417,13
352.001,1.75,352,352,14.99596758,698.4375,21
353.001,1.666666667,353,353,15.03869456,698.4375,20
354.001,1.25,354,354,15.54602066,698.8255208,15
355,1.75,355,355,17.76465167,698.4375,21
356,2.166666667,356,356,10.0095962,698.4375,26
357.001,1.5,357,357,12.2192733,699.6015625,18
358,1.833333333,358,358,14.41399728,699.6015625,22
359,1.75,359,359,13.02112417,698.4375,21
360.001,1.583333333,360,360,8.88580058,698.4375,19
361,1.25,361,361,12.2058948,698.8255208,15
362.001,0.75,362,362,14.02302019,698.4375,9
363,2,363,363,12.00941658,698.8255208,24
364.001,1.083333333,364,364,11.10013062,699.6015625,13
365,1.083333333,365,365,10.00974849,699.2135417,13
366.001,2.5,366,366,12.20012103,699.6015625,30
367.001,1.166666667,367,367,13.00482349,699.2135417,14
368.001,1.416666667,368,368,5.552640419,698.8255208,17
369,1.5,369,369,7.004110012,698.4375,18
370,1.666666667,370,370,12.99812437,698.4375,20
371,2.75,371,371,5.550601952,699.2135417,33
372,1.333333333,372,372,9.997390681,699.6015625,16
373,1.916666667,373,373,11.10722605,698.4375,23
374,0.916666667,374,374,9.987682967,699.6015625,11
375,2.166666667,375,375,12.00636938,698.4375,26
376,1.583333333,376,376,12.21745741,698.8255208,19
377.001,1.416666667,377,377,13.32710661,698.8255208,17
378.001,1.333333333,378,378,14.98696134,698.4375,16
379,2,379,379,10.0240497,698.4375,24
380.001,2.333333333,380,380,12.20983602,698.8255208,28
381,1.583333333,381,381,9.993118073,699.6015625,19
382,1.333333333,382,382,12.22063354,699.6015625,16
383,2.166666667,383,383,17.03582122,698.8255208,26
384,2.166666667,384,384,12.21531514,698.8255208,26
385,2,385,385,13.31741311,698.4375,24
386.001,1.166666667,386,386,5.552744016,698.4375,14
387,1.166666667,387,387,13.33210085,698.4375,14
388,1.916666667,388,388,16.6661352,698.4375,23
389.001,1.416666667,389,389,12.21830151,698.8255208,17
390.001,1.583333333,390,390,9.99225933,699.6015625,19
391,1.75,391,391,14.01598944,699.6015625,21
392,1.75,392,392,15.55015274,699.6015625,21
393,1.833333333,393,393,8.882509273,698.8255208,22
394,1.5,394,394,13.32743816,698.4375,18
395.002,1.583333333,395,395,15.02881173,698.4375,19
396,1.916666667,396,396,6.658879477,698.4375,23
397,1.416666667,397,397,6.993591073,699.2135417,17
398.001,1.75,398,398,12.00997188,698.4375,21
399.001,1.5,399,399,13.02881191,699.6015625,18
400.001,1.25,400,400,8.876425401,699.2135417,15
401,2,401,401,7.770463182,698.4375,24
402,0.666666667,402,402,14.44023111,698.4375,8
403.001,1.5,403,403,15.53608022,698.8255208,18
404,1.583333333,404,404,12.00376318,698.4375,19
405,1.75,405,405,11.10054586,698.4375,21
406,1.666666667,406,406,9.992234923,698.4375,20
407,1,407,407,12.00640542,700.765625,12
408,1.666666667,408,408,9.996474577,699.6015625,20
409.001,1.416666667,409,409,13.0102638,699.2135417,17
410,1.083333333,410,410,12.2090324,698.4375,13
411,2.166666667,411,411,8.997538274,698.4375,26
412.001,1.583333333,412,412,9.011857802,698.8255208,19
413.001,1.833333333,413,413,8.88202703,699.2135417,22
414,1.416666667,414,414,9.998939113,699.2135417,17
415,1.75,415,415,7.996564676,698.8255208,21
416,1.833333333,416,416,7.011658987,699.6015625,22
417.001,1.25,417,417,6.660533056,698.8255208,15
418.001,2.083333333,418,418,8.003219695,698.4375,25
419.001,1.5,419,419,14.41701367,698.4375,18
420.001,1.5,420,420,17.0319673,698.4375,18
421,1.666666667,421,421,15.55201488,698.4375,20
422.001,2.166666667,422,422,14.98529343,699.6015625,26
423.001,0.833333333,423,423,9.994120126,699.6015625,10
424,0.916666667,424,424,11.03584885,699.6015625,11
425.001,1.166666667,425,425,13.31603876,699.2135417,14
425.999,1,426,426,22.19525499,698.4375,12
427.001,1.333333333,427,427,8.000534436,698.4375,16
428.001,0.416666667,428,428,10.99791589,698.4375,5
429,1,429,429,7.008641655,698.8255208,12
430.001,0.5,430,430,11.10414018,698.8255208,6
431,1.916666667,431,431,15.54984876,699.6015625,23
432,1.25,432,432,8.887202295,699.6015625,15
433.001,1.5,433,433,12.22057109,699.2135417,18
434.001,1.166666667,434,434,12.21473052,699.2135417,14
435,1.083333333,435,435,11.02023977,698.8255208,13
436,1,436,436,9.985971929,698.4375,12
437.001,1.5,437,437,14.43649795,698.4375,18
438,2.166666667,438,438,14.44156095,699.6015625,26
439,1,439,439,8.87734144,699.6015625,12
440.001,1.083333333,440,440,14.00159898,698.8255208,13
440.999,1.25,441,441,11.98783714,699.2135417,15
442.001,1.25,442,442,10.00959921,698.8255208,15
443,1.583333333,443,443,16.01042919,698.8255208,19
444.001,1.416666667,444,444,12.22135586,698.4375,17
445,1,445,445,7.992376871,698.4375,12
446,1.5,446,446,12.01187614,698.4375,18
447,1.583333333,447,447,10.00104911,698.4375,19
448.001,1.25,448,448,16.64912958,698.4375,15
449.001,1.083333333,449,449,6.005219136,699.2135417,13
450.001,1.583333333,450,450,6.003182287,698.8255208,19
451,1.333333333,451,451,11.10595425,699.6015625,16
452.001,1.25,452,452,12.20400706,699.2135417,15
453.001,1,453,453,11.00976787,698.4375,12
454,1.5,454,454,14.00903723,698.4375,18
455.001,0.583333333,455,455,11.10948542,698.4375,7
456,1.166666667,456,456,15.53119401,698.4375,14
457.001,1.25,457,457,17.04672165,698.4375,15
458,1.25,458,458,9.991837779,699.2135417,15
459.001,0.666666667,459,459,6.664601381,699.6015625,8
460.001,1.166666667,460,460,11.09031185,699.2135417,14
461.001,1.083333333,461,461,13.02661468,699.2135417,13
462,0.75,462,462,14.4188238,698.4375,9
463,1.083333333,463,463,12.01841461,698.4375,13
464.001,1,464,464,13.01159073,698.4375,12
465,1.416666667,465,465,7.772261199,698.4375,17
466,0.583333333,466,466,14.43663102,698.4375,7
467,1.083333333,467,467,12.21099218,698.4375,13
468,1,468,468,9.011560029,698.8255208,12
469.001,1.5,469,469,15.98162114,699.6015625,18
470.001,0.666666667,470,470,9.013578054,698.4375,8
471,1.666666667,471,471,7.771153301,698.8255208,20
472,1.25,472,472,12.97663945,698.8255208,15
473.001,1.25,473,473,16.04473593,698.4375,15
474.001,1.083333333,474,474,7.768693585,698.4375,13
475,1.166666667,475,475,3.32841246,698.8255208,14
476.001,1,476,476,9.026971689,699.2135417,12
477,1.083333333,477,477,12.9687298,699.2135417,13
478,0.666666667,478,478,7.995480155,699.2135417,8
479.001,0.75,479,479,9.003185327,699.2135417,9
480,0.666666667,480,480,8.001942071,698.4375,8
481,1.333333333,481,481,13.00451257,699.9895833,16
482,1.083333333,482,482,17.74953629,698.4375,13
483.001,1.5,483,483,14.40777346,698.8255208,18
484,0.916666667,484,484,9.012780122,698.4375,11
485,1,485,485,13.32006507,699.2135417,12
486,1.166666667,486,486,9.983345561,699.6015625,14
487.001,1,487,487,13.02652853,699.6015625,12
488.001,1.25,488,488,7.775346686,699.2135417,15
489.001,1.083333333,489,489,12.20006149,698.4375,13
490,0.833333333,490,490,6.998620572,698.4375,10
491.001,0.583333333,491,491,7.012329779,698.4375,7
492,1.166666667,492,492,10.98952478,698.4375,14
493,0.833333333,493,493,12.00084126,698.8255208,10
494,0.666666667,494,494,15.03140361,699.2135417,8
495,0.916666667,495,495,8.877072519,698.8255208,11
496,0.916666667,496,496,16.65380623,698.4375,11
497.001,1.166666667,497,497,8.997158697,698.4375,14
498,1.5,498,498,9.993356639,698.4375,18
499.001,0.75,499,499,12.00818838,698.8255208,9
500.001,1.166666667,500,500,11.99866455,698.8255208,14
501,0.916666667,501,501,13.02040428,699.2135417,11
502,1.333333333,502,502,6.661411553,698.8255208,16
503,0.916666667,503,503,8.00465711,698.8255208,11
504,1,504,504,14.44085669,698.4375,12
505.001,0.916666667,505,505,11.98239666,698.4375,11
505.999,0.833333333,506,506,12.03142126,698.8255208,10
507,1.083333333,507,507,17.76760681,698.4375,13
508,1.333333333,508,508,12.20933188,698.4375,16
509.001,0.916666667,509,509,9.996403294,698.8255208,11
510.001,0.5,510,510,9.006042154,698.8255208,6
511,0.833333333,511,511,7.772223229,698.8255208,10
512.001,0.833333333,512,512,16.99190166,699.6015625,10
513.001,0.583333333,513,513,11.0146186,698.4375,7
514,0.5,514,514,13.31805752,698.4375,6
515.001,1,515,515,11.99870294,698.4375,12
516,0.833333333,516,516,5.998554948,698.8255208,10
516.999,0.75,517,517,16.04284724,699.2135417,9
518,0.833333333,518,518,9.974126009,698.8255208,10
519.001,0.916666667,519,519,17.99814799,699.6015625,11
520.001,0.833333333,520,520,11.00521757,699.2135417,10
521.001,0.833333333,521,521,23.32721124,699.2135417,10
522,1.416666667,522,522,20.03319902,699.2135417,17
523,1.25,523,523,18.87181828,698.4375,15
524.001,0.916666667,524,524,16.65591065,698.8255208,11
525.001,1.25,525,525,14.99909555,698.4375,15
526,1.5,526,526,8.880087735,699.9895833,18
527.001,1.083333333,527,527,15.02258796,699.2135417,13
528.001,0.916666667,528,528,12.20841315,699.6015625,11
529.001,0.666666667,529,529,12.99296691,699.6015625,8
530.001,1.166666667,530,530,9.006435999,699.6015625,14
531,1.166666667,531,531,16.65887587,698.8255208,14
532.001,0.916666667,532,532,21.02133245,698.4375,11
533.001,1.083333333,533,533,12.00518264,698.4375,13
534,1.25,534,534,12.22143598,698.4375,15
535,1.25,535,535,17.00334456,699.2135417,15
536,1.166666667,536,536,11.10515258,699.2135417,14
537,1.25,537,537,11.10481591,699.2135417,15
538,0.75,538,538,16.03023623,698.4375,9
539,1.166666667,539,539,12.20180995,699.6015625,14
540,1.416666667,540,540,13.31265139,699.6015625,17
541,0.5,541,541,12.01934032,698.8255208,6
542,1.25,542,542,12.2096246,698.4375,15
543,1.333333333,543,543,7.993761668,698.4375,16
544.001,1.416666667,544,544,12.01806074,698.4375,17
