Time t / s,Events N,Channel n,Energy E / keV,Voltage U / V,Rate R / 1/s,Dead time t / %
,257,785,785,,,
,241,786,786,,,
,250,787,787,,,
,239,788,788,,,
,237,789,789,,,
,208,790,790,,,
,202,791,791,,,
,195,792,792,,,
,203,793,793,,,
,184,794,794,,,
,175,795,795,,,
,166,796,796,,,
,144,797,797,,,
,127,798,798,,,
,120,799,799,,,
,116,800,800,,,
,86,801,801,,,
,88,802,802,,,
,86,803,803,,,
,80,804,804,,,
,62,805,805,,,
,54,806,806,,,
,54,807,807,,,
,41,808,808,,,
,40,809,809,,,
,30,810,810,,,
,24,811,811,,,
,29,812,812,,,
,23,813,813,,,
,21,814,814,,,
,15,815,815,,,
,21,816,816,,,
,12,817,817,,,
,16,818,818,,,
,13,819,819,,,
,4,820,820,,,
,6,821,821,,,
,1,822,822,,,
,8,823,823,,,
,6,824,824,,,
,2,825,825,,,
,2,826,826,,,
,4,827,827,,,
,2,828,828,,,
,6,829,829,,,
,2,830,830,,,
,3,831,831,,,
,1,832,832,,,
,4,833,833,,,
,2,834,834,,,
,2,835,835,,,
,0,836,836,,,
,0,837,837,,,
,1,838,838,,,
,2,839,839,,,
,3,840,840,,,
,5,841,841,,,
,1,842,842,,,
,1,843,843,,,
,1,844,844,,,
,1,845,845,,,
,0,846,846,,,
,2,847,847,,,
,2,848,848,,,
,4,849,849,,,
,3,850,850,,,
,3,851,851,,,
,3,852,852,,,
,3,853,853,,,
,3,854,854,,,
,2,855,855,,,
,0,856,856,,,
,3,857,857,,,
,1,858,858,,,
,1,859,859,,,
,6,860,860,,,
,1,861,861,,,
,3,862,862,,,
,2,863,863,,,
,3,864,864,,,
,5,865,865,,,
,4,866,866,,,
,4,867,867,,,
,0,868,868,,,
,4,869,869,,,
,1,870,870,,,
,0,871,871,,,
,4,872,872,,,
,4,873,873,,,
,2,874,874,,,
,2,875,875,,,
,3,876,876,,,
,2,877,877,,,
,0,878,878,,,
,1,879,879,,,
,0,880,880,,,
,2,881,881,,,
,2,882,882,,,
,4,883,883,,,
,4,884,884,,,
,3,885,885,,,
,1,886,886,,,
,5,887,887,,,
,4,888,888,,,
,1,889,889,,,
,2,890,890,,,
,2,891,891,,,
,3,892,892,,,
,0,893,893,,,
,1,894,894,,,
,2,895,895,,,
,3,896,896,,,
,4,897,897,,,
,2,898,898,,,
,2,899,899,,,
,1,900,900,,,
,3,901,901,,,
,3,902,902,,,
,2,903,903,,,
,1,904,904,,,
,2,905,905,,,
,1,906,906,,,
,2,907,907,,,
,2,908,908,,,
,2,909,909,,,
,1,910,910,,,
,1,911,911,,,
,0,912,912,,,
,0,913,913,,,
,0,914,914,,,
,1,915,915,,,
,0,916,916,,,
,0,917,917,,,
,0,918,918,,,
,0,919,919,,,
,2,920,920,,,
,0,921,921,,,
,2,922,922,,,
,2,923,923,,,
,0,924,924,,,
,2,925,925,,,
,0,926,926,,,
,0,927,927,,,
,1,928,928,,,
,0,929,929,,,
,0,930,930,,,
,0,931,931,,,
,0,932,932,,,
,0,933,933,,,
,0,934,934,,,
,0,935,935,,,
,0,936,936,,,
,0,937,937,,,
,1,938,938,,,
,1,939,939,,,
,2,940,940,,,
,1,941,941,,,
,0,942,942,,,
,1,943,943,,,
,0,944,944,,,
,0,945,945,,,
,1,946,946,,,
,1,947,947,,,
,0,948,948,,,
,1,949,949,,,
,0,950,950,,,
,0,951,951,,,
,1,952,952,,,
,2,953,953,,,
,2,954,954,,,
,2,955,955,,,
,1,956,956,,,
,1,957,957,,,
,0,958,958,,,
,0,959,959,,,
,0,960,960,,,
,1,961,961,,,
,1,962,962,,,
,1,963,963,,,
,0,964,964,,,
,0,965,965,,,
,0,966,966,,,
,1,967,967,,,
,0,968,968,,,
,0,969,969,,,
,0,970,970,,,
,0,971,971,,,
,1,972,972,,,
,0,973,973,,,
,1,974,974,,,
,0,975,975,,,
,0,976,976,,,
,2,977,977,,,
,0,978,978,,,
,0,979,979,,,
,0,980,980,,,
,0,981,981,,,
,0,982,982,,,
,0,983,983,,,
,1,984,984,,,
,0,985,985,,,
,0,986,986,,,
,0,987,987,,,
,0,988,988,,,
,0,989,989,,,
,0,990,990,,,
,0,991,991,,,
,2,992,992,,,
,1,993,993,,,
,0,994,994,,,
,0,995,995,,,
,0,996,996,,,
,0,997,997,,,
,0,998,998,,,
,2,999,999,,,
,0,1000,1000,,,
,0,1001,1001,,,
,0,1002,1002,,,
,1,1003,1003,,,
,0,1004,1004,,,
,2,1005,1005,,,
,1,1006,1006,,,
,2,1007,1007,,,
,0,1008,1008,,,
,0,1009,1009,,,
,0,1010,1010,,,
,0,1011,1011,,,
,0,1012,1012,,,
,1,1013,1013,,,
,1,1014,1014,,,
,1,1015,1015,,,
,0,1016,1016,,,
,0,1017,1017,,,
,0,1018,1018,,,
,0,1019,1019,,,
,0,1020,1020,,,
,0,1021,1021,,,
,0,1022,1022,,,
,4,1023,1023,,,
