Time t / s,Events N,Channel n,Energy E / keV,Voltage U / V,Rate R / 1/s,Dead time t / %
129.001,71,129,129,698.4375,31.9559710630693,0.223691797441485
130,70,130,130,698.4375,41.0671694623727,0.287470186236609
131,74,131,131,698.4375,42.2010138682527,0.295407097077769
132.001,63,132,132,698.4375,35.9941545493012,0.251959081845108
133,77,133,133,698.4375,29.9953687150704,0.209967581005493
134,69,134,134,698.4375,40.9771716176918,0.286840201323843
135,78,135,135,698.4375,39.0479665220757,0.27333576565453
136.001,78,136,136,698.4375,33.042545581691,0.231297819071837
137.001,64,137,137,698.4375,45.5136981245137,0.318595886871596
137.999,84,138,138,698.4375,42.1479575210701,0.295035702647491
139.001,67,139,139,698.4375,34.3986445602483,0.240790511921738
140.001,66,140,140,698.4375,37.7662548737907,0.264363784116535
141,66,141,141,698.4375,36.0531314998914,0.25237192049924
142.001,71,142,142,700.765625,38.0136088719762,0.266095262103833
143,65,143,143,698.4375,46.6270129825146,0.326389090877602
144,82,144,144,698.4375,22.2207902157417,0.155545531510192
145.001,60,145,145,698.825520833333,32.0368359539799,0.224257851677859
146,61,146,146,698.4375,33.3215523133932,0.233250866193752
147,70,147,147,698.049479166667,47.0000987002073,0.329000690901451
148,64,148,148,698.4375,33.2926866621063,0.233048806634744
149,70,149,149,698.4375,34.4139651426498,0.240897755998548
150.001,92,150,150,698.4375,51.1023938665905,0.357716757066133
151,71,151,151,698.4375,46.9632277926384,0.328742594548468
152,84,152,152,699.213541666667,52.1029763224036,0.364720834256825
153,75,153,153,698.4375,39.9447696984303,0.279613387889012
154,69,154,154,698.4375,41.9634666059728,0.29374426624181
155.001,65,155,155,698.4375,24.0083501041662,0.168058450729164
156,77,156,156,698.4375,49.0203777710394,0.343142644397276
157,63,157,157,698.4375,45.5298868171433,0.318709207720003
158.001,71,158,158,698.825520833333,39.9707591690701,0.279795314183491
159,59,159,159,698.4375,38.8768975258298,0.272138282680809
160.001,69,160,160,698.4375,34.0616447646951,0.238431513352866
161.001,68,161,161,698.4375,44.3703115139738,0.310592180597817
162,73,162,162,698.4375,35.5352885959597,0.248747020171718
163.001,82,163,163,698.4375,39.0744054829206,0.273520838380444
164.001,58,164,164,698.4375,32.1559202874695,0.225091442012286
165.001,65,165,165,698.4375,38.0309115248874,0.266216380674212
166.001,74,166,166,698.4375,45.0756459490317,0.315529521643222
167,63,167,167,698.4375,37.744960631451,0.264214724420157
168,72,168,168,698.4375,42.0511847020193,0.294358292914135
169.001,88,169,169,698.4375,44.3629989076721,0.310540992353704
170,61,170,170,699.213541666667,54.9310286004892,0.384517200203425
171.001,67,171,171,698.4375,39.9926253598836,0.279948377519185
172.001,68,172,172,698.4375,53.0528512504157,0.37136995875291
173,73,173,173,698.4375,42.0388607228522,0.294272025059965
174.001,63,174,174,698.4375,47.6911441648942,0.33383800915426
175.001,69,175,175,698.4375,38.881795121379,0.272172565849653
176,79,176,176,699.213541666667,43.0938454672741,0.301656918270919
177,93,177,177,698.4375,41.052533706904,0.287367735948328
178.001,78,178,178,698.4375,38.7808024833896,0.271465617383727
179,68,179,179,698.4375,25.0684494010897,0.175479145807628
180.001,65,180,180,698.4375,34.4076282821825,0.240853397975278
181,66,181,181,698.4375,45.5362431288863,0.318753701902204
182.001,78,182,182,698.825520833333,35.5124946828362,0.248587462779854
183,78,183,183,698.4375,43.0404063334659,0.301282844334261
184,87,184,184,698.4375,37.9619848683528,0.26573389407847
185.001,72,185,185,698.4375,35.9811998230924,0.251868398761647
185.999,83,186,186,698.4375,42.2189150738748,0.295532405517123
187.001,81,187,187,698.4375,38.0379390403989,0.266265573282792
188,86,188,188,698.4375,46.0457510582515,0.32232025740776
189.001,79,189,189,698.4375,36.9535087905906,0.258674561534134
190.001,73,190,190,698.4375,43.0275160965437,0.301192612675806
190.999,96,191,191,698.825520833333,45.9727611390251,0.321809327973176
192,74,192,192,698.4375,36.6473046740306,0.256531132718214
193,69,193,193,698.4375,42.0098513101322,0.294068959170926
194,80,194,194,698.825520833333,36.0363642952103,0.252254550066472
195,64,195,195,698.4375,39.9465315674969,0.279625720972478
196,82,196,196,698.049479166667,36.0338105244151,0.252236673670905
197,78,197,197,698.4375,34.4380619236346,0.241066433465442
198.001,66,198,198,698.4375,27.0374035440629,0.18926182480844
199.001,101,199,199,698.4375,24.4255472127508,0.170978830489256
200.001,62,200,200,698.4375,36.9878420963029,0.258914894674121
201.001,84,201,201,698.4375,30.013169778899,0.210092188452293
202,73,202,202,698.4375,57.0436212571754,0.399305348800228
203,84,203,203,699.213541666667,28.8686487584816,0.202080541309371
204.001,78,204,204,698.4375,34.4171287166197,0.240919901016338
205.001,72,205,205,698.4375,34.9873170975521,0.244911219682865
206,71,206,206,698.4375,34.0434360200179,0.238304052140126
207.001,71,207,207,698.4375,32.2184920368109,0.225529444257676
208,66,208,208,698.825520833333,45.0595552141265,0.315416886498886
209.001,74,209,209,698.4375,46.5860469243504,0.326102328470453
210.001,70,210,210,698.4375,41.0237158101098,0.287166010670769
211.001,71,211,211,698.4375,38.853049109588,0.271971343767116
212.001,74,212,212,698.4375,44.9818543199673,0.314872980239771
213.001,76,213,213,698.825520833333,38.0839904324998,0.266587933027499
214,87,214,214,698.4375,35.5351781050889,0.248746246735622
215.001,82,215,215,698.4375,37.94997434382,0.26564982040674
216.001,80,216,216,698.4375,46.0218235487268,0.322152764841088
217,63,217,217,698.4375,34.030876213989,0.238216133497923
218.001,85,218,218,698.4375,37.0119104327773,0.259083373029441
219,74,219,219,698.4375,36.0117470318818,0.252082229223173
220.002,80,220,220,698.4375,33.2428684074406,0.232700078852084
221.001,68,221,221,698.4375,31.051209654963,0.217358467584741
222.001,81,222,222,698.4375,29.97813927466,0.20984697492262
223,70,223,223,698.825520833333,33.9819046357814,0.23787333245047
224.001,72,224,224,698.825520833333,48.121458561409,0.336850209929863
225.001,61,225,225,698.4375,43.2790806014061,0.302953564209843
226.001,79,226,226,698.4375,35.5305696693958,0.248713987685771
227.001,80,227,227,698.4375,38.0441311921829,0.26630891834528
228.001,84,228,228,698.825520833333,43.2927151459231,0.303049006021462
229.001,66,229,229,698.4375,39.0748752760039,0.273524126932027
230.001,66,230,230,698.4375,35.4900645564274,0.248430451894992
231.001,88,231,231,698.4375,32.2090201027601,0.225463140719321
232.001,91,232,232,698.049479166667,31.9912951685846,0.223939066180092
233,93,233,233,698.4375,38.0318364502925,0.266222855152048
234,86,234,234,698.4375,31.0341592991406,0.217239115093984
235,82,235,235,698.825520833333,32.989987538782,0.230929912771474
236.001,63,236,236,698.4375,45.4982984746085,0.31848808932226
237.001,50,237,237,698.4375,28.0098874902841,0.196069212431988
238.001,80,238,238,698.4375,33.3198462000326,0.233238923400228
239.001,78,239,239,698.4375,44.0886092869449,0.308620265008614
240.001,69,240,240,698.4375,44.3783502880821,0.310648452016574
241,82,241,241,698.4375,57.7665646457293,0.404365952520105
242.001,68,242,242,698.825520833333,40.9866752318821,0.286906726623175
243.001,73,243,243,698.825520833333,32.988206716099,0.230917447012693
244,77,244,244,698.4375,35.0208514149325,0.245145959904527
245.001,66,245,245,698.4375,42.0214813812821,0.294150369668975
246.001,92,246,246,698.049479166667,34.0201535389565,0.238141074772695
247.001,63,247,247,698.4375,34.3587118231763,0.240510982762234
248,69,248,248,700.377604166667,32.0414712762729,0.22429029893391
249.001,62,249,249,698.4375,26.9864393142446,0.188905075199712
250.001,71,250,250,698.4375,32.9995512061036,0.230996858442725
251.001,79,251,251,698.049479166667,36.6655911426598,0.256659137998619
252,71,252,252,698.049479166667,37.0497318550691,0.259348122985483
253,68,253,253,698.4375,36.6362097642826,0.256453468349978
254,73,254,254,698.4375,43.9326468591003,0.307528528013702
255.001,65,255,255,699.989583333333,47.7515356560717,0.334260749592502
256,68,256,256,698.825520833333,39.0187211824233,0.273131048276963
257.001,57,257,257,698.4375,29.9547443722025,0.209683210605417
258.001,42,258,258,698.4375,35.0796799851182,0.245557759895827
259,81,259,259,698.4375,31.1052460441626,0.217736722309138
260,72,260,260,698.4375,32.1721587684941,0.225205111379459
261,74,261,261,698.4375,35.5398508903343,0.24877895623234
262,66,262,262,698.4375,42.017319539114,0.294121236773798
263,76,263,263,698.4375,51.0969913091793,0.357678939164255
264.001,68,264,264,698.825520833333,38.8871821736713,0.272210275215699
265.001,72,265,265,698.4375,48.0346762327724,0.336242733629407
266.001,62,266,266,698.4375,43.9775186924444,0.307842630847111
267,66,267,267,698.4375,38.9885256768933,0.272919679738253
268.001,73,268,268,698.4375,39.9685926798722,0.279780148759105
269.001,79,269,269,698.4375,46.1824715633941,0.323277300943759
270,81,270,270,699.213541666667,31.0693366618949,0.217485356633265
271,69,271,271,698.4375,33.3101087852636,0.233170761496845
272,91,272,272,698.825520833333,25.5441770438035,0.178809239306624
273.001,65,273,273,698.4375,41.9993868089526,0.293995707662668
274.002,54,274,274,698.049479166667,34.0068897958726,0.238048228571109
275.001,65,275,275,698.4375,37.7229495663026,0.264060646964118
276,72,276,276,698.825520833333,44.0592199975988,0.308414539983191
277.001,74,277,277,698.4375,31.983992011998,0.223887944083986
278.001,72,278,278,698.4375,39.9577646427726,0.279704352499408
279.001,77,279,279,698.4375,36.024064074802,0.252168448523614
280.001,63,280,280,698.4375,27.7523658614373,0.194266561030061
281.001,65,281,281,698.4375,28.0382918952413,0.196268043266689
282.001,72,282,282,698.4375,33.3240951536213,0.233268666075349
283,63,283,283,698.4375,43.0069714300688,0.301048800010482
284,67,284,284,698.4375,31.9978209483934,0.223984746638754
285.001,64,285,285,698.4375,36.6304838886922,0.256413387220845
286.001,71,286,286,700.765625,35.5524032424681,0.248866822697276
287.001,81,287,287,698.4375,33.0797751858382,0.231558426300867
288,67,288,288,698.4375,37.6720616013551,0.263704431209486
288.999,80,289,289,698.049479166667,47.7553274677205,0.334287292274043
290.001,63,290,290,698.4375,36.0205172866465,0.252143621006525
291,76,291,291,698.4375,50.0638915383813,0.350447240768669
292.001,50,292,292,698.4375,34.9249218954015,0.24447445326781
293,74,293,293,698.4375,41.0749412302746,0.287524588611922
294,70,294,294,698.4375,50.9860451194508,0.356902315836156
295.001,56,295,295,698.4375,40.0386212540617,0.280270348778432
296.001,64,296,296,698.4375,37.7472193066813,0.264230535146769
297.001,88,297,297,698.4375,24.3972033264034,0.170780423284824
298,58,298,298,698.4375,38.0805021816119,0.266563515271283
299.001,68,299,299,698.4375,29.9917762549509,0.209942433784656
300.001,68,300,300,698.4375,31.0763746301356,0.21753462241095
301,65,301,301,698.4375,45.0032087287824,0.315022461101476
302,63,302,302,698.4375,34.0637912618962,0.238446538833273
303.001,62,303,303,698.4375,33.3270641422675,0.233289448995872
304.001,65,304,304,698.4375,42.1746070908167,0.295222249635717
305,78,305,305,698.4375,44.9705038465271,0.314793526925689
306.001,63,306,306,698.4375,37.9889755992811,0.265922829194968
307,54,307,307,698.4375,30.0171818348823,0.210120272844176
308.001,70,308,308,698.4375,38.0334922933135,0.266234446053194
309,82,309,309,698.4375,33.3307150204978,0.233315005143485
310.001,60,310,310,698.4375,35.4940601244976,0.248458420871483
311,66,311,311,698.4375,30.0587407912543,0.21041118553878
312,58,312,312,698.4375,34.3966751064272,0.24077672574499
313,74,313,313,698.4375,42.0277803628198,0.294194462539739
314,69,314,314,698.4375,38.8279204253943,0.27179544297776
315.002,73,315,315,698.4375,37.0743451843983,0.259520416290788
316.001,71,316,316,698.4375,32.193634274986,0.225355439924902
317.001,64,317,317,697.661458333333,32.2043809951509,0.225430666966056
318,52,318,318,698.4375,33.3242136068763,0.233269495248134
319.001,67,319,319,698.4375,37.7129324855318,0.263990527398723
320.001,61,320,320,698.4375,35.9871957557501,0.251910370290251
321.001,78,321,321,698.4375,36.0465324687639,0.252325727281347
322.001,58,322,322,698.4375,42.1838396152656,0.295286877306859
323.001,62,323,323,698.4375,34.0317005290428,0.2382219037033
324.001,65,324,324,698.4375,45.5509852733665,0.318856896913565
325,69,325,325,698.4375,39.9732978370449,0.279813084859314
326,54,326,326,698.4375,37.7630543824636,0.264341380677245
327.001,45,327,327,698.4375,44.09119381617,0.30863835671319
328,42,328,328,698.4375,44.4128866211176,0.310890206347823
329,74,329,329,698.4375,53.2566910375202,0.372796837262642
330.001,54,330,330,698.4375,36.0586132758799,0.25241029293116
331,56,331,331,698.4375,32.1763673236341,0.225234571265439
332.001,86,332,332,698.4375,42.1947440672247,0.295363208470573
333.001,63,333,333,698.4375,40.0626981225618,0.280438886857933
334,73,334,334,698.4375,38.8534545383499,0.271974181768449
335.001,65,335,335,698.4375,46.0078857516178,0.322055200261325
336.001,79,336,336,699.213541666667,39.0192442912845,0.273134710038991
337,53,337,337,698.4375,37.9833481001929,0.26588343670135
338,47,338,338,698.4375,48.9936014356525,0.342955210049568
339,53,339,339,698.4375,25.5172768050949,0.178620937635665
340.001,55,340,340,698.4375,43.0349616028061,0.301244731219643
341.001,59,341,341,698.4375,33.9894258896057,0.23792598122724
342.001,64,342,342,698.4375,41.0607022556419,0.287424915789494
343,57,343,343,698.4375,39.0515636846893,0.273360945792825
344,57,344,344,699.6015625,39.9716023971414,0.27980121677999
345.001,48,345,345,698.4375,23.0020149765119,0.161014104835584
346.001,46,346,346,698.4375,25.5181091480535,0.178626764036375
347,56,347,347,698.825520833333,48.0675300729996,0.336472710510997
348.001,63,348,348,698.4375,30.9637600152781,0.216746320106947
349,64,349,349,698.4375,41.0738919315849,0.287517243521094
350.001,48,350,350,698.4375,43.3266369608875,0.303286458726212
351,71,351,351,698.4375,46.9968606097113,0.328978024267979
352,62,352,352,698.4375,43.2663378129155,0.302864364690408
353,71,353,353,699.213541666667,31.0245435163758,0.217171804614631
354.001,70,354,354,698.4375,41.0883390405406,0.287618373283785
355,80,355,355,698.4375,36.0601916719388,0.252421341703572
356.001,62,356,356,698.4375,41.0851909206614,0.28759633644463
357,76,357,357,698.049479166667,34.0009452262773,0.238006616583941
358,67,358,358,698.4375,32.2218534610104,0.225552974227073
359.001,72,359,359,698.4375,35.4957294755096,0.248470106328567
360,73,360,360,698.4375,45.0901216260941,0.315630851382659
361.001,49,361,361,698.4375,41.0670689611541,0.287469482728079
362,53,362,362,698.049479166667,46.6588746346027,0.326612122442219
363.001,66,363,363,698.4375,46.1019406110792,0.322713584277555
364.001,57,364,364,698.4375,45.5550443267248,0.318885310287073
365,64,365,365,698.4375,29.9826670201956,0.209878669141369
366,57,366,366,698.4375,32.1906217618593,0.225334352333015
367,58,367,367,701.153645833333,33.9698212108363,0.237788748475854
368,67,368,368,698.4375,50.0616158367719,0.350431310857403
369,55,369,369,698.4375,27.0021925780373,0.189015348046261
370,65,370,370,698.4375,43.286766391977,0.303007364743839
371,58,371,371,698.4375,48.0418107879287,0.336292675515501
372.001,69,372,372,698.4375,41.027274932375,0.287190924526625
373.001,61,373,373,698.4375,34.4065055376716,0.240845538763701
374.001,65,374,374,698.4375,35.5114700383624,0.248580290268537
375,75,375,375,697.661458333333,37.0199500510825,0.259139650357578
376,73,376,376,698.4375,50.0537477142956,0.350376234000069
377.001,47,377,377,698.4375,37.9510166228449,0.265657116359914
378,57,378,378,698.4375,50.0079862754082,0.350055903927857
379,64,379,379,698.4375,43.0775352557067,0.301542746789947
380.001,69,380,380,698.4375,35.5006636405309,0.248504645483716
381.001,66,381,381,698.4375,28.0288753473829,0.19620212743168
382.001,63,382,382,698.4375,31.0708295068127,0.217495806547689
383,74,383,383,698.4375,39.9632604425665,0.279742823097965
384.001,62,384,384,698.825520833333,45.5125209385348,0.318587646569743
385,68,385,385,698.825520833333,46.9658558228168,0.328760990759718
386.001,61,386,386,698.4375,41.9646657514373,0.293752660260061
387,67,387,387,698.4375,45.083535282525,0.315584746977675
388,59,388,388,698.4375,33.0036601059057,0.23102562074134
389,69,389,389,702.317708333333,42.164246383445,0.295149724684115
390.001,57,390,390,698.4375,37.0189759270602,0.259132831489421
391.001,81,391,391,698.4375,37.9843352601387,0.265890346820971
392,68,392,392,698.4375,37.0598850682818,0.259419195477973
393.001,81,393,393,698.4375,31.0910194034611,0.217637135824227
394,84,394,394,698.049479166667,33.2736736365031,0.232915715455522
395,67,395,395,698.825520833333,39.0253274375069,0.273177292062549
396.001,58,396,396,698.4375,33.3056711231505,0.233139697862053
397,74,397,397,698.4375,43.0242699907018,0.301169889934912
398,57,398,398,698.4375,33.0225610136846,0.231157927095792
399.001,73,399,399,698.4375,31.0866252126519,0.217606376488564
400,62,400,400,698.4375,41.0191190113712,0.287133833079598
401.001,50,401,401,698.4375,41.9812847432615,0.29386899320283
402.001,66,402,402,698.4375,32.2014987687924,0.225410491381546
403,64,403,403,698.4375,34.9877542859999,0.244914280001999
404.001,70,404,404,698.825520833333,36.0221536244791,0.252155075371353
405,62,405,405,698.4375,36.0572661500996,0.252400863050697
406.001,56,406,406,697.661458333333,36.9446532150186,0.25861257250513
407.001,69,407,407,698.4375,28.0164260305817,0.196114982214072
408,61,408,408,699.989583333333,41.0830240170248,0.287581168119174
409.001,57,409,409,698.4375,45.0685176674098,0.315479623671868
410,60,410,410,699.989583333333,36.6398666397678,0.256479066478375
411.001,65,411,411,699.6015625,47.740815777296,0.334185710441072
412,52,412,412,698.4375,39.972743030669,0.279809201214683
413,53,413,413,698.4375,28.8362115384551,0.201853480769186
414.001,78,414,414,698.4375,33.0225048370464,0.231157533859325
415,73,415,415,698.4375,42.0272925237649,0.294191047666355
416.001,75,416,416,698.4375,33.9820744557246,0.237874521190072
417.001,69,417,417,698.4375,45.0218671208606,0.315153069846024
418,80,418,418,699.989583333333,32.1643514064084,0.225150459844859
419.001,55,419,419,698.4375,31.0203058922371,0.217142141245659
420.001,71,420,420,698.4375,36.6364904107317,0.256455432875122
421.001,59,421,421,698.4375,40.1005521344772,0.28070386494134
422.001,71,422,422,698.4375,35.493225507872,0.248452578555104
423,67,423,423,698.4375,44.412506917248,0.310887548420736
424.001,60,424,424,698.4375,34.0488567044853,0.238341996931397
425,66,425,425,698.049479166667,39.971336110749,0.279799352775243
426.001,57,426,426,698.4375,41.0796441037277,0.287557508726094
427.001,57,427,427,698.4375,38.0216305055946,0.266151413539162
428.001,63,428,428,698.4375,33.983884841808,0.237887193892656
429.001,43,429,429,698.4375,42.9779523104647,0.300845666173253
430,55,430,430,698.4375,36.0245579411485,0.252171905588039
431.001,55,431,431,698.4375,41.9754695356034,0.293828286749224
432.001,59,432,432,698.4375,41.0252920925751,0.287177044648025
433,50,433,433,698.4375,48.9830028979944,0.342881020285961
434.001,64,434,434,698.4375,39.0220943097982,0.273154660168587
435,41,435,435,698.4375,44.9779652948021,0.314845757063615
436.001,52,436,436,697.661458333333,38.9862729333002,0.272903910533101
437.001,48,437,437,698.4375,38.8623631670072,0.272036542169051
438,41,438,438,698.4375,50.0767526387694,0.350537268471386
439.001,59,439,439,698.825520833333,46.6331788627789,0.326432252039452
440,48,440,440,698.4375,28.0164092108748,0.196114864476124
440.999,56,441,441,697.661458333333,42.2057807258639,0.295440465081047
442.001,48,442,442,698.049479166667,51.0835260070673,0.357584682049471
443,56,443,443,698.4375,38.8553178942283,0.271987225259598
444,39,444,444,698.825520833333,35.0182515126884,0.245127760588819
445,42,445,445,698.4375,34.0304334166045,0.238213033916231
446,37,446,446,697.2734375,36.6458192672613,0.256520734870829
447.001,54,447,447,698.4375,35.5153206434133,0.248607244503893
448.001,43,448,448,698.4375,45.0760884372821,0.315532619060975
449.001,52,449,449,698.4375,33.3062220685695,0.233143554479987
450,49,450,450,698.4375,30.9596379200436,0.216717465440305
451,54,451,451,698.4375,43.0155802431641,0.301109061702149
452,35,452,452,698.4375,23.9844604680627,0.167891223276439
453,43,453,453,698.4375,43.0694796846272,0.301486357792391
454.001,56,454,454,698.4375,46.9830532127062,0.328881372488943
455.001,58,455,455,698.4375,36.9748312323801,0.258823818626661
456.001,59,456,456,698.825520833333,31.0885511858006,0.217619858300604
457,49,457,457,697.2734375,42.0527088652918,0.294368962057042
