Time t / s,Events N,Channel n,Energy E / keV,Rate R / 1/s,Voltage U / V
0,0,0,0,,698.4375
1.001,0,1,1,9.54043208616918,698.4375
2.001,0,2,2,7.7664267136676,698.4375
3,0,3,3,8.99415380002998,698.4375
4,0,4,4,12.0061891905277,698.4375
5.001,0,5,5,8.87205170631734,698.4375
6.001,0,6,6,14.0151896625563,698.4375
7,0,7,7,11.095030713264,698.4375
8.001,0,8,8,14.0306035524686,698.4375
9,0,9,9,12.2206824162378,698.4375
10,0,10,10,11.0895394924562,698.4375
11.001,0,11,11,10.020021003968,698.4375
12,0,12,12,11.0876041583394,698.825520833333
13.001,0,13,13,12.0173999934505,698.4375
14.001,1,14,14,12.9895836528688,698.825520833333
14.999,0,15,15,10.0091804202815,698.4375
16,1,16,16,8.88610951130285,698.825520833333
17.001,3,17,17,18.0035755100963,698.4375
18,11,18,18,15.5398930699958,698.4375
19.001,7,19,19,9.98913293327226,698.825520833333
20,13,20,20,9.99967445504274,698.4375
21,2,21,21,11.0007909568698,698.825520833333
22.002,14,22,22,21.9828292121024,698.4375
23,10,23,23,7.99724974581241,698.4375
24.001,8,24,24,8.00573691107047,698.4375
25,9,25,25,18.0048306960758,698.4375
26.001,10,26,26,8.8807748209608,698.4375
27,17,27,27,19.0029853690015,698.4375
28,7,28,28,13.0025159868435,698.4375
29,22,29,29,11.9959825454455,698.4375
30,17,30,30,13.3327674314268,698.4375
31,27,31,31,18.0237859903715,698.4375
32.001,27,32,32,17.7540406254615,698.4375
33,26,33,33,10.0206224409835,698.4375
34,20,34,34,15.5054539880637,698.4375
35.002,22,35,35,12.0235324577263,698.4375
36.001,21,36,36,18.8461019554161,698.4375
37.001,15,37,37,17.049286076189,698.4375
38.001,20,38,38,8.87864194956332,698.4375
39.001,19,39,39,12.9854977960614,698.4375
40,17,40,40,8.88873679272599,698.4375
41.001,18,41,41,12.0113194674661,698.4375
42.001,29,42,42,10.9920186952254,698.4375
43,25,43,43,14.4289253336411,698.4375
44,18,44,44,13.0183858663591,698.4375
45,29,45,45,12.9958932977179,698.4375
46,24,46,46,11.1092287140235,698.4375
47,35,47,47,7.77435965098456,698.825520833333
48.001,28,48,48,5.00899565529735,698.4375
49,27,49,49,13.3249563774241,698.825520833333
50,29,50,50,13.9879200322601,698.825520833333
51.001,17,51,51,14.4424914986496,698.4375
52,28,52,52,20.0181604751831,698.825520833333
53.001,21,53,53,10.9925327724876,698.825520833333
54,32,54,54,11.993089581783,698.4375
55,20,55,55,17.9926949658439,698.825520833333
56.001,17,56,56,10.0112295962381,698.4375
57,29,57,57,11.1106531052998,698.4375
58,10,58,58,12.0081186890457,698.4375
59.001,18,59,59,9.00481217162452,698.4375
60,22,60,60,11.1107580359113,698.4375
60.999,24,61,61,6.98803857437225,698.4375
62.001,26,62,62,15.026217744721,698.4375
63,23,63,63,12.215727527087,698.4375
64,18,64,64,11.0143770663848,698.4375
65,20,65,65,9.9825338931982,698.4375
66.001,32,66,66,9.98937430255437,698.4375
67,24,67,67,14.0176117273743,698.4375
68.001,24,68,68,20.9857443838401,698.4375
69.001,33,69,69,8.88809389826799,698.4375
70,37,70,70,6.6641024681281,698.4375
71.001,39,71,71,12.2077641602018,698.4375
72,39,72,72,11.1096322956122,698.4375
73.001,26,73,73,9.00995058943097,698.4375
74,51,74,74,12.209329170618,698.4375
75,54,75,75,15.5449003899438,698.4375
76,43,76,76,17.0168756355678,698.4375
77.001,49,77,77,8.99755896225354,698.4375
78,58,78,78,5.55202385149447,698.4375
79.001,51,79,79,15.5468510463975,698.4375
80,50,80,80,18.0291260531388,698.4375
81,65,81,81,19.9804058819651,698.4375
82,58,82,82,5.55254175927844,698.4375
83.001,44,83,83,11.0068759954343,698.4375
84.001,50,84,84,16.0008720475266,698.4375
85.001,53,85,85,10.0003570127454,698.4375
86.001,53,86,86,15.9825710063176,698.4375
87.001,49,87,87,12.0140877192596,698.4375
88,43,88,88,14.98690594028,698.4375
89,41,89,89,17.7710011026906,699.213541666667
90.001,45,90,90,8.01033734033771,698.4375
91,52,91,91,6.00131908993597,698.4375
92,35,92,92,9.98808532399573,698.4375
93,32,93,93,7.77442959010097,698.4375
94.001,39,94,94,12.217103255958,698.4375
95.001,36,95,95,9.01444474626141,699.213541666667
96,40,96,96,13.3311736831967,698.4375
97,34,97,97,14.99616697972,698.825520833333
98.001,32,98,98,10.994217041836,698.4375
99.001,28,99,99,9.9928421271843,699.213541666667
100.001,27,100,100,11.0102505432558,698.4375
101,29,101,101,10.9845260980856,698.4375
102,30,102,102,14.0101419417516,698.4375
103,27,103,103,18.018122627739,698.4375
104.001,28,104,104,9.01191194520918,698.4375
105,37,105,105,7.7718702928141,698.4375
106,25,106,106,12.0034942171666,698.4375
107.001,34,107,107,14.4317669389534,698.4375
108.001,36,108,108,16.0025171959549,698.4375
109,32,109,109,11.9890827412558,698.4375
110.001,30,110,110,11.1075147446704,698.4375
111,23,111,111,13.9919266583181,698.4375
112.001,24,112,112,8.01383026827699,698.4375
113,27,113,113,8.00525945546224,698.4375
114,25,114,114,14.4286290638095,698.4375
115.001,38,115,115,12.9936071452845,698.4375
116,37,116,116,13.0061375963317,698.4375
117.001,23,117,117,11.9868528198272,698.4375
118.001,25,118,118,13.3317379686897,698.825520833333
119,20,119,119,8.01740016357501,698.825520833333
120.001,31,120,120,17.9539284242705,698.825520833333
121,25,121,121,7.01273442444134,698.4375
122,34,122,122,8.99626115386445,698.4375
123,29,123,123,12.0079564719583,698.4375
124.001,38,124,124,12.2022755690919,698.4375
125.001,28,125,125,13.0354198427968,698.4375
126.001,33,126,126,12.2129078445061,698.4375
127.001,30,127,127,15.0184997880389,698.4375
128.001,27,128,128,18.847581273265,698.4375
129.001,26,129,129,7.77647133059424,698.4375
130.001,23,130,130,11.0006842425599,698.4375
131,23,131,131,11.0070004522877,698.4375
132,19,132,132,9.99538313253109,698.825520833333
133,32,133,133,11.0164894814558,698.4375
134,19,134,134,15.996560739441,698.4375
135.001,32,135,135,21.0661138918381,698.4375
136.001,25,136,136,11.0023666090576,698.4375
136.999,17,137,137,18.9928909609133,698.4375
138.001,25,138,138,10.9977498603786,698.4375
139.001,30,139,139,11.0209994122802,698.4375
140.001,27,140,140,9.99342432679297,698.4375
141.001,27,141,141,13.0001495017193,698.4375
142.001,37,142,142,10.0049824812757,698.4375
143.001,24,143,143,12.21351534284,698.4375
144.001,28,144,144,14.4375513157773,698.4375
145,25,145,145,12.0229807253585,698.4375
146.001,23,146,146,17.766813679647,698.4375
147.001,26,147,147,8.98747415726702,698.4375
148.001,29,148,148,14.0232322889331,698.4375
149.001,40,149,149,8.98961250275307,698.4375
150.001,30,150,150,7.99508781804459,698.4375
151,24,151,151,21.0389177901282,698.4375
152.001,32,152,152,6.99891306880042,698.4375
153,28,153,153,5.99092135777443,698.4375
154,23,154,154,5.00196977569767,698.4375
155.001,32,155,155,8.88770978605727,698.4375
156,32,156,156,12.0001404016427,698.4375
157,23,157,157,12.0201216836985,698.4375
158.001,30,158,158,15.545722022725,698.4375
159,28,159,159,11.9974625366735,698.4375
160,34,160,160,8.01459618256769,698.4375
161,35,161,161,15.548356666419,698.4375
162,36,162,162,7.75843771664745,698.4375
163.001,22,163,163,10.014564180688,698.4375
164.001,31,164,164,16.641235161288,698.4375
165,36,165,165,14.0125889098766,698.825520833333
166,33,166,166,11.1107456910306,699.213541666667
167.001,23,167,167,9.00916953275043,698.4375
168,22,168,168,11.9969059979431,698.4375
169,20,169,169,9.98260032762894,698.4375
170,22,170,170,16.0509328200245,698.4375
171.001,22,171,171,7.75226249780999,698.4375
172,23,172,172,10.0172487005375,698.4375
173.001,30,173,173,12.2159025286474,698.4375
174,19,174,174,13.3226130706825,698.4375
175,22,175,175,9.0038104125666,698.4375
176.001,36,176,176,10.9970275034658,698.4375
177,32,177,177,13.3274381631858,698.4375
178,26,178,178,9.99892122749868,698.4375
179.001,20,179,179,7.01089141982069,698.825520833333
180,18,180,180,11.108021846813,698.4375
181.001,23,181,181,7.99462281669349,698.4375
182,27,182,182,15.5430382287687,698.4375
183,34,183,183,6.9948839418849,698.4375
184.001,19,184,184,11.0230282082298,698.4375
185,25,185,185,13.9839715717844,698.4375
186,27,186,186,16.016783987941,698.4375
187.001,26,187,187,17.9649288658681,698.4375
187.999,30,188,188,9.02509155955387,698.4375
189,28,189,189,14.4257438718053,698.825520833333
190,25,190,190,11.1096002054832,698.4375
191,32,191,191,11.9988337133631,698.4375
192,16,192,192,11.0157260505097,698.4375
193.001,26,193,193,14.4205287985725,698.4375
194,24,194,194,11.1077158526322,698.4375
195,27,195,195,10.0047742782856,698.4375
196,21,196,196,9.9960582210415,698.4375
197.001,28,197,197,11.1077059821328,698.4375
198.001,31,198,198,17.0079103791173,698.4375
199.001,24,199,199,13.3182600226011,698.4375
200.001,19,200,200,15.5331515732697,698.4375
201.001,19,201,201,20.021254563845,698.4375
202.001,23,202,202,10.0006540427744,698.4375
203.001,24,203,203,16.9810186173895,698.4375
204.001,21,204,204,10.0077540078052,698.4375
205.001,26,205,205,14.0001736021527,698.4375
206.001,25,206,206,18.9889161696318,698.4375
207.001,25,207,207,5.01018771570111,698.4375
208,30,208,208,9.98850323277907,698.825520833333
209.001,23,209,209,8.87987088667731,698.4375
210.001,24,210,210,10.0242838275723,698.4375
211.001,25,211,211,9.99151498344239,698.4375
212.001,30,212,212,11.1053289365115,698.4375
213,24,213,213,14.9979602774023,698.4375
214.001,21,214,214,11.9956479789133,698.049479166667
215,17,215,215,9.0012718797166,698.4375
216,24,216,216,6.6590679302618,698.4375
217.001,22,217,217,12.9959582569821,698.4375
218.001,18,218,218,9.00186158497577,698.4375
219,13,219,219,14.0161002944082,698.4375
220,23,220,220,8.9990380028375,698.825520833333
221,15,221,221,19.0119680338773,698.4375
222,21,222,222,11.9853036207003,698.4375
223,21,223,223,11.1081748502257,698.4375
224.001,18,224,224,9.01981472899666,698.4375
225.001,12,225,225,7.77197815496792,698.4375
226,19,226,226,8.88763375749936,698.4375
227,20,227,227,12.2108661167337,698.4375
228,17,228,228,6.00129748051529,698.4375
229,22,229,229,20.0204789479158,698.4375
230,14,230,230,19.9948813103845,698.4375
231.001,27,231,231,12.217679960317,698.4375
232.001,23,232,232,13.0342108933317,698.825520833333
233,25,233,233,8.88234161619091,698.825520833333
234,16,234,234,9.99435873973357,698.4375
235.001,20,235,235,17.7594027157679,698.4375
236.001,29,236,236,14.0083377626363,698.4375
237.001,22,237,237,12.2172728692354,698.825520833333
238.001,10,238,238,13.3301089280959,698.4375
239.001,25,239,239,14.0038314482843,698.4375
240.001,26,240,240,7.99043864112203,698.4375
241,20,241,241,13.0060868486452,698.049479166667
242,21,242,242,7.77332625294359,698.4375
243.001,19,243,243,17.0438572534847,698.049479166667
244,19,244,244,11.0866133910547,698.825520833333
