Time t / s,Events N,Channel n,Energy E / keV,Voltage U / V,Rate R / 1/s,Dead time t / %,Raw
96.001,3.888888889,96,96,698.4375,10.99736173,0.076981532,35
97.001,3.555555556,97,97,698.4375,11.09278337,0.077649484,32
98,3.444444444,98,98,698.4375,10.01468754,0.070102813,31
99,3.111111111,99,99,698.8255208,14.01604276,0.098112299,28
100.001,3.222222222,100,100,698.8255208,6.988935118,0.048922546,29
101,4.333333333,101,101,698.4375,8.999832603,0.062998828,39
102,2.555555556,102,102,698.4375,10.00518168,0.070036272,23
103,3.888888889,103,103,702.3177083,7.777464951,0.054442255,35
104,4.222222222,104,104,698.8255208,13.00326122,0.091022829,38
105,3.333333333,105,105,698.4375,6.665095185,0.046655666,30
106.001,3.666666667,106,106,698.4375,11.00303794,0.077021266,33
107,3,107,107,698.4375,6.000637268,0.042004461,27
108.001,3.111111111,108,108,698.4375,7.996564676,0.055975953,28
109.001,3,109,109,698.4375,6.006808116,0.042047657,27
110,3.222222222,110,110,698.4375,9.998476899,0.069989338,29
111,3.222222222,111,111,698.8255208,16.97391618,0.118817413,29
112.001,2.555555556,112,112,698.4375,6.665703102,0.046659922,23
113,3.555555556,113,113,698.8255208,4.436509993,0.03105557,32
113.999,3.333333333,114,114,698.4375,11.01708088,0.077119566,30
115,4.222222222,115,115,698.4375,6.992453744,0.048947176,38
116.001,2.888888889,116,116,698.4375,5.552305606,0.038866139,26
117.001,3.888888889,117,117,698.4375,14.01030177,0.098072112,35
118,3.555555556,118,118,698.4375,6.654424743,0.046580973,32
119.001,2.777777778,119,119,698.4375,7.02165267,0.049151569,25
120.001,4.666666667,120,120,698.4375,7.757129162,0.054299904,42
121,3.333333333,121,121,698.4375,14.01765243,0.098123567,30
122.001,3.666666667,122,122,698.4375,17.00511004,0.11903577,33
123,2.666666667,123,123,698.4375,7.755987761,0.054291914,24
124,2.222222222,124,124,698.4375,8.015465841,0.056108261,20
124.999,3.222222222,125,125,699.2135417,13.2984515,0.09308916,29
126,3.666666667,126,126,698.4375,9.01589141,0.06311124,33
127,4,127,127,698.4375,8.010946157,0.056076623,36
128,2.222222222,128,128,698.4375,9.980378576,0.06986265,20
129,3.666666667,129,129,698.4375,11.00977668,0.077068437,33
130,3.222222222,130,130,698.4375,7.762322993,0.054336261,29
131,4.777777778,131,131,698.8255208,7.772419127,0.054406934,43
132,2.555555556,132,132,698.8255208,14.02227017,0.098155891,23
133,2.666666667,133,133,698.4375,17.02919144,0.11920434,24
134,3.444444444,134,134,698.4375,6.655079434,0.046585556,31
135.002,3.111111111,135,135,698.4375,12.21763111,0.085523418,28
136,2.777777778,136,136,698.4375,10.01886753,0.070132073,25
137,2.777777778,137,137,698.4375,10.00050803,0.070003556,25
138,3.888888889,138,138,698.4375,12.21772203,0.085524054,35
139,3,139,139,698.8255208,6.997711748,0.048983982,27
140,3.666666667,140,140,698.4375,13.31395413,0.093197679,33
141.001,2.555555556,141,141,699.2135417,6.66652741,0.046665692,23
142,3.777777778,142,142,699.2135417,6.013725728,0.04209608,34
143,3.444444444,143,143,698.8255208,9.989074173,0.069923519,31
144,2.555555556,144,144,698.8255208,14.44358585,0.101105101,23
145.001,3.444444444,145,145,698.8255208,13.01559659,0.091109176,31
146,3.444444444,146,146,698.4375,11.98239905,0.083876793,31
147,3,147,147,698.4375,12.02774199,0.084194194,27
148,2.777777778,148,148,698.4375,12.21724709,0.08552073,25
149,3.222222222,149,149,698.4375,13.30529317,0.093137052,29
150.001,2.666666667,150,150,698.4375,9.005861014,0.063041027,24
151,2,151,151,698.4375,12.21678304,0.085517481,18
152,2.777777778,152,152,698.4375,6.988164146,0.048917149,25
153,2.222222222,153,153,698.4375,10.01948188,0.070136373,20
154,1.777777778,154,154,698.4375,14.43943075,0.101076015,16
155,2.444444444,155,155,699.6015625,7.761704151,0.054331929,22
156.001,2.777777778,156,156,698.4375,6.660031056,0.046620217,25
156.999,4.444444444,157,157,698.4375,9.02546535,0.063178257,40
158,2.444444444,158,158,698.4375,7.756298003,0.054294086,22
159,1.888888889,159,159,698.4375,12.01978938,0.084138526,17
160,2.111111111,160,160,698.4375,13.00315717,0.0910221,19
161,2.666666667,161,161,698.4375,5.554758139,0.038883307,24
162.001,3.555555556,162,162,698.4375,13.32176264,0.093252338,32
163.001,3,163,163,698.4375,12.19784415,0.085384909,27
164.001,2.555555556,164,164,698.8255208,17.01253654,0.119087756,23
165,2.111111111,165,165,698.4375,14.01766647,0.098123665,19
166,2.888888889,166,166,698.4375,13.32876453,0.093301352,26
167,1.888888889,167,167,698.4375,3.999675626,0.027997729,17
168.001,3.555555556,168,168,698.4375,11.02597941,0.077181856,32
169,2.222222222,169,169,699.2135417,15.55372022,0.108876042,20
170.001,3.111111111,170,170,698.4375,8.875193479,0.062126354,28
171.001,2.666666667,171,171,698.4375,16.98930014,0.118925101,24
172,2.888888889,172,172,698.4375,9.999199064,0.069994393,26
173,2.666666667,173,173,698.4375,6.000358221,0.042002508,24
174.001,2.444444444,174,174,698.8255208,7.002332477,0.049016327,22
175.001,2.333333333,175,175,698.4375,4.441224557,0.031088572,21
176,3.222222222,176,176,698.8255208,10.00111012,0.070007771,29
177.001,2.777777778,177,177,698.4375,6.664605822,0.046652241,25
178,2.555555556,178,178,698.4375,8.018024519,0.056126172,23
179,1.888888889,179,179,698.4375,12.21483903,0.085503873,17
180.001,2.111111111,180,180,698.4375,12.22182569,0.08555278,19
181,2.777777778,181,181,698.4375,11.0151006,0.077105704,25
182,1.666666667,182,182,698.4375,8.878151258,0.062147059,15
183,1.666666667,183,183,698.4375,8.885395941,0.062197772,15
184,2.444444444,184,184,698.4375,8.888341762,0.062218392,22
185.001,2,185,185,698.4375,6.998201462,0.04898741,18
186,2.444444444,186,186,699.6015625,11.00490819,0.077034357,22
187.001,2.555555556,187,187,698.8255208,7.995743066,0.055970201,23
188,2.111111111,188,188,698.4375,7.001844986,0.049012915,19
189,1.666666667,189,189,699.6015625,4.001527783,0.028010694,15
190,1.333333333,190,190,699.2135417,8.009801594,0.056068611,12
191,1.777777778,191,191,698.4375,15.55521853,0.10888653,16
192,2.777777778,192,192,698.4375,6.654888254,0.046584218,25
193,3.111111111,193,193,698.4375,9.002726926,0.063019088,28
194.001,3.111111111,194,194,699.2135417,8.888851358,0.06222196,28
195,2.333333333,195,195,698.4375,8.884929172,0.062194504,21
196,1.666666667,196,196,699.6015625,5.999615425,0.041997308,15
197.001,2.555555556,197,197,698.4375,4.435296399,0.031047075,23
198,1.444444444,198,198,698.4375,11.01407378,0.077098516,13
199,2,199,199,698.4375,11.08916688,0.077624168,18
200,2.777777778,200,200,698.4375,9.021869915,0.063153089,25
201,1.666666667,201,201,698.4375,7.770915196,0.054396406,15
202.001,1.111111111,202,202,698.4375,12.21509811,0.085505687,10
203.001,2.333333333,203,203,698.4375,13.00905691,0.091063398,21
204,2.111111111,204,204,698.4375,17.02212195,0.119154854,19
205,1.666666667,205,205,698.4375,17.77192292,0.12440346,15
206,2.222222222,206,206,698.4375,8.886237828,0.062203665,20
207,1.666666667,207,207,698.4375,18.98542679,0.132897988,15
208.001,2.111111111,208,208,699.2135417,13.32971358,0.093307995,19
209,1.777777778,209,209,698.4375,11.02241629,0.077156914,16
210,1.444444444,210,210,698.8255208,8.879011482,0.06215308,13
211.001,2,211,211,699.6015625,11.09658199,0.077676074,18
212,1.777777778,212,212,698.4375,8.888862222,0.062222036,16
213,2.111111111,213,213,699.2135417,3.999473669,0.027996316,19
214,2.555555556,214,214,698.4375,11.00228738,0.077016012,23
215,1.666666667,215,215,698.4375,8.879783165,0.062158482,15
216,2,216,216,698.4375,16.65448669,0.116581407,18
217.001,1.777777778,217,217,699.2135417,8.987403256,0.062911823,16
218,2,218,218,698.4375,10.02029912,0.070142094,18
219,3,219,219,698.4375,7.996997927,0.055978985,27
219.999,1.222222222,220,220,698.4375,12.19645923,0.085375215,11
221,2.666666667,221,221,698.4375,12.01816305,0.084127141,24
222,1.777777778,222,222,698.4375,17.01781254,0.119124688,16
223,1.666666667,223,223,698.4375,8.875357913,0.062127505,15
223.999,1.666666667,224,224,699.2135417,14.97896504,0.104852755,15
225.001,2.222222222,225,225,698.4375,5.011737489,0.035082162,20
226.001,2,226,226,698.8255208,9.993425436,0.069953978,18
227,2.222222222,227,227,698.4375,15.00136662,0.105009566,20
228,2.111111111,228,228,698.8255208,11.00187032,0.077013092,19
229.001,1.444444444,229,229,698.4375,7.998754594,0.055991282,13
230,1.777777778,230,230,698.4375,11.10738397,0.077751688,16
231,1.444444444,231,231,698.4375,10.99322817,0.076952597,13
232,1.555555556,232,232,698.4375,11.0238269,0.077166788,14
233,1.888888889,233,233,698.4375,6.659785628,0.046618499,17
234,1.222222222,234,234,698.4375,8.870402969,0.062092821,11
235,2,235,235,698.4375,13.02249636,0.091157475,18
236,1.333333333,236,236,698.4375,14.01603434,0.09811224,12
237,1.888888889,237,237,698.4375,8.883547902,0.062184835,17
238,1.444444444,238,238,698.4375,13.31854087,0.093229786,13
239,1.777777778,239,239,698.4375,13.00815481,0.091057084,16
240,0.666666667,240,240,699.2135417,12.01742286,0.08412196,6
241,1.777777778,241,241,698.8255208,7.773294314,0.05441306,16
242,1.777777778,242,242,699.6015625,9.985493297,0.069898453,16
242.999,1.555555556,243,243,699.2135417,7.999380848,0.055995666,14
244,1.555555556,244,244,698.4375,7.99691559,0.055978409,14
245,1,245,245,698.4375,6.001835361,0.042012848,9
246,1.111111111,246,246,698.4375,13.33221639,0.093325515,10
247,1.222222222,247,247,698.4375,6.001584418,0.042011091,11
248,1.222222222,248,248,698.4375,13.00076184,0.091005333,11
249,1,249,249,698.4375,16.97396194,0.118817734,9
250,1.111111111,250,250,698.4375,8.008310224,0.056058172,10
251,1.666666667,251,251,698.4375,8.008899489,0.056062296,15
252,1.333333333,252,252,698.4375,17.77039122,0.124392739,12
253.001,1.333333333,253,253,698.4375,12.00131534,0.084009207,12
254,1.222222222,254,254,698.4375,7.774269854,0.054419889,11
255.001,1.111111111,255,255,698.8255208,9.009557338,0.063066901,10
256,1.111111111,256,256,698.8255208,12.18893424,0.08532254,10
257.001,1.222222222,257,257,698.4375,13.99373361,0.097956135,11
258.001,1.444444444,258,258,698.8255208,6.009844125,0.042068909,13
259.001,1.666666667,259,259,698.4375,12.0149899,0.084104929,15
260,1.111111111,260,260,698.4375,11.093854,0.077656978,10
261,1.555555556,261,261,698.4375,6.664226079,0.046649583,14
262,0.777777778,262,262,698.4375,15.01201111,0.105084078,7
263,1.555555556,263,263,698.4375,8.984022814,0.06288816,14
264,1.888888889,264,264,698.4375,7.015208973,0.049106463,17
264.999,0.777777778,265,265,698.4375,14.44098021,0.101086861,7
266.001,1.222222222,266,266,698.4375,17.9821078,0.125874755,11
267.001,0.666666667,267,267,698.4375,14.00077704,0.098005439,6
268,1.666666667,268,268,698.4375,11.9956228,0.08396936,15
269.001,0.666666667,269,269,698.8255208,7.76862806,0.054380396,6
270,1,270,270,698.8255208,17.7688953,0.124382267,9
271,1.444444444,271,271,698.8255208,8.021002192,0.056147015,13
272.001,1.555555556,272,272,698.4375,12.19960416,0.085397229,14
273,1.666666667,273,273,698.4375,12.00769814,0.084053887,15
274,1.666666667,274,274,699.2135417,15.53262422,0.10872837,15
274.999,1.777777778,275,275,698.4375,7.014316922,0.049100218,16
276.001,1.222222222,276,276,698.4375,12.22169262,0.085551848,11
277,1,277,277,698.4375,11.10588518,0.077741196,9
278,1.666666667,278,278,698.4375,8.98932787,0.062925295,15
279.001,1,279,279,698.4375,8.883540011,0.06218478,9
280,1,280,280,698.4375,16.02604874,0.112182341,9
281.001,1.444444444,281,281,698.4375,16.64500227,0.116515016,13
282,1.111111111,282,282,699.2135417,15.01213731,0.105084961,10
283,1,283,283,699.2135417,5.991096033,0.041937672,9
284.001,1.111111111,284,284,698.4375,11.01798466,0.077125893,10
285,0.555555556,285,285,698.8255208,13.00092567,0.09100648,5
286,1.333333333,286,286,698.4375,6.662692741,0.046638849,12
287.001,1.444444444,287,287,698.4375,7.007824937,0.049054775,13
288.001,1.555555556,288,288,698.4375,9.992942984,0.069950601,14
289.001,1,289,289,698.4375,11.0070357,0.07704925,9
290,0.555555556,290,290,698.4375,9.99663913,0.069976474,5
291,1.444444444,291,291,698.4375,10.9789917,0.076852942,13
292,1.444444444,292,292,698.4375,9.025555861,0.063178891,13
293,1.444444444,293,293,698.4375,7.770358812,0.054392512,13
294,1,294,294,698.8255208,12.99365909,0.090955614,9
295,1.333333333,295,295,698.4375,9.012390234,0.063086732,12
296.001,1.222222222,296,296,698.4375,12.21966967,0.085537688,11
297.001,1.111111111,297,297,698.8255208,10.9816376,0.076871463,10
298.001,1,298,298,698.8255208,6.01006024,0.042070422,9
299,1.333333333,299,299,698.4375,15.55498002,0.10888486,12
300,1,300,300,698.8255208,8.000221606,0.056001551,9
301,1.111111111,301,301,698.8255208,11.01405283,0.07709837,10
302,0.666666667,302,302,698.4375,21.08365785,0.147585605,6
303.001,1,303,303,698.4375,14.01851425,0.0981296,9
304,1.111111111,304,304,698.4375,12.20768829,0.085453818,10
305.001,1.666666667,305,305,698.4375,12.21460574,0.08550224,15
306,1.333333333,306,306,698.4375,9.01390485,0.063097334,12
307,1.333333333,307,307,698.4375,13.33165354,0.093321575,12
308,0.888888889,308,308,698.4375,8.001822015,0.056012754,8
309,1.666666667,309,309,698.4375,9.989496599,0.069926476,15
310.001,1.222222222,310,310,698.4375,12.21779259,0.085524548,11
311.001,1,311,311,698.8255208,6.666206698,0.046663447,9
312,0.777777778,312,312,698.8255208,11.00360918,0.077025264,7
313.001,0.777777778,313,313,698.8255208,10.00327007,0.07002289,7
314,0.666666667,314,314,698.8255208,5.987166509,0.041910166,6
315.001,0.666666667,315,315,698.4375,9.000307811,0.063002155,6
316,0.666666667,316,316,698.4375,4.442010223,0.031094072,6
317.001,0.888888889,317,317,698.4375,18.85544352,0.131988105,8
318,1.666666667,318,318,698.4375,20.06337418,0.140443619,15
319.001,1.222222222,319,319,698.4375,9.998002621,0.069986018,11
320.001,1.555555556,320,320,698.4375,7.762774921,0.054339424,14
321,0.888888889,321,321,698.4375,11.00903512,0.077063246,8
322,1,322,322,698.4375,12.21216618,0.085485163,9
323,1.444444444,323,323,698.4375,14.43911801,0.101073826,13
324,1.111111111,324,324,698.4375,13.00762117,0.091053348,10
325.001,0.888888889,325,325,698.4375,12.21875888,0.085531312,8
326,0.888888889,326,326,698.8255208,13.31161469,0.093181303,8
327,1,327,327,698.4375,11.10944469,0.077766113,9
328,0.666666667,328,328,698.8255208,8.003571994,0.056025004,6
328.999,0.555555556,329,329,698.4375,9.998944112,0.069992609,5
330,0.777777778,330,330,698.4375,6.005943482,0.042041604,7
331,0.666666667,331,331,698.4375,12.0078219,0.084054753,6
332,0.777777778,332,332,698.4375,7.988114484,0.055916801,7
333.001,0.888888889,333,333,698.4375,8.878992758,0.062152949,8
334,0.777777778,334,334,698.4375,14.02070718,0.09814495,7
335,1.111111111,335,335,698.4375,7.777564327,0.05444295,10
336,0.555555556,336,336,698.4375,14.41393815,0.100897567,5
337,0,337,337,698.4375,10.00183734,0.070012861,0
338,0.666666667,338,338,698.4375,7.009187643,0.049064314,6
339.001,1,339,339,699.2135417,11.09828273,0.077687979,9
340,1.444444444,340,340,698.4375,12.21720367,0.085520426,13
341,0.555555556,341,341,698.4375,8.884351946,0.062190464,5
342,1,342,342,699.2135417,6.664908612,0.04665436,9
343.001,0.222222222,343,343,698.4375,18.00857388,0.126060017,2
344,0.666666667,344,344,698.4375,9.999488915,0.069996422,6
345,1,345,345,698.8255208,8.885464036,0.062198248,9
346,0.777777778,346,346,698.4375,5.002536286,0.035017754,7
347.001,1.333333333,347,347,698.4375,8.87463327,0.062122433,12
348,1,348,348,698.4375,11.02733787,0.077191365,9
349,0.666666667,349,349,698.4375,15.53435634,0.108740494,6
350.001,0.666666667,350,350,698.4375,8.884196059,0.062189372,6
350.999,0.555555556,351,351,698.4375,13.03781488,0.091264704,5
352,0.333333333,352,352,698.4375,15.54186662,0.108793066,3
353,0.777777778,353,353,698.4375,11.09745754,0.077682203,7
354,1,354,354,698.4375,17.74414671,0.124209027,9
355,1.888888889,355,355,698.4375,12.01017742,0.084071242,17
356.001,0.888888889,356,356,698.4375,6.997456425,0.048982195,8
357.001,0.555555556,357,357,698.4375,9.007425722,0.06305198,5
358.001,1.555555556,358,358,698.8255208,12.22214482,0.085555014,14
358.999,0.666666667,359,359,698.4375,14.00317312,0.098022212,6
360,1,360,360,698.4375,9.99946114,0.069996228,9
361.001,0.888888889,361,361,698.4375,12.00204515,0.084014316,8
362,0.777777778,362,362,698.4375,11.99047477,0.083933323,7
363,0.666666667,363,363,698.4375,10.01896992,0.070132789,6
364,1.111111111,364,364,698.4375,8.990234807,0.062931644,10
365,0.777777778,365,365,698.4375,9.977394218,0.06984176,7
366.001,0.666666667,366,366,698.4375,7.008880953,0.049062167,6
367,0.222222222,367,367,698.4375,10.00771595,0.070054012,2
367.999,0.333333333,368,368,698.4375,6.996868901,0.048978082,3
369,0.444444444,369,369,698.4375,14.00382304,0.098026761,4
370,1.111111111,370,370,698.4375,12.22135586,0.085549491,10
371.001,0.777777778,371,371,698.8255208,6.664879738,0.046654158,7
372,0.777777778,372,372,698.4375,13.99574389,0.097970207,7
373,1.111111111,373,373,698.8255208,12.01859276,0.084130149,10
374.001,0.444444444,374,374,698.8255208,18.9703967,0.132792777,4
375,0.666666667,375,375,698.4375,13.00280991,0.091019669,6
376.001,0.888888889,376,376,698.4375,9.977880148,0.069845161,8
377.002,0.666666667,377,377,698.4375,10.02342173,0.070163952,6
378.001,1,378,378,698.4375,13.33277484,0.093329424,9
379,0.555555556,379,379,698.4375,4.442581522,0.031098071,5
380,0.333333333,380,380,698.4375,12.20482492,0.085433774,3
381,0.444444444,381,381,698.4375,6.018915646,0.04213241,4
382,0.444444444,382,382,698.4375,7.773728529,0.0544161,4
383.001,0.444444444,383,383,699.2135417,16.98920506,0.118924435,4
384,0.444444444,384,384,698.8255208,8.886322716,0.062204259,4
384.999,0.777777778,385,385,698.4375,11.11054447,0.077773811,7
386,0.777777778,386,386,698.4375,13.33178388,0.093322487,7
387.001,0.555555556,387,387,698.4375,11.01628206,0.077113974,5
388,0.333333333,388,388,698.4375,8.875658241,0.062129608,3
389.001,1.222222222,389,389,698.4375,10.99665702,0.076976599,11
390,0.666666667,390,390,698.4375,11.09363863,0.07765547,6
391,0.555555556,391,391,698.4375,11.99668771,0.083976814,5
392,0.333333333,392,392,698.8255208,11.0175642,0.077122949,3
393,0.777777778,393,393,698.8255208,7.999464036,0.055996248,7
394.001,0.888888889,394,394,698.4375,5.555325935,0.038887282,8
395,0.333333333,395,395,698.8255208,15.04826128,0.105337829,3
396.001,0.333333333,396,396,698.4375,12.17565171,0.085229562,3
397.001,0.777777778,397,397,698.8255208,10.00988376,0.070069186,7
398,0.666666667,398,398,698.4375,14.01184561,0.098082919,6
399.001,0.777777778,399,399,698.4375,16.63057094,0.116413997,7
400.001,0.777777778,400,400,698.4375,8.008367142,0.05605857,7
401,0.777777778,401,401,698.4375,10.01230212,0.070086115,7
402,0.333333333,402,402,698.4375,4.442656522,0.031098596,3
403,0.444444444,403,403,698.4375,14.41006363,0.100870445,4
404,0.555555556,404,404,698.4375,14.03040248,0.098212817,5
405,0.444444444,405,405,698.4375,13.31696974,0.093218788,4
406.001,0,406,406,698.8255208,15.55065883,0.108854612,0
407.001,0.444444444,407,407,698.4375,6.012741601,0.042089191,4
408,0.555555556,408,408,698.4375,6.9810757,0.04886753,5
409,0.666666667,409,409,698.4375,9.015394688,0.063107763,6
410,0.888888889,410,410,698.4375,13.33088638,0.093316205,8
411,0.444444444,411,411,698.4375,9.997044207,0.069979309,4
412.001,0.888888889,412,412,698.8255208,12.98989516,0.090929266,8
413.001,0.666666667,413,413,698.4375,7.00516631,0.049036164,6
414.001,0.555555556,414,414,699.2135417,7.007155006,0.049050085,5
415,0.666666667,415,415,698.4375,8.000361616,0.056002531,6
416.001,0.777777778,416,416,698.8255208,7.989765909,0.055928361,7
417.001,0.444444444,417,417,698.4375,9.988673954,0.069920718,4
418,0.555555556,418,418,698.8255208,10.02851407,0.070199599,5
419,0.555555556,419,419,698.4375,16.98039444,0.118862761,5
420,1.222222222,420,420,698.4375,6.663832317,0.046646826,11
420.999,0.555555556,421,421,698.4375,7.003798861,0.049026592,5
422,1,422,422,698.4375,11.09468851,0.07766282,9
423,0.222222222,423,423,698.4375,13.03635187,0.091254463,2
424,0.666666667,424,424,698.4375,12.20421016,0.085429471,6
425,0.666666667,425,425,698.8255208,12.99562307,0.090969362,6
426.001,0.666666667,426,426,698.4375,5.003063876,0.035021447,6
427,0.888888889,427,427,698.4375,9.987565481,0.069912958,8
428.001,0.333333333,428,428,698.8255208,7.020928686,0.049146501,3
429.001,0.888888889,429,429,698.4375,8.867822883,0.06207476,8
430,0.777777778,430,430,698.4375,12.22163423,0.08555144,7
431,1,431,431,698.4375,7.761402082,0.054329815,9
432,0.555555556,432,432,698.4375,11.02267916,0.077158754,5
433,0.111111111,433,433,698.4375,10.99193961,0.076943577,1
434,0.333333333,434,434,698.4375,8.017705499,0.056123938,3
435,0.666666667,435,435,698.4375,9.995020259,0.069965142,6
435.999,0.444444444,436,436,698.8255208,9.984348978,0.069890443,4
437,0.666666667,437,437,698.4375,17.76288656,0.124340206,6
438,0.888888889,438,438,698.8255208,5.002844117,0.035019909,8
439.001,0.888888889,439,439,698.4375,9.98946001,0.06992622,8
440,0.777777778,440,440,698.4375,9.996465694,0.06997526,7
441,0.777777778,441,441,698.4375,13.31595306,0.093211671,7
442,0.333333333,442,442,698.4375,13.00305832,0.091021408,3
