Time t / s,Events N,Channel n,Energy E / keV,Voltage U / V,Rate R / 1/s,Raw
39,1.916666667,39,39,698.8255208,8.875147203,23
40,1.666666667,40,40,698.4375,10.00627994,20
41.001,0.666666667,41,41,698.4375,14.42646906,8
42,1.25,42,42,698.4375,18.04621636,15
43,1.666666667,43,43,699.6015625,8.881427503,20
44,1.583333333,44,44,698.8255208,7.772790237,19
45.001,1.916666667,45,45,699.2135417,13.32516057,23
46,2.333333333,46,46,699.9895833,9.016931092,28
47.001,2.5,47,47,699.6015625,6.653334124,30
48,1.75,48,48,699.6015625,9.018142699,21
49,2.166666667,49,49,699.6015625,8.884200006,26
50.001,1.833333333,50,50,699.6015625,7.989223337,22
51.001,1.75,51,51,699.6015625,9.999631014,21
52.001,1.833333333,52,52,699.6015625,7.000866707,22
53.001,1.833333333,53,53,699.6015625,6.664155761,22
54.001,1.916666667,54,54,699.2135417,10.00756171,23
55,0.916666667,55,55,699.2135417,13.32204216,11
56.001,1.416666667,56,56,699.6015625,14.000259,17
57,1.916666667,57,57,699.6015625,12.00702171,23
58.001,1.5,58,58,699.2135417,4.443081899,18
59.001,1.5,59,59,699.6015625,15.00153616,18
60,1.25,60,60,699.2135417,15.55262993,15
61,1.916666667,61,61,698.8255208,10.01506165,23
62,2,62,62,699.2135417,15.52481642,24
63,2.083333333,63,63,699.6015625,12.00125533,25
64.001,2.25,64,64,699.6015625,6.00694523,27
65.001,1.583333333,65,65,699.2135417,3.328797662,19
66.001,1.416666667,66,66,699.2135417,9.015750516,17
67.001,1.75,67,67,699.6015625,10.99041746,21
68.001,1.666666667,68,68,699.6015625,3.998335093,20
69.001,3.083333333,69,69,699.6015625,9.00220464,37
70,2.083333333,70,70,699.6015625,9.00558977,25
71,2.666666667,71,71,699.6015625,11.10898559,32
72.001,2.083333333,72,72,698.8255208,14.43091146,25
73.001,2.75,73,73,699.2135417,11.01517781,33
74,3.25,74,74,699.2135417,7.993795216,39
75,3.666666667,75,75,698.8255208,13.32890962,44
76.001,3.25,76,76,698.8255208,11.02251127,39
77.001,4.25,77,77,699.6015625,9.977800503,51
78.001,4,78,78,699.2135417,9.012421821,48
79.001,3.416666667,79,79,699.6015625,12.99164377,41
80,4.25,80,80,699.9895833,11.10663637,51
81,3.75,81,81,699.6015625,15.99534216,45
82.001,4.416666667,82,82,699.6015625,8.885713727,53
83,5.166666667,83,83,699.6015625,12.00236327,62
84.001,3.833333333,84,84,699.9895833,7.008685163,46
85.001,4.5,85,85,699.2135417,12.97744131,54
86.001,4.416666667,86,86,699.2135417,7.993274459,53
87.001,3.333333333,87,87,699.6015625,15.03627049,40
88.001,2.833333333,88,88,698.4375,9.986687745,34
89,3.333333333,89,89,699.2135417,10.00979058,40
90,2.833333333,90,90,699.6015625,7.776646708,34
91.001,2.75,91,91,699.6015625,13.99968641,33
92,2.75,92,92,699.6015625,9.993345431,33
93.001,3.583333333,93,93,699.6015625,11.01245398,43
94.001,2.5,94,94,699.6015625,11.10522041,30
95.001,3.666666667,95,95,699.6015625,11.9882096,44
96.001,2.416666667,96,96,698.8255208,8.012326965,29
97.001,2.416666667,97,97,698.4375,11.11099506,29
98.001,2.833333333,98,98,699.2135417,12.98991463,34
99,2.583333333,99,99,699.2135417,7.012418292,31
100.001,2.916666667,100,100,699.6015625,4.443202323,35
101.001,2.583333333,101,101,699.2135417,8.884277949,31
102.001,2,102,102,699.6015625,16.64854195,24
103,2.583333333,103,103,699.6015625,14.42561421,31
104.001,3.833333333,104,104,699.2135417,11.01525723,46
105.001,1.666666667,105,105,699.6015625,7.999124096,20
106,1.666666667,106,106,699.2135417,8.004156559,20
107.001,1.583333333,107,107,699.2135417,8.98473942,19
108,1.833333333,108,108,699.6015625,14.04538344,22
109.001,2.833333333,109,109,699.2135417,8.991000009,34
110,2.166666667,110,110,699.2135417,12.98639545,26
111,2.583333333,111,111,698.4375,11.10829207,31
112.001,1.5,112,112,699.6015625,16.01835223,18
113,2.25,113,113,699.6015625,12.98662378,27
114,2.083333333,114,114,699.6015625,18.03063766,25
115.001,1.75,115,115,699.6015625,13.32676768,21
116,2.083333333,116,116,699.6015625,6.656545759,25
117,2.25,117,117,699.6015625,11.99662175,27
118,2.5,118,118,699.6015625,13.00629505,30
119.001,2.25,119,119,698.8255208,8.885337716,27
120,3.083333333,120,120,698.4375,11.999778,37
121.001,2.416666667,121,121,698.8255208,10.98816355,29
122,2.25,122,122,698.4375,14.0230834,27
123.001,1.583333333,123,123,699.6015625,13.30940007,19
124,2.583333333,124,124,699.6015625,12.02185573,31
125,1.25,125,125,699.9895833,13.31785946,15
126.001,2.75,126,126,699.6015625,11.00381502,33
127,3.083333333,127,127,699.6015625,14.4311918,37
128,1.75,128,128,699.6015625,13.01502715,21
129,1.833333333,129,129,699.2135417,15.99735404,22
130,2.083333333,130,130,699.6015625,8.882661156,25
131.001,2.666666667,131,131,698.8255208,15.01033011,32
132.001,2.75,132,132,699.6015625,11.1085327,33
133,2.666666667,133,133,699.6015625,13.32545651,32
134,3,134,134,699.6015625,11.99034178,36
135,2.416666667,135,135,699.6015625,11.00601699,29
136,1.666666667,136,136,699.6015625,13.98934292,20
137.001,2.166666667,137,137,699.6015625,15.55330551,26
138.001,1.75,138,138,699.6015625,15.04015119,21
139,1.666666667,139,139,699.2135417,8.868137447,20
140.001,2.833333333,140,140,698.8255208,8.888709139,34
141,2.5,141,141,698.8255208,9.009384175,30
142.001,2.666666667,142,142,698.8255208,16.64468643,32
143.001,1.333333333,143,143,699.6015625,14.99849265,16
144.001,3,144,144,699.6015625,11.01580217,36
145.001,2.916666667,145,145,699.6015625,5.549415436,35
146,1.75,146,146,699.6015625,7.758998415,21
147.001,1.833333333,147,147,699.6015625,5.004015723,22
148.001,2.083333333,148,148,699.6015625,7.771533782,25
149.001,2.583333333,149,149,699.6015625,11.10718534,31
150.001,2,150,150,698.8255208,13.32800657,24
151,2.5,151,151,698.8255208,7.006239056,30
152.001,2.583333333,152,152,699.2135417,11.10275197,31
153.001,2.166666667,153,153,699.6015625,11.9981091,26
154,2.416666667,154,154,699.6015625,15.02604314,29
155.001,2.25,155,155,699.6015625,9.988330301,27
156,1.833333333,156,156,699.2135417,11.99836822,22
157,2.166666667,157,157,699.9895833,17.98997599,26
158.001,3.333333333,158,158,699.6015625,12.01475412,40
159,2.5,159,159,698.8255208,13.00828888,30
160,3.25,160,160,699.6015625,7.770138868,39
161.001,2.333333333,161,161,698.8255208,12.21819429,28
162,2.5,162,162,698.8255208,13.02074074,30
163,2.25,163,163,699.6015625,6.643024144,27
164.001,1.75,164,164,699.6015625,10.00993085,21
165.001,2,165,165,699.6015625,8.009392615,24
166,3,166,166,699.6015625,13.3275847,36
167.001,2.916666667,167,167,699.6015625,13.97409901,35
168.001,2.416666667,168,168,699.2135417,10.008946,29
169,2.25,169,169,698.8255208,7.993850331,27
170.001,2.5,170,170,698.4375,13.00870022,30
171.001,3.666666667,171,171,699.6015625,9.982337917,44
172,3.583333333,172,172,699.6015625,13.03417692,43
173,2.75,173,173,699.6015625,14.40769202,33
174.001,4,174,174,699.6015625,9.008404842,48
175,2.333333333,175,175,699.6015625,9.998593531,28
176,3.5,176,176,699.2135417,8.878329596,42
177.001,3.333333333,177,177,698.4375,17.00100306,40
178.001,3.166666667,178,178,699.6015625,12.00258416,38
179.001,3.5,179,179,698.4375,10.00135918,42
180.001,2.916666667,180,180,698.8255208,13.0027956,35
181,4.5,181,181,699.6015625,8.995987789,54
181.999,2.416666667,182,182,699.6015625,12.00102369,29
183.001,2.666666667,183,183,699.6015625,10.01458725,32
184.001,3.083333333,184,184,699.6015625,9.980229166,37
185,3.333333333,185,185,699.6015625,7.010775562,40
186.001,3.083333333,186,186,699.6015625,11.10164388,37
187.001,3.5,187,187,699.2135417,11.9988781,42
188.001,3.75,188,188,699.2135417,6.005353172,45
189.001,4,189,189,699.6015625,10.99415221,48
190,2.916666667,190,190,699.6015625,8.885920991,35
191,4.083333333,191,191,699.2135417,11.9954801,49
192.001,3.5,192,192,699.6015625,18.02439963,42
193,2.416666667,193,193,699.9895833,13.30170926,29
194,2.75,194,194,699.6015625,6.018384962,33
195,3.583333333,195,195,699.6015625,7.775511648,43
196,3.166666667,196,196,699.6015625,7.760051234,38
197,4,197,197,699.6015625,11.00264834,48
198.001,3.833333333,198,198,699.2135417,10.99956222,46
199.001,3.916666667,199,199,698.8255208,8.884572961,47
200.001,3.166666667,200,200,698.8255208,13.00070984,38
201,2.083333333,201,201,698.8255208,16.65770852,25
202,3.5,202,202,699.2135417,16.02154898,42
203,4.25,203,203,699.6015625,15.54843437,51
204.001,3.666666667,204,204,699.6015625,9.006925425,44
205,3,205,205,699.6015625,11.09542465,36
206,3.583333333,206,206,699.6015625,12.20639324,43
207,3.25,207,207,699.6015625,15.03425555,39
208.001,2.833333333,208,208,698.8255208,11.09937537,34
209,2.5,209,209,699.2135417,12.9972121,30
210,3.333333333,210,210,698.4375,15.02433191,40
211.001,2.916666667,211,211,698.4375,11.09620398,35
212.001,2.75,212,212,698.8255208,8.995495955,33
213,1.833333333,213,213,699.2135417,8.990981147,22
214.001,2.833333333,214,214,699.6015625,13.02356875,34
215.001,2.583333333,215,215,699.6015625,15.00834614,31
216,2.083333333,216,216,699.6015625,12.21060451,25
217.001,3.083333333,217,217,699.6015625,9.999124521,37
218.001,2.916666667,218,218,699.6015625,9.997407339,35
219,2.416666667,219,219,699.6015625,13.01235263,29
220.001,2.25,220,220,699.6015625,7.990588685,27
221.001,2.916666667,221,221,698.8255208,13.00063183,35
222,2.166666667,222,222,699.6015625,16.026068,26
223,2.166666667,223,223,699.6015625,9.98332895,26
224,2.25,224,224,698.8255208,11.01239004,27
225.001,2.416666667,225,225,699.6015625,9.985220764,29
226.001,2.333333333,226,226,699.2135417,6.001075393,28
227.001,1.916666667,227,227,699.6015625,9.017501166,23
228,2.333333333,228,228,698.4375,7.767644454,28
229,1.5,229,229,698.8255208,17.0099355,18
230.001,1.833333333,230,230,702.7057292,15.5482427,22
231,1.916666667,231,231,699.6015625,9.006128671,23
232.001,2.416666667,232,232,699.6015625,7.75320271,29
233.001,1.833333333,233,233,699.6015625,11.01605811,22
234.001,2,234,234,699.6015625,8.995298158,24
235.001,1.416666667,235,235,699.6015625,7.775502147,17
236.001,1.75,236,236,699.6015625,11.01277261,21
237.001,1.5,237,237,699.6015625,5.549263923,18
238.001,1.833333333,238,238,699.6015625,9.993874754,22
239,2.083333333,239,239,699.6015625,14.44036264,25
240,1.083333333,240,240,699.6015625,10.01466046,13
241.001,1.333333333,241,241,699.2135417,6.993303213,16
242.001,1.75,242,242,699.6015625,13.0290117,21
243.001,1.5,243,243,698.4375,16.64817979,18
244,1,244,244,698.4375,9.000134102,12
245.001,1.833333333,245,245,699.2135417,16.98491061,22
246.001,1.833333333,246,246,698.8255208,13.30828123,22
247,1,247,247,699.6015625,7.004974232,12
248.001,1.416666667,248,248,699.6015625,19.97128927,17
249.001,1.5,249,249,699.6015625,14.01914595,18
250.001,1.25,250,250,699.9895833,14.00399114,15
251,1.416666667,251,251,699.6015625,14.99058741,17
252,1.833333333,252,252,699.6015625,8.005958034,22
253.001,1.916666667,253,253,699.6015625,9.994445087,23
254,2,254,254,699.6015625,7.774286259,24
255,1.5,255,255,698.4375,8.011287905,18
256,1.5,256,256,698.8255208,15.5235615,18
257.001,1.333333333,257,257,698.4375,17.00899095,16
258,1,258,258,698.4375,16.02293202,12
259.001,1.25,259,259,698.4375,11.0001452,15
260,1.583333333,260,260,698.8255208,6.649179325,19
261.001,1.083333333,261,261,699.6015625,15.04148894,13
262.001,1.083333333,262,262,699.6015625,4.442874629,13
263,1.333333333,263,263,698.8255208,9.998682396,16
264.001,1.083333333,264,264,699.6015625,15.54894207,13
265.001,2,265,265,699.6015625,11.09464789,24
266,0.916666667,266,266,699.9895833,8.021575632,11
267,1.333333333,267,267,699.6015625,16.62276042,16
268,1.583333333,268,268,699.6015625,17.00168827,19
269,1.5,269,269,699.6015625,10.99161669,18
270.001,1.083333333,270,270,699.6015625,5.010444271,13
271,1,271,271,699.9895833,9.004183344,12
272,1.25,272,272,699.6015625,12.19573309,15
273,1.166666667,273,273,699.2135417,7.776878252,14
274.001,1.833333333,274,274,699.2135417,8.978731182,22
275.001,1.583333333,275,275,699.2135417,14.02862541,19
276,1.75,276,276,699.6015625,9.998174778,21
277.001,1.666666667,277,277,699.6015625,8.989941155,20
278,1.416666667,278,278,698.4375,17.00253848,17
279.001,1,279,279,698.4375,10.00574129,12
280,1.333333333,280,280,698.8255208,7.762845513,16
281.001,1.416666667,281,281,698.4375,5.014493893,17
282.001,0.75,282,282,698.4375,12.20035512,9
283.001,0.666666667,283,283,698.4375,11.00882908,8
284,1.5,284,284,699.2135417,11.10270883,18
285.001,1.333333333,285,285,699.2135417,14.00213953,16
286.001,1.666666667,286,286,699.6015625,16.98530262,20
287,1.25,287,287,699.9895833,11.01329525,15
288.001,1.166666667,288,288,699.2135417,10.00428884,14
289,1.833333333,289,289,699.6015625,8.004911814,22
290.001,1.416666667,290,290,699.6015625,14.43147536,17
291.001,0.916666667,291,291,699.6015625,15.99249632,11
292.001,1.666666667,292,292,699.6015625,11.10154158,20
293.001,0.833333333,293,293,699.6015625,10.00931166,10
294.001,1.5,294,294,698.4375,12.2111562,18
295,1.5,295,295,698.8255208,5.007504747,18
296.001,1.833333333,296,296,698.8255208,13.33298816,22
297,1.083333333,297,297,698.8255208,6.662410867,13
298.001,1.25,298,298,699.9895833,5.996300283,15
299,1.666666667,299,299,699.6015625,11.9984666,20
300.001,1.5,300,300,699.6015625,9.999637791,18
301.001,0.75,301,301,699.6015625,10.99915087,9
302,1.416666667,302,302,699.2135417,6.00625311,17
303,1.666666667,303,303,698.4375,9.983490634,20
304,1.5,304,304,698.4375,14.008855,18
305,0.833333333,305,305,698.4375,4.443932405,10
306,1,306,306,699.2135417,12.01318688,12
307,1.333333333,307,307,699.2135417,17.75604438,16
308.001,0.916666667,308,308,699.2135417,13.00371646,11
309.001,1.166666667,309,309,699.6015625,17.98516404,14
310.001,0.333333333,310,310,699.6015625,7.773246839,4
311.001,1.666666667,311,311,699.6015625,6.002423779,20
312.001,0.916666667,312,312,699.6015625,17.77439472,11
313.001,1.083333333,313,313,699.6015625,10.00269573,13
314,0.75,314,314,699.6015625,11.09921399,9
314.999,1,315,315,698.4375,14.01991108,12
316.001,1.416666667,316,316,699.2135417,8.003669683,17
317,1.5,317,317,698.8255208,14.97765035,18
318,1.25,318,318,698.8255208,8.887132199,15
319.001,0.916666667,319,319,699.6015625,15.00159167,11
320,1.416666667,320,320,699.6015625,11.01130531,17
321,1.333333333,321,321,699.6015625,6.656617393,16
322.001,1.083333333,322,322,699.6015625,10.0028238,13
323.001,1.083333333,323,323,699.6015625,7.011737649,13
324,1.833333333,324,324,699.6015625,6.657961752,22
325.001,0.75,325,325,699.9895833,7.773887379,9
326,1.583333333,326,326,698.8255208,12.20580135,19
327.001,1.25,327,327,699.6015625,14.03522983,15
328.001,1.5,328,328,698.4375,12.20185732,18
329,1.5,329,329,698.4375,19.0013719,18
330,0.833333333,330,330,699.2135417,7.01044767,10
331.001,0.916666667,331,331,699.6015625,15.52933341,11
332.001,2,332,332,699.6015625,9.999256722,24
333.001,1.083333333,333,333,699.9895833,15.00798124,13
334.001,1.333333333,334,334,699.9895833,12.00688715,16
335.001,0.833333333,335,335,699.9895833,13.32489423,10
336,1.083333333,336,336,699.6015625,9.994102369,13
337,1.083333333,337,337,699.6015625,14.44191871,13
338.001,1.083333333,338,338,699.6015625,7.998521873,13
339,1.666666667,339,339,699.6015625,13.02206198,20
340,1.083333333,340,340,699.2135417,19.96898373,13
341,1.75,341,341,698.8255208,16.01243686,21
341.999,0.916666667,342,342,699.6015625,11.99239682,11
343,1,343,343,699.6015625,7.014518651,12
344,1.166666667,344,344,699.2135417,3.327406483,14
345.001,0.833333333,345,345,699.2135417,7.997662283,10
346.001,0.75,346,346,699.6015625,9.006956974,9
347.001,1.083333333,347,347,699.6015625,17.75809195,13
348.001,2.083333333,348,348,699.6015625,15.0090024,25
349.001,1,349,349,699.6015625,17.00376463,12
350,1,350,350,699.9895833,19.0067474,12
351.001,0.75,351,351,699.6015625,13.99084439,9
352.001,0.583333333,352,352,699.6015625,7.999102501,7
352.999,1.833333333,353,353,699.9895833,13.32490755,22
354.001,0.833333333,354,354,698.8255208,13.00752485,10
355,1.75,355,355,699.6015625,15.03069569,21
356,1.666666667,356,356,699.6015625,6.655901116,20
357,1,357,357,699.2135417,11.08530944,12
358.001,0.75,358,358,699.6015625,8.006985294,9
359.001,0.666666667,359,359,698.4375,10.01260587,8
360.001,1.25,360,360,698.8255208,14.41820811,15
361.001,1.75,361,361,699.2135417,12.01784771,21
362,0.75,362,362,699.2135417,9.999891001,9
363.001,0.75,363,363,698.8255208,15.53810799,9
364,1.083333333,364,364,699.6015625,10.99891771,13
365,1.583333333,365,365,699.6015625,14.01622378,19
366.001,0.833333333,366,366,699.6015625,16.65935506,10
367.001,1.5,367,367,699.6015625,11.00986043,18
368.001,1,368,368,699.6015625,11.09939385,12
369,0.833333333,369,369,699.6015625,6.657536964,10
370,1,370,370,699.6015625,7.008909024,12
371.001,0.666666667,371,371,699.6015625,12.19123211,8
372,0.833333333,372,372,699.6015625,11.01118186,10
373,1.333333333,373,373,699.6015625,14.01033542,16
374,0.916666667,374,374,699.6015625,6.659051671,11
375,1,375,375,698.8255208,9.99490704,12
376,0.75,376,376,698.4375,11.1041784,9
377,1.083333333,377,377,698.4375,9.991923195,13
378,0.916666667,378,378,698.8255208,12.03202564,11
379,0.75,379,379,698.4375,6.654412935,9
380.001,1,380,380,699.6015625,8.003957957,12
381,0.666666667,381,381,698.4375,11.10036719,8
382,0.833333333,382,382,699.2135417,11.01968557,10
383.001,1.416666667,383,383,698.8255208,15.53776481,17
384.001,0.916666667,384,384,699.2135417,10.0162002,11
385.001,0.75,385,385,699.6015625,11.10713352,9
386.001,1.083333333,386,386,699.6015625,8.868803021,13
387,1.416666667,387,387,699.6015625,9.001062125,17
388.001,1.25,388,388,699.6015625,9.01169989,15
389.001,1.583333333,389,389,699.9895833,11.066142,19
390.001,1.416666667,390,390,699.9895833,10.03093842,17
391.001,1.166666667,391,391,699.6015625,15.0001995,14
392,1,392,392,699.6015625,13.02029473,12
393,1.083333333,393,393,699.6015625,8.874500366,13
394,1.166666667,394,394,699.9895833,11.01521642,14
395,1.166666667,395,395,699.6015625,11.09646624,14
396.001,1.083333333,396,396,699.6015625,10.9997712,13
397.001,1.083333333,397,397,699.6015625,11.00111991,13
398,0.916666667,398,398,699.6015625,11.9929865,11
399.001,0.75,399,399,699.6015625,16.006457,9
400,1.25,400,400,699.6015625,10.99791589,15
401.001,1.166666667,401,401,699.6015625,10.01978808,14
402.001,0.916666667,402,402,698.4375,9.988011057,11
403,1.75,403,403,698.8255208,15.99379601,21
404,1.583333333,404,404,698.8255208,15.98557302,19
405,1.75,405,405,698.4375,12.00737733,21
406.001,0.916666667,406,406,698.4375,10.00303792,11
407,1.083333333,407,407,699.2135417,6.003003903,13
408.001,0.833333333,408,408,698.8255208,13.32989422,10
409,1.166666667,409,409,698.8255208,14.99157024,14
410,1.166666667,410,410,698.4375,12.21409171,14
411,1.666666667,411,411,699.6015625,11.00440727,20
412,1.416666667,412,412,699.6015625,8.995933838,17
413,0.916666667,413,413,699.6015625,19.02815787,11
414.001,1.666666667,414,414,699.6015625,7.759115381,20
415,0.416666667,415,415,699.6015625,16.02551904,5
416.001,0.666666667,416,416,699.6015625,8.882648335,8
417,1.166666667,417,417,699.6015625,9.998469123,14
418,0.583333333,418,418,699.6015625,7.991443561,7
419,0.833333333,419,419,699.6015625,8.013068513,10
420,0.583333333,420,420,699.6015625,12.00934207,7
421,1.333333333,421,421,699.6015625,9.996131497,16
422.001,0.833333333,422,422,699.6015625,10.98921299,10
423,0.833333333,423,423,699.2135417,12.01186532,10
424,1.083333333,424,424,699.2135417,13.01536594,13
425.001,1.416666667,425,425,698.8255208,9.993541951,17
426.001,1.083333333,426,426,699.6015625,5.549761604,13
427,0.5,427,427,699.6015625,8.02234705,6
428.001,1.666666667,428,428,698.4375,9.981003932,20
429,0.916666667,429,429,698.4375,8.990881448,11
430.001,1.083333333,430,430,698.8255208,7.008974291,13
431.001,1.166666667,431,431,698.8255208,14.979158,14
432,1.583333333,432,432,698.4375,18.0237156,19
432.999,1,433,433,698.8255208,11.0086517,12
434.001,1.166666667,434,434,698.8255208,4.440604309,14
435.001,1,435,435,698.8255208,15.00841672,12
436,1.083333333,436,436,699.2135417,9.969369666,13
437,1.583333333,437,437,698.8255208,14.0383739,19
438,1.166666667,438,438,699.6015625,14.42573267,14
439.001,0.833333333,439,439,699.6015625,9.996277386,10
440,0.916666667,440,440,699.2135417,11.99926924,11
441,1.25,441,441,699.6015625,13.01303646,15
442.001,0.583333333,442,442,699.6015625,12.21408493,7
443.001,0.666666667,443,443,699.6015625,10.9981985,8
444,1.25,444,444,699.6015625,7.9978094,15
445,0.583333333,445,445,699.6015625,18.99159432,7
446.001,0.833333333,446,446,699.6015625,4.00403687,10
447,1.25,447,447,699.6015625,11.10424745,15
448.001,1.083333333,448,448,699.6015625,9.011577173,13
449,1.166666667,449,449,699.6015625,14.99293833,14
450.001,0.583333333,450,450,699.6015625,16.64885609,7
451.001,1.5,451,451,699.9895833,7.000905217,18
452.001,0.333333333,452,452,699.6015625,9.997395123,4
453,0.833333333,453,453,699.2135417,11.99833943,10
454,0.833333333,454,454,699.6015625,10.99239876,10
455.001,1.166666667,455,455,699.6015625,19.01448143,14
456.001,0.416666667,456,456,699.6015625,9.994053538,5
457.001,1.166666667,457,457,699.6015625,18.0302638,14
458.001,1.25,458,458,699.6015625,9.995923662,15
459,0.583333333,459,459,699.6015625,18.88739469,7
460.001,0.75,460,460,699.6015625,11.01035083,9
461.001,1,461,461,699.6015625,11.10206539,12
462.001,0.916666667,462,462,699.6015625,11.00237101,11
463,1.25,463,463,699.2135417,16.97402973,15
464,1.166666667,464,464,699.6015625,17.05199323,14
465,0.583333333,465,465,699.6015625,13.296614,7
466,1.083333333,466,466,699.6015625,12.01123531,13
467,1.333333333,467,467,699.6015625,15.01432066,16
468,0.916666667,468,468,699.6015625,15.54390454,11
469,1.083333333,469,469,699.2135417,17.77705089,13
470.001,1.083333333,470,470,699.6015625,9.99655119,13
471.001,0.75,471,471,699.6015625,9.998446908,9
472.001,1.166666667,472,472,699.6015625,12.00069364,14
473,0.5,473,473,699.6015625,7.009134304,6
474,0.833333333,474,474,699.6015625,8.873188275,10
475,0.833333333,475,475,699.6015625,11.00616455,10
476,1,476,476,699.6015625,6.005137996,12
477,0.583333333,477,477,699.6015625,15.55391721,7
478,0.666666667,478,478,698.8255208,6.663935934,8
479,0.833333333,479,479,699.2135417,6.005853305,10
480,1.083333333,480,480,698.8255208,8.986413442,13
481,0.666666667,481,481,698.8255208,6.994749042,8
481.999,1,482,482,699.2135417,12.21535583,12
483.001,0.833333333,483,483,698.8255208,13.32304054,10
484,0.833333333,484,484,698.8255208,10.00478128,10
485,0.583333333,485,485,699.2135417,14.43920462,7
486.001,0.916666667,486,486,699.6015625,16.01080089,11
487.001,1.333333333,487,487,699.2135417,15.54091429,16
488.001,0.916666667,488,488,698.8255208,14.01889747,11
489.001,0.583333333,489,489,698.8255208,11.10415744,7
490,1.083333333,490,490,698.8255208,4.441810451,13
491,0.666666667,491,491,698.8255208,16.66170888,8
491.999,0.75,492,492,699.6015625,6.006785265,9
493.001,0.416666667,493,493,698.4375,4.438112737,5
494,0.833333333,494,494,698.4375,12.01311953,10
495,0.75,495,495,699.6015625,14.42383119,9
495.999,0.833333333,496,496,698.4375,8.003226901,10
497.001,1.083333333,497,497,699.6015625,8.887307936,13
498,1,498,498,699.6015625,10.0043599,12
499,0.833333333,499,499,698.4375,9.996956482,10
500,1.083333333,500,500,698.4375,17.77631814,13
501.001,1.333333333,501,501,699.6015625,12.22208099,16
502.001,1.333333333,502,502,699.2135417,3.001114014,16
503,0.25,503,503,698.4375,9.98786807,3
504.001,0.833333333,504,504,698.8255208,13.00417434,10
505.001,0.833333333,505,505,699.2135417,12.21315735,10
506.001,1.083333333,506,506,698.8255208,8.024450501,13
507,1,507,507,698.8255208,11.08078546,12
508,0.416666667,508,508,699.6015625,10.00943289,5
509.001,1.083333333,509,509,698.4375,9.99705087,13
510,1.166666667,510,510,698.8255208,13.01338687,14
511,1.25,511,511,699.2135417,9.010288849,15
512,0.916666667,512,512,698.8255208,14.43501677,11
513.001,0.666666667,513,513,698.8255208,15.53839081,8
514.001,0.916666667,514,514,698.8255208,11.00920369,11
515.001,1.583333333,515,515,698.4375,8.007498221,19
516.001,1,516,516,698.4375,13.31258493,12
517,0.833333333,517,517,698.4375,9.002799871,10
518.001,1,518,518,698.4375,17.00983509,12
519.001,1.5,519,519,698.4375,14.98914486,18
520,1.416666667,520,520,699.2135417,5.99440063,17
521,1.416666667,521,521,698.4375,11.02388656,17
522,1,522,522,698.4375,11.09649456,12
523.001,0.75,523,523,699.2135417,16.01440656,9
524,1.5,524,524,698.4375,9.991341503,18
525,0.5,525,525,698.8255208,13.33321482,6
526.001,1.333333333,526,526,698.8255208,9.996664113,16
527,1.083333333,527,527,698.4375,16.00539542,13
528.001,1.083333333,528,528,698.8255208,11.00531116,13
529,0.833333333,529,529,698.8255208,13.32569475,10
530.001,0.666666667,530,530,698.4375,14.00962321,8
531.001,1.5,531,531,699.2135417,2.219741291,18
532,1,532,532,699.2135417,11.10480482,12
533.001,1.25,533,533,699.6015625,10.0263402,15
533.999,1.083333333,534,534,699.6015625,10.99352152,13
