Time t / s,Events N,Channel n,Energy E / keV,Voltage U / V,Rate R / 1/s,Raw
525,0.583333333,525,525,699.2135417,4.425454328,7
526.001,0.666666667,526,526,699.6015625,10.00476527,8
527,0.833333333,527,527,699.6015625,10.00867652,10
528.001,0.166666667,528,528,699.6015625,6.014886242,2
529,0.5,529,529,699.2135417,7.753501564,6
530.001,0.916666667,530,530,699.6015625,5.551249636,11
531,1.25,531,531,699.6015625,4.003050725,15
532,0.583333333,532,532,699.6015625,8.010743208,7
533,0.333333333,533,533,699.6015625,5.549932241,4
534,0.583333333,534,534,699.9895833,12.21636787,7
535,0.916666667,535,535,699.6015625,8.004074875,11
536.001,0.666666667,536,536,699.2135417,8.886318768,8
537.001,1.166666667,537,537,699.2135417,6.662618756,14
538.001,0.666666667,538,538,698.8255208,8.005321938,8
539.001,0.916666667,539,539,699.2135417,11.00628018,11
540,0.75,540,540,699.6015625,10.00257766,9
541.001,0.916666667,541,541,699.6015625,11.10385906,11
542.001,0.75,542,542,699.6015625,10.00594754,9
543.001,0.833333333,543,543,699.9895833,6.99429685,10
544,0.833333333,544,544,699.6015625,8.001826017,10
545.001,0.833333333,545,545,699.6015625,10.01146713,10
546.001,0.75,546,546,699.6015625,7.768128037,9
547,0.416666667,547,547,699.2135417,8.98744454,5
548,0.916666667,548,548,698.8255208,9.017350284,11
549.001,1.166666667,549,549,699.6015625,7.000368919,14
550,0.75,550,550,698.8255208,6.663985523,9
551,1,551,551,698.8255208,6.003951801,12
552,1.166666667,552,552,699.6015625,6.996659795,14
553.001,1,553,553,699.6015625,9.998910119,12
554,0.916666667,554,554,699.6015625,5.554199097,11
555,0.833333333,555,555,699.6015625,13.0094071,10
556.001,0.5,556,556,699.6015625,6.66133168,6
557.001,1,557,557,699.6015625,12.00646909,12
558.001,1,558,558,698.4375,5.001013705,12
559.001,0.833333333,559,559,699.2135417,10.98602358,10
560.001,0.75,560,560,698.4375,12.99612326,9
561,0.583333333,561,561,698.4375,7.003554304,7
562,0.916666667,562,562,698.8255208,10.01470258,11
563.001,1.333333333,563,563,699.9895833,8.885417652,16
564.001,1,564,564,699.6015625,8.002323875,12
565.001,0.833333333,565,565,699.6015625,6.662794843,10
566,1,566,566,699.6015625,7.773716443,12
567,0.833333333,567,567,699.2135417,4.435047072,10
568,1.25,568,568,698.4375,6.664623589,15
569.001,0.5,569,569,698.4375,8.999350247,6
570,0.666666667,570,570,698.4375,9.000698454,8
571.001,0.75,571,571,699.6015625,7.775693892,9
572,0.833333333,572,572,699.6015625,9.015506671,10
573,1.166666667,573,573,699.9895833,6.664454068,14
574.001,0.75,574,574,699.6015625,5.549163536,9
575.001,1.083333333,575,575,699.6015625,12.01180039,13
576,1.166666667,576,576,699.6015625,7.770388139,14
577,1.166666667,577,577,699.6015625,10.00999498,14
578,1.25,578,578,699.9895833,12.21168625,15
579,1.333333333,579,579,699.6015625,15.54184074,16
580.001,0.666666667,580,580,699.6015625,6.008944915,8
581,1,581,581,699.6015625,8.87839167,12
582.001,1.333333333,582,582,698.8255208,7.769127286,16
583.001,1.166666667,583,583,698.8255208,5.006573631,14
584.001,0.916666667,584,584,698.4375,12.20185191,11
585.001,1,585,585,698.8255208,6.01968316,12
586.001,0.416666667,586,586,699.2135417,7.760021125,5
587,1,587,587,700.3776042,8.006245672,12
588.001,0.833333333,588,588,699.2135417,8.88861828,10
589.001,0.833333333,589,589,699.2135417,5.552432621,10
590.001,0.833333333,590,590,699.6015625,4.442618035,10
591.001,1.25,591,591,699.6015625,5.55385916,15
592,1.166666667,592,592,699.9895833,12.03110401,14
593.001,1.25,593,593,699.6015625,8.87878089,15
594.001,1.083333333,594,594,699.6015625,11.09915855,13
595,0.75,595,595,699.6015625,9.00876102,9
595.999,0.833333333,596,596,699.6015625,11.08725258,10
597.001,1,597,597,699.6015625,9.999600016,12
598.001,0.833333333,598,598,699.6015625,11.09003758,10
599.001,0.75,599,599,699.2135417,13.31998523,9
600.001,0.416666667,600,600,699.6015625,11.00858449,5
601,0.5,601,601,698.8255208,4.001187953,6
602.001,0.75,602,602,698.8255208,6.996645109,9
603.001,0.5,603,603,698.4375,9.996295373,6
604.001,0.5,604,604,698.8255208,7.003474424,6
605,0.75,605,605,699.6015625,7.768577193,9
606,0.25,606,606,699.6015625,5.999258492,3
607.001,0.5,607,607,699.2135417,12.99869753,6
608.001,0.583333333,608,608,699.6015625,10.01464241,7
609.001,0.416666667,609,609,699.6015625,12.21698656,5
610,0.833333333,610,610,699.6015625,11.00916954,10
611.001,0.666666667,611,611,699.2135417,9.994782723,8
612,0.5,612,612,699.6015625,5.55392517,6
613.001,0.416666667,613,613,699.6015625,5.999007764,5
614.001,0.416666667,614,614,698.8255208,9.993497231,5
615,0.666666667,615,615,699.2135417,14.02085743,8
616,0.833333333,616,616,699.2135417,5.550776337,10
617.001,0.166666667,617,617,698.8255208,6.000388225,2
618,0.333333333,618,618,699.2135417,4.441006119,4
619,0.25,619,619,698.8255208,5.553265759,3
620.001,0.5,620,620,699.2135417,8.007668945,6
621,0.5,621,621,698.8255208,8.000924107,6
622.001,1,622,622,698.8255208,6.664847904,12
623.001,0.166666667,623,623,698.8255208,7.777502973,2
624,0.25,624,624,699.6015625,17.76298319,3
625.001,0.75,625,625,699.2135417,15.5345356,9
626.001,0.5,626,626,699.6015625,12.01638795,6
627,0.583333333,627,627,699.6015625,11.0946048,7
628,0.666666667,628,628,699.6015625,14.02585386,8
629,0.166666667,629,629,698.8255208,11.9927384,2
630.001,0.583333333,630,630,699.6015625,7.771890139,7
631.001,1.083333333,631,631,699.6015625,9.012677232,13
632,0.083333333,632,632,699.6015625,11.99086895,1
633.001,0.75,633,633,699.2135417,6.663901888,9
634,0.333333333,634,634,699.6015625,5.002517767,4
635.001,0.583333333,635,635,698.8255208,4.442313615,7
636.001,0.333333333,636,636,698.8255208,11.09613257,4
637,0.666666667,637,637,698.8255208,7.015339039,8
638,0.25,638,638,699.2135417,14.43464813,3
639,0.666666667,639,639,699.6015625,8.884274989,8
640.001,0.5,640,640,698.8255208,6.008289036,6
641.001,0.5,641,641,699.6015625,5.991115176,6
642.001,0.5,642,642,699.6015625,4.000905005,6
643.001,0.583333333,643,643,699.6015625,14.00321094,7
644.001,0.583333333,644,644,699.6015625,5.001916234,7
645.001,0.666666667,645,645,699.9895833,12.221622,8
646.001,0.5,646,646,699.6015625,21.09889954,6
646.999,0.333333333,647,647,699.9895833,6.007192411,4
648,0.583333333,648,648,699.6015625,9.012096938,7
649,1.083333333,649,649,699.6015625,5.546359076,13
650.001,0.416666667,650,650,698.4375,9.986364175,5
651.001,0.666666667,651,651,699.6015625,8.002552014,8
652.001,0.416666667,652,652,699.2135417,8.003937937,5
653,0.583333333,653,653,699.6015625,4.99775351,7
654.001,0.25,654,654,698.8255208,6.66605413,3
655.001,0.416666667,655,655,699.6015625,10.00688774,5
656,0.666666667,656,656,699.6015625,7.996477552,8
657.001,0.25,657,657,699.6015625,9.000145802,3
658.001,0.416666667,658,658,699.6015625,7.77378637,5
659,0.75,659,659,699.6015625,10.01755677,9
660,0.333333333,660,660,699.2135417,5.546872851,4
661.001,0.416666667,661,661,699.9895833,7.775349277,5
662,0.25,662,662,699.6015625,11.00032451,3
663,0.416666667,663,663,698.8255208,10.98750281,5
664.001,0.333333333,664,664,701.5416667,8.002797778,4
665.001,0.25,665,665,698.4375,11.01400872,3
666,0.333333333,666,666,699.2135417,6.995932565,4
667.001,0.583333333,667,667,699.6015625,11.0000847,7
668,0.416666667,668,668,699.6015625,6.661969238,5
669.001,0.416666667,669,669,699.6015625,8.003138831,5
669.999,0.666666667,670,670,699.6015625,9.011745007,8
671,0.083333333,671,671,699.6015625,7.766569755,1
671.999,0.25,672,672,699.6015625,8.887880608,3
673.001,0.916666667,673,673,699.6015625,11.10102275,11
674,0.75,674,674,699.6015625,9.999966667,9
675.001,0.416666667,675,675,699.6015625,10.00365233,5
676,0.166666667,676,676,699.6015625,8.995043731,2
677.001,0.5,677,677,699.2135417,10.99281619,6
678.001,0.583333333,678,678,698.8255208,12.01597163,7
679,0.416666667,679,679,698.4375,6.663184042,5
680,0.333333333,680,680,699.2135417,9.997832692,4
681.001,0.75,681,681,699.2135417,12.99585172,9
682,0.25,682,682,699.2135417,7.006782566,3
683,0.666666667,683,683,699.6015625,9.983555974,8
684.001,0.25,684,684,699.6015625,5.008212467,3
685,0.333333333,685,685,699.6015625,10.00284181,4
686.001,0.583333333,686,686,699.6015625,8.879785136,7
687.001,0.666666667,687,687,699.6015625,5.549961811,8
688,0.333333333,688,688,699.9895833,11.01275828,4
689.001,0.333333333,689,689,699.6015625,7.991654315,4
690,0.416666667,690,690,699.6015625,9.992591049,5
691.001,0.5,691,691,699.6015625,8.01094375,6
692,0.416666667,692,692,699.6015625,6.999323865,5
693,0.75,693,693,698.8255208,10.0059986,9
694.001,0.583333333,694,694,698.4375,6.986012606,7
695,0.833333333,695,695,698.8255208,8.019735768,10
696.001,0.333333333,696,696,699.2135417,6.658831442,4
697.001,0.25,697,697,699.6015625,13.01939499,3
698,0.583333333,698,698,699.6015625,9.000964003,7
699,0.583333333,699,699,699.6015625,12.21588625,7
700.001,0.416666667,700,700,699.6015625,12.21929502,5
701,0.25,701,701,699.6015625,4.44427655,3
702,0.416666667,702,702,699.9895833,9.999944445,5
703.001,0.833333333,703,703,699.6015625,8.999805604,10
703.999,0.583333333,704,704,699.6015625,5.555467285,7
705.001,0.75,705,705,699.6015625,12.20935898,9
706.001,0.5,706,706,699.9895833,7.008760951,6
707.001,0.5,707,707,699.6015625,12.00940817,6
708.001,0.416666667,708,708,699.9895833,7.990666901,5
709.001,0.416666667,709,709,699.6015625,12.00595856,5
709.999,0.25,710,710,698.8255208,4.997293466,3
711,0.333333333,711,711,698.8255208,7.776840236,4
711.999,0.833333333,712,712,698.4375,9.99204744,10
713,0.5,713,713,699.6015625,8.000901702,6
714.001,0.916666667,714,714,699.6015625,9.017512912,11
715.001,0.416666667,715,715,699.6015625,6.656697153,5
716.001,0.583333333,716,716,699.6015625,11.09915362,7
717,0.416666667,717,717,699.6015625,2.22188573,5
718.001,0.75,718,718,699.6015625,9.00985047,9
719.001,0.5,719,719,699.6015625,12.21275598,6
720.001,0.5,720,720,699.6015625,12.21812101,6
721.001,0.666666667,721,721,698.8255208,6.999029235,8
721.999,0.416666667,722,722,699.2135417,12.22139524,5
723,0.5,723,723,698.8255208,11.00954417,6
724,0.5,724,724,698.4375,8.885777879,6
725,0.333333333,725,725,698.4375,13.31060621,4
726,0.583333333,726,726,699.6015625,10.01944775,7
727.001,0.833333333,727,727,699.6015625,14.4325344,10
728.001,0.25,728,728,699.6015625,7.00462235,3
729.001,0.5,729,729,699.6015625,13.3189873,6
730.001,0.416666667,730,730,699.6015625,7.999652015,5
731,0.333333333,731,731,699.6015625,12.01578634,4
732,0.666666667,732,732,699.6015625,11.10195816,8
733.001,0.5,733,733,699.6015625,5.997398928,6
734,0.333333333,734,734,700.3776042,13.00458151,4
735.001,0.416666667,735,735,699.6015625,5.003409824,5
736,0.583333333,736,736,700.3776042,10.00654728,7
737,0.25,737,737,699.6015625,15.02135285,3
738,0.333333333,738,738,699.6015625,15.54790253,4
739,0.416666667,739,739,699.6015625,6.656529512,5
740,0.666666667,740,740,699.6015625,6.664244584,8
741.001,0.5,741,741,698.8255208,5.553230603,6
742,0.333333333,742,742,699.2135417,5.555353094,4
743.001,0.5,743,743,698.8255208,12.21982714,6
744.001,0.583333333,744,744,698.8255208,7.772587417,7
745,0.666666667,745,745,699.6015625,9.019398019,8
746,0.416666667,746,746,699.2135417,8.882841648,5
747,0.583333333,747,747,699.6015625,7.770450243,7
747.999,0.166666667,748,748,699.6015625,13.00461664,2
749.001,0.333333333,749,749,699.6015625,12.97893389,4
750.001,0.166666667,750,750,699.6015625,13.32375355,2
751.001,0.416666667,751,751,699.6015625,12.0043828,5
752.001,0.583333333,752,752,699.6015625,9.995830739,7
753.001,0.5,753,753,699.6015625,9.004078848,6
754.001,0.416666667,754,754,699.6015625,11.09737626,5
755,0.416666667,755,755,699.6015625,5.554945746,5
756.001,0.583333333,756,756,699.6015625,10.03136608,7
757.001,0.416666667,757,757,699.6015625,15.51320623,5
758,0.333333333,758,758,699.6015625,11.99716627,4
759.001,0.666666667,759,759,699.2135417,12.0010705,8
760,0.583333333,760,760,698.4375,8.003400645,7
761,0.166666667,761,761,698.4375,7.998197206,2
762,0.583333333,762,762,698.8255208,8.884888715,7
763.001,0.25,763,763,699.6015625,6.007165347,3
764.001,0.333333333,764,764,699.6015625,8.991441047,4
765.002,1,765,765,699.6015625,8.999485229,12
766,0.75,766,766,698.8255208,10.00044002,9
767.001,0.5,767,767,699.6015625,12.22079782,6
768,0.25,768,768,699.2135417,6.008527302,3
769,0.166666667,769,769,699.6015625,7.767040276,2
770.001,0.583333333,770,770,699.2135417,12.00729203,7
771.001,0.416666667,771,771,699.6015625,9.97940362,5
772.001,0.25,772,772,699.9895833,4.005910721,3
773.001,0.416666667,773,773,699.6015625,6.993103401,5
774.001,0.25,774,774,699.6015625,10.01584406,3
775,0.083333333,775,775,699.2135417,10.98458094,1
776,0.583333333,776,776,699.6015625,11.10580994,7
777,0.166666667,777,777,698.8255208,9.00642969,2
778,0.416666667,778,778,698.8255208,11.10927561,5
779.001,0.416666667,779,779,698.4375,5.001056223,5
780.001,0.166666667,780,780,698.8255208,4.998127202,2
781.001,0.666666667,781,781,699.6015625,7.760730041,8
782.001,0.25,782,782,699.2135417,12.00144377,3
783.001,0.166666667,783,783,699.6015625,13.32808207,2
784.001,0.416666667,784,784,699.6015625,4.439241161,5
785.001,0.416666667,785,785,699.6015625,11.02110763,5
786,0.25,786,786,699.9895833,8.99195939,3
787,0.416666667,787,787,699.6015625,6.659407912,5
788.001,0.416666667,788,788,699.6015625,11.01568744,5
789.001,0.25,789,789,699.2135417,9.999756673,3
790.001,0.166666667,790,790,699.6015625,13.00872756,2
791,0.333333333,791,791,699.2135417,6.666301501,4
792.001,0.25,792,792,698.8255208,5.001370375,3
793,0.333333333,793,793,699.2135417,11.08416428,4
794.001,0.25,794,794,698.4375,16.04246762,3
795.001,0.666666667,795,795,699.6015625,11.09476606,8
796.001,0.25,796,796,699.2135417,12.00361309,3
797.001,0.5,797,797,699.6015625,12.20632281,6
798,0.583333333,798,798,699.2135417,11.01178812,7
799,0.5,799,799,699.6015625,11.99231053,6
800.001,0.333333333,800,800,699.6015625,9.988284741,4
801.001,0.083333333,801,801,699.6015625,4.007629324,1
802.001,0.416666667,802,802,699.6015625,6.660110898,5
803.001,0.25,803,803,699.2135417,7.761897797,3
804.001,0.25,804,804,699.2135417,12.21963166,3
805.001,0.333333333,805,805,699.6015625,15.01639941,4
806.001,0.333333333,806,806,699.6015625,7.772413086,4
807.001,0.5,807,807,699.6015625,8.997925978,6
808.001,0.083333333,808,808,699.6015625,8.996900568,1
809,0.416666667,809,809,699.6015625,10.01184301,5
810.001,0.333333333,810,810,699.6015625,13.32034452,4
811,0.333333333,811,811,699.2135417,7.014872934,4
812,0.5,812,812,699.2135417,4.433721735,6
813.001,0.333333333,813,813,698.8255208,6.664194991,4
814.001,0.583333333,814,814,698.8255208,9.998516887,7
815,0.25,815,815,699.6015625,9.003509568,3
816.001,0,816,816,699.6015625,5.002131408,0
817,0.25,817,817,699.6015625,11.10903866,3
818.001,0,818,818,699.9895833,11.10985199,0
819,0.583333333,819,819,699.6015625,11.10764182,7
820,0.416666667,820,820,699.6015625,15.00049502,5
821,0.416666667,821,821,698.8255208,2.999985,5
822.001,0.416666667,822,822,698.4375,11.98762278,5
823.001,0.416666667,823,823,699.2135417,11.09818666,5
824,0.166666667,824,824,699.6015625,11.02380591,2
825,0.5,825,825,699.2135417,8.870638044,6
826.001,0.333333333,826,826,699.6015625,7.77269012,4
827,0.666666667,827,827,699.6015625,8.006687185,8
828,0.333333333,828,828,699.6015625,13.98258469,4
829,0.166666667,829,829,699.6015625,3.007119355,2
830,0.25,830,830,699.6015625,8.990885041,3
831.001,0.25,831,831,698.8255208,8.886097667,3
832,0.333333333,832,832,699.6015625,6.662794103,4
833,0.166666667,833,833,699.6015625,9.006666735,2
834,0.666666667,834,834,699.6015625,5.551784044,8
835.001,0.333333333,835,835,699.6015625,7.771808166,4
836.001,0.166666667,836,836,699.6015625,7.01076854,2
837,0.5,837,837,699.6015625,4.441952016,6
838,0.333333333,838,838,698.4375,6.664927861,4
839.001,0.166666667,839,839,699.6015625,10.99137507,2
840.001,0.5,840,840,699.2135417,10.01846604,6
841.001,0.5,841,841,699.6015625,6.655614649,6
842.001,0.333333333,842,842,699.6015625,11.01298762,4
843,0.333333333,843,843,699.6015625,11.10684978,4
844.001,0.166666667,844,844,699.6015625,7.76407677,2
845.001,0.25,845,845,699.2135417,6.004382599,3
846.001,0.166666667,846,846,699.2135417,9.001063026,2
847,0.416666667,847,847,699.2135417,5.000323521,5
848.001,0.083333333,848,848,699.6015625,7.774793985,1
849,0.416666667,849,849,699.6015625,5.993660505,5
850.001,0.583333333,850,850,699.6015625,14.03005097,7
851.001,0.166666667,851,851,699.2135417,10.99477748,2
852.001,0.083333333,852,852,699.6015625,7.766069134,1
852.999,0.166666667,853,853,699.2135417,5.007745981,2
854.001,0.666666667,854,854,698.4375,6.999616421,8
855.001,0.166666667,855,855,698.4375,13.32044211,2
856.001,0.166666667,856,856,699.2135417,9.010371839,2
857.001,0.166666667,857,857,699.6015625,6.659931995,2
858,0.416666667,858,858,699.6015625,13.01511836,5
859,0,859,859,699.6015625,7.762415957,0
860.001,0.25,860,860,699.6015625,6.008880525,3
861.001,0.5,861,861,698.4375,9.978604763,6
862,0.5,862,862,698.8255208,12.01761903,6
863.001,0.083333333,863,863,699.6015625,12.22157448,1
864,0.083333333,864,864,699.6015625,7.773877019,1
865,0.25,865,865,699.6015625,11.10402058,3
866,0.166666667,866,866,699.9895833,3.006329827,2
867,0,867,867,699.6015625,9.980630922,0
868,0.166666667,868,868,699.2135417,12.21734207,2
869.001,0.166666667,869,869,699.2135417,9.999828892,2
870.001,0.083333333,870,870,698.4375,11.99610486,1
871.001,0.083333333,871,871,699.2135417,9.018939774,1
872.001,0.25,872,872,699.6015625,7.770070731,3
873.001,0,873,873,699.6015625,9.989124064,0
874.001,0.333333333,874,874,699.6015625,5.001720592,4
875.001,0.25,875,875,699.2135417,9.991826686,3
876.001,0.25,876,876,699.6015625,13.01441737,3
877.001,0.25,877,877,699.2135417,7.771302556,3
878,0.25,878,878,698.8255208,1.111034326,3
879,0.083333333,879,879,699.6015625,7.997918142,1
880.001,0.166666667,880,880,699.6015625,8.881888974,2
881,0.25,881,881,699.6015625,8.877377889,3
882.001,0.166666667,882,882,699.6015625,11.10579637,2
882.999,0.25,883,883,699.6015625,10.00058603,3
884,0.5,884,884,699.6015625,9.98964296,6
885.001,0.166666667,885,885,698.8255208,6.010116228,2
886.001,0.25,886,886,698.8255208,9.993018211,3
887.001,0.166666667,887,887,699.6015625,7.775367414,2
888,0.333333333,888,888,699.6015625,12.00538321,4
889.001,0.083333333,889,889,699.6015625,9.011883069,1
890,0.166666667,890,890,699.6015625,8.875971392,2
891,0.083333333,891,891,699.6015625,14.43890472,1
892.001,0,892,892,699.6015625,6.656472649,0
893,0.083333333,893,893,698.4375,8.005965245,1
894,0.166666667,894,894,699.6015625,6.013071817,2
895,0.083333333,895,895,699.6015625,7.77327705,1
896,0.083333333,896,896,699.6015625,15.5370061,1
897,0.083333333,897,897,699.6015625,8.994033358,1
898,0,898,898,699.6015625,12.99195798,0
899,0.25,899,899,699.2135417,8.009948356,3
900,0.25,900,900,699.2135417,7.770734039,3
901,0.25,901,901,699.2135417,7.007347204,3
902.001,0.166666667,902,902,699.2135417,13.99248324,2
903,0.083333333,903,903,699.6015625,8.002611252,1
904.001,0,904,904,699.6015625,4.44160971,0
905.001,0.083333333,905,905,700.765625,11.01864796,1
906,0.166666667,906,906,699.6015625,4.432553381,2
907,0.166666667,907,907,699.6015625,11.01608128,2
908.001,0.166666667,908,908,699.6015625,10.99908158,2
909,0.166666667,909,909,698.8255208,8.871667012,2
910.001,0.083333333,910,910,699.2135417,6.009381847,1
911,0.25,911,911,698.4375,9.996570177,3
912.001,0.166666667,912,912,699.2135417,6.65783394,2
913,0.083333333,913,913,699.6015625,6.012348763,1
914.001,0.166666667,914,914,699.6015625,3.329064733,2
915.001,0.166666667,915,915,699.6015625,7.001531935,2
916.001,0.083333333,916,916,699.6015625,4.000891399,1
917.001,0.25,917,917,699.6015625,10.99072603,3
918.001,0.083333333,918,918,699.2135417,7.005194352,1
919,0,919,919,698.8255208,8.99436503,0
920,0,920,920,699.2135417,16.0130282,0
921,0.083333333,921,921,699.6015625,9.002055169,1
922,0.166666667,922,922,699.6015625,14.42929208,2
923.001,0.083333333,923,923,699.6015625,13.0196962,1
924.001,0.083333333,924,924,699.6015625,6.655440418,1
925.001,0.083333333,925,925,699.6015625,7.995140554,1
926,0.083333333,926,926,698.8255208,11.01914356,1
927.001,0.166666667,927,927,698.8255208,9.990570899,2
928.001,0.166666667,928,928,699.2135417,12.00544447,2
929,0.25,929,929,699.6015625,9.995839509,3
929.999,0.083333333,930,930,699.9895833,2.22089832,1
931,0.166666667,931,931,699.6015625,12.00418346,2
932,0.25,932,932,699.9895833,12.00580841,3
933.001,0.333333333,933,933,699.6015625,10.98611026,4
934.001,0.083333333,934,934,699.2135417,3.002330108,1
935,0.166666667,935,935,699.2135417,6.993145319,2
936,0.083333333,936,936,699.2135417,8.00135703,1
937.001,0.333333333,937,937,699.6015625,6.005427706,4
938,0,938,938,699.6015625,11.99683164,0
939.001,0.166666667,939,939,699.6015625,10.99200222,2
940,0,940,940,699.6015625,13.01473789,0
941,0.333333333,941,941,699.2135417,11.00088777,4
942,0.166666667,942,942,699.2135417,5.996194815,2
943.001,0.166666667,943,943,699.6015625,6.0031949,2
944,0.083333333,944,944,699.6015625,10.99458187,1
945.001,0.166666667,945,945,699.6015625,7.769199718,2
946.001,0.166666667,946,946,699.6015625,9.995351051,2
947.001,0.083333333,947,947,699.2135417,9.998025945,1
948.001,0.25,948,948,699.2135417,7.77382004,3
949.001,0.333333333,949,949,699.2135417,10.00622187,4
950,0,950,950,698.4375,7.003483533,0
951.001,0.166666667,951,951,699.6015625,5.548489246,2
952.001,0.083333333,952,952,698.8255208,6.005559947,1
953.001,0.166666667,953,953,699.2135417,14.43607794,2
954,0,954,954,699.6015625,7.997543155,0
955.001,0.25,955,955,699.6015625,11.00294109,3
956.001,0.166666667,956,956,699.6015625,9.993753904,2
957.001,0.083333333,957,957,699.9895833,7.775569516,1
958,0.083333333,958,958,699.6015625,8.002824997,1
959.001,0,959,959,699.6015625,8.004180584,0
960.001,0,960,960,699.6015625,14.43733326,0
961.001,0.083333333,961,961,699.2135417,11.10880048,1
962,0.25,962,962,699.2135417,10.99177376,3
963.001,0.083333333,963,963,699.6015625,7.768397007,1
964.001,0,964,964,699.6015625,15.5359354,0
965.001,0.083333333,965,965,699.6015625,6.010874273,1
966,0.166666667,966,966,699.6015625,7.77225257,2
967.001,0.25,967,967,699.6015625,4.441997891,3
968,0,968,968,699.6015625,8.006910765,0
969,0.083333333,969,969,699.6015625,12.99204757,1
970.001,0,970,970,699.6015625,11.00859,0
971,0.083333333,971,971,699.6015625,9.991130097,1
972.001,0,972,972,699.6015625,6.995466937,0
973,0,973,973,699.6015625,6.664898987,0
974,0.25,974,974,699.2135417,9.008782662,3
975,0.166666667,975,975,698.4375,7.002266634,2
976.001,0.083333333,976,976,699.6015625,9.996396854,1
977,0.166666667,977,977,698.8255208,9.996402295,2
978.001,0,978,978,699.6015625,7.002342283,0
979.001,0.083333333,979,979,699.6015625,12.00030241,1
980,0,980,980,699.6015625,18.88851951,0
981.001,0.083333333,981,981,699.6015625,9.997207447,1
982.001,0.166666667,982,982,699.6015625,14.02650729,2
983,0.083333333,983,983,699.6015625,5.545621499,1
984.001,0,984,984,699.2135417,9.993333336,0
985,0.083333333,985,985,699.6015625,11.01749578,1
986.001,0.166666667,986,986,698.8255208,14.44331787,2
987.001,0.166666667,987,987,699.2135417,7.994079585,2
988,0.083333333,988,988,699.2135417,7.01500369,1
989,0.166666667,989,989,699.9895833,4.432338742,2
990.001,0.166666667,990,990,699.6015625,6.001703884,2
991,0.083333333,991,991,699.9895833,10.000013,1
992.001,0,992,992,699.6015625,5.555481482,0
993.001,0,993,993,699.6015625,12.22213803,0
994.001,0,994,994,699.6015625,11.10937681,0
995.001,0,995,995,699.2135417,3.329262016,0
996,0.166666667,996,996,698.4375,6.01477409,2
997.001,0.166666667,997,997,699.2135417,8.881038051,2
998.001,0,998,998,698.4375,6.663485223,0
999,0.166666667,999,999,699.6015625,7.001305043,2
1000.001,0.083333333,1000,1000,698.4375,6.666268172,1
1001,0,1001,1001,699.6015625,8.003313372,0
1002,0,1002,1002,699.9895833,13.32178778,0
1003.001,0,1003,1003,699.6015625,9.009708862,0
1004,0.166666667,1004,1004,699.9895833,6.661359783,2
1005.001,0,1005,1005,699.6015625,11.01551204,0
1006,0.083333333,1006,1006,698.8255208,13.31623529,1
1007.001,0.25,1007,1007,699.2135417,9.997264082,3
1008,0,1008,1008,699.2135417,9.99995,0
1009,0,1009,1009,699.6015625,14.43018101,0
1010,0.083333333,1010,1010,699.2135417,7.006276222,1
1011.001,0,1011,1011,699.6015625,5.999824805,0
1012,0.083333333,1012,1012,699.6015625,12.20689172,1
1013.001,0.166666667,1013,1013,699.6015625,15.02743107,2
1014.001,0.083333333,1014,1014,699.6015625,5.552192161,1
1015,0,1015,1015,699.6015625,4.439859549,0
1016.001,0.166666667,1016,1016,699.2135417,11.09237978,2
1017.001,0.166666667,1017,1017,699.6015625,10.01244346,2
1018.001,0,1018,1018,699.6015625,8.005953227,0
1019,0.083333333,1019,1019,698.8255208,11.09652288,1
1020,0.083333333,1020,1020,699.2135417,8.996865492,1
1021,0.083333333,1021,1021,699.2135417,10.00437391,1
1022.001,0.166666667,1022,1022,699.6015625,13.31578165,2
1023,2.25,1023,1023,699.6015625,12.01668276,27
