Time t / s,Events N,Channel n,Energy E / keV,Rate R / 1/s,Voltage U / V,Dead time t / %
,21,79,79,,,
,14,80,80,,,
,17,81,81,,,
,29,82,82,,,
,14,83,83,,,
,14,84,84,,,
,22,85,85,,,
,16,86,86,,,
,14,87,87,,,
,19,88,88,,,
,13,89,89,,,
,23,90,90,,,
,12,91,91,,,
,17,92,92,,,
,15,93,93,,,
,13,94,94,,,
,16,95,95,,,
,15,96,96,,,
,13,97,97,,,
,18,98,98,,,
,15,99,99,,,
,17,100,100,,,
,23,101,101,,,
,11,102,102,,,
,23,103,103,,,
,10,104,104,,,
,18,105,105,,,
,15,106,106,,,
,21,107,107,,,
,14,108,108,,,
,21,109,109,,,
,11,110,110,,,
,21,111,111,,,
,10,112,112,,,
,15,113,113,,,
,9,114,114,,,
,21,115,115,,,
,13,116,116,,,
,13,117,117,,,
,11,118,118,,,
,14,119,119,,,
,14,120,120,,,
,17,121,121,,,
,9,122,122,,,
,21,123,123,,,
,15,124,124,,,
,15,125,125,,,
,13,126,126,,,
,11,127,127,,,
,8,128,128,,,
,15,129,129,,,
,13,130,130,,,
,18,131,131,,,
,25,132,132,,,
,9,133,133,,,
,9,134,134,,,
,12,135,135,,,
,17,136,136,,,
,16,137,137,,,
,13,138,138,,,
,12,139,139,,,
,21,140,140,,,
,17,141,141,,,
,13,142,142,,,
,10,143,143,,,
,16,144,144,,,
,13,145,145,,,
,12,146,146,,,
,11,147,147,,,
,13,148,148,,,
,20,149,149,,,
,10,150,150,,,
,14,151,151,,,
,18,152,152,,,
,10,153,153,,,
,17,154,154,,,
,15,155,155,,,
,8,156,156,,,
,12,157,157,,,
,13,158,158,,,
,14,159,159,,,
,15,160,160,,,
,13,161,161,,,
,14,162,162,,,
,12,163,163,,,
,19,164,164,,,
,9,165,165,,,
,8,166,166,,,
,5,167,167,,,
,15,168,168,,,
,11,169,169,,,
,9,170,170,,,
,6,171,171,,,
,11,172,172,,,
,7,173,173,,,
,17,174,174,,,
,13,175,175,,,
,10,176,176,,,
,4,177,177,,,
,8,178,178,,,
,12,179,179,,,
,5,180,180,,,
,9,181,181,,,
,6,182,182,,,
,10,183,183,,,
,10,184,184,,,
,5,185,185,,,
,9,186,186,,,
,11,187,187,,,
,7,188,188,,,
,10,189,189,,,
,9,190,190,,,
,5,191,191,,,
,5,192,192,,,
,7,193,193,,,
,4,194,194,,,
,6,195,195,,,
,5,196,196,,,
,7,197,197,,,
,4,198,198,,,
,5,199,199,,,
,7,200,200,,,
,6,201,201,,,
,5,202,202,,,
,10,203,203,,,
,4,204,204,,,
,9,205,205,,,
,4,206,206,,,
,6,207,207,,,
,8,208,208,,,
,8,209,209,,,
,6,210,210,,,
,10,211,211,,,
,4,212,212,,,
,15,213,213,,,
,6,214,214,,,
,9,215,215,,,
,4,216,216,,,
,16,217,217,,,
,19,218,218,,,
,15,219,219,,,
,29,220,220,,,
,15,221,221,,,
,19,222,222,,,
,31,223,223,,,
,35,224,224,,,
,36,225,225,,,
,33,226,226,,,
,52,227,227,,,
,50,228,228,,,
,56,229,229,,,
,45,230,230,,,
,59,231,231,,,
,69,232,232,,,
,53,233,233,,,
,50,234,234,,,
,67,235,235,,,
,69,236,236,,,
,48,237,237,,,
,51,238,238,,,
,62,239,239,,,
,61,240,240,,,
,47,241,241,,,
,43,242,242,,,
,32,243,243,,,
,28,244,244,,,
,19,245,245,,,
,18,246,246,,,
,16,247,247,,,
,23,248,248,,,
,9,249,249,,,
,13,250,250,,,
,3,251,251,,,
,7,252,252,,,
,3,253,253,,,
,2,254,254,,,
,2,255,255,,,
,1,256,256,,,
,2,257,257,,,
,0,258,258,,,
,1,259,259,,,
,0,260,260,,,
,0,261,261,,,
,1,262,262,,,
,0,263,263,,,
,0,264,264,,,
,3,265,265,,,
,1,266,266,,,
,0,267,267,,,
,1,268,268,,,
,0,269,269,,,
,0,270,270,,,
,0,271,271,,,
,1,272,272,,,
,1,273,273,,,
,0,274,274,,,
,1,275,275,,,
,2,276,276,,,
,1,277,277,,,
,2,278,278,,,
,0,279,279,,,
,1,280,280,,,
,0,281,281,,,
,0,282,282,,,
,1,283,283,,,
,0,284,284,,,
,1,285,285,,,
,0,286,286,,,
,1,287,287,,,
,0,288,288,,,
,0,289,289,,,
,0,290,290,,,
,1,291,291,,,
,0,292,292,,,
,2,293,293,,,
,1,294,294,,,
,0,295,295,,,
,0,296,296,,,
,1,297,297,,,
,1,298,298,,,
,0,299,299,,,
,1,300,300,,,
,1,301,301,,,
,0,302,302,,,
,0,303,303,,,
,1,304,304,,,
,1,305,305,,,
,0,306,306,,,
,0,307,307,,,
,0,308,308,,,
,0,309,309,,,
,0,310,310,,,
,0,311,311,,,
,1,312,312,,,
,0,313,313,,,
,0,314,314,,,
,0,315,315,,,
,0,316,316,,,
,0,317,317,,,
,1,318,318,,,
,0,319,319,,,
,1,320,320,,,
,3,321,321,,,
,0,322,322,,,
,1,323,323,,,
,1,324,324,,,
,0,325,325,,,
,0,326,326,,,
,0,327,327,,,
,0,328,328,,,
,0,329,329,,,
,0,330,330,,,
,1,331,331,,,
,0,332,332,,,
,1,333,333,,,
,0,334,334,,,
,0,335,335,,,
,1,336,336,,,
,0,337,337,,,
,0,338,338,,,
,0,339,339,,,
,0,340,340,,,
,0,341,341,,,
,0,342,342,,,
,0,343,343,,,
,1,344,344,,,
,0,345,345,,,
,0,346,346,,,
,0,347,347,,,
,0,348,348,,,
,0,349,349,,,
,0,350,350,,,
,3,351,351,,,
,0,352,352,,,
,0,353,353,,,
,0,354,354,,,
,0,355,355,,,
,0,356,356,,,
,0,357,357,,,
,0,358,358,,,
,1,359,359,,,
,0,360,360,,,
,0,361,361,,,
,0,362,362,,,
,0,363,363,,,
,0,364,364,,,
,0,365,365,,,
,0,366,366,,,
,0,367,367,,,
,1,368,368,,,
,0,369,369,,,
,0,370,370,,,
,1,371,371,,,
,0,372,372,,,
,0,373,373,,,
,0,374,374,,,
,0,375,375,,,
,0,376,376,,,
,0,377,377,,,
,0,378,378,,,
,0,379,379,,,
,0,380,380,,,
,0,381,381,,,
,1,382,382,,,
,0,383,383,,,
,1,384,384,,,
,0,385,385,,,
,0,386,386,,,
,0,387,387,,,
,1,388,388,,,
,2,389,389,,,
,0,390,390,,,
,2,391,391,,,
,0,392,392,,,
,0,393,393,,,
,0,394,394,,,
,0,395,395,,,
,0,396,396,,,
,0,397,397,,,
,0,398,398,,,
,0,399,399,,,
,1,400,400,,,
,1,401,401,,,
,2,402,402,,,
,0,403,403,,,
,0,404,404,,,
,0,405,405,,,
,1,406,406,,,
,0,407,407,,,
,1,408,408,,,
,0,409,409,,,
,0,410,410,,,
,0,411,411,,,
,0,412,412,,,
,0,413,413,,,
,0,414,414,,,
,0,415,415,,,
,0,416,416,,,
,0,417,417,,,
,0,418,418,,,
,0,419,419,,,
,0,420,420,,,
,1,421,421,,,
,0,422,422,,,
,0,423,423,,,
,0,424,424,,,
,0,425,425,,,
,0,426,426,,,
,0,427,427,,,
,0,428,428,,,
,0,429,429,,,
,0,430,430,,,
,0,431,431,,,
,0,432,432,,,
,0,433,433,,,
,0,434,434,,,
,0,435,435,,,
,0,436,436,,,
,0,437,437,,,
,0,438,438,,,
,1,439,439,,,
,0,440,440,,,
,0,441,441,,,
,1,442,442,,,
,0,443,443,,,
,0,444,444,,,
,0,445,445,,,
,0,446,446,,,
,0,447,447,,,
,0,448,448,,,
,0,449,449,,,
,1,450,450,,,
,0,451,451,,,
,0,452,452,,,
,2,453,453,,,
,1,454,454,,,
,0,455,455,,,
,0,456,456,,,
,0,457,457,,,
,0,458,458,,,
,0,459,459,,,
,0,460,460,,,
,0,461,461,,,
,0,462,462,,,
,0,463,463,,,
,1,464,464,,,
,0,465,465,,,
,0,466,466,,,
,0,467,467,,,
,0,468,468,,,
,0,469,469,,,
,0,470,470,,,
,1,471,471,,,
,0,472,472,,,
,0,473,473,,,
,0,474,474,,,
,0,475,475,,,
,0,476,476,,,
,0,477,477,,,
,0,478,478,,,
,0,479,479,,,
,0,480,480,,,
,0,481,481,,,
,0,482,482,,,
,1,483,483,,,
,0,484,484,,,
,0,485,485,,,
,0,486,486,,,
,0,487,487,,,
,0,488,488,,,
,1,489,489,,,
,0,490,490,,,
,0,491,491,,,
,0,492,492,,,
,1,493,493,,,
,1,494,494,,,
,0,495,495,,,
,0,496,496,,,
,0,497,497,,,
,2,498,498,,,
,0,499,499,,,
,0,500,500,,,
,0,501,501,,,
,1,502,502,,,
,0,503,503,,,
,0,504,504,,,
,0,505,505,,,
,0,506,506,,,
,1,507,507,,,
,1,508,508,,,
,0,509,509,,,
,0,510,510,,,
,0,511,511,,,
