Time t / s,Events N,Channel n,Energy E / keV,Voltage U / V,Rate R / 1/s,Dead time t / %
0,0,0,0,698.4375,,
1,0,1,1,701.9296875,343.000295573094,2.40100206901166
2,0,2,2,703.09375,355.614323744268,2.48930026620988
3.001,0,3,3,698.825520833333,389.975388219943,2.7298277175396
3.999,0,4,4,706.5859375,379.309361942871,2.6551655336001
5.001,0,5,5,698.4375,354.402428067695,2.48081699647386
6,0,6,6,702.317708333333,404.678646089492,2.83275052262644
7,1,7,7,703.481770833333,355.85225014574,2.49096575102018
8.001,0,8,8,700.765625,381.012682834712,2.66708877984298
9.001,0,9,9,700.377604166667,357.237777464681,2.50066444225276
10.001,0,10,10,701.541666666667,390.737652745676,2.73516356921973
11.001,0,11,11,703.09375,366.653589355313,2.56657512548719
12.001,0,12,12,700.765625,332.676592775129,2.32873614942591
13.001,1,13,13,704.2578125,347.489369278755,2.43242558495129
14.001,2,14,14,703.481770833333,400.023681401939,2.80016576981357
15.001,3,15,15,703.09375,332.136715470028,2.3249570082902
16,36,16,16,707.361979166667,352.847814740251,2.46993470318175
17,160,17,17,703.481770833333,337.212275127193,2.36048592589035
18.001,291,18,18,699.6015625,331.685812555362,2.32180068788753
19,335,19,19,702.317708333333,382.575125185692,2.67802587629984
20.001,365,20,20,703.09375,397.784440611633,2.78449108428143
21.001,392,21,21,706.973958333333,370.370036703671,2.59259025692569
22.001,410,22,22,699.6015625,385.534136992389,2.69873895894672
23,449,23,23,698.825520833333,372.391101093988,2.60673770765791
24.001,443,24,24,705.033854166667,354.287220649781,2.48001054454847
25,440,25,25,699.213541666667,369.759767079329,2.5883183695553
26,480,26,26,699.213541666667,378.922258885902,2.65245581220132
27,475,27,27,701.541666666667,362.149148571799,2.5350440400026
28.001,498,28,28,707.75,388.183430201736,2.71728401141215
29,486,29,29,701.541666666667,377.722902478742,2.64406031735119
30,533,30,30,703.869791666667,372.932760223332,2.61052932156332
31,509,31,31,703.09375,338.319644400029,2.3682375108002
32,546,32,32,705.809895833333,296.405156208021,2.07483609345614
33,529,33,33,707.361979166667,370.539368864953,2.59377558205467
34,536,34,34,704.645833333333,368.359445146574,2.57851611602602
35.001,524,35,35,702.317708333333,348.43296020057,2.43903072140399
36,589,36,36,699.213541666667,391.512333039015,2.7405863312731
37.001,582,37,37,705.033854166667,355.905148284388,2.49133603799071
38.001,579,38,38,698.4375,412.72983015867,2.88910881111069
39,598,39,39,703.09375,344.425462774496,2.41097823942147
40,589,40,40,699.213541666667,380.485930451165,2.66340151315816
41.001,540,41,41,701.541666666667,376.389374808239,2.63472562365767
42,600,42,42,700.765625,387.275610402955,2.71092927282069
43.001,540,43,43,703.09375,342.077138394708,2.39453996876296
44,567,44,44,702.705729166667,393.948432150231,2.75763902505162
45,579,45,45,701.153645833333,352.869819221907,2.47008873455335
46,584,46,46,699.213541666667,365.84957588512,2.56094703119584
47.001,609,47,47,702.317708333333,361.787594503267,2.53251316152287
48.001,555,48,48,701.541666666667,340.995097001442,2.3869656790101
49,568,49,49,702.317708333333,395.258419954967,2.76680893968477
50,548,50,50,709.302083333333,359.302354594828,2.5151164821638
51.001,539,51,51,705.033854166667,356.022037764138,2.49215426434896
52,535,52,52,700.765625,325.237390771524,2.27666173540067
53,504,53,53,699.213541666667,386.335532409898,2.70434872686929
54.001,516,54,54,702.705729166667,367.534763080282,2.57274334156197
55,520,55,55,701.541666666667,359.797154359864,2.51858008051905
56,458,56,56,698.4375,365.019099152834,2.55513369406984
57,494,57,57,701.153645833333,353.302910027192,2.47312037019034
58.001,460,58,58,700.765625,352.860690599351,2.47002483419546
59,450,59,59,701.9296875,395.248294978906,2.76673806485234
59.999,512,60,60,702.705729166667,353.100986882248,2.47170690817574
61.001,443,61,61,701.9296875,357.42472780405,2.50197309462835
62.001,475,62,62,701.541666666667,362.875585941423,2.54012910158996
63.001,444,63,63,706.197916666667,372.771483869035,2.60940038708325
64,465,64,64,703.869791666667,356.327429274761,2.49429200492332
65,444,65,65,701.153645833333,376.672859621419,2.63671001734993
66,495,66,66,699.213541666667,361.044805660382,2.52731363962268
67,499,67,67,701.9296875,367.24616510447,2.57072315573129
68,494,68,68,705.421875,390.406100425663,2.73284270297964
69.001,550,69,69,699.989583333333,407.818398467163,2.85472878927014
70,560,70,70,704.645833333333,383.223859050931,2.68256701335652
71,585,71,71,698.825520833333,408.854499682638,2.86198149777846
72,609,72,72,701.541666666667,364.419994043135,2.55093995830194
73,611,73,73,708.9140625,362.682519700759,2.53877763790531
74,590,74,74,699.6015625,403.775572118926,2.82642900483248
75,716,75,75,703.09375,382.854340014604,2.67998038010223
76,653,76,76,698.4375,379.386279461924,2.65570395623347
77.001,752,77,77,698.825520833333,368.850828205421,2.58195579743795
78,782,78,78,710.078125,380.752611374579,2.66526827962205
79.001,798,79,79,698.4375,344.165517412888,2.40915862189021
80.001,774,80,80,698.825520833333,355.007348652117,2.48505144056482
81,849,81,81,699.6015625,355.232890683132,2.48663023478192
82,801,82,82,707.75,330.913004525735,2.31639103168015
83.001,787,83,83,701.153645833333,355.253668882265,2.48677568217586
84,745,84,84,699.213541666667,357.211040282599,2.50047728197819
85,774,85,85,701.153645833333,366.564680226746,2.56595276158722
86,717,86,86,703.869791666667,361.811766873358,2.53268236811351
87,756,87,87,701.9296875,353.073580534183,2.47151506373928
88,714,88,88,706.973958333333,376.188948500843,2.6333226395059
89,652,89,89,704.645833333333,392.607049019193,2.74824934313435
90.001,693,90,90,707.361979166667,371.855571296109,2.60298899907276
91.001,618,91,91,701.153645833333,390.797821524189,2.73558475066932
91.999,703,92,92,704.645833333333,367.165371283226,2.57015759898258
93,665,93,93,699.213541666667,398.582290533626,2.79007603373538
94.001,602,94,94,698.825520833333,342.27508648701,2.39592560540907
94.999,591,95,95,704.645833333333,330.885337016154,2.31619735911308
96,644,96,96,704.2578125,354.870223959098,2.48409156771369
97,596,97,97,702.705729166667,390.617292507349,2.73432104755145
98,565,98,98,711.630208333333,345.042018018738,2.41529412613116
