Time t / s,Events N,Channel n,Energy E / keV,Rate R / 1/s,Voltage U / V
0,0,0,0,,698.4375
1,0,1,1,3.1863041601343,699.6015625
2,0,2,2,10.9920889935513,698.4375
3.001,0,3,3,5.00264790153428,699.6015625
4.001,0,4,4,9.99715880746692,698.4375
5,0,5,5,8.0126431496258,699.213541666667
6,0,6,6,7.7625252781091,698.4375
7,0,7,7,1.11088819288041,699.6015625
8,0,8,8,7.01210499685607,699.6015625
9,0,9,9,6.66249668401988,699.6015625
10,0,10,10,5.55110110531305,699.6015625
11.001,0,11,11,9.99025051452288,699.6015625
12.001,0,12,12,13.0331328302811,699.6015625
13.001,0,13,13,8.88009364946763,698.825520833333
14,0,14,14,8.99122276833355,698.825520833333
15.001,1,15,15,8.88836052523544,698.4375
16,0,16,16,6.66544688988582,698.4375
17.001,0,17,17,13.0248670762219,698.825520833333
18.001,4,18,18,5.99797208563785,699.213541666667
19.001,6,19,19,7.77118177138316,698.4375
20,11,20,20,15.5416682115825,699.213541666667
21.001,10,21,21,15.0295977869218,698.4375
22,7,22,22,6.00405814289879,699.213541666667
23,9,23,23,9.98540909832754,699.6015625
24.001,14,24,24,15.5510975742509,699.6015625
25.001,9,25,25,7.00782634045702,699.6015625
26,14,26,26,8.88037754037075,699.6015625
27.001,12,27,27,13.0124594299041,699.6015625
28,8,28,28,7.76472699719039,698.825520833333
29.001,17,29,29,3.00370687465401,698.825520833333
30.001,14,30,30,12.9948956050064,698.4375
31.001,14,31,31,3.9977960150569,698.4375
32.001,9,32,32,11.9963890868848,698.4375
33,17,33,33,9.01514634737823,698.4375
34,15,34,34,8.87758180885834,699.213541666667
35,17,35,35,10.0166185718726,698.825520833333
35.999,21,36,36,17.7714392977616,699.213541666667
37.001,18,37,37,15.5464177166976,698.825520833333
38.001,11,38,38,4.44358781945925,699.6015625
39,22,39,39,13.3256843904932,698.825520833333
40.001,16,40,40,7.01217804961877,699.6015625
41,20,41,41,7.99022874926253,699.6015625
42,13,42,42,12.2190629156217,699.6015625
43,22,43,43,7.01046662667362,698.825520833333
44.001,29,44,44,14.4244713597683,699.6015625
45.001,14,45,45,14.0223024720818,699.6015625
46.001,27,46,46,11.0955416005696,698.825520833333
47,33,47,47,4.0018528578732,698.4375
48,26,48,48,9.00349695821857,698.825520833333
49,19,49,49,7.76664730922285,698.4375
50,19,50,50,14.9877744723629,698.4375
51,25,51,51,15.0316506435952,698.4375
52,6,52,52,9.98452841851948,698.4375
53,27,53,53,9.00667034005384,698.825520833333
54.001,17,54,54,7.00162297620588,699.213541666667
55,15,55,55,5.55261267084001,699.6015625
56.001,11,56,56,7.99673573247401,699.6015625
57,10,57,57,11.1100322035393,699.6015625
58,17,58,58,9.0160928240817,699.6015625
59,26,59,59,8.88174401925562,699.6015625
60.001,16,60,60,7.77184699498205,699.6015625
61,21,61,61,10.0052557608512,699.6015625
62,12,62,62,14.0194969143588,699.6015625
63.001,25,63,63,9.99555641986268,699.6015625
64.001,14,64,64,12.2171656730964,699.6015625
65,18,65,65,4.43524623655497,699.6015625
66.001,26,66,66,11.0205290414985,698.825520833333
67.001,19,67,67,21.0158017813594,698.4375
68.001,22,68,68,12.2097885875106,698.825520833333
69.001,27,69,69,9.01886747074881,698.4375
70,25,70,70,12.1877403962545,699.213541666667
71.001,32,71,71,8.87983540337096,698.4375
72.001,26,72,72,8.01811773884269,698.825520833333
73.001,36,73,73,4.44269303612309,698.4375
74.001,40,74,74,11.0884131294352,698.4375
75,31,75,75,8.02212502080739,698.4375
76.001,35,76,76,7.76563319031626,698.825520833333
77,35,77,77,7.00215036037567,698.825520833333
78,37,78,78,7.00746435102671,698.4375
79.001,36,79,79,11.092118938573,698.4375
80.001,40,80,80,10.0082217541711,698.4375
81,43,81,81,7.000700070007,699.213541666667
82,45,82,82,7.77207566493161,698.825520833333
83,43,83,83,8.88192841765226,698.4375
84,40,84,84,15.00511674481,699.6015625
85,51,85,85,7.99524762481181,699.6015625
86.001,42,86,86,7.7720937865219,699.213541666667
87.001,53,87,87,8.03153501909899,699.213541666667
88.001,36,88,88,5.54848678339351,698.825520833333
89,38,89,89,14.4406994897101,699.6015625
90,29,90,90,11.1100247975753,699.213541666667
91,26,91,91,8.88791813071972,699.213541666667
92.001,40,92,92,7.77480693766015,699.989583333333
93,28,93,93,5.99877804891144,699.6015625
94.001,37,94,94,9.01427320018517,699.213541666667
95.001,38,95,95,13.3220850528537,699.6015625
96,39,96,96,17.7707129321254,699.6015625
97.001,30,97,97,13.3326207788228,699.6015625
98,27,98,98,11.0089987555828,698.825520833333
99.001,30,99,99,5.55186171689325,699.6015625
100.001,34,100,100,18.8752022699984,699.6015625
101,29,101,101,14.0206131053875,699.989583333333
102.001,37,102,102,6.66142560503231,699.6015625
103,34,103,103,9.99617479711097,699.213541666667
104,26,104,104,13.3177781684326,699.6015625
105,29,105,105,10.0021464606305,699.6015625
106,19,106,106,6.01121452181189,699.6015625
107.001,33,107,107,7.77648601704495,699.6015625
108,34,108,108,5.00508416449429,698.825520833333
109,30,109,109,8.8817292282721,698.825520833333
110,31,110,110,8.88724178674441,698.4375
111.001,37,111,111,10.0012961679834,698.825520833333
112,28,112,112,9.00741310098211,701.541666666667
113,29,113,113,9.97813347483066,698.825520833333
114.001,26,114,114,11.0132191669661,698.4375
115,30,115,115,18.9900302341271,698.4375
116.001,24,116,116,12.0127407128,698.4375
117.001,32,117,117,6.66224145784056,698.4375
118,29,118,118,9.988131879742,698.4375
119.001,22,119,119,10.014336524168,698.825520833333
120,24,120,120,5.54724701225276,699.6015625
121.001,35,121,121,14.0055546029555,699.6015625
122.001,23,122,122,11.0061854762376,699.6015625
123.001,30,123,123,10.9927568724967,699.6015625
124.001,37,124,124,5.99911573034135,699.6015625
125.001,26,125,125,12.2141459574897,699.6015625
126,35,126,126,7.00405254480242,699.6015625
127.001,30,127,127,6.00384786609738,699.6015625
128,32,128,128,7.77572412264005,698.4375
129.001,33,129,129,12.2102778570829,698.825520833333
129.999,27,130,130,17.0314161502307,698.4375
131,28,131,131,4.99367102134754,698.4375
132.001,39,132,132,8.87930811543234,698.4375
133,27,133,133,12.0085296586165,699.213541666667
134,33,134,134,2.22034800180337,699.6015625
135.001,31,135,135,11.1094718468208,699.6015625
136,26,136,136,7.00661915311395,699.6015625
137,27,137,137,11.9966805185005,699.6015625
138,34,138,138,13.3222788024337,699.6015625
139.001,29,139,139,12.9879017695017,699.213541666667
140,42,140,140,5.01288562249262,699.6015625
141,35,141,141,2.2196809341838,699.6015625
142,36,142,142,8.88747479289962,698.4375
143,29,143,143,5.55250044642104,699.6015625
144,31,144,144,9.99664445967637,698.4375
145.001,28,145,145,12.0125964085941,699.213541666667
146.002,43,146,146,6.65658416052486,698.825520833333
147.001,21,147,147,4.00319735372642,698.4375
148.001,26,148,148,6.65622452954082,698.825520833333
149,28,149,149,13.0261813218388,698.4375
150.001,39,150,150,9.99358911258428,699.213541666667
151,39,151,151,6.65668459829571,699.6015625
152,27,152,152,11.0198202486993,699.6015625
153.001,21,153,153,8.86753586253191,699.6015625
154.001,31,154,154,8.01982098757078,699.6015625
155.001,23,155,155,3.33193503126521,699.213541666667
155.999,25,156,156,15.5450729946662,699.6015625
157.001,25,157,157,5.54775787365536,699.989583333333
158.001,34,158,158,6.01807106379035,699.6015625
159,28,159,159,4.99077654586559,699.6015625
160,34,160,160,12.2047734644259,699.6015625
161.001,36,161,161,7.0032712279906,698.825520833333
162.001,24,162,162,9.00646664304971,699.213541666667
163.001,23,163,163,15.5555538271607,698.4375
164.001,25,164,164,10.984078578101,698.4375
165.001,40,165,165,6.01005120964301,698.4375
166.001,31,166,166,5.55125333422153,698.4375
167.001,27,167,167,8.99580255852619,698.4375
168.001,21,168,168,10.0154999877811,699.213541666667
169,26,169,169,15.0058898117511,698.825520833333
170,28,170,170,5.55349520883308,698.825520833333
171.001,26,171,171,11.1032352162644,698.825520833333
172,26,172,172,4.00669799704165,699.213541666667
173,18,173,173,2.2179782440732,699.213541666667
174.001,22,174,174,12.0173915690788,699.6015625
175,25,175,175,8.87451808593507,699.213541666667
176.001,21,176,176,11.016715662675,698.825520833333
177,24,177,177,13.3163608915792,699.6015625
178.001,22,178,178,6.0096894222555,698.825520833333
179.001,27,179,179,9.98975384247557,698.4375
180,27,180,180,11.1034386350143,698.825520833333
181.001,23,181,181,7.77456083727133,698.825520833333
182.001,14,182,182,10.0003270106932,698.4375
183,17,183,183,7.01506414875303,698.4375
184.001,24,184,184,18.8785874729911,698.4375
185,24,185,185,6.66456732795836,698.825520833333
186,26,186,186,8.88581341013638,698.4375
187.001,29,187,187,9.9979415349262,698.4375
188,21,188,188,9.99355304788933,699.6015625
189,18,189,189,9.02751767939032,699.6015625
190.001,28,190,190,8.87451808593507,699.213541666667
191.001,28,191,191,8.88480188002408,699.6015625
192.001,34,192,192,14.0058082086641,699.6015625
193.001,27,193,193,12.0054276538423,699.6015625
194,26,194,194,5.98906217574843,699.6015625
195.001,19,195,195,8.00879926775548,698.825520833333
196.001,23,196,196,9.98705234147552,698.4375
197,31,197,197,13.0205659839717,699.213541666667
198,19,198,198,11.0930343952843,698.825520833333
199,26,199,199,6.66337125939161,698.825520833333
200,30,200,200,8.88589730346339,700.377604166667
201.001,21,201,201,11.0208117008158,698.4375
202.002,26,202,202,2.21941269235511,698.4375
203,16,203,203,11.0036025794845,698.4375
204,21,204,204,12.210466256654,699.213541666667
205.001,20,205,205,12.2149380474999,699.213541666667
206,29,206,206,12.0244734107329,699.989583333333
207.001,20,207,207,12.2058758420529,699.6015625
208,16,208,208,9.0013916151437,699.6015625
209,27,209,209,11.993613400864,699.6015625
210.001,19,210,210,9.00368881130599,699.6015625
211.001,32,211,211,10.9925250829436,699.6015625
212.001,21,212,212,6.99819516546683,699.6015625
213.001,17,213,213,11.0258512107487,699.6015625
214,21,214,214,12.2036523312582,699.6015625
215,21,215,215,11.0060698475209,698.825520833333
216,23,216,216,11.9882431299624,698.825520833333
217,24,217,217,13.9968647023067,699.213541666667
218,18,218,218,4.0085875972095,698.825520833333
219.001,31,219,219,7.77359299354958,698.4375
220.001,26,220,220,8.87828230096667,698.4375
221,22,221,221,8.00676892244704,698.825520833333
222.001,28,222,222,6.66616670416385,698.4375
223.001,24,223,223,11.0872747024203,699.6015625
224.001,22,224,224,7.00059225010436,699.6015625
225,27,225,225,7.00832027783385,699.6015625
226,20,226,226,6.0023637308372,699.6015625
227.001,31,227,227,9.99972556308732,699.989583333333
228.001,14,228,228,13.0132787496361,699.6015625
229,21,229,229,6.65965109421952,699.6015625
230.001,40,230,230,9.99906453196268,699.213541666667
231.001,21,231,231,9.99150056352063,698.825520833333
232.001,25,232,232,8.997535575006,698.4375
233,20,233,233,13.0219289283153,698.825520833333
234,33,234,234,11.1040440039939,698.4375
235.001,23,235,235,4.99992550111003,699.213541666667
236,26,236,236,6.65857427939245,699.213541666667
237,24,237,237,12.0092254870191,698.4375
238,31,238,238,7.99883696910469,699.213541666667
239,29,239,239,14.0096820912933,699.6015625
240,28,240,240,12.2157872169783,699.6015625
241.001,31,241,241,8.01106087174562,699.213541666667
242,26,242,242,4.43893818822962,699.6015625
243.001,26,243,243,12.2182730048699,699.213541666667
244,25,244,244,4.99948805242343,698.825520833333
245.001,32,245,245,13.007368674354,698.4375
246.001,32,246,246,10.0050995992657,698.4375
247.001,34,247,247,14.4124280362524,698.4375
248.001,27,248,248,15.0285617816661,699.213541666667
249.001,36,249,249,8.8867728495315,699.213541666667
250,48,250,250,7.76881343028073,699.6015625
251,28,251,251,8.00694041595255,699.6015625
252,29,252,252,11.9966241499642,699.6015625
253.001,42,253,253,13.014997181252,698.825520833333
254.001,32,254,254,9.98698806421766,698.4375
255.001,34,255,255,6.00648760726461,698.4375
256.001,25,256,256,6.6646628247107,698.4375
257,30,257,257,11.1013037260083,698.825520833333
258,33,258,258,6.00439882257742,699.213541666667
259.001,38,259,259,15.007978241233,699.6015625
260.001,28,260,260,8.88875456993094,699.6015625
261,33,261,261,7.99348131598681,699.6015625
262,28,262,262,11.0112050022103,699.213541666667
263.001,30,263,263,7.76722901774623,699.213541666667
264.001,38,264,264,15.5476607989054,699.6015625
265,33,265,265,7.99891694664542,698.4375
266,35,266,266,13.0060413061867,699.213541666667
267.001,25,267,267,11.1048985373183,698.4375
268.001,32,268,268,5.00169957751644,699.213541666667
269.001,28,269,269,8.01751747392879,698.825520833333
270,28,270,270,5.55159541749108,699.6015625
270.999,30,271,271,9.02040867462634,699.6015625
272,36,272,272,5.54828237383927,699.6015625
273.001,30,273,273,15.5140674915127,699.6015625
274.001,37,274,274,11.0289996516841,699.6015625
275,21,275,275,12.2083833414612,698.4375
276,32,276,276,7.76448239575545,698.4375
277.001,30,277,277,6.01635968525615,698.825520833333
278.001,17,278,278,4.43595501231865,698.825520833333
279,23,279,279,6.66109724924438,698.825520833333
280,19,280,280,12.0118557015775,699.213541666667
281,38,281,281,7.76886688745786,699.6015625
282.001,30,282,282,7.77721436180401,699.213541666667
283,25,283,283,7.00750293339078,699.6015625
284,26,284,284,9.98493052097041,699.6015625
285,34,285,285,8.0109894753623,699.213541666667
286.001,18,286,286,8.88572557058576,698.4375
287,24,287,287,8.88477425121344,698.825520833333
288,22,288,288,11.0245406274367,698.4375
289,22,289,289,12.2117865721637,698.4375
290.001,26,290,290,6.00035762131423,698.4375
291.001,23,291,291,6.66293542282988,698.4375
292.001,11,292,292,7.0109075699974,698.4375
293.001,24,293,293,12.2155199735967,699.213541666667
294.001,16,294,294,4.44101844543704,699.6015625
295,21,295,295,13.3101470571598,699.6015625
296.001,11,296,296,8.00453536974049,699.6015625
297,15,297,297,6.01555864086874,699.6015625
298.001,20,298,298,5.54740949290464,699.6015625
299,11,299,299,9.99232478430734,699.6015625
300,18,300,300,12.2030417523745,698.825520833333
301.001,18,301,301,8.01509884320082,699.6015625
302,12,302,302,11.9912080462605,698.825520833333
303,17,303,303,9.00637831712419,698.4375
304.001,15,304,304,12.9910374832403,699.213541666667
305,10,305,305,8.87061050313548,699.6015625
306.001,15,306,306,13.0186035845223,699.6015625
307.001,9,307,307,12.2137730054742,699.213541666667
308,9,308,308,11.1008046307229,699.6015625
309.001,12,309,309,11.0116536330398,699.6015625
310.001,7,310,310,9.98749898044281,699.6015625
311.001,10,311,311,9.01204730483711,699.213541666667
312,20,312,312,11.0982236072312,699.989583333333
313,12,313,313,6.66160754582492,699.6015625
314.001,10,314,314,7.77699489362515,698.825520833333
315,18,315,315,6.0124668500135,698.4375
316.001,17,316,316,7.77726966282647,698.4375
317.001,12,317,317,6.6555297468902,698.825520833333
318.001,9,318,318,7.00061395384375,699.213541666667
319,11,319,319,9.99999000001,698.825520833333
320.001,10,320,320,4.43610161600528,698.4375
321,8,321,321,6.00409419182941,699.213541666667
322.001,5,322,322,7.00808031660505,698.825520833333
323.001,10,323,323,9.98133888881347,698.4375
324,7,324,324,12.0104262510285,699.6015625
325,8,325,325,7.77342724966039,699.6015625
326.001,11,326,326,8.01147002162997,699.6015625
327.001,9,327,327,6.98536984140416,699.6015625
328,12,328,328,13.0147561305008,699.6015625
329,9,329,329,7.00285996801094,699.213541666667
330.001,7,330,330,12.2118069077973,699.6015625
331.001,9,331,331,9.00067955130612,698.825520833333
332.001,6,332,332,9.00006750050625,699.213541666667
333,7,333,333,10.9894237785555,698.4375
334.001,7,334,334,6.01190055715288,698.825520833333
335,8,335,335,13.0215441447876,698.4375
336.001,4,336,336,3.32725185632927,698.4375
337.001,5,337,337,8.87820446305119,698.825520833333
338.001,3,338,338,9.00406893875342,698.4375
339,13,339,339,7.77754531559001,698.4375
340.001,8,340,340,11.1089140147837,699.213541666667
341.001,9,341,341,9.99979667080103,698.825520833333
342.001,5,342,342,9.00740228319633,699.6015625
343,6,343,343,8.88855507426499,699.213541666667
344.001,12,344,344,6.66380863318621,699.213541666667
345.001,8,345,345,4.43952939212632,699.213541666667
346.001,7,346,346,8.00950728514747,699.6015625
347,13,347,347,8.99201958262043,699.6015625
348.001,6,348,348,8.00649967643733,699.213541666667
349.001,13,349,349,11.0020485814459,699.6015625
350.001,6,350,350,7.00163768305407,699.213541666667
351.001,10,351,351,8.00017680390737,699.6015625
352,7,352,352,15.528313717191,699.6015625
353,7,353,353,9.02379032080176,698.825520833333
354,7,354,354,6.65568847828221,699.6015625
355,4,355,355,15.554283560811,698.825520833333
356,11,356,356,10.0079002364467,699.6015625
357.001,6,357,357,7.77299738438638,699.6015625
358.001,6,358,358,7.0072553121502,699.6015625
359,9,359,359,7.76586321785421,699.6015625
360.001,16,360,360,8.00072566581789,699.6015625
361,5,361,361,7.77312944636885,699.213541666667
362,7,362,362,8.8880978481804,698.4375
363.001,11,363,363,5.00642725130523,699.6015625
364.001,9,364,364,11.103773984013,699.213541666667
365,5,365,365,12.2192990943389,699.6015625
366.001,4,366,366,11.1086412898643,699.213541666667
367.001,12,367,367,8.00799357919075,699.6015625
368.001,8,368,368,9.99048705822316,699.6015625
369,10,369,369,9.00673613795758,699.6015625
370.001,2,370,370,19.9976935993382,699.6015625
371,2,371,371,5.0042471045176,699.6015625
372.001,4,372,372,5.5487127596756,699.6015625
373,7,373,373,7.99103166516219,699.6015625
374,5,374,374,10.015975480892,699.6015625
375,3,375,375,3.99993720098594,699.6015625
376.001,8,376,376,4.44148246913558,699.6015625
377,7,377,377,7.01445749834985,699.6015625
378,11,378,378,11.0877184890367,699.6015625
379.001,9,379,379,10.0142151784458,700.377604166667
380,7,380,380,12.2200049702093,699.6015625
381,12,381,381,2.21825917896239,699.6015625
382,5,382,382,8.88589730346339,699.213541666667
383,9,383,383,13.3331170405458,699.6015625
384,6,384,384,5.00787688955959,699.6015625
385.001,9,385,385,9.99691872749444,698.825520833333
386.001,8,386,386,13.3207644520304,699.213541666667
387,10,387,387,7.99882657214187,699.213541666667
388,8,388,388,11.0155694057982,699.6015625
389.001,9,389,389,13.3211326559463,699.213541666667
390,4,390,390,8.99987490173887,698.4375
391.001,5,391,391,11.0065962531345,698.825520833333
392.001,7,392,392,4.44140701553549,698.4375
393,3,393,393,11.9931255404402,698.825520833333
394,7,394,394,10.0077600171173,698.4375
395,10,395,395,6.66079850318536,698.4375
396,9,396,396,2.22177638576081,698.825520833333
397,5,397,397,9.00031051071262,699.213541666667
398.001,4,398,398,7.99453813154853,699.6015625
399,5,399,399,8.00181561196236,698.825520833333
400,6,400,400,13.0262491947523,699.213541666667
401,12,401,401,8.88274992172077,699.6015625
402.001,7,402,402,4.99754720383236,699.6015625
403,7,403,403,8.87955154712867,699.6015625
404,4,404,404,7.00420952992749,699.213541666667
405.001,6,405,405,7.7761715663398,699.6015625
406.001,5,406,406,7.99778061587909,699.6015625
407,3,407,407,5.5531128029348,699.6015625
408.001,10,408,408,7.00804172788275,699.6015625
409.001,5,409,409,6.99999790000063,699.213541666667
410,5,410,410,9.996029577052,698.4375
411.001,6,411,411,13.0193480531418,698.825520833333
412.001,4,412,412,9.97890127640126,698.4375
413,8,413,413,4.4429545736774,698.4375
414.001,3,414,414,15.0082335169074,698.4375
415,8,415,415,12.0224169987358,699.213541666667
416.001,6,416,416,7.77217835506064,698.4375
417,5,417,417,13.3249297443079,699.213541666667
418.001,6,418,418,6.6626505689626,698.825520833333
419.001,6,419,419,7.77572412264005,699.6015625
420.001,6,420,420,4.00289849880298,699.6015625
421.001,9,421,421,15.5308649316176,699.6015625
422.001,7,422,422,12.0118953799948,699.6015625
423.001,6,423,423,11.1074641603785,699.6015625
424.001,5,424,424,8.01044401690925,699.6015625
425.001,7,425,425,6.9943464697485,699.213541666667
426.001,7,426,426,13.3255748875099,699.6015625
427,6,427,427,11.0220882648828,699.213541666667
428,10,428,428,9.989538733049,698.825520833333
429.001,6,429,429,8.98772007805735,698.4375
430.001,8,430,430,8.01513176726342,698.4375
431,7,431,431,6.66371390099587,698.4375
432.001,6,432,432,5.00346339736365,698.4375
433,5,433,433,4.43882932534788,698.4375
434,6,434,434,12.018721562578,698.825520833333
435.001,6,435,435,8.87828230096667,698.4375
436,9,436,436,5.00665133630028,699.213541666667
437.001,9,437,437,14.4321979227182,699.213541666667
438,7,438,438,10.9907897182161,698.825520833333
439.001,2,439,439,5.99519904460508,699.6015625
440.001,8,440,440,9.01635024954252,699.6015625
441,5,441,441,19.9587364212677,699.6015625
442,5,442,442,9.00609802897542,699.6015625
443.001,6,443,443,11.0075093228601,699.989583333333
443.999,8,444,444,11.9986525513185,699.6015625
445,7,445,445,12.2184562224932,699.213541666667
446.001,5,446,446,8.00425666369375,699.213541666667
447,3,447,447,8.87376405105076,698.825520833333
448.001,3,448,448,11.0016315419577,698.4375
449,2,449,449,8.00433034271541,699.6015625
450,10,450,450,8.99323259247416,698.4375
451,5,451,451,11.0209773282466,698.4375
452.001,4,452,452,8.88807019886724,698.4375
453,0,453,453,4.00347261214377,699.6015625
454,4,454,454,6.66229398105044,699.213541666667
455,3,455,455,10.0052197231296,699.6015625
456,4,456,456,14.015220529495,699.6015625
457,3,457,457,8.99585920600748,699.213541666667
458.001,5,458,458,12.9928721103603,699.6015625
459.001,7,459,459,11.0097899051837,699.6015625
460.001,5,460,460,5.9948929506953,699.6015625
461.001,5,461,461,15.5380372817447,699.6015625
462.001,4,462,462,10.0001890035722,699.213541666667
463.001,7,463,463,8.88518672775233,699.6015625
464,6,464,464,11.0264215112252,699.213541666667
465,10,465,465,12.2081394551308,698.4375
466,9,466,466,12.0077954608132,698.825520833333
467,6,467,467,13.3189074766575,698.4375
468.001,4,468,468,7.99474665197499,698.4375
469.001,2,469,469,13.0233873990913,699.6015625
470,6,470,470,15.5463244935452,698.825520833333
471.001,6,471,471,4.44091687613916,698.4375
472.001,8,472,472,9.01371617189878,699.213541666667
473.001,5,473,473,9.98979376070781,699.213541666667
474.001,4,474,474,4.439776759145,699.6015625
474.999,8,475,475,13.3329348267257,699.6015625
476,6,476,476,13.2967230226111,699.6015625
477.001,10,477,477,7.774676545689,699.213541666667
478,7,478,478,7.99891774642891,699.6015625
479,9,479,479,9.01616237266925,699.6015625
480,2,480,480,4.44439506227709,699.6015625
481,6,481,481,11.0064354628151,699.6015625
482.001,4,482,482,13.3016827182875,699.6015625
483.001,3,483,483,12.016846416992,699.6015625
484,5,484,484,9.98739036480941,698.4375
485.001,6,485,485,10.0069438183155,699.6015625
486,6,486,486,7.77320454243864,698.4375
487,8,487,487,10.0064301320028,698.825520833333
488.001,6,488,488,9.99916118147867,698.4375
