Time t / s,Events N,Channel n,Energy E / keV,Rate R / 1/s,Voltage U / V
197,22,197,197,7.77564465925959,698.825520833333
197.999,27,198,198,10.0100190280452,698.4375
199,28,199,199,11.996202002446,698.4375
200.001,24,200,200,11.0993162377225,699.6015625
201.001,27,201,201,7.00226663370933,699.6015625
202.001,23,202,202,6.99827142695754,698.825520833333
203.001,24,203,203,9.00184537830255,699.989583333333
203.999,27,204,204,8.88551140727508,699.213541666667
205,22,205,205,6.00218599613979,699.6015625
206.001,28,206,206,7.77464373250428,699.6015625
207,19,207,207,3.99712247153274,699.6015625
208,22,208,208,9.01120723844245,699.6015625
209,23,209,209,7.76632159050716,699.213541666667
210.001,24,210,210,6.99475113874549,699.6015625
211.001,19,211,211,12.0372553051695,699.213541666667
212.001,20,212,212,7.75705351646629,699.213541666667
213.001,16,213,213,7.00999414865774,699.6015625
214.001,20,214,214,11.996066489798,699.6015625
215,22,215,215,15.5434437587689,699.213541666667
216,23,216,216,8.99408728701752,699.6015625
217,20,217,217,10.0153344786202,698.825520833333
218.001,20,218,218,5.55251524498586,699.6015625
219,25,219,219,9.00990639207809,699.6015625
220.001,18,220,220,3.33276343078667,699.6015625
221.001,21,221,221,15.0065548631642,699.6015625
222.001,17,222,222,9.98174560545332,699.6015625
223.001,15,223,223,9.00395273525078,698.825520833333
224.001,24,224,224,9.02009587159232,698.825520833333
225,16,225,225,5.53336430541781,699.213541666667
226.001,22,226,226,5.008063483014,698.4375
227.001,25,227,227,11.1059246443022,698.825520833333
228,23,228,228,8.98850101065707,698.825520833333
229.001,25,229,229,11.018183307913,698.4375
230,24,230,230,5.54437624492038,698.825520833333
231,28,231,231,9.99984555794083,698.825520833333
232,18,232,232,5.01418563257311,699.213541666667
233.001,16,233,233,7.75657131181129,699.6015625
234.001,20,234,234,16.0210660998146,698.825520833333
235,26,235,235,8.87346483512437,699.6015625
236.001,24,236,236,6.01491759713265,699.6015625
237.001,14,237,237,6.99850022140255,699.213541666667
238.001,27,238,238,8.88184854360999,699.213541666667
239.001,24,239,239,9.99779937327128,699.6015625
240,24,240,240,6.00210974157416,699.6015625
241,21,241,241,10.0002670071291,698.825520833333
242.001,31,242,242,9.9970808523911,699.6015625
243.001,26,243,243,8.87325716751212,698.4375
244,29,244,244,5.01567347805156,699.6015625
245,19,245,245,11.0924806735709,698.4375
246,27,246,246,4.99528295430625,698.825520833333
247,19,247,247,12.0320365003859,698.4375
248,15,248,248,11.0824076752323,699.6015625
249.001,33,249,249,5.00112025093621,699.6015625
250.001,21,250,250,13.3193554097949,699.6015625
251,16,251,251,11.0339237987192,699.213541666667
252,24,252,252,5.5443405866245,699.6015625
253.001,24,253,253,12.0105440566273,699.989583333333
254,25,254,254,17.7333753762108,698.825520833333
255.001,16,255,255,11.0291345618586,698.4375
256,22,256,256,3.32961711068036,698.4375
257,30,257,257,10.9971231525833,698.4375
258,25,258,258,7.7720083569075,699.989583333333
259,15,259,259,7.01718156907187,699.6015625
260,23,260,260,8.86629756269913,699.6015625
261.001,20,261,261,4.99640758294786,699.6015625
262.001,23,262,262,6.66466726648672,699.6015625
263,25,263,263,6.0075695376174,699.213541666667
264.001,23,264,264,12.2033720801491,698.4375
265,24,265,265,9.00193631650168,698.825520833333
266,26,266,266,3.99690599506922,698.4375
267,25,267,267,9.99903909234323,699.213541666667
268,20,268,268,8.88655863573552,699.6015625
269,23,269,269,8.0219038083487,699.6015625
270.001,25,270,270,8.8724384022646,699.6015625
271.001,21,271,271,8.00122418730066,699.213541666667
272,32,272,272,12.0004524170561,699.213541666667
273.001,20,273,273,13.3229059389518,698.825520833333
274.001,27,274,274,6.99763479943779,698.4375
275,23,275,275,6.00705889490741,699.6015625
276.002,31,276,276,13.9999468002022,699.213541666667
277,26,277,277,8.88586374594249,699.6015625
278.001,18,278,278,5.55499882122925,699.6015625
279,36,279,279,9.00731303745511,699.6015625
280,36,280,280,6.65084062191567,699.6015625
281.001,20,281,281,8.02322241495786,699.213541666667
282.001,32,282,282,3.32375574649671,698.825520833333
283,22,283,283,7.00099274077064,698.4375
284,35,284,284,12.0288294956522,698.825520833333
285,30,285,285,11.0924240740211,698.4375
286.001,37,286,286,14.4295563488605,699.6015625
287,44,287,287,11.096589374483,699.213541666667
288,33,288,288,6.01091221002608,699.213541666667
289.001,34,289,289,6.66052492262968,699.6015625
290.001,33,290,290,7.00419551311235,699.6015625
291,31,291,291,8.87650911750634,699.6015625
292,35,292,292,8.88020503505405,699.6015625
293.001,36,293,293,10.0266478219163,699.6015625
294,31,294,294,6.6581279874188,699.6015625
294.999,30,295,295,15.9799148450313,699.213541666667
296.001,40,296,296,8.01024189528732,699.6015625
297.001,24,297,297,7.9963496663773,699.213541666667
298.001,33,298,298,5.55035610529736,699.6015625
299.001,29,299,299,11.0013762721716,699.213541666667
300.001,39,300,300,13.0365544988147,698.4375
301.001,22,301,301,5.54921280531908,699.213541666667
302.001,31,302,302,12.2146762666619,698.825520833333
303,20,303,303,12.2197158227324,698.4375
304.001,22,304,304,8.86601358871738,699.6015625
305,24,305,305,13.0230116616061,698.4375
306.001,20,306,306,2.22131173122483,698.4375
307.001,21,307,307,5.55045160694455,698.825520833333
308.001,25,308,308,15.9945394642269,698.825520833333
309,29,309,309,13.0152747264189,698.825520833333
310.001,19,310,310,7.77739322889035,698.4375
311.001,21,311,311,13.3310966715584,698.4375
312.001,32,312,312,11.9833658898084,698.4375
313.001,23,313,313,9.00233070341912,698.4375
314,18,314,314,6.99996850014175,699.213541666667
315.001,20,315,315,9.01343452415826,698.4375
316.001,18,316,316,13.318731563962,698.4375
317.001,15,317,317,12.2095514210808,698.825520833333
318.001,16,318,318,8.01265278000491,698.4375
319.001,10,319,319,16.6358478343398,698.825520833333
320.001,12,320,320,8.01598306864056,699.213541666667
321.001,18,321,321,6.98612764633268,699.6015625
322.001,15,322,322,5.00978009269696,698.825520833333
323,16,323,323,8.87338216059757,699.6015625
324,10,324,324,10.0004560207945,699.6015625
325,14,325,325,7.01116317400565,699.6015625
326,11,326,326,6.99095230952102,699.6015625
327,9,327,327,2.22130926411467,699.6015625
328.001,10,328,328,14.4177523788737,699.6015625
329.001,10,329,329,11.1056792000179,699.6015625
330,12,330,330,5.00579871723404,699.6015625
331,8,331,331,5.99445333233159,699.6015625
332,12,332,332,10.0324127190126,699.213541666667
333.001,13,333,333,12.1889207364457,699.6015625
334.001,5,334,334,10.00809354525,699.6015625
335.001,13,335,335,13.9982418208273,699.6015625
336,17,336,336,6.65419817799182,699.6015625
337,9,337,337,10.0113618946142,699.6015625
338,15,338,338,8.88275288059348,699.6015625
339.001,9,339,339,10.9906941792384,699.6015625
340,15,340,340,9.02130109614823,699.213541666667
341.001,14,341,341,3.33217188631029,699.213541666667
342.001,8,342,342,6.66538024827875,698.825520833333
343.001,7,343,343,6.66609634509048,700.765625
344,9,344,344,13.315041425313,699.6015625
345.001,10,345,345,8.01396353005477,699.6015625
346,10,346,346,7.99526600299962,699.6015625
347,5,347,347,14.4252076286712,698.4375
348,8,348,348,8.88401452625215,698.4375
349.001,9,349,349,12.2131098852356,698.4375
350,8,350,350,16.014828129365,698.4375
351,8,351,351,13.3164259112347,698.825520833333
352.001,8,352,352,9.00813073880485,698.4375
353,10,353,353,13.3002084253495,698.825520833333
354.001,4,354,354,7.01280959801173,698.4375
355.001,9,355,355,8.87241970626524,698.825520833333
356.001,9,356,356,5.55495685465011,699.6015625
357.001,9,357,357,9.00197863490395,698.825520833333
358.001,8,358,358,12.0260194957811,699.6015625
359,9,359,359,7.77292919727628,699.6015625
360,8,360,360,8.98704517438113,699.213541666667
361.001,9,361,361,9.99893211405022,699.6015625
362,4,362,362,8.01093893711864,699.6015625
363.001,10,363,363,6.00228927312877,699.6015625
364,4,364,364,15.5526523937754,699.213541666667
365.001,8,365,365,15.5548210223406,699.213541666667
366.001,7,366,366,3.00203327713861,698.4375
367,7,367,367,16.6496285467871,699.213541666667
368,9,368,368,8.00692839514032,698.4375
369,8,369,369,6.64863851396724,698.825520833333
370,9,370,370,10.0241260666171,698.4375
371.001,9,371,371,14.4254605383759,699.213541666667
372,7,372,372,13.3139186812475,698.825520833333
373.001,10,373,373,6.0052521935685,699.6015625
374.001,7,374,374,10.0005590312498,698.825520833333
375,8,375,375,9.0117630543148,699.213541666667
376.001,7,376,376,12.193957982503,699.6015625
377.001,10,377,377,11.1079589192134,699.6015625
378.001,13,378,378,6.01378118095428,699.6015625
379.001,7,379,379,11.0894718550313,699.6015625
380.001,5,380,380,9.99745764652049,699.6015625
381,6,381,381,12.0231818970156,699.213541666667
382.001,10,382,382,7.00213985393936,698.4375
383.001,6,383,383,14.4202232760817,699.6015625
384,5,384,384,10.0078471529526,699.213541666667
385,4,385,385,10.0160025673018,698.4375
386.001,11,386,386,8.88516797798789,698.4375
387.001,5,387,387,12.2117364112238,698.825520833333
388.001,3,388,388,12.2177966647637,698.4375
389.001,9,389,389,6.65887873804482,698.825520833333
390,5,390,390,12.0139229352897,699.213541666667
391,6,391,391,7.00858411382261,699.6015625
392.001,4,392,392,5.54423914742908,699.6015625
393.001,9,393,393,4.44360559045576,699.6015625
394,10,394,394,10.0196726252324,699.6015625
395,5,395,395,9.98644949763721,699.6015625
396,7,396,396,4.43728513140077,699.6015625
397.001,6,397,397,9.0145016287702,699.6015625
398.001,4,398,398,11.9849337397957,699.6015625
399,4,399,399,7.77209292358712,699.6015625
400,6,400,400,11.0023699104787,698.825520833333
401,4,401,401,6.02087135053664,698.4375
402.001,6,402,402,9.98266787020668,698.4375
403.001,5,403,403,6.65254405480987,698.825520833333
404.001,4,404,404,9.00395093366969,699.213541666667
405.001,11,405,405,7.00056844615783,698.4375
406.001,6,406,406,8.8850456130476,699.6015625
407.001,2,407,407,17.7771871801148,699.6015625
408.001,10,408,408,8.01488925977789,699.6015625
409.001,4,409,409,5.997712472463,699.6015625
410,7,410,410,5.55412752765567,699.6015625
411,6,411,411,8.88773545833163,699.989583333333
412.001,5,412,412,5.54962547242574,699.6015625
413.001,4,413,413,7.01147638454623,698.4375
414.001,2,414,414,11.1080095080118,698.825520833333
415,7,415,415,12.2127247932413,698.825520833333
416.001,8,416,416,6.00790339691865,698.825520833333
417.001,4,417,417,5.99987400264594,698.4375
418,6,418,418,6.65225566348101,699.213541666667
419,6,419,419,12.995598390825,699.6015625
420.001,5,420,420,15.0331164522326,699.6015625
421,4,421,421,14.4380018871579,699.6015625
422,4,422,422,6.65994086638505,699.6015625
423,3,423,423,13.3239621466235,698.825520833333
424.001,8,424,424,8.01350596294996,699.6015625
425.001,8,425,425,8.99589427385341,698.4375
426,4,426,426,8.88224299729514,698.4375
427.001,7,427,427,8.88253984679617,698.4375
428.001,7,428,428,13.3285010112445,699.213541666667
429,6,429,429,10.0150054827148,698.825520833333
430.001,3,430,430,6.65549209543843,698.825520833333
431,9,431,431,11.0165258904883,699.6015625
432.001,12,432,432,6.6620461675358,699.6015625
433.001,5,433,433,10.0107806096385,699.6015625
434.001,2,434,434,6.6647701692885,699.6015625
435,9,435,435,9.98543014792194,699.6015625
436.001,8,436,436,11.102150442132,698.4375
437,5,437,437,8.00934370036084,698.825520833333
438.001,2,438,438,13.3154758007872,699.213541666667
439.001,2,439,439,6.6623982901621,698.4375
440.001,6,440,440,14.0445084517344,698.825520833333
441,3,441,441,12.1976913096994,699.6015625
442.001,5,442,442,8.98917254167355,699.6015625
443,6,443,443,10.9942664900255,699.6015625
444.001,7,444,444,13.0443743526729,698.4375
445.001,8,445,445,11.0779732006104,699.6015625
446.001,6,446,446,7.99050408494545,699.6015625
447,7,447,447,14.0552032161518,698.825520833333
448.001,5,448,448,7.76067497472792,698.825520833333
449,3,449,449,5.55489822593215,698.4375
449.999,6,450,450,12.001589010385,699.6015625
451.001,4,451,451,16.0066539660537,699.6015625
452,6,452,452,9.99625362627984,699.6015625
453.001,10,453,453,12.2018627363653,699.6015625
454.001,3,454,454,4.00502189695659,699.213541666667
455.001,9,455,455,8.87768327977131,699.6015625
456,7,456,456,9.98970616278293,699.213541666667
457,9,457,457,8.88434405333094,698.4375
458.001,6,458,458,8.00818757097256,699.213541666667
459.001,8,459,459,10.9958798438225,698.825520833333
460.001,4,460,460,9.99517455184136,698.825520833333
461.001,4,461,461,17.0242612747426,699.213541666667
462,6,462,462,4.99139732670742,699.213541666667
463,3,463,463,9.02551513127612,699.6015625
464,8,464,464,13.2896561401146,699.6015625
465.001,4,465,465,7.01162878634215,699.213541666667
466,6,466,466,19.9582097264118,699.6015625
467.001,3,467,467,7.00481651183354,699.6015625
468.001,5,468,468,8.99509587372964,699.6015625
469,5,469,469,13.0222589472185,698.825520833333
470,7,470,470,6.66080072149793,698.4375
471.001,5,471,471,9.99477162391052,698.825520833333
472,5,472,472,13.3305576150033,698.4375
473,2,473,473,3.33102234405375,699.213541666667
474.001,7,474,474,8.02943671795168,698.825520833333
475.001,8,475,475,9.97128270580728,698.4375
476.001,5,476,476,9.99940503540039,699.6015625
477,8,477,477,17.0550263369736,699.6015625
478,0,478,478,7.7727911004651,699.6015625
478.999,3,479,479,15.9858684922529,699.6015625
480.001,8,480,480,3.32849554996787,699.6015625
481,6,481,481,11.1092743777473,699.6015625
482.001,7,482,482,10.0296878761133,698.825520833333
483.001,4,483,483,8.88265129375816,699.213541666667
484,9,484,484,8.87321189529477,699.6015625
484.999,1,485,485,7.99397813626995,699.6015625
486.001,3,486,486,8.01239999022487,698.4375
487.001,7,487,487,6.65683009073592,699.6015625
488,4,488,488,13.9900125300548,699.6015625
489.001,11,489,489,13.0033483622033,699.213541666667
490,5,490,490,13.0085908734128,699.213541666667
491.001,8,491,491,8.00652852335795,698.4375
492,9,492,492,4.43924411658654,698.4375
493.001,9,493,493,13.3238008940048,698.4375
494,7,494,494,9.00217492546199,698.4375
495.001,5,495,495,12.0077389877776,698.4375
496.001,6,496,496,9.98881153220278,698.4375
497.001,7,497,497,11.0166450490045,698.4375
498,7,498,498,8.8832430943889,699.213541666667
499.001,8,499,499,8.875857158168,698.4375
500.001,5,500,500,8.99337098624604,698.4375
501,1,501,501,8.01288150831276,699.6015625
502.001,9,502,502,13.9903047188299,699.213541666667
503.001,9,503,503,5.00304985919417,698.4375
504,8,504,504,7.0021419552241,699.6015625
505.001,3,505,505,9.98211803375433,699.213541666667
506,7,506,506,9.99930560377751,699.6015625
507,4,507,507,15.0092006399923,698.825520833333
508,12,508,508,14.003898685394,698.825520833333
509.001,6,509,509,10.9899727488639,698.4375
510.001,3,510,510,10.0046611716399,698.4375
511,8,511,511,16.0229673213584,698.4375
512,3,512,512,7.98806503203564,698.825520833333
513,4,513,513,14.0124416469383,698.4375
514,3,514,514,10.9992960450531,698.4375
515.001,2,515,515,8.87651601184793,699.213541666667
516.001,1,516,516,17.0252177525351,698.4375
517.001,4,517,517,9.9977027500792,698.825520833333
518.001,8,518,518,15.0017327001269,698.4375
519,4,519,519,5.00006650088446,698.4375
519.999,4,520,520,10.0168292748647,698.4375
521.001,8,521,521,9.99494810900579,698.4375
522.001,6,522,522,6.65800460267858,698.4375
523,2,523,523,7.76280160840814,698.825520833333
524,11,524,524,7.01425999056081,698.825520833333
525,7,525,525,12.9752548913966,699.213541666667
526.001,12,526,526,10.0062408924446,699.6015625
527,7,527,527,9.99515790128338,698.825520833333
528.001,7,528,528,8.01874943994047,698.825520833333
529.001,5,529,529,12.2166324341818,698.825520833333
530,3,530,530,11.0941530817838,699.6015625
531.001,2,531,531,6.66454437953425,698.4375
532.001,11,532,532,5.00340431629681,699.213541666667
532.999,8,533,533,5.55094888475331,699.6015625
534.001,8,534,534,10.0097084161929,699.6015625
535,5,535,535,4.43980977635013,699.6015625
536,2,536,536,16.0012737013866,698.825520833333
537.001,8,537,537,11.1081242599212,699.6015625
538,5,538,538,8.01618548010288,699.6015625
539,6,539,539,8.88791516840488,699.6015625
540,8,540,540,7.76080231617819,699.6015625
541,8,541,541,11.0042696566268,699.6015625
542.001,5,542,542,3.00517310498292,699.213541666667
543,4,543,543,6.65878192899807,699.6015625
544,5,544,544,8.00270011101746,699.6015625
545,4,545,545,13.3250155625078,699.6015625
546,8,546,546,5.99953023678246,699.6015625
547.001,4,547,547,10.0099017948555,699.6015625
548,4,548,548,7.77441145761663,699.6015625
549.001,2,549,549,11.1107642083619,698.825520833333
550,6,550,550,10.9978521194811,699.213541666667
551,5,551,551,6.00763450192505,698.825520833333
552.001,6,552,552,8.88332200709777,698.4375
553,7,553,553,9.99089629529573,698.825520833333
554.001,10,554,554,8.00555665687554,698.4375
555,12,555,555,5.00194575689943,698.4375
556.001,10,556,556,8.87781233836139,698.4375
557.001,9,557,557,12.0062432464882,699.213541666667
558,5,558,558,8.88712133920031,699.213541666667
559.001,9,559,559,7.99863463306814,699.213541666667
560,8,560,560,12.0078303061426,699.6015625
561,6,561,561,16.655435351428,699.6015625
562,9,562,562,13.0032287016866,699.6015625
563,7,563,563,6.00569820645829,699.6015625
564,5,564,564,4.44246014557942,699.6015625
564.999,7,565,565,10.0039415529719,699.6015625
566.001,8,566,566,19.9724801415294,699.6015625
566.999,10,567,567,14.0009968709772,698.4375
568,5,568,568,11.0984551727291,699.6015625
569,9,569,569,14.0323980005036,698.4375
570.001,8,570,570,12.1973734619528,699.213541666667
571.001,8,571,571,11.0044997399437,698.4375
572,6,572,572,8.01021221955872,699.213541666667
573.001,5,573,573,14.9766708398328,698.4375
574.001,5,574,574,12.0163542581453,699.213541666667
575,4,575,575,12.003641904954,698.4375
576,4,576,576,3.32932408728245,699.213541666667
577,8,577,577,6.66067132240191,699.6015625
578,7,578,578,9.99252958488234,699.6015625
579,4,579,579,12.2182526476953,699.6015625
580.001,7,580,580,9.01436077815568,699.6015625
581.001,9,581,581,8.9952172429919,699.213541666667
582.001,8,582,582,7.99063018704268,699.6015625
583,13,583,583,13.3233082840334,699.6015625
584,5,584,584,15.0208504424992,699.6015625
585.001,5,585,585,8.00299231882801,699.213541666667
586,2,586,586,11.0904791231157,699.213541666667
586.999,6,587,587,9.00026910804633,698.4375
588.001,8,588,588,8.00070486209835,698.825520833333
589,2,589,589,6.01157649285229,698.4375
590,6,590,590,8.87139253139641,698.4375
591,8,591,591,7.00766217782523,698.825520833333
592.001,3,592,592,6.00424800546387,698.825520833333
592.999,7,593,593,14.9758260216359,698.4375
594.001,7,594,594,11.018569595339,698.4375
595.001,10,595,595,5.54958481891094,698.4375
595.999,3,596,596,4.44259731120683,699.6015625
596.999,4,597,597,12.2099796825938,699.213541666667
598.001,7,598,598,7.00081909583421,698.825520833333
599.001,6,599,599,6.0164453517244,699.6015625
600.001,9,600,600,3.32903480960862,699.6015625
601,7,601,601,12.2183937921673,698.4375
601.999,4,602,602,7.0197669617877,699.6015625
