Time t / s,Events N,Channel n,Energy E / keV,Rate R / 1/s,Voltage U / V,Raw
95,2.333333333,95,95,11.10385289,699.6015625,28
96,2.416666667,96,96,10.00631098,699.6015625,29
97,2.083333333,97,97,7.772607267,699.6015625,25
98.001,2.583333333,98,98,7.764696852,699.6015625,31
99,2.333333333,99,99,11.02001345,699.6015625,28
100.001,2.75,100,100,7.776080864,699.2135417,33
101,3,101,101,6.989923327,699.2135417,36
102.001,1.916666667,102,102,11.10542143,698.8255208,23
103,2.833333333,103,103,8.88727338,698.4375,34
104.001,2.583333333,104,104,11.0058397,699.2135417,31
105,3.5,105,105,7.773749248,698.4375,42
106,2,106,106,14.00616271,698.8255208,24
107,2.75,107,107,7.010072774,699.2135417,33
108.001,2.416666667,108,108,6.649767391,698.4375,29
109.001,1.833333333,109,109,7.005085692,698.4375,22
110,2.75,110,110,10.98560995,698.4375,33
111,2.333333333,111,111,6.014905537,698.4375,28
112,2.583333333,112,112,6.656245944,698.4375,31
113,3.083333333,113,113,13.33169354,699.2135417,37
114.001,2.75,114,114,10.00492843,698.8255208,33
115.001,2,115,115,8.885571609,699.6015625,24
116,1.916666667,116,116,6.666486672,699.6015625,23
117.001,1.916666667,117,117,12.20799719,699.2135417,23
118.001,2.333333333,118,118,12.00796608,698.8255208,28
119.001,2.333333333,119,119,10.02645782,698.4375,28
120,2.083333333,120,120,5.54037677,698.8255208,25
121,2.75,121,121,4.440015283,699.6015625,33
122.001,3,122,122,7.762701748,699.6015625,36
123.001,3.083333333,123,123,7.009925353,699.6015625,37
124.001,2.916666667,124,124,8.886489537,698.8255208,35
125,3,125,125,13.97757996,699.6015625,36
126,2.583333333,126,126,3.00069196,699.6015625,31
127,2.083333333,127,127,5.01041264,698.4375,25
128,1.666666667,128,128,12.21260005,698.4375,20
129.001,2.75,129,129,5.002433684,698.4375,33
130.001,2.583333333,130,130,14.44167967,699.2135417,31
131,2.833333333,131,131,16.6634969,698.4375,34
132,3.166666667,132,132,7.001238519,698.8255208,38
133,2.916666667,133,133,8.883497593,699.6015625,35
134,3.083333333,134,134,9.989472206,698.4375,37
135.001,2.166666667,135,135,6.01243552,698.4375,26
136,3,136,136,9.989965635,698.4375,36
137.001,1.833333333,137,137,10.98157511,698.4375,22
138.001,3.5,138,138,7.018836451,698.4375,42
139.001,2.916666667,139,139,13.30744001,698.4375,35
139.999,2.166666667,140,140,9.003547398,698.4375,26
141,2.333333333,141,141,15.00907899,698.8255208,28
142.001,3,142,142,2.997528538,698.4375,36
143,3,143,143,16.00757478,699.2135417,36
144.001,2.5,144,144,9.961132767,698.8255208,30
145.001,2,145,145,10.01446188,698.4375,24
146.001,2.666666667,146,146,11.10456065,698.8255208,32
147,2.166666667,147,147,7.006757317,698.8255208,26
148,2.5,148,148,6.998590484,698.4375,30
149,2.25,149,149,11.97865045,698.4375,27
150,2.083333333,150,150,7.020125295,698.4375,25
151,2.583333333,151,151,13.32301392,698.4375,31
152.001,2.25,152,152,11.00041802,699.6015625,27
153.001,2.833333333,153,153,9.981945987,699.2135417,34
154,3,154,154,9.014376127,698.8255208,36
155,2,155,155,7.772190436,698.8255208,24
156,2.25,156,156,6.01012285,698.8255208,27
157,2.25,157,157,7.752331181,698.8255208,27
158,1.916666667,158,158,15.03023181,699.2135417,23
159,2.583333333,159,159,12.99340974,698.4375,31
160.001,2.25,160,160,12.02554346,699.6015625,27
161.001,1.833333333,161,161,7.755815892,699.6015625,22
162.001,1.583333333,162,162,7.768206484,698.8255208,19
163,2.083333333,163,163,8.01054829,699.2135417,25
164.001,1.75,164,164,11.00576042,699.2135417,21
165,2.666666667,165,165,16.66556489,699.2135417,32
166.001,1.833333333,166,166,5.54355622,699.6015625,22
167.001,1.833333333,167,167,6.652568396,699.6015625,22
167.999,2.25,168,168,6.665623126,699.2135417,27
169,2.166666667,169,169,11.01095921,699.6015625,26
170.001,1.583333333,170,170,9.974378039,699.6015625,19
171.001,2.666666667,171,171,7.01335483,699.6015625,32
172,2.333333333,172,172,12.21314379,699.6015625,28
173.001,1.833333333,173,173,11.01801445,699.9895833,22
173.999,2,174,174,6.658985157,699.6015625,24
175,1.666666667,175,175,9.981539697,699.2135417,20
176.001,1.583333333,176,176,3.999692024,699.6015625,19
177.001,2.25,177,177,11.02387772,699.6015625,27
178,1.666666667,178,178,7.767918563,699.6015625,20
179.001,1.916666667,179,179,17.01024697,699.6015625,23
180.001,1.916666667,180,180,8.869741089,699.6015625,23
181.001,1.75,181,181,7.009787065,699.6015625,21
182,2.5,182,182,10.00339115,698.8255208,30
183.001,1.75,183,183,13.00359549,699.6015625,21
184,1.916666667,184,184,12.21205094,698.8255208,23
185.001,1.833333333,185,185,6.005209519,699.2135417,22
185.999,2,186,186,6.003015915,698.8255208,24
187,1.833333333,187,187,3.331991651,699.6015625,22
188.001,2.25,188,188,9.995796212,699.6015625,27
189.001,1.75,189,189,11.97494602,699.6015625,21
190.001,2.333333333,190,190,7.003851418,699.6015625,28
191,1.916666667,191,191,14.02246539,699.2135417,23
192,2.166666667,192,192,8.012347027,698.8255208,26
193.001,1.583333333,193,193,7.765310141,698.8255208,19
194,2.666666667,194,194,13.31086755,698.4375,32
195,1.25,195,195,8.992561353,698.4375,15
196.001,1.75,196,196,8.017186443,698.4375,21
197,1.833333333,197,197,7.775644659,698.8255208,22
197.999,2.25,198,198,10.01001903,698.4375,27
199,2.333333333,199,199,11.996202,698.4375,28
200.001,2,200,200,11.09931624,699.6015625,24
201.001,2.25,201,201,7.002266634,699.6015625,27
202.001,1.916666667,202,202,6.998271427,698.8255208,23
203.001,2,203,203,9.001845378,699.9895833,24
203.999,2.25,204,204,8.885511407,699.2135417,27
205,1.833333333,205,205,6.002185996,699.6015625,22
206.001,2.333333333,206,206,7.774643733,699.6015625,28
207,1.583333333,207,207,3.997122472,699.6015625,19
208,1.833333333,208,208,9.011207238,699.6015625,22
209,1.916666667,209,209,7.766321591,699.2135417,23
210.001,2,210,210,6.994751139,699.6015625,24
211.001,1.583333333,211,211,12.03725531,699.2135417,19
212.001,1.666666667,212,212,7.757053516,699.2135417,20
213.001,1.333333333,213,213,7.009994149,699.6015625,16
214.001,1.666666667,214,214,11.99606649,699.6015625,20
215,1.833333333,215,215,15.54344376,699.2135417,22
216,1.916666667,216,216,8.994087287,699.6015625,23
217,1.666666667,217,217,10.01533448,698.8255208,20
218.001,1.666666667,218,218,5.552515245,699.6015625,20
219,2.083333333,219,219,9.009906392,699.6015625,25
220.001,1.5,220,220,3.332763431,699.6015625,18
221.001,1.75,221,221,15.00655486,699.6015625,21
222.001,1.416666667,222,222,9.981745605,699.6015625,17
223.001,1.25,223,223,9.003952735,698.8255208,15
224.001,2,224,224,9.020095872,698.8255208,24
225,1.333333333,225,225,5.533364305,699.2135417,16
226.001,1.833333333,226,226,5.008063483,698.4375,22
227.001,2.083333333,227,227,11.10592464,698.8255208,25
228,1.916666667,228,228,8.988501011,698.8255208,23
229.001,2.083333333,229,229,11.01818331,698.4375,25
230,2,230,230,5.544376245,698.8255208,24
231,2.333333333,231,231,9.999845558,698.8255208,28
232,1.5,232,232,5.014185633,699.2135417,18
233.001,1.333333333,233,233,7.756571312,699.6015625,16
234.001,1.666666667,234,234,16.0210661,698.8255208,20
235,2.166666667,235,235,8.873464835,699.6015625,26
236.001,2,236,236,6.014917597,699.6015625,24
237.001,1.166666667,237,237,6.998500221,699.2135417,14
238.001,2.25,238,238,8.881848544,699.2135417,27
239.001,2,239,239,9.997799373,699.6015625,24
240,2,240,240,6.002109742,699.6015625,24
241,1.75,241,241,10.00026701,698.8255208,21
242.001,2.583333333,242,242,9.997080852,699.6015625,31
243.001,2.166666667,243,243,8.873257168,698.4375,26
244,2.416666667,244,244,5.015673478,699.6015625,29
245,1.583333333,245,245,11.09248067,698.4375,19
246,2.25,246,246,4.995282954,698.8255208,27
247,1.583333333,247,247,12.0320365,698.4375,19
248,1.25,248,248,11.08240768,699.6015625,15
249.001,2.75,249,249,5.001120251,699.6015625,33
250.001,1.75,250,250,13.31935541,699.6015625,21
251,1.333333333,251,251,11.0339238,699.2135417,16
252,2,252,252,5.544340587,699.6015625,24
253.001,2,253,253,12.01054406,699.9895833,24
254,2.083333333,254,254,17.73337538,698.8255208,25
255.001,1.333333333,255,255,11.02913456,698.4375,16
256,1.833333333,256,256,3.329617111,698.4375,22
257,2.5,257,257,10.99712315,698.4375,30
258,2.083333333,258,258,7.772008357,699.9895833,25
259,1.25,259,259,7.017181569,699.6015625,15
260,1.916666667,260,260,8.866297563,699.6015625,23
261.001,1.666666667,261,261,4.996407583,699.6015625,20
262.001,1.916666667,262,262,6.664667266,699.6015625,23
263,2.083333333,263,263,6.007569538,699.2135417,25
264.001,1.916666667,264,264,12.20337208,698.4375,23
265,2,265,265,9.001936317,698.8255208,24
266,2.166666667,266,266,3.996905995,698.4375,26
267,2.083333333,267,267,9.999039092,699.2135417,25
268,1.666666667,268,268,8.886558636,699.6015625,20
269,1.916666667,269,269,8.021903808,699.6015625,23
270.001,2.083333333,270,270,8.872438402,699.6015625,25
271.001,1.75,271,271,8.001224187,699.2135417,21
272,2.666666667,272,272,12.00045242,699.2135417,32
273.001,1.666666667,273,273,13.32290594,698.8255208,20
274.001,2.25,274,274,6.997634799,698.4375,27
275,1.916666667,275,275,6.007058895,699.6015625,23
276.002,2.583333333,276,276,13.9999468,699.2135417,31
277,2.166666667,277,277,8.885863746,699.6015625,26
278.001,1.5,278,278,5.554998821,699.6015625,18
279,3,279,279,9.007313037,699.6015625,36
280,3,280,280,6.650840622,699.6015625,36
281.001,1.666666667,281,281,8.023222415,699.2135417,20
282.001,2.666666667,282,282,3.323755746,698.8255208,32
283,1.833333333,283,283,7.000992741,698.4375,22
284,2.916666667,284,284,12.0288295,698.8255208,35
285,2.5,285,285,11.09242407,698.4375,30
286.001,3.083333333,286,286,14.42955635,699.6015625,37
287,3.666666667,287,287,11.09658937,699.2135417,44
288,2.75,288,288,6.01091221,699.2135417,33
289.001,2.833333333,289,289,6.660524923,699.6015625,34
290.001,2.75,290,290,7.004195513,699.6015625,33
291,2.583333333,291,291,8.876509118,699.6015625,31
292,2.916666667,292,292,8.880205035,699.6015625,35
293.001,3,293,293,10.02664782,699.6015625,36
294,2.583333333,294,294,6.658127987,699.6015625,31
294.999,2.5,295,295,15.97991485,699.2135417,30
296.001,3.333333333,296,296,8.010241895,699.6015625,40
297.001,2,297,297,7.996349666,699.2135417,24
298.001,2.75,298,298,5.550356105,699.6015625,33
299.001,2.416666667,299,299,11.00137627,699.2135417,29
300.001,3.25,300,300,13.0365545,698.4375,39
301.001,1.833333333,301,301,5.549212805,699.2135417,22
302.001,2.583333333,302,302,12.21467627,698.8255208,31
303,1.666666667,303,303,12.21971582,698.4375,20
304.001,1.833333333,304,304,8.866013589,699.6015625,22
305,2,305,305,13.02301166,698.4375,24
306.001,1.666666667,306,306,2.221311731,698.4375,20
307.001,1.75,307,307,5.550451607,698.8255208,21
308.001,2.083333333,308,308,15.99453946,698.8255208,25
309,2.416666667,309,309,13.01527473,698.8255208,29
310.001,1.583333333,310,310,7.777393229,698.4375,19
311.001,1.75,311,311,13.33109667,698.4375,21
312.001,2.666666667,312,312,11.98336589,698.4375,32
313.001,1.916666667,313,313,9.002330703,698.4375,23
314,1.5,314,314,6.9999685,699.2135417,18
315.001,1.666666667,315,315,9.013434524,698.4375,20
316.001,1.5,316,316,13.31873156,698.4375,18
317.001,1.25,317,317,12.20955142,698.8255208,15
318.001,1.333333333,318,318,8.01265278,698.4375,16
319.001,0.833333333,319,319,16.63584783,698.8255208,10
320.001,1,320,320,8.015983069,699.2135417,12
321.001,1.5,321,321,6.986127646,699.6015625,18
322.001,1.25,322,322,5.009780093,698.8255208,15
323,1.333333333,323,323,8.873382161,699.6015625,16
324,0.833333333,324,324,10.00045602,699.6015625,10
325,1.166666667,325,325,7.011163174,699.6015625,14
326,0.916666667,326,326,6.99095231,699.6015625,11
327,0.75,327,327,2.221309264,699.6015625,9
328.001,0.833333333,328,328,14.41775238,699.6015625,10
329.001,0.833333333,329,329,11.1056792,699.6015625,10
330,1,330,330,5.005798717,699.6015625,12
331,0.666666667,331,331,5.994453332,699.6015625,8
332,1,332,332,10.03241272,699.2135417,12
333.001,1.083333333,333,333,12.18892074,699.6015625,13
334.001,0.416666667,334,334,10.00809355,699.6015625,5
335.001,1.083333333,335,335,13.99824182,699.6015625,13
336,1.416666667,336,336,6.654198178,699.6015625,17
337,0.75,337,337,10.01136189,699.6015625,9
338,1.25,338,338,8.882752881,699.6015625,15
339.001,0.75,339,339,10.99069418,699.6015625,9
340,1.25,340,340,9.021301096,699.2135417,15
341.001,1.166666667,341,341,3.332171886,699.2135417,14
342.001,0.666666667,342,342,6.665380248,698.8255208,8
343.001,0.583333333,343,343,6.666096345,700.765625,7
344,0.75,344,344,13.31504143,699.6015625,9
345.001,0.833333333,345,345,8.01396353,699.6015625,10
346,0.833333333,346,346,7.995266003,699.6015625,10
347,0.416666667,347,347,14.42520763,698.4375,5
348,0.666666667,348,348,8.884014526,698.4375,8
349.001,0.75,349,349,12.21310989,698.4375,9
350,0.666666667,350,350,16.01482813,698.4375,8
351,0.666666667,351,351,13.31642591,698.8255208,8
352.001,0.666666667,352,352,9.008130739,698.4375,8
353,0.833333333,353,353,13.30020843,698.8255208,10
354.001,0.333333333,354,354,7.012809598,698.4375,4
355.001,0.75,355,355,8.872419706,698.8255208,9
356.001,0.75,356,356,5.554956855,699.6015625,9
357.001,0.75,357,357,9.001978635,698.8255208,9
358.001,0.666666667,358,358,12.0260195,699.6015625,8
359,0.75,359,359,7.772929197,699.6015625,9
360,0.666666667,360,360,8.987045174,699.2135417,8
361.001,0.75,361,361,9.998932114,699.6015625,9
362,0.333333333,362,362,8.010938937,699.6015625,4
363.001,0.833333333,363,363,6.002289273,699.6015625,10
364,0.333333333,364,364,15.55265239,699.2135417,4
365.001,0.666666667,365,365,15.55482102,699.2135417,8
366.001,0.583333333,366,366,3.002033277,698.4375,7
367,0.583333333,367,367,16.64962855,699.2135417,7
368,0.75,368,368,8.006928395,698.4375,9
369,0.666666667,369,369,6.648638514,698.8255208,8
370,0.75,370,370,10.02412607,698.4375,9
371.001,0.75,371,371,14.42546054,699.2135417,9
372,0.583333333,372,372,13.31391868,698.8255208,7
373.001,0.833333333,373,373,6.005252194,699.6015625,10
374.001,0.583333333,374,374,10.00055903,698.8255208,7
375,0.666666667,375,375,9.011763054,699.2135417,8
376.001,0.583333333,376,376,12.19395798,699.6015625,7
377.001,0.833333333,377,377,11.10795892,699.6015625,10
378.001,1.083333333,378,378,6.013781181,699.6015625,13
379.001,0.583333333,379,379,11.08947186,699.6015625,7
380.001,0.416666667,380,380,9.997457647,699.6015625,5
381,0.5,381,381,12.0231819,699.2135417,6
382.001,0.833333333,382,382,7.002139854,698.4375,10
383.001,0.5,383,383,14.42022328,699.6015625,6
384,0.416666667,384,384,10.00784715,699.2135417,5
385,0.333333333,385,385,10.01600257,698.4375,4
386.001,0.916666667,386,386,8.885167978,698.4375,11
387.001,0.416666667,387,387,12.21173641,698.8255208,5
388.001,0.25,388,388,12.21779666,698.4375,3
389.001,0.75,389,389,6.658878738,698.8255208,9
390,0.416666667,390,390,12.01392294,699.2135417,5
391,0.5,391,391,7.008584114,699.6015625,6
392.001,0.333333333,392,392,5.544239147,699.6015625,4
393.001,0.75,393,393,4.44360559,699.6015625,9
394,0.833333333,394,394,10.01967263,699.6015625,10
395,0.416666667,395,395,9.986449498,699.6015625,5
396,0.583333333,396,396,4.437285131,699.6015625,7
397.001,0.5,397,397,9.014501629,699.6015625,6
398.001,0.333333333,398,398,11.98493374,699.6015625,4
399,0.333333333,399,399,7.772092924,699.6015625,4
400,0.5,400,400,11.00236991,698.8255208,6
401,0.333333333,401,401,6.020871351,698.4375,4
402.001,0.5,402,402,9.98266787,698.4375,6
403.001,0.416666667,403,403,6.652544055,698.8255208,5
404.001,0.333333333,404,404,9.003950934,699.2135417,4
405.001,0.916666667,405,405,7.000568446,698.4375,11
406.001,0.5,406,406,8.885045613,699.6015625,6
407.001,0.166666667,407,407,17.77718718,699.6015625,2
408.001,0.833333333,408,408,8.01488926,699.6015625,10
409.001,0.333333333,409,409,5.997712472,699.6015625,4
410,0.583333333,410,410,5.554127528,699.6015625,7
411,0.5,411,411,8.887735458,699.9895833,6
412.001,0.416666667,412,412,5.549625472,699.6015625,5
413.001,0.333333333,413,413,7.011476385,698.4375,4
414.001,0.166666667,414,414,11.10800951,698.8255208,2
415,0.583333333,415,415,12.21272479,698.8255208,7
416.001,0.666666667,416,416,6.007903397,698.8255208,8
417.001,0.333333333,417,417,5.999874003,698.4375,4
418,0.5,418,418,6.652255663,699.2135417,6
419,0.5,419,419,12.99559839,699.6015625,6
420.001,0.416666667,420,420,15.03311645,699.6015625,5
421,0.333333333,421,421,14.43800189,699.6015625,4
422,0.333333333,422,422,6.659940866,699.6015625,4
423,0.25,423,423,13.32396215,698.8255208,3
424.001,0.666666667,424,424,8.013505963,699.6015625,8
425.001,0.666666667,425,425,8.995894274,698.4375,8
426,0.333333333,426,426,8.882242997,698.4375,4
427.001,0.583333333,427,427,8.882539847,698.4375,7
428.001,0.583333333,428,428,13.32850101,699.2135417,7
429,0.5,429,429,10.01500548,698.8255208,6
430.001,0.25,430,430,6.655492095,698.8255208,3
431,0.75,431,431,11.01652589,699.6015625,9
432.001,1,432,432,6.662046168,699.6015625,12
433.001,0.416666667,433,433,10.01078061,699.6015625,5
434.001,0.166666667,434,434,6.664770169,699.6015625,2
435,0.75,435,435,9.985430148,699.6015625,9
436.001,0.666666667,436,436,11.10215044,698.4375,8
437,0.416666667,437,437,8.0093437,698.8255208,5
438.001,0.166666667,438,438,13.3154758,699.2135417,2
439.001,0.166666667,439,439,6.66239829,698.4375,2
440.001,0.5,440,440,14.04450845,698.8255208,6
441,0.25,441,441,12.19769131,699.6015625,3
442.001,0.416666667,442,442,8.989172542,699.6015625,5
443,0.5,443,443,10.99426649,699.6015625,6
444.001,0.583333333,444,444,13.04437435,698.4375,7
445.001,0.666666667,445,445,11.0779732,699.6015625,8
446.001,0.5,446,446,7.990504085,699.6015625,6
447,0.583333333,447,447,14.05520322,698.8255208,7
448.001,0.416666667,448,448,7.760674975,698.8255208,5
449,0.25,449,449,5.554898226,698.4375,3
449.999,0.5,450,450,12.00158901,699.6015625,6
451.001,0.333333333,451,451,16.00665397,699.6015625,4
452,0.5,452,452,9.996253626,699.6015625,6
453.001,0.833333333,453,453,12.20186274,699.6015625,10
454.001,0.25,454,454,4.005021897,699.2135417,3
455.001,0.75,455,455,8.87768328,699.6015625,9
456,0.583333333,456,456,9.989706163,699.2135417,7
457,0.75,457,457,8.884344053,698.4375,9
458.001,0.5,458,458,8.008187571,699.2135417,6
459.001,0.666666667,459,459,10.99587984,698.8255208,8
460.001,0.333333333,460,460,9.995174552,698.8255208,4
461.001,0.333333333,461,461,17.02426127,699.2135417,4
462,0.5,462,462,4.991397327,699.2135417,6
463,0.25,463,463,9.025515131,699.6015625,3
464,0.666666667,464,464,13.28965614,699.6015625,8
465.001,0.333333333,465,465,7.011628786,699.2135417,4
466,0.5,466,466,19.95820973,699.6015625,6
467.001,0.25,467,467,7.004816512,699.6015625,3
468.001,0.416666667,468,468,8.995095874,699.6015625,5
469,0.416666667,469,469,13.02225895,698.8255208,5
470,0.583333333,470,470,6.660800721,698.4375,7
471.001,0.416666667,471,471,9.994771624,698.8255208,5
472,0.416666667,472,472,13.33055762,698.4375,5
473,0.166666667,473,473,3.331022344,699.2135417,2
474.001,0.583333333,474,474,8.029436718,698.8255208,7
475.001,0.666666667,475,475,9.971282706,698.4375,8
476.001,0.416666667,476,476,9.999405035,699.6015625,5
477,0.666666667,477,477,17.05502634,699.6015625,8
478,0,478,478,7.7727911,699.6015625,0
478.999,0.25,479,479,15.98586849,699.6015625,3
480.001,0.666666667,480,480,3.32849555,699.6015625,8
481,0.5,481,481,11.10927438,699.6015625,6
482.001,0.583333333,482,482,10.02968788,698.8255208,7
483.001,0.333333333,483,483,8.882651294,699.2135417,4
484,0.75,484,484,8.873211895,699.6015625,9
484.999,0.083333333,485,485,7.993978136,699.6015625,1
486.001,0.25,486,486,8.01239999,698.4375,3
487.001,0.583333333,487,487,6.656830091,699.6015625,7
488,0.333333333,488,488,13.99001253,699.6015625,4
489.001,0.916666667,489,489,13.00334836,699.2135417,11
490,0.416666667,490,490,13.00859087,699.2135417,5
491.001,0.666666667,491,491,8.006528523,698.4375,8
492,0.75,492,492,4.439244117,698.4375,9
493.001,0.75,493,493,13.32380089,698.4375,9
494,0.583333333,494,494,9.002174925,698.4375,7
495.001,0.416666667,495,495,12.00773899,698.4375,5
496.001,0.5,496,496,9.988811532,698.4375,6
497.001,0.583333333,497,497,11.01664505,698.4375,7
498,0.583333333,498,498,8.883243094,699.2135417,7
499.001,0.666666667,499,499,8.875857158,698.4375,8
500.001,0.416666667,500,500,8.993370986,698.4375,5
501,0.083333333,501,501,8.012881508,699.6015625,1
502.001,0.75,502,502,13.99030472,699.2135417,9
503.001,0.75,503,503,5.003049859,698.4375,9
504,0.666666667,504,504,7.002141955,699.6015625,8
505.001,0.25,505,505,9.982118034,699.2135417,3
506,0.583333333,506,506,9.999305604,699.6015625,7
507,0.333333333,507,507,15.00920064,698.8255208,4
508,1,508,508,14.00389869,698.8255208,12
509.001,0.5,509,509,10.98997275,698.4375,6
510.001,0.25,510,510,10.00466117,698.4375,3
511,0.666666667,511,511,16.02296732,698.4375,8
512,0.25,512,512,7.988065032,698.8255208,3
513,0.333333333,513,513,14.01244165,698.4375,4
514,0.25,514,514,10.99929605,698.4375,3
515.001,0.166666667,515,515,8.876516012,699.2135417,2
516.001,0.083333333,516,516,17.02521775,698.4375,1
517.001,0.333333333,517,517,9.99770275,698.8255208,4
518.001,0.666666667,518,518,15.0017327,698.4375,8
519,0.333333333,519,519,5.000066501,698.4375,4
519.999,0.333333333,520,520,10.01682927,698.4375,4
521.001,0.666666667,521,521,9.994948109,698.4375,8
522.001,0.5,522,522,6.658004603,698.4375,6
523,0.166666667,523,523,7.762801608,698.8255208,2
524,0.916666667,524,524,7.014259991,698.8255208,11
525,0.583333333,525,525,12.97525489,699.2135417,7
526.001,1,526,526,10.00624089,699.6015625,12
527,0.583333333,527,527,9.995157901,698.8255208,7
528.001,0.583333333,528,528,8.01874944,698.8255208,7
529.001,0.416666667,529,529,12.21663243,698.8255208,5
530,0.25,530,530,11.09415308,699.6015625,3
531.001,0.166666667,531,531,6.66454438,698.4375,2
532.001,0.916666667,532,532,5.003404316,699.2135417,11
532.999,0.666666667,533,533,5.550948885,699.6015625,8
534.001,0.666666667,534,534,10.00970842,699.6015625,8
535,0.416666667,535,535,4.439809776,699.6015625,5
536,0.166666667,536,536,16.0012737,698.8255208,2
