Time t / s,Events N,Channel n,Energy E / keV,Voltage U / V,Rate R / 1/s,Raw
79.001,3.416666667,79,79,700.3776042,6.009658122,41
80,5.166666667,80,80,699.6015625,7.771979018,62
81.001,4.333333333,81,81,699.6015625,5.99566813,52
82.001,3.166666667,82,82,699.6015625,10.01257078,38
83.001,3.5,83,83,699.6015625,11.00887205,42
84.001,3.25,84,84,699.6015625,7.777623954,39
85.001,4.25,85,85,699.6015625,15.55407446,51
86.001,3.583333333,86,86,699.6015625,7.995210869,43
87.001,3.083333333,87,87,699.9895833,14.01957273,37
88,3.333333333,88,88,700.3776042,14.96863174,40
89.001,3.583333333,89,89,699.6015625,8.00791342,43
90,4.083333333,90,90,699.6015625,10.00329509,49
91.001,4.083333333,91,91,699.6015625,7.997045092,49
92.001,2.416666667,92,92,698.8255208,12.00835902,29
93.001,2.333333333,93,93,699.6015625,11.00561617,28
94,2.75,94,94,699.9895833,11.09607347,33
95.001,3.166666667,95,95,699.9895833,10.00503754,38
96,3.083333333,96,96,699.6015625,7.771859075,37
97.001,1.916666667,97,97,699.6015625,11.01775401,23
98.001,2.583333333,98,98,699.2135417,12.211144,31
99.001,2.25,99,99,699.2135417,11.99563119,27
100.001,2.5,100,100,699.2135417,11.00650264,30
101,2,101,101,699.6015625,17.00896372,24
102.001,2.416666667,102,102,699.6015625,8.881883057,29
103.001,3.333333333,103,103,699.6015625,5.997872555,40
104.001,3,104,104,699.9895833,14.41773319,36
105,1.75,105,105,699.6015625,18.04755531,21
106.001,1.75,106,106,699.6015625,9.991312554,21
107.001,2.333333333,107,107,699.6015625,9.984528419,28
108,1.833333333,108,108,699.6015625,6.015187748,22
109.001,2.083333333,109,109,699.6015625,5.545071058,25
110,2.5,110,110,699.6015625,12.21004609,30
111.001,2.416666667,111,111,699.6015625,8.872553532,29
112.001,2.166666667,112,112,699.6015625,5.010515067,26
113,2.083333333,113,113,699.9895833,6.002753463,25
114.001,2.25,114,114,698.8255208,13.30885391,27
115.001,2.583333333,115,115,699.6015625,7.99553849,31
116.001,2.083333333,116,116,699.6015625,12.0071815,25
117.001,3.166666667,117,117,699.9895833,10.01351524,38
118.001,2,118,118,699.6015625,12.21063569,24
119,2,119,119,699.9895833,7.003441491,24
120.001,2,120,120,699.6015625,9.98583609,24
121.001,2,121,121,699.6015625,17.99355111,24
122,2,122,122,698.8255208,12.00818117,24
123.001,2.666666667,123,123,699.6015625,8.004069269,32
124.001,2.166666667,124,124,699.6015625,4.993061143,26
125.001,2.333333333,125,125,699.6015625,11.01478073,28
126,1.75,126,126,699.6015625,10.99409947,21
127.001,2,127,127,699.9895833,20.02887563,24
128.001,2.083333333,128,128,699.6015625,12.99225662,25
129,2.083333333,129,129,699.6015625,12.99012231,25
130.001,1.75,130,130,699.2135417,7.009701427,21
131,2.25,131,131,699.6015625,8.862790924,27
132,2.416666667,132,132,699.6015625,8.014627497,29
133.001,2.75,133,133,699.6015625,13.00384654,33
134,2.5,134,134,699.9895833,12.21312616,30
135.001,2.333333333,135,135,699.9895833,6.656382556,28
136,2.25,136,136,699.6015625,9.022642321,27
137,1.916666667,137,137,699.2135417,14.43300228,23
138.001,1.916666667,138,138,698.4375,12.21382047,23
139.001,2.25,139,139,699.6015625,13.02020736,27
140.001,2.25,140,140,699.6015625,12.20053509,27
141.001,1.916666667,141,141,699.9895833,10.00692279,23
142.001,2.916666667,142,142,699.9895833,13.3215556,35
143,1.833333333,143,143,699.6015625,9.993252334,22
144,3.083333333,144,144,699.6015625,17.76591212,37
145.001,3.5,145,145,698.8255208,12.21367536,42
146.001,2.916666667,146,146,699.6015625,9.014299383,35
147,2.666666667,147,147,699.9895833,13.32338521,32
148,2.666666667,148,148,699.6015625,0.9983281,32
149.001,2,149,149,699.6015625,9.013429108,24
150,2.583333333,150,150,699.2135417,9.996364322,31
151.001,2,151,151,699.6015625,15.55442008,24
152,2.333333333,152,152,699.6015625,16.993889,28
153.001,2.333333333,153,153,699.6015625,12.01763949,28
154.001,2.833333333,154,154,699.6015625,6.662263651,34
155,2.333333333,155,155,699.9895833,11.10355329,28
156,2,156,156,699.6015625,7.011363317,24
157.001,2.833333333,157,157,699.6015625,14.42357353,34
158,2.25,158,158,699.6015625,15.54064172,27
159.001,2.75,159,159,699.6015625,8.005070412,33
160.001,2.583333333,160,160,699.6015625,8.997240546,31
161.001,3.416666667,161,161,699.6015625,11.00510417,41
162,2.583333333,162,162,699.6015625,9.994140435,31
163,3.083333333,163,163,700.3776042,12.02569651,37
164.001,3.25,164,164,699.6015625,8.86076384,39
165.001,3.25,165,165,699.2135417,12.21365095,39
166.001,2.083333333,166,166,698.8255208,6.995517972,25
167.001,2.916666667,167,167,699.2135417,8.99192615,35
168,2.333333333,168,168,699.9895833,12.01529186,28
169,3.083333333,169,169,699.6015625,13.00577717,37
170.001,2.166666667,170,170,699.6015625,7.994117129,26
171,3.416666667,171,171,699.6015625,9.002518004,41
172.001,2.416666667,172,172,699.6015625,13.32768684,29
173,2.333333333,173,173,699.6015625,8.00939903,28
174,3.333333333,174,174,699.6015625,14.43099316,40
175.001,2.166666667,175,175,699.9895833,13.00168242,26
176,3.416666667,176,176,699.9895833,9.003541993,41
177.001,3,177,177,700.3776042,7.770984211,36
178.001,2.583333333,178,178,699.6015625,6.663167023,31
179.001,2.666666667,179,179,699.2135417,4.439637797,32
180,3.25,180,180,699.6015625,10.02433005,39
181.001,2.833333333,181,181,699.6015625,5.551480769,34
182.001,3.75,182,182,699.9895833,12.21320209,45
183.001,3.333333333,183,183,700.3776042,6.66099372,40
184.001,3.083333333,184,184,699.6015625,11.01256203,37
185,3.333333333,185,185,699.6015625,13.00709016,40
186,3.166666667,186,186,699.6015625,6.660939739,38
187.001,2.916666667,187,187,699.2135417,15.54450859,35
188,2.5,188,188,699.9895833,9.991364131,30
189.001,3.083333333,189,189,699.6015625,13.00802465,37
190,3.083333333,190,190,699.6015625,11.09027372,37
191.001,3.25,191,191,699.6015625,6.006842394,39
192.001,2.916666667,192,192,699.6015625,8.002772961,35
193.001,3.833333333,193,193,698.8255208,11.99451611,46
194.001,3.166666667,194,194,699.6015625,9.012596907,38
195,3.416666667,195,195,699.6015625,6.652570609,41
196.001,3.666666667,196,196,699.6015625,7.010677964,44
197.001,3.666666667,197,197,699.6015625,8.001954878,44
198.001,4.333333333,198,198,699.6015625,12.21160762,52
199.001,3.666666667,199,199,699.6015625,7.003220781,44
200.001,3.833333333,200,200,699.6015625,11.10068017,46
201.001,4,201,201,699.6015625,7.999852003,48
202.001,4.583333333,202,202,699.6015625,11.10284319,55
203.001,4.333333333,203,203,699.9895833,15.02081585,52
204,3.916666667,204,204,698.8255208,12.1946339,47
205,4.083333333,205,205,699.9895833,9.013273848,49
206.001,3.25,206,206,699.6015625,6.995891313,39
207,4,207,207,699.6015625,9.013977976,48
208,4,208,208,700.3776042,13.29233092,48
209.001,4.166666667,209,209,699.6015625,6.006234471,50
210.001,4.083333333,210,210,699.2135417,12.00179187,49
211,5,211,211,699.9895833,3.998622874,60
212.001,3.833333333,212,212,699.6015625,9.014956715,46
213,4.416666667,213,213,700.3776042,12.97824975,53
214,5,214,214,699.9895833,8.013286831,60
215.001,4.583333333,215,215,699.6015625,6.655066885,55
216,5.333333333,216,216,699.2135417,17.76379964,64
217.001,4.916666667,217,217,699.6015625,3.330726485,59
218.001,4.833333333,218,218,699.6015625,10.01348516,58
219.001,5.166666667,219,219,699.9895833,11.09946284,62
220,4.25,220,220,699.6015625,5.996748563,51
221.001,4.333333333,221,221,699.6015625,7.995763844,52
222.001,3.083333333,222,222,699.6015625,9.003640172,37
223.001,4.75,223,223,699.2135417,17.0218697,57
224.001,3.916666667,224,224,698.4375,8.986975177,47
225,3.833333333,225,225,699.9895833,10.00375141,46
226.001,4.75,226,226,699.9895833,10.00504855,57
227.001,2.916666667,227,227,700.3776042,9.985564867,35
228.001,3.666666667,228,228,699.6015625,11.00650484,44
229,3.833333333,229,229,699.6015625,15.03203326,46
230.001,3.416666667,230,230,699.6015625,11.07803333,41
231.001,2.75,231,231,699.2135417,13.02210763,33
232.001,2.75,232,232,699.6015625,12.21117789,33
233.001,3.5,233,233,699.6015625,13.98133073,42
234,3.166666667,234,234,699.9895833,11.02933251,38
235.001,3.416666667,235,235,699.6015625,12.19894798,41
236.001,2.916666667,236,236,699.9895833,9.014321955,35
237.001,2.75,237,237,699.6015625,6.988075548,33
238,3.25,238,238,699.9895833,12.00545528,39
239.001,2.25,239,239,699.2135417,17.02775183,27
240,2.833333333,240,240,699.2135417,15.52461155,34
241.001,2.416666667,241,241,699.6015625,13.0055885,29
242,2.25,242,242,699.6015625,7.771968663,27
243.001,2.583333333,243,243,699.6015625,12.00413663,31
244,2.25,244,244,699.6015625,3.005178524,27
245.001,2.916666667,245,245,699.9895833,8.882099018,35
246.001,2.083333333,246,246,699.6015625,6.990222775,25
247.001,2.166666667,247,247,699.6015625,5.003331218,26
248,1.5,248,248,699.2135417,6.662426402,18
249.001,1.5,249,249,698.8255208,13.00820167,18
250.001,2.083333333,250,250,699.9895833,7.764011323,25
251,1.5,251,251,699.6015625,12.99563477,18
252.001,2.25,252,252,699.6015625,20.0120833,27
253,2.25,253,253,699.6015625,7.011354187,27
254.001,1.25,254,254,699.6015625,17.74241714,15
255.001,1.5,255,255,699.6015625,8.004456081,18
256,1.5,256,256,699.6015625,15.54574792,18
257,1.416666667,257,257,699.6015625,9.002576537,17
258.001,1.333333333,258,258,699.2135417,12.21334312,16
259,1.833333333,259,259,699.6015625,9.996400296,22
260,1.25,260,260,699.9895833,12.01782965,15
261.001,1.25,261,261,699.6015625,12.9948969,15
262,1.5,262,262,699.6015625,9.991815593,18
263,1.25,263,263,699.9895833,12.01624596,15
264.001,0.916666667,264,264,699.6015625,9.003520376,11
265.001,0.916666667,265,265,699.6015625,14.97838021,11
266,1.166666667,266,266,699.9895833,5.003052362,14
267,0.916666667,267,267,699.6015625,12.21295259,11
268,0.833333333,268,268,699.2135417,8.003861863,10
269.001,1.166666667,269,269,698.8255208,11.00727361,14
270,1.166666667,270,270,699.6015625,8.984861407,14
271.001,0.75,271,271,699.6015625,13.00683639,9
272,0.75,272,272,700.3776042,7.004320966,9
273.001,0.916666667,273,273,699.6015625,13.9954137,11
274.001,1.166666667,274,274,699.6015625,11.01619932,14
275,1.416666667,275,275,699.6015625,7.763148556,17
276.001,0.666666667,276,276,699.2135417,12.00599339,8
277,1.25,277,277,698.4375,7.771901357,15
278,0.5,278,278,699.2135417,9.003024116,6
279.001,1,279,279,699.6015625,11.10928055,12
279.999,0.75,280,280,699.6015625,7.011632298,9
281,1.083333333,281,281,699.6015625,7.761327214,13
282,0.583333333,282,282,700.3776042,9.012614957,7
283,0.75,283,283,699.9895833,8.994278739,9
284.001,1.916666667,284,284,699.6015625,7.77380191,23
285,0.916666667,285,285,699.2135417,13.02292034,11
286,1.25,286,286,699.6015625,4.433969929,15
287,1.083333333,287,287,699.6015625,10.01622528,13
288.001,1,288,288,699.6015625,9.004878843,12
289.001,0.583333333,289,289,699.6015625,9.994848211,7
290,0.75,290,290,699.6015625,15.5203141,9
291,1.416666667,291,291,700.3776042,4.998986705,17
292,1.666666667,292,292,699.9895833,19.01687367,20
293,0.666666667,293,293,699.6015625,4.008714143,8
294,0.5,294,294,699.2135417,12.20748507,6
295.001,0.666666667,295,295,699.6015625,15.00926822,8
296.001,0.666666667,296,296,699.9895833,12.1871017,8
297,0.916666667,297,297,699.6015625,8.006228846,11
298.001,1,298,298,699.6015625,7.999188082,12
299,1,299,299,699.6015625,6.66654815,12
299.999,0.75,300,300,699.6015625,10.99947423,9
301,0.666666667,301,301,699.9895833,10.007749,8
302,0.916666667,302,302,699.6015625,7.776692497,11
303,1,303,303,699.6015625,9.985447209,12
303.999,0.5,304,304,699.6015625,6.006389597,6
305,1,305,305,699.6015625,10.0115413,12
306.001,0.75,306,306,699.6015625,5.995021135,9
307.001,0.75,307,307,699.6015625,8.996764763,9
308.001,0.75,308,308,699.6015625,13.00753527,9
309.001,0.916666667,309,309,699.6015625,8.995950922,11
310,0.833333333,310,310,699.6015625,11.0070412,10
311.001,0.833333333,311,311,699.6015625,8.882172979,10
312.001,1,312,312,699.6015625,14.00837,12
313.001,1.083333333,313,313,699.6015625,6.654893421,13
314,0.75,314,314,699.6015625,12.21209975,9
315.001,0.25,315,315,699.9895833,11.005135,3
316.001,0.833333333,316,316,699.6015625,6.988226236,10
317.001,0.75,317,317,699.6015625,8.012710563,9
318.001,0.5,318,318,699.6015625,22.20204796,6
319.001,1.083333333,319,319,699.6015625,7.003604055,13
320.001,0.166666667,320,320,698.8255208,7.995496137,2
321.001,0.75,321,321,699.2135417,10.99616564,9
322,0.666666667,322,322,699.9895833,16.99383124,8
323.001,0.5,323,323,699.6015625,11.01686462,6
324,0.833333333,324,324,699.9895833,7.996418404,10
325.001,1,325,325,699.6015625,7.995010314,12
326.001,0.583333333,326,326,699.6015625,8.004850139,7
327,0.833333333,327,327,699.6015625,14.99290236,10
328.001,0.833333333,328,328,699.2135417,13.01944845,10
329.001,0.75,329,329,698.8255208,11.1025757,9
330.001,0.583333333,330,330,699.2135417,13.00787236,7
331.001,0.5,331,331,698.8255208,9.984460851,6
332.001,0.666666667,332,332,699.6015625,19.02597045,8
333,0.666666667,333,333,699.6015625,13.99287343,8
334.001,0.75,334,334,699.6015625,2.999023218,9
335.001,0.333333333,335,335,699.6015625,10.01668881,4
336,0.583333333,336,336,699.6015625,11.10273718,7
337.001,0.75,337,337,699.6015625,5.550781267,9
338,0.75,338,338,699.2135417,7.998086858,9
339,0.5,339,339,699.2135417,15.53933249,6
340.001,0.583333333,340,340,699.6015625,10.01551503,7
341.001,0.833333333,341,341,699.6015625,12.21651982,10
342,0.833333333,342,342,699.9895833,15.53962226,10
343.001,0.666666667,343,343,699.6015625,10.01651423,8
344,0.75,344,344,699.9895833,9.999442253,9
345.001,0.916666667,345,345,699.6015625,9.997328492,11
346.001,0.416666667,346,346,699.6015625,11.10806997,5
347,0.416666667,347,347,699.6015625,9.000412219,5
348,0.583333333,348,348,699.2135417,16.97811012,7
349.001,0.75,349,349,699.9895833,7.004205325,9
350.001,0.25,350,350,699.6015625,16.02811171,3
351.001,0.916666667,351,351,699.2135417,8.993007038,11
352.001,0.333333333,352,352,699.6015625,14.98723537,4
353.001,0.583333333,353,353,699.6015625,12.01311592,7
354.001,0.916666667,354,354,699.6015625,13.31893556,11
355.001,0.833333333,355,355,699.6015625,14.43789285,10
356,0.583333333,356,356,699.6015625,16.05250131,7
357,0.833333333,357,357,699.6015625,18.84943493,10
358,1.083333333,358,358,699.6015625,11.01683152,13
359.001,0.333333333,359,359,699.6015625,13.31184358,4
360.001,0.5,360,360,699.6015625,12.98977834,6
361,0.916666667,361,361,699.6015625,10.9979071,11
362,0.75,362,362,699.2135417,11.99566836,9
363,0.416666667,363,363,699.9895833,9.026444775,5
364,0.333333333,364,364,699.6015625,13.29464444,4
365,0.583333333,365,365,699.9895833,13.01810949,7
366.001,0.5,366,366,699.6015625,8.888767409,6
367.001,0.583333333,367,367,699.6015625,6.005379018,7
368,0.416666667,368,368,699.6015625,3.327387292,5
369,1.333333333,369,369,699.6015625,9.008622152,16
370.001,0.666666667,370,370,699.6015625,5.555427781,8
371,0.833333333,371,371,699.2135417,5.006785195,10
372,0.75,372,372,699.6015625,12.19586425,9
373.001,0.666666667,373,373,699.6015625,17.77114322,8
374.001,0.166666667,374,374,699.9895833,10.0026387,2
375.001,0.416666667,375,375,699.6015625,10.02173012,5
376,0,376,376,700.3776042,11.09104003,0
377.001,0.75,377,377,699.6015625,9.012729579,9
378.001,0.5,378,378,699.6015625,15.54253264,6
379,0.5,379,379,699.6015625,7.998605843,6
380,0.333333333,380,380,699.6015625,7.771993687,4
381,0.5,381,381,699.6015625,9.009758469,6
382,0.833333333,382,382,698.8255208,11.08845247,10
383.001,0.75,383,383,699.2135417,13.33191867,9
384.001,0.583333333,384,384,699.6015625,6.013412315,7
385,0.416666667,385,385,699.6015625,5.544839845,5
386.001,0.25,386,386,699.6015625,15.98959717,3
387.001,0.5,387,387,699.9895833,12.00587327,6
388,0.666666667,388,388,699.6015625,6.006918168,8
389,0.583333333,389,389,699.6015625,11.09022329,7
390.001,0.75,390,390,699.6015625,10.00357027,9
391.001,1.083333333,391,391,699.6015625,11.0949827,13
392,0.5,392,392,699.6015625,10.99841953,6
393,0.666666667,393,393,699.2135417,10.01302595,8
394,0.25,394,394,699.6015625,9.986957034,3
395,0.75,395,395,699.6015625,11.0206527,9
396.001,0.5,396,396,699.6015625,6.665777156,6
397,0.666666667,397,397,699.9895833,7.998117243,8
398,0.583333333,398,398,699.6015625,11.10953849,7
399.001,0.833333333,399,399,699.9895833,11.10247339,10
400,1,400,400,699.6015625,12.21314921,12
401.001,0.416666667,401,401,699.9895833,5.0034654,5
402,0.75,402,402,699.6015625,8.011745218,9
403.001,0.75,403,403,698.8255208,9.991458413,9
404.001,0.75,404,404,699.6015625,8.001016929,9
405.001,0.75,405,405,699.6015625,7.999730409,9
405.999,0.833333333,406,406,699.6015625,12.21795001,10
407,0.666666667,407,407,699.6015625,24.43208181,8
408.001,0.666666667,408,408,701.5416667,6.664147619,8
409.001,0.416666667,409,409,699.6015625,12.22078153,5
410.001,1.083333333,410,410,699.6015625,8.879808791,13
411.001,0.416666667,411,411,699.6015625,9.999085084,5
412,1.333333333,412,412,699.6015625,9.006972297,16
413.001,0.666666667,413,413,699.6015625,15.5336014,8
414.001,1.25,414,414,699.6015625,9.020300186,15
415.001,0.583333333,415,415,699.2135417,8.996977016,7
416,1.083333333,416,416,699.6015625,9.997637225,13
417.001,0.833333333,417,417,700.3776042,15.0012481,10
418,0.75,418,418,699.6015625,15.55413149,9
419.001,0.583333333,419,419,699.6015625,9.987454647,7
420,0.333333333,420,420,700.3776042,12.01534961,4
421.001,0.833333333,421,421,699.6015625,12.20209148,10
422,0.333333333,422,422,699.6015625,8.007070243,4
423,0.333333333,423,423,699.2135417,7.003124794,4
424,0.5,424,424,699.9895833,8.884847271,6
425.001,0.916666667,425,425,699.6015625,15.0140231,11
426.001,0.833333333,426,426,699.9895833,7.763131337,10
427,0.583333333,427,427,699.6015625,15.01044877,7
428,0.333333333,428,428,699.6015625,12.20380397,4
429.001,0.416666667,429,429,700.3776042,6.003524069,5
430,0.75,430,430,699.6015625,13.00811316,9
431.001,0.416666667,431,431,698.8255208,6.661100207,5
432.001,0.833333333,432,432,699.9895833,14.44087274,10
433,0.666666667,433,433,698.8255208,8.017698267,8
434.001,0.5,434,434,699.6015625,12.20812455,6
435,0.166666667,435,435,699.6015625,7.993645851,2
436.001,0.5,436,436,699.6015625,15.98589564,6
437,0.583333333,437,437,699.6015625,7.006473281,7
438.001,0.5,438,438,699.6015625,7.008829022,6
439.001,0.666666667,439,439,699.6015625,11.99699955,8
440.001,0.5,440,440,699.6015625,6.663947036,6
440.999,0.416666667,441,441,699.2135417,18.01844729,5
442.001,0.5,442,442,699.6015625,9.983057642,6
442.999,0.416666667,443,443,699.6015625,8.013407232,5
444.001,0.833333333,444,444,699.6015625,9.992501183,10
445.001,0.666666667,445,445,699.6015625,14.40958446,8
446,0.666666667,446,446,699.6015625,13.02124155,8
447,0.333333333,447,447,699.6015625,12.011495,4
448,1,448,448,699.6015625,8.886999908,12
449,0.333333333,449,449,699.6015625,11.09698958,4
450.001,0.75,450,450,699.2135417,6.666011916,9
451,0.5,451,451,699.6015625,12.00527031,6
452.001,0.25,452,452,698.8255208,17.75726222,3
453,0.5,453,453,699.6015625,5.541611015,6
454,0.5,454,454,699.2135417,15.54934618,6
455,0.666666667,455,455,699.6015625,7.771789182,8
456,0.75,456,456,699.6015625,9.017070216,9
457,0.833333333,457,457,700.3776042,8.885566674,10
458.001,0.5,458,458,699.9895833,7.001479413,6
459.001,0.916666667,459,459,699.9895833,13.31688402,11
460,0.583333333,460,460,700.3776042,10.00826182,7
461.001,1,461,461,700.3776042,7.003454104,12
462.001,0.416666667,462,462,699.6015625,15.52952634,5
463,0.25,463,463,699.6015625,17.77195845,3
464,0.583333333,464,464,699.6015625,7.777095122,7
465,0.75,465,465,699.6015625,8.885644641,9
466.001,0.083333333,466,466,699.6015625,11.01388962,1
467,0.916666667,467,467,700.3776042,8.882111838,11
468,0.75,468,468,699.6015625,8.009580259,9
469,0.75,469,469,699.6015625,13.31992313,9
470,0.583333333,470,470,699.6015625,7.772319019,7
471.001,0.833333333,471,471,699.6015625,9.012331573,10
472.001,0.666666667,472,472,699.6015625,7.767530679,8
473.001,0.583333333,473,473,699.6015625,9.010859888,7
474,0.416666667,474,474,699.6015625,11.99503765,5
474.999,0.75,475,475,699.6015625,10.99734084,9
476.001,0.583333333,476,476,699.6015625,9.978885786,7
477,0.333333333,477,477,698.8255208,15.02107908,4
478,0.416666667,478,478,698.4375,6.006138273,5
479,0.583333333,479,479,699.6015625,11.00121343,7
480,0.75,480,480,699.2135417,6.661887872,9
481,0.333333333,481,481,699.6015625,4.444353582,4
482,1.166666667,482,482,699.6015625,5.998892604,14
482.999,0.583333333,483,483,699.2135417,9.009098288,7
484,0.666666667,484,484,699.6015625,9.984920551,8
485.001,0.583333333,485,485,699.2135417,11.01189284,7
486.001,0.166666667,486,486,699.6015625,9.999856669,2
487,0.416666667,487,487,699.6015625,9.99631236,5
488,0.666666667,488,488,699.2135417,15.00763438,8
488.999,0.833333333,489,489,699.6015625,11.09802777,10
490.001,0.416666667,490,490,699.6015625,7.768344418,5
490.999,0.5,491,491,699.6015625,10.03269656,6
492.001,0.5,492,492,699.6015625,9.983425295,6
493.001,0.833333333,493,493,699.6015625,11.10359644,10
494,0.75,494,494,699.2135417,14.00189026,9
495,0.5,495,495,699.6015625,17.02760686,6
496.001,0.5,496,496,699.6015625,18.95364129,6
497.001,0.416666667,497,497,699.6015625,10.02022583,5
498,1,498,498,699.2135417,11.10357425,12
499.001,0.666666667,499,499,699.6015625,5.554593377,8
500.001,0.666666667,500,500,699.6015625,7.00910202,8
501.001,0.25,501,501,699.9895833,9.991043584,3
502,1,502,502,699.6015625,7.002770296,12
503.001,0.25,503,503,699.6015625,7.760087365,3
504,0.583333333,504,504,699.6015625,7.012827162,7
505.001,0.5,505,505,699.6015625,9.997909437,6
506.001,0.5,506,506,700.765625,8.888165985,6
507,0.666666667,507,507,699.9895833,9.998126351,8
508,0.833333333,508,508,700.3776042,10.00611474,10
509,0.583333333,509,509,699.6015625,9.983528288,7
510.001,0.833333333,510,510,699.6015625,10.0108698,10
510.999,0.833333333,511,511,699.6015625,4.999005198,10
512.001,1.083333333,512,512,699.6015625,13.31859261,13
513,0.75,513,513,699.9895833,5.004243098,9
514.001,0.416666667,514,514,699.9895833,11.10672025,5
515.001,0.833333333,515,515,699.6015625,12.00284467,10
516.001,0.166666667,516,516,699.6015625,9.998894567,2
517.001,1,517,517,699.6015625,8.880815241,12
518,0.416666667,518,518,699.6015625,4.016017887,5
519,0.916666667,519,519,699.6015625,18.8413626,11
520.001,0.416666667,520,520,699.6015625,11.01325225,5
521.001,0.25,521,521,698.4375,4.435390826,3
522.001,0.5,522,522,698.4375,5.551217587,6
523,1.083333333,523,523,699.6015625,4.009881149,13
524.001,1.083333333,524,524,699.6015625,11.10272732,13
525,0.666666667,525,525,699.2135417,9.002618862,8
526,0.583333333,526,526,699.6015625,11.09461096,7
527.001,0.416666667,527,527,699.6015625,10.00425981,5
528,0.75,528,528,699.6015625,9.981016107,9
529.001,0.5,529,529,699.6015625,4.003724264,6
530.001,0.5,530,530,699.6015625,12.01982068,6
531,1.166666667,531,531,699.6015625,6.989237274,14
