Time t / s,Events N,Channel n,Energy E / keV,Rate R / 1/s,Voltage U / V,Raw
537,1,537,537,10.01545284,698.0494792,6
538,1.166666667,538,538,16.6471174,698.4375,7
539,1.333333333,539,539,20.01857524,698.4375,8
540,1.166666667,540,540,16.65908123,698.4375,7
541.001,1.666666667,541,541,10.99447198,698.4375,10
542,1,542,542,12.00658081,698.4375,6
543,2,543,543,14.42929208,698.4375,12
544.001,1.5,544,544,16.00932063,698.4375,9
545,1.333333333,545,545,14.98618873,698.4375,8
546,1.333333333,546,546,13.01530209,698.0494792,8
547.001,1.5,547,547,8.98916087,697.6614583,9
548,1.333333333,548,548,12.00466862,698.4375,8
549.001,0.833333333,549,549,13.00235343,698.4375,5
550,1.666666667,550,550,11.00493792,698.4375,10
551,1.333333333,551,551,8.885831176,698.4375,8
552,1.5,552,552,12.21483632,698.4375,9
