Time t / s,Events N,Channel n,Energy E / keV,Voltage U / V,Rate R / 1/s,Dead time t / %
0,0,0,0,699.213541666667,,
1,0,1,1,698.4375,44.2442450878354,0.309709715614848
2,0,2,2,698.4375,39.9945740694512,0.279962018486159
3,0,3,3,698.4375,39.0313031050903,0.273219121735632
4,0,4,4,698.825520833333,42.13903041196,0.29497321288372
5.001,0,5,5,700.377604166667,33.0402959449344,0.231282071614541
6.001,0,6,6,698.4375,39.0224183793589,0.273156928655513
7.001,0,7,7,698.4375,57.7505195325584,0.404253636727909
8.001,0,8,8,698.4375,43.2499858051329,0.30274990063593
9.001,0,9,9,698.4375,38.8705549438071,0.272093884606649
10,0,10,10,698.4375,40.0651860577159,0.280456302404011
11.001,0,11,11,698.4375,47.7207673676958,0.334045371573871
12.001,0,12,12,698.4375,35.0269532405186,0.24518867268363
13.001,0,13,13,698.4375,29.0066425211373,0.203046497647961
14,0,14,14,698.4375,36.6462750505052,0.256523925353537
15.001,0,15,15,698.4375,43.3040117058516,0.303128081940961
16.001,10,16,16,698.4375,43.2906968070558,0.303034877649391
17,16,17,17,698.825520833333,47.0670422950451,0.329469296065315
18,33,18,18,698.825520833333,38.8712024917551,0.272098417442286
19.001,47,19,19,698.4375,31.0560831823878,0.217392582276715
20,35,20,20,698.4375,34.0500228886257,0.23835016022038
21.001,42,21,21,698.4375,49.8905622799411,0.349233935959587
22.001,47,22,22,698.4375,34.1111272302908,0.238777890612036
23.001,53,23,23,698.4375,35.4920799423609,0.248444559596526
24,54,24,24,699.6015625,43.9694544200144,0.307786180940101
24.999,70,25,25,698.4375,38.9992122159132,0.272994485511393
26.001,47,26,26,698.4375,34.3902072664511,0.240731450865158
27.001,52,27,27,698.4375,35.0036123727969,0.245025286609578
28.001,74,28,28,698.4375,40.0941731939981,0.280659212357986
29,76,29,29,698.4375,35.0165593309076,0.245115915316353
30,70,30,30,698.825520833333,37.7229495663026,0.264060646964118
31,67,31,31,698.4375,43.9990584201498,0.307993408941049
32,69,32,32,698.4375,37.7765689275721,0.264435982493005
33,73,33,33,698.4375,41.9739425764485,0.29381759803514
34,69,34,34,698.4375,41.0318489211326,0.287222942447928
35.001,72,35,35,698.4375,31.0837228974914,0.21758606028244
36,68,36,36,698.4375,32.9977825490127,0.230984477843089
37.001,76,37,37,698.4375,53.0245026226619,0.371171518358633
38,71,38,38,698.4375,35.0012250428765,0.245008575300135
39.001,82,39,39,698.4375,39.9904200727026,0.279932940508918
40,66,40,40,698.049479166667,38.9971298112459,0.272979908678721
41,74,41,41,698.4375,43.9919714652076,0.307943800256453
42.001,81,42,42,698.4375,35.01282519787,0.24508977638509
43.001,90,43,43,698.825520833333,35.5186871582853,0.248630810107997
44,74,44,44,698.4375,47.1305894372126,0.329914126060488
45.001,86,45,45,698.4375,44.3368635083006,0.310358044558104
46.001,87,46,46,698.4375,33.0065352939882,0.231045747057917
47.001,93,47,47,698.825520833333,34.0493068011788,0.238345147608251
48,91,48,48,698.4375,32.1336120019262,0.224935284013484
49.001,91,49,49,698.4375,30.0301202105712,0.210210841473998
50.001,79,50,50,699.213541666667,38.0175603111077,0.266122922177754
51,65,51,51,698.4375,42.2011263480622,0.295407884436436
51.999,79,52,52,699.213541666667,31.0694297450287,0.217486008215201
53.001,84,53,53,698.4375,41.0062821624273,0.287043975136991
54,72,54,54,698.4375,32.0356524776424,0.224249567343497
55,83,55,55,698.4375,30.9871000702408,0.216909700491685
56.001,69,56,56,698.4375,46.0375712619068,0.322262998833348
57,65,57,57,698.4375,48.0515641334716,0.336360948934301
58,64,58,58,699.6015625,54.3770652187423,0.380639456531196
59.001,67,59,59,699.989583333333,43.2799211018136,0.302959447712695
60,70,60,60,698.825520833333,29.9990133657826,0.209993093560478
61.001,63,61,61,698.4375,41.0903535784837,0.287632475049386
62,71,62,62,698.4375,36.629146211231,0.256404023478617
63,75,63,63,698.4375,36.950504798822,0.258653533591754
64.001,67,64,64,698.4375,31.0522111878913,0.217365478315239
65.001,69,65,65,699.989583333333,40.9837663301566,0.286886364311096
66,63,66,66,698.825520833333,53.2685942351396,0.372880159645977
67,69,67,67,699.213541666667,35.0637353517489,0.245446147462242
68,77,68,68,698.825520833333,48.987072311617,0.342909506181319
69,82,69,69,698.4375,36.9545385267044,0.258681769686931
70,77,70,70,698.4375,43.0277356784183,0.301194149748928
71.001,102,71,71,698.4375,34.9576208762118,0.244703346133482
72.001,106,72,72,698.4375,43.0219541031789,0.301153678722252
73,91,73,73,698.4375,51.0883624316618,0.357618537021633
74.001,116,74,74,698.4375,41.9161049160106,0.293412734412074
75.001,130,75,75,698.4375,31.0787063799256,0.217550944659479
76,128,76,76,698.825520833333,48.8544844752662,0.341981391326863
77,128,77,77,698.825520833333,36.0154145974477,0.252107902182134
78,132,78,78,698.4375,36.6658070571901,0.256660649400331
79.001,142,79,79,698.4375,39.0514072725336,0.273359850907735
80,146,80,80,698.4375,38.8281788740982,0.271797252118687
81.001,161,81,81,698.4375,45.0393914517637,0.315275740162346
82.001,134,82,82,698.4375,38.0153125679023,0.266107187975316
83.001,152,83,83,698.4375,44.9203741447909,0.314442619013537
84.001,126,84,84,698.4375,34.0574481034609,0.238402136724226
85.001,139,85,85,698.825520833333,29.9690752442452,0.209783526709716
86.001,129,86,86,698.4375,31.100125855545,0.217700880988815
87.001,128,87,87,698.4375,51.0076817568726,0.357053772298108
88,120,88,88,698.4375,31.0847892023876,0.217593524416713
89,134,89,89,698.4375,41.0338200745054,0.287236740521538
89.999,116,90,90,698.4375,37.7332232263082,0.264132562584158
91,118,91,91,699.6015625,43.0193759269175,0.301135631488422
92.001,100,92,92,698.4375,45.0721424712395,0.315504997298676
93,108,93,93,698.4375,37.9797643815375,0.265858350670763
94.001,103,94,94,698.4375,31.9907418793001,0.223935193155101
95.001,103,95,95,698.4375,50.0573256493336,0.350401279545335
96,101,96,96,698.4375,34.4139116572685,0.24089738160088
97,104,97,97,699.213541666667,38.0870174086736,0.266609121860715
98.001,112,98,98,698.4375,35.4434636327357,0.24810424542915
99.001,94,99,99,698.825520833333,41.0645329134735,0.287451730394315
100.001,78,100,100,698.4375,35.5271259598708,0.248689881719095
101.001,84,101,101,698.4375,34.4192763047376,0.240934934133163
102,87,102,102,698.825520833333,31.0274158246226,0.217191910772358
103,73,103,103,699.989583333333,40.0246872270817,0.280172810589572
104.001,79,104,104,698.825520833333,36.6365554887833,0.256455888421483
105,63,105,105,698.4375,33.3159905093848,0.233211933565694
106.001,73,106,106,698.4375,42.0544057847638,0.294380840493346
107.001,85,107,107,699.989583333333,43.9691776064978,0.307784243245485
108,81,108,108,698.825520833333,37.0558208885866,0.259390746220106
109,68,109,109,699.213541666667,42.1697864355555,0.295188505048889
110,86,110,110,699.6015625,31.9857695311356,0.223900386717949
111.001,82,111,111,699.213541666667,35.978139682329,0.251846977776303
112,80,112,112,698.4375,39.0786027014737,0.273550218910316
113,84,113,113,698.4375,54.370772048319,0.380595404338233
113.999,71,114,114,698.825520833333,29.011683004746,0.203081781033222
115.001,86,115,115,698.4375,48.0304465000364,0.336213125500255
