Time t / s,Events N,Channel n,Energy E / keV,Rate R / 1/s,Voltage U / V,Raw
121,2.083333333,121,121,7.012734424,698.4375,25
122,2.833333333,122,122,8.996261154,698.4375,34
123,2.416666667,123,123,12.00795647,698.4375,29
124.001,3.166666667,124,124,12.20227557,698.4375,38
125.001,2.333333333,125,125,13.03541984,698.4375,28
126.001,2.75,126,126,12.21290784,698.4375,33
127.001,2.5,127,127,15.01849979,698.4375,30
128.001,2.25,128,128,18.84758127,698.4375,27
129.001,2.166666667,129,129,7.776471331,698.4375,26
130.001,1.916666667,130,130,11.00068424,698.4375,23
131,1.916666667,131,131,11.00700045,698.4375,23
132,1.583333333,132,132,9.995383133,698.8255208,19
133,2.666666667,133,133,11.01648948,698.4375,32
134,1.583333333,134,134,15.99656074,698.4375,19
135.001,2.666666667,135,135,21.06611389,698.4375,32
136.001,2.083333333,136,136,11.00236661,698.4375,25
136.999,1.416666667,137,137,18.99289096,698.4375,17
138.001,2.083333333,138,138,10.99774986,698.4375,25
139.001,2.5,139,139,11.02099941,698.4375,30
140.001,2.25,140,140,9.993424327,698.4375,27
141.001,2.25,141,141,13.0001495,698.4375,27
142.001,3.083333333,142,142,10.00498248,698.4375,37
143.001,2,143,143,12.21351534,698.4375,24
144.001,2.333333333,144,144,14.43755132,698.4375,28
145,2.083333333,145,145,12.02298073,698.4375,25
146.001,1.916666667,146,146,17.76681368,698.4375,23
147.001,2.166666667,147,147,8.987474157,698.4375,26
148.001,2.416666667,148,148,14.02323229,698.4375,29
149.001,3.333333333,149,149,8.989612503,698.4375,40
150.001,2.5,150,150,7.995087818,698.4375,30
151,2,151,151,21.03891779,698.4375,24
152.001,2.666666667,152,152,6.998913069,698.4375,32
153,2.333333333,153,153,5.990921358,698.4375,28
154,1.916666667,154,154,5.001969776,698.4375,23
155.001,2.666666667,155,155,8.887709786,698.4375,32
156,2.666666667,156,156,12.0001404,698.4375,32
157,1.916666667,157,157,12.02012168,698.4375,23
158.001,2.5,158,158,15.54572202,698.4375,30
159,2.333333333,159,159,11.99746254,698.4375,28
160,2.833333333,160,160,8.014596183,698.4375,34
161,2.916666667,161,161,15.54835667,698.4375,35
162,3,162,162,7.758437717,698.4375,36
163.001,1.833333333,163,163,10.01456418,698.4375,22
164.001,2.583333333,164,164,16.64123516,698.4375,31
165,3,165,165,14.01258891,698.8255208,36
166,2.75,166,166,11.11074569,699.2135417,33
167.001,1.916666667,167,167,9.009169533,698.4375,23
168,1.833333333,168,168,11.996906,698.4375,22
169,1.666666667,169,169,9.982600328,698.4375,20
170,1.833333333,170,170,16.05093282,698.4375,22
171.001,1.833333333,171,171,7.752262498,698.4375,22
172,1.916666667,172,172,10.0172487,698.4375,23
173.001,2.5,173,173,12.21590253,698.4375,30
174,1.583333333,174,174,13.32261307,698.4375,19
175,1.833333333,175,175,9.003810413,698.4375,22
176.001,3,176,176,10.9970275,698.4375,36
177,2.666666667,177,177,13.32743816,698.4375,32
178,2.166666667,178,178,9.998921227,698.4375,26
179.001,1.666666667,179,179,7.01089142,698.8255208,20
180,1.5,180,180,11.10802185,698.4375,18
181.001,1.916666667,181,181,7.994622817,698.4375,23
182,2.25,182,182,15.54303823,698.4375,27
183,2.833333333,183,183,6.994883942,698.4375,34
184.001,1.583333333,184,184,11.02302821,698.4375,19
185,2.083333333,185,185,13.98397157,698.4375,25
186,2.25,186,186,16.01678399,698.4375,27
187.001,2.166666667,187,187,17.96492887,698.4375,26
187.999,2.5,188,188,9.02509156,698.4375,30
189,2.333333333,189,189,14.42574387,698.8255208,28
190,2.083333333,190,190,11.10960021,698.4375,25
191,2.666666667,191,191,11.99883371,698.4375,32
192,1.333333333,192,192,11.01572605,698.4375,16
193.001,2.166666667,193,193,14.4205288,698.4375,26
194,2,194,194,11.10771585,698.4375,24
195,2.25,195,195,10.00477428,698.4375,27
196,1.75,196,196,9.996058221,698.4375,21
197.001,2.333333333,197,197,11.10770598,698.4375,28
198.001,2.583333333,198,198,17.00791038,698.4375,31
199.001,2,199,199,13.31826002,698.4375,24
200.001,1.583333333,200,200,15.53315157,698.4375,19
201.001,1.583333333,201,201,20.02125456,698.4375,19
202.001,1.916666667,202,202,10.00065404,698.4375,23
203.001,2,203,203,16.98101862,698.4375,24
204.001,1.75,204,204,10.00775401,698.4375,21
205.001,2.166666667,205,205,14.0001736,698.4375,26
206.001,2.083333333,206,206,18.98891617,698.4375,25
207.001,2.083333333,207,207,5.010187716,698.4375,25
208,2.5,208,208,9.988503233,698.8255208,30
209.001,1.916666667,209,209,8.879870887,698.4375,23
210.001,2,210,210,10.02428383,698.4375,24
211.001,2.083333333,211,211,9.991514983,698.4375,25
212.001,2.5,212,212,11.10532894,698.4375,30
213,2,213,213,14.99796028,698.4375,24
214.001,1.75,214,214,11.99564798,698.0494792,21
215,1.416666667,215,215,9.00127188,698.4375,17
216,2,216,216,6.65906793,698.4375,24
217.001,1.833333333,217,217,12.99595826,698.4375,22
218.001,1.5,218,218,9.001861585,698.4375,18
219,1.083333333,219,219,14.01610029,698.4375,13
220,1.916666667,220,220,8.999038003,698.8255208,23
221,1.25,221,221,19.01196803,698.4375,15
222,1.75,222,222,11.98530362,698.4375,21
223,1.75,223,223,11.10817485,698.4375,21
224.001,1.5,224,224,9.019814729,698.4375,18
225.001,1,225,225,7.771978155,698.4375,12
226,1.583333333,226,226,8.887633757,698.4375,19
227,1.666666667,227,227,12.21086612,698.4375,20
228,1.416666667,228,228,6.001297481,698.4375,17
229,1.833333333,229,229,20.02047895,698.4375,22
230,1.166666667,230,230,19.99488131,698.4375,14
231.001,2.25,231,231,12.21767996,698.4375,27
232.001,1.916666667,232,232,13.03421089,698.8255208,23
233,2.083333333,233,233,8.882341616,698.8255208,25
234,1.333333333,234,234,9.99435874,698.4375,16
235.001,1.666666667,235,235,17.75940272,698.4375,20
236.001,2.416666667,236,236,14.00833776,698.4375,29
237.001,1.833333333,237,237,12.21727287,698.8255208,22
238.001,0.833333333,238,238,13.33010893,698.4375,10
239.001,2.083333333,239,239,14.00383145,698.4375,25
240.001,2.166666667,240,240,7.990438641,698.4375,26
241,1.666666667,241,241,13.00608685,698.0494792,20
242,1.75,242,242,7.773326253,698.4375,21
243.001,1.583333333,243,243,17.04385725,698.0494792,19
244,1.583333333,244,244,11.08661339,698.8255208,19
245.001,1.75,245,245,12.01332398,698.4375,21
246.001,2.083333333,246,246,9.992585502,698.8255208,25
247.001,1.416666667,247,247,14.43259208,698.4375,17
248,1.5,248,248,16.02139337,698.4375,18
249.001,2.083333333,249,249,10.0120916,698.4375,25
250,1.833333333,250,250,15.53550095,698.4375,22
251,1.5,251,251,10.99385993,698.4375,18
252,2,252,252,17.00551829,698.4375,24
253.001,1.75,253,253,8.000158403,698.4375,21
254.001,1.75,254,254,13.33262819,698.4375,21
255.001,1.75,255,255,17.75845461,698.4375,21
256.001,2.583333333,256,256,15.01775549,698.4375,31
257.001,2,257,257,10.01306705,698.4375,24
258,1.416666667,258,258,11.09809182,698.4375,17
259,1.416666667,259,259,22.1904135,698.4375,17
260,1.5,260,260,10.01297481,698.4375,18
261.001,1.5,261,261,15.54574101,698.4375,18
262.001,2.166666667,262,262,13.31663575,698.4375,26
263,1.083333333,263,263,11.02348775,698.4375,13
264,2.083333333,264,264,5.551291547,698.4375,25
265.001,1.416666667,265,265,9.997885447,698.4375,17
266,1.833333333,266,266,7.776054086,698.4375,22
267.001,2.083333333,267,267,12.00196472,698.4375,25
268.001,0.916666667,268,268,9.988803661,698.4375,11
269,1.833333333,269,269,18.03799885,698.8255208,22
270.001,1.75,270,270,15.54215649,698.8255208,21
271.001,1.583333333,271,271,3.330794528,698.4375,19
272,1.166666667,272,272,13.00641607,698.4375,14
273,2.083333333,273,273,7.005465664,698.4375,25
274.001,1.916666667,274,274,11.98797127,698.4375,23
275,1.833333333,275,275,11.00834653,697.6614583,22
276,1.916666667,276,276,8.880153778,698.4375,23
277.001,1.083333333,277,277,12.01282008,698.8255208,13
278.001,1.333333333,278,278,14.43229566,698.4375,16
279.001,1.583333333,279,279,18.01442415,698.8255208,19
280.001,1.75,280,280,14.41947472,698.4375,21
281,1.666666667,281,281,18.00366735,698.4375,20
282.001,0.75,282,282,12.99171908,698.4375,9
283.001,1.666666667,283,283,14.00234819,698.4375,20
284,1.166666667,284,284,12.02336501,698.4375,14
285.001,1.583333333,285,285,13.33116776,698.4375,19
286.001,1.5,286,286,14.01416271,698.4375,18
287,1.5,287,287,8.87774436,698.8255208,18
288.001,1.916666667,288,288,12.2091381,698.4375,23
289.001,1.5,289,289,12.20665331,698.4375,18
290.001,2.5,290,290,11.11008158,698.4375,30
291,1.25,291,291,12.02002416,698.4375,15
292.001,1.333333333,292,292,12.20992818,698.4375,16
293,1.166666667,293,293,12.21359264,699.2135417,14
294,1.083333333,294,294,6.003257367,698.4375,13
295,0.833333333,295,295,16.66198095,698.8255208,10
296.001,2,296,296,11.00354424,698.4375,24
297,1.75,297,297,18.01688723,698.4375,21
298.001,1.666666667,298,298,12.1958967,698.4375,20
299,1.416666667,299,299,9.010525194,698.4375,17
300,1.583333333,300,300,12.21524325,698.4375,19
301,1.583333333,301,301,12.01148779,698.4375,19
302.001,1.833333333,302,302,12.22219099,698.4375,22
303.001,1.25,303,303,17.7411974,698.4375,15
304,1.25,304,304,12.0061039,698.4375,15
305.001,1.333333333,305,305,17.01213476,698.4375,16
306.001,1.5,306,306,14.0069979,698.4375,18
307.001,1.166666667,307,307,13.01594323,698.4375,14
308,1.833333333,308,308,7.767112669,698.4375,22
309,1.083333333,309,309,13.32052343,698.8255208,13
310,1.916666667,310,310,8.004269477,698.4375,23
311,1.583333333,311,311,9.999988,698.4375,19
312,1.25,312,312,5.553289813,698.4375,15
313,1.583333333,313,313,11.99921405,698.4375,19
314,1.416666667,314,314,15.53638711,698.4375,17
315,1.75,315,315,13.0268875,698.4375,21
316,1,316,316,12.19586831,698.4375,12
317,1.583333333,317,317,13.02209981,698.4375,19
318,1.916666667,318,318,17.7687256,698.4375,23
319,1.416666667,319,319,8.887448135,698.4375,17
320.001,1.25,320,320,8.886906121,698.4375,15
321.001,1.5,321,321,11.00202987,698.4375,18
322,1.583333333,322,322,13.00212715,698.4375,19
323.001,1.166666667,323,323,17.00707835,698.4375,14
324,1.833333333,324,324,11.98146707,698.4375,22
325.001,1.583333333,325,325,11.01405504,698.4375,19
326.001,1.5,326,326,8.995870895,698.4375,18
327.001,1.5,327,327,8.011483661,698.4375,18
328.001,1.166666667,328,328,11.0869047,698.4375,14
329.001,1.166666667,329,329,10.00726327,698.4375,14
330.001,1.25,330,330,14.99731848,698.4375,15
331.001,1.5,331,331,8.881738103,698.8255208,18
332,1.25,332,332,18.88676098,698.4375,15
333.001,1.25,333,333,1.109740212,698.4375,15
334.001,2.166666667,334,334,12.00313522,698.4375,26
335,1.25,335,335,16.98919827,698.4375,15
336.001,1.5,336,336,11.99975281,698.4375,18
337.001,2.166666667,337,337,13.00503035,698.4375,26
338.001,1.916666667,338,338,6.001257864,698.4375,23
339.001,1.166666667,339,339,5.555416053,698.4375,14
340,1.583333333,340,340,10.00070105,698.4375,19
341.001,1.416666667,341,341,4.999016693,698.4375,17
342.001,1.166666667,342,342,8.883045819,698.4375,14
343.001,1.25,343,343,12.21733936,698.4375,15
344.001,1.5,344,344,11.00553578,699.2135417,18
345.001,2,345,345,9.986337581,698.4375,24
346.001,1.083333333,346,346,10.03916177,698.4375,13
347.001,1.25,347,347,11.09865595,698.4375,15
348,1.083333333,348,348,12.19177665,698.4375,13
349,1.583333333,349,349,12.02871736,698.4375,19
350.001,1.25,350,350,9.986736504,698.4375,15
351,1.083333333,351,351,7.006189969,698.4375,13
351.999,1.25,352,352,16.99274919,698.8255208,15
353,2,353,353,11.10632429,698.4375,24
354,1.666666667,354,354,13.01345982,698.8255208,20
355,1,355,355,9.981674754,698.4375,12
356.001,1.166666667,356,356,12.01198556,698.4375,14
357.001,0.833333333,357,357,8.990673076,698.4375,10
358.001,1.5,358,358,11.00240403,698.4375,18
359,1.25,359,359,12.20513097,698.4375,15
360,2.083333333,360,360,13.32673512,698.8255208,25
361,1.5,361,361,11.00216633,698.4375,18
362,1.166666667,362,362,18.86798735,699.2135417,14
363.001,0.583333333,363,363,16.01171417,698.4375,7
364,1.416666667,364,364,17.02857395,698.4375,17
365,1.333333333,365,365,8.882580283,698.4375,16
366,0.916666667,366,366,14.00214793,699.2135417,11
367,1,367,367,16.64042472,699.2135417,12
368,1.25,368,368,16.02443566,698.8255208,15
369,1.333333333,369,369,11.10073686,698.4375,16
369.999,1,370,370,13.0025615,698.4375,12
371.001,1.416666667,371,371,7.776067043,698.4375,17
372,1.166666667,372,372,11.11023711,698.4375,14
373,1.416666667,373,373,12.21382047,698.4375,17
374,1,374,374,12.03231881,698.4375,12
375.001,1.583333333,375,375,12.21415274,698.4375,19
376.001,0.916666667,376,376,6.66490417,698.4375,11
377,1.25,377,377,7.003712668,698.4375,15
378.001,1.166666667,378,378,21.10826853,698.4375,14
379,1.416666667,379,379,15.53267592,698.4375,17
380,1.75,380,380,13.02877535,698.4375,21
381.001,0.5,381,381,8.879069624,698.4375,6
382,1,382,382,9.989160651,699.2135417,12
383,0.916666667,383,383,16.01075282,699.2135417,11
384,1.25,384,384,13.01158031,698.4375,15
385,0.916666667,385,385,10.99441154,698.4375,11
386.001,1.166666667,386,386,15.55333316,698.4375,14
387,1.5,387,387,15.55340746,698.4375,18
388,1.083333333,388,388,12.21587133,698.4375,13
389.001,1.25,389,389,16.65992125,698.4375,15
390.001,1.5,390,390,12.21460574,698.4375,18
391.001,1.166666667,391,391,7.992213187,698.8255208,14
392.001,1,392,392,8.020134548,698.4375,12
393.001,0.583333333,393,393,13.32807171,698.4375,7
394,1.833333333,394,394,7.77196176,698.4375,22
394.999,0.5,395,395,7.76266215,698.8255208,6
396,1.166666667,396,396,12.02319153,698.4375,14
397,1.333333333,397,397,18.88432727,698.4375,16
398.001,1.166666667,398,398,11.00690794,698.4375,14
399.001,1.5,399,399,15.53609918,698.4375,18
400.001,1.083333333,400,400,19.99952601,698.4375,13
401,0.666666667,401,401,13.99925384,698.4375,8
402.001,1.166666667,402,402,10.01358443,698.4375,14
403,1.916666667,403,403,14.42596318,698.8255208,23
404.001,1.333333333,404,404,9.005566341,698.4375,16
405,0.583333333,405,405,9.999267831,698.4375,7
406.001,1.083333333,406,406,5.003046856,698.4375,13
407.001,1,407,407,11.10518834,698.4375,12
408.001,1.25,408,408,7.774803484,698.4375,15
409,0.75,409,409,9.004998675,698.4375,9
410.001,1.083333333,410,410,5.545085817,698.4375,13
411,0.833333333,411,411,14.01658442,698.4375,10
412,0.666666667,412,412,14.43518988,698.4375,8
413.001,1.416666667,413,413,13.31278726,698.4375,17
414,1.166666667,414,414,7.015398097,698.4375,14
415,1.166666667,415,415,14.4242633,698.4375,14
416,0.75,416,416,19.02609429,698.4375,9
417,1.583333333,417,417,8.866105952,698.4375,19
418,2.083333333,418,418,11.01371317,698.4375,25
419.001,1.083333333,419,419,13.30982375,698.4375,13
420,1.416666667,420,420,11.02470526,698.4375,17
421.001,1.25,421,421,12.21945655,698.4375,15
422.001,0.666666667,422,422,13.32065207,698.4375,8
423,1,423,423,10.02320271,698.4375,12
424,1,424,424,11.09678393,698.4375,12
425.001,1.416666667,425,425,8.880104492,698.4375,17
426.001,0.583333333,426,426,17.99639172,698.4375,7
427.001,1.166666667,427,427,19.02339307,698.8255208,14
428,1.75,428,428,15.00134262,698.4375,21
429,1.333333333,429,429,13.31307675,698.8255208,16
430,1.166666667,430,430,13.01880697,698.4375,14
431,1.083333333,431,431,12.21485938,698.4375,13
432.001,1.916666667,432,432,12.01417312,698.8255208,23
433.001,1,433,433,12.21847794,698.4375,12
434.001,1.5,434,434,26.65429611,698.4375,18
435.001,1,435,435,10.00120014,698.4375,12
436,1.5,436,436,6.663110787,698.4375,18
437.001,1.5,437,437,7.994460638,698.4375,18
438.001,0.833333333,438,438,11.01424141,698.4375,10
439.001,1.333333333,439,439,10.99217577,698.4375,16
440.001,1.333333333,440,440,12.00071644,698.8255208,16
441,1.583333333,441,441,14.43535338,698.4375,19
442,1.75,442,442,10.00184434,698.8255208,21
443.001,1,443,443,13.02030517,698.4375,12
444.001,0.916666667,444,444,15.54459316,698.4375,11
445.001,1.5,445,445,15.55052582,698.4375,18
446,1.583333333,446,446,18.86512093,698.4375,19
446.999,0.666666667,447,447,15.00564813,698.4375,8
448,1.583333333,448,448,18.880334,698.4375,19
449.001,1.75,449,449,8.887090734,698.4375,21
450.001,1,450,450,9.981856977,698.4375,12
451,1.5,451,451,17.99855652,698.4375,18
452,1.25,452,452,9.01475806,698.4375,15
453.001,1.583333333,453,453,16.65573495,698.4375,19
454.001,0.916666667,454,454,10.99796098,698.4375,11
455.001,1.5,455,455,14.02326179,698.4375,18
456,1.333333333,456,456,6.661877517,698.4375,16
457.001,1.25,457,457,9.98553994,698.4375,15
458.001,1.666666667,458,458,14.01697315,698.4375,20
459.001,1.083333333,459,459,14.44375114,698.4375,13
460,1.166666667,460,460,17.99468977,698.4375,14
461,0.75,461,461,9.007238217,698.4375,9
462.001,1.416666667,462,462,8.88630791,698.4375,17
463.001,1.083333333,463,463,11.08456604,698.4375,13
464,1.416666667,464,464,15.02029091,698.8255208,17
465,1.333333333,465,465,8.887191435,698.4375,16
466.001,1.416666667,466,466,13.31726383,698.4375,17
467,1.083333333,467,467,17.03373019,698.4375,13
468.001,1.333333333,468,468,18.00034741,698.4375,16
469.001,1,469,469,12.22147807,698.8255208,12
470.002,1.25,470,470,9.9948693,698.4375,15
471.001,1.166666667,471,471,13.02040949,698.4375,14
472,2.5,472,472,14.42297825,698.4375,30
473.001,1,473,473,16.00435639,698.4375,12
474.001,1.916666667,474,474,9.994973528,698.4375,23
475,1.75,475,475,12.03062878,698.4375,21
476,1.666666667,476,476,12.20830475,698.4375,20
477.001,1.666666667,477,477,11.09666079,698.4375,20
478.001,1.083333333,478,478,18.87298525,698.8255208,13
479,1.25,479,479,13.0234422,698.4375,15
480.001,1.333333333,480,480,16.64210477,698.4375,16
481,1.166666667,481,481,13.01623254,698.4375,14
482,1.833333333,482,482,17.77018596,698.4375,22
483.001,1.25,483,483,7.768854816,698.4375,15
484,2.333333333,484,484,18.0318334,698.4375,28
485,1.333333333,485,485,12.20459743,698.4375,16
486.001,1.5,486,486,14.43380993,698.0494792,18
487,1,487,487,9.989743863,698.4375,12
488.001,1.083333333,488,488,17.01424433,698.4375,13
489,2.083333333,489,489,12.21599885,698.4375,25
490,1.75,490,490,11.01326768,698.4375,21
491,2,491,491,8.888439529,699.2135417,24
492,1.5,492,492,12.00027961,698.4375,18
493,1.25,493,493,8.888141297,698.4375,15
494.001,2.166666667,494,494,7.776156017,698.4375,26
494.999,1.666666667,495,495,7.772886041,698.4375,20
496,2.333333333,496,496,11.09588509,698.4375,28
497,2.583333333,497,497,14.02636957,698.4375,31
498.001,2,498,498,18.84460198,698.4375,24
499,2.333333333,499,499,16.03040166,698.4375,28
500,1.416666667,500,500,9.988668411,698.4375,17
501,2.25,501,501,16.66030058,698.4375,27
502,2.666666667,502,502,17.99888947,698.4375,32
503.001,2.166666667,503,503,5.54759845,698.4375,26
504,2.666666667,504,504,9.021558819,698.4375,32
505,2.333333333,505,505,7.770057794,698.4375,28
506.001,3,506,506,6.66324102,698.4375,36
507,2.25,507,507,11.01870756,698.4375,27
508.001,2.75,508,508,6.657778532,698.4375,33
509.001,2.333333333,509,509,7.771622653,698.4375,28
510,2.416666667,510,510,9.003491554,698.4375,29
511.001,2.333333333,511,511,7.772938692,698.4375,28
512.001,2.333333333,512,512,14.44091123,698.4375,28
513.001,2.583333333,513,513,18.88750381,698.4375,31
514,2.833333333,514,514,9.007377943,698.4375,34
515.001,2.083333333,515,515,17.01425114,698.4375,25
516,2.083333333,516,516,10.00816065,698.4375,25
517.001,3.5,517,517,11.09284612,698.4375,42
518,2.833333333,518,518,15.03159491,698.8255208,34
519,3.166666667,519,519,12.19889658,698.4375,38
520,3.083333333,520,520,8.004524157,698.4375,37
521,3.25,521,521,11.01410356,698.8255208,39
522.001,3.416666667,522,522,8.882082253,698.4375,41
523,3.083333333,523,523,9.995742924,698.4375,37
524,2.5,524,524,18.00949641,698.4375,30
525.001,3.25,525,525,11.98212866,698.4375,39
525.999,3.083333333,526,526,11.01440354,698.4375,37
527,4.25,527,527,8.884557174,698.4375,51
528,3.333333333,528,528,9.995859493,698.4375,40
529,3,529,529,15.0161649,698.4375,36
530,3.166666667,530,530,13.31887939,698.4375,38
530.999,3.916666667,531,531,16.02145754,698.4375,47
532.001,3.75,532,532,11.10108313,698.4375,45
533.001,3.166666667,533,533,9.98698474,698.4375,38
533.999,2.333333333,534,534,15.00939588,699.2135417,28
535.001,2.833333333,535,535,11.10631318,698.4375,34
536.001,2.083333333,536,536,9.987897997,698.4375,25
537.001,2.833333333,537,537,9.008523865,698.4375,34
538,2.5,538,538,11.10646121,698.4375,30
539.001,2,539,539,13.02201502,698.8255208,24
540,2.583333333,540,540,6.656940876,698.4375,31
541.001,2.666666667,541,541,13.32092859,698.4375,32
542.001,2.166666667,542,542,12.22170076,698.4375,26
543.001,2.083333333,543,543,9.012889333,698.4375,25
544,2.833333333,544,544,11.10193598,698.4375,34
545,1.75,545,545,12.00768011,698.4375,21
546,2.583333333,546,546,11.10670545,698.4375,31
547,2.166666667,547,547,13.00567958,698.4375,26
548,2,548,548,8.001100951,698.4375,24
549,1.833333333,549,549,11.0002156,698.4375,22
550,2.25,550,550,14.0020597,698.4375,27
551.001,2,551,551,8.882955075,698.4375,24
