Time t / s,Events N,Channel n,Energy E / keV,Rate R / 1/s,Voltage U / V,Raw
0,0,0,0,,698.4375,0
1.001,0,1,1,4.221764653,699.2135417,0
2.001,0,2,2,7.989420409,699.2135417,0
3,0,3,3,5.00849541,699.6015625,0
4,0,4,4,8.882695676,698.8255208,0
5.001,0,5,5,6.004044925,699.6015625,0
6,0,6,6,4.441469647,698.8255208,0
7.001,0,7,7,10.00673854,698.4375,0
8.001,0,8,8,5.551898088,698.4375,0
9.001,0,9,9,6.010018099,699.2135417,0
10.001,0,10,10,5.551864183,698.4375,0
11.001,0,11,11,11.10378015,699.6015625,0
12.001,0,12,12,6.662312475,699.6015625,0
13,0,13,13,2.220754304,699.6015625,0
14.001,0,14,14,10.00666644,699.6015625,0
15,0,15,15,8.882726251,699.6015625,0
16.001,0,16,16,6.66226661,699.2135417,0
17.001,0.083333333,17,17,11.09152225,698.4375,1
18.001,0.25,18,18,4.006676325,698.4375,3
19,0.583333333,19,19,11.00737054,698.4375,7
20.001,0.75,20,20,6.655116343,699.6015625,9
21.001,0.75,21,21,4.006678331,699.6015625,9
22,1.666666667,22,22,9.993053717,699.6015625,20
23.001,1,23,23,3.331122948,699.6015625,12
24.001,0.75,24,24,8.005358787,699.6015625,9
25,0.916666667,25,25,13.32452878,699.2135417,11
26.001,0.833333333,26,26,6.990770086,699.2135417,10
27.001,0.833333333,27,27,8.01327158,699.2135417,10
28,1,28,28,4.441708352,699.2135417,12
29.001,1,29,29,13.02170458,698.8255208,12
30.001,1.25,30,30,9.981949308,699.2135417,15
31,0.666666667,31,31,5.998062026,698.4375,8
32.001,1,32,32,9.993403243,698.4375,12
33.001,1.166666667,33,33,5.008301761,698.4375,14
34,1.416666667,34,34,8.883130646,699.2135417,17
35.001,1.083333333,35,35,3.994704221,699.6015625,13
36.001,1,36,36,9.014931431,698.4375,12
37,0.75,37,37,5.998098003,699.2135417,9
38.001,1.416666667,38,38,10.98538614,699.2135417,17
39.001,1.166666667,39,39,9.015141832,699.6015625,14
40,1,40,40,11.98401931,699.6015625,12
41.001,1,41,41,9.014983805,699.6015625,12
42.001,1.333333333,42,42,11.10376535,699.6015625,16
43,1.166666667,43,43,8.883005378,699.2135417,14
44.001,1.666666667,44,44,8.013620751,698.4375,20
45.001,1.833333333,45,45,7.763802071,698.4375,22
46,1.833333333,46,46,8.883018201,698.8255208,22
47.001,2.166666667,47,47,5.008120166,698.4375,26
48.001,1.25,48,48,7.764059547,699.6015625,15
49,2,49,49,7.011687782,699.6015625,24
50.001,1.833333333,50,50,6.662282145,699.6015625,22
51.001,1.416666667,51,51,7.011693401,699.2135417,17
52,1.416666667,52,52,5.545753744,699.2135417,17
53.001,1.583333333,53,53,3.998684033,699.6015625,19
54.001,1.083333333,54,54,9.015059657,699.2135417,13
55,1,55,55,6.655122248,698.8255208,12
56.001,2.083333333,56,56,14.99491672,698.4375,25
57.001,1.5,57,57,6.009906128,698.4375,18
58.001,1.083333333,58,58,9.982395491,698.4375,13
59,1,59,59,8.013326964,699.2135417,12
60.001,0.833333333,60,60,18.87644931,699.2135417,10
61.001,1.25,61,61,7.772560662,699.6015625,15
62,1.833333333,62,62,6.662357602,699.6015625,22
63,0.916666667,63,63,10.00675156,698.8255208,11
64.001,1.416666667,64,64,9.005997093,699.6015625,17
